id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2524441541,186,1,1,19,47,3ptd7zlc5isrongig0wij2id4,1,33,17.3,2023-03-25T15:21:08.756Z,2023-03-28T05:39:10Z,4122876171,56,Back,4122876179,213,2.0,4122876173,140,25.3,4122876177,212,18.9,4122876175,141,42.4,4138866803,178,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441635,187,1,1,19,49,3ptd7zlc5isrongig0wij2id4,1,26.5,49.9,2023-03-25T15:21:10.897Z,2023-03-28T05:39:17Z,4138866943,178,,4122876709,56,Back,4122876715,212,20.5,4122876711,140,28.5,4122876717,213,1.5,4122876713,141,79.9,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441677,188,1,1,19,54,3ptd7zlc5isrongig0wij2id4,1,47.1,85.7,2023-03-25T15:21:15.581Z,2023-03-28T05:39:27Z,4138867015,178,,4122876855,56,Center,4122876857,140,64.2,4122876861,141,69.9,4122876863,212,20.9,4122876865,213,5.7,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441681,140,45,1,19,55,5jjqm8h6qm1w4s5f93uubhdrj,0,38.3,32.4,2023-03-25T15:21:17.066Z,2023-03-28T05:39:41Z,4122877063,233,189,4122876871,285,,4122876869,56,Back,,,,,,,,,,,,,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441705,189,3,1,19,55,3ptd7zlc5isrongig0wij2id4,1,61.7,67.6,2023-03-25T15:21:17.066Z,2023-03-28T05:39:40Z,4122876945,286,,4122876997,233,140,4138867223,178,,4122876943,56,Center,4130401141,464,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441731,190,1,1,19,57,3ptd7zlc5isrongig0wij2id4,1,60.2,76.6,2023-03-25T15:21:19.074Z,2023-03-28T05:39:46Z,4138867325,178,,4122877091,140,56.6,4122877093,141,89.0,4122877089,56,Left,4122877097,213,2.0,4122877095,212,9.2,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441771,191,1,1,19,58,3ptd7zlc5isrongig0wij2id4,1,56.6,89,2023-03-25T15:21:19.816Z,2023-03-28T05:39:52Z,4122877301,213,4.7,4122877295,140,56.5,4122877299,212,9.9,4138867397,178,,4122877293,56,Center,4122877297,141,74.4,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441877,192,1,1,20,1,3ptd7zlc5isrongig0wij2id4,1,55.5,73.2,2023-03-25T15:21:22.310Z,2023-03-28T05:39:57Z,4122877825,141,2.6,4122877827,212,49.9,4122877823,140,68.6,4122877817,155,,4122877831,1,,4122877829,213,5.0,4138867471,178,,4122877821,56,Right,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,4122877819,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441933,193,1,1,20,5,3ptd7zlc5isrongig0wij2id4,0,68.7,2.9,2023-03-25T15:21:26.758Z,2023-03-28T05:40:07Z,4122878115,213,0.5,4138867603,178,,4122878111,212,31.2,4122878109,141,24.1,4122878101,56,Center,4122878105,140,95.1,4122878099,155,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524441941,141,52,1,20,10,5jjqm8h6qm1w4s5f93uubhdrj,1,3.4,77.3,2023-03-25T15:21:31.585Z,2023-03-28T05:40:16Z,4130406837,376,,4138867735,178,,,,,,,,,,,,,,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442073,142,1,1,20,17,5jjqm8h6qm1w4s5f93uubhdrj,1,10.7,60.8,2023-03-25T15:21:38.447Z,2023-03-28T05:40:21Z,4122878797,56,Back,4138867791,178,,4122878799,140,10.5,4122878795,123,,4122878803,212,15.8,4122878801,141,37.6,4122878805,213,4.7,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442101,143,1,1,20,18,5jjqm8h6qm1w4s5f93uubhdrj,1,11,35.1,2023-03-25T15:21:39.992Z,2023-03-28T05:40:24Z,4138867845,178,,4122878939,141,8.9,4122878937,140,15.0,4122878943,213,4.9,4122878935,56,Back,4122878941,212,18.3,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442123,144,3,1,20,20,5jjqm8h6qm1w4s5f93uubhdrj,0,14.8,7.7,2023-03-25T15:21:41.984Z,2023-03-28T05:40:30Z,4122879059,211,,4122879053,56,Back,4122879055,285,,4138867909,178,,4130411591,465,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442115,194,43,1,20,23,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-03-25T15:21:44.197Z,2023-03-25T15:23:19Z,4122885909,144,45,4122879017,56,Center,4122879019,286,0,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442147,196,1,1,20,23,3ptd7zlc5isrongig0wij2id4,1,69.7,81.2,2023-03-25T15:21:44.311Z,2023-03-28T05:40:36Z,4122879173,140,69.4,4122879179,212,5.6,4122879171,56,Center,4122879175,141,73.0,4138868009,178,,4122879183,213,4.7,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442141,195,49,1,20,23,3ptd7zlc5isrongig0wij2id4,1,69.7,81.2,2023-03-25T15:21:44.867Z,2023-03-28T05:41:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442169,197,1,1,20,25,3ptd7zlc5isrongig0wij2id4,1,69.4,73,2023-03-25T15:21:46.137Z,2023-03-28T05:41:23Z,4122883561,210,15,4122879285,141,38.0,4138868449,178,,4122879281,56,Center,4122879289,213,4.8,4122879283,140,70.7,4122879287,212,23.8,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2524442173,198,15,1,20,28,3ptd7zlc5isrongig0wij2id4,1,74.8,35.5,2023-03-25T15:21:49.548Z,2023-03-28T05:41:23Z,4122883579,78,,4122879313,56,Center,4122882853,233,145,4122882839,20,,4122883595,147,37.4,4122883597,230,98.1,4122883593,146,77.7,4122882843,82,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,4122879305,22,4122883581,29,,4122883589,103,4122879309,18,4122883587,102,51.5,,19,,4122883583,55,,197,4122883591,215,,4122883599,231,48.2,4138868569,178,,,,,,,,,,
2524442183,145,10,1,20,28,5jjqm8h6qm1w4s5f93uubhdrj,1,23.5,71.4,2023-03-25T15:21:49.678Z,2023-03-28T05:41:31Z,4122882871,233,198,4122879351,94,,4138868651,178,,4122879355,56,Back,,,,,,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442303,199,1,1,20,30,3ptd7zlc5isrongig0wij2id4,1,75.2,60.6,2023-03-25T15:21:51.680Z,2023-03-28T05:41:40Z,4138868751,178,,4122879961,1,,4122879955,141,3.5,4122879951,56,Right,4122879949,155,,4122879953,140,79.9,4122879957,212,39.1,4122879959,213,4.8,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442371,200,1,1,20,36,3ptd7zlc5isrongig0wij2id4,1,82.5,5.3,2023-03-25T15:21:57.372Z,2023-03-28T05:41:49Z,4138868875,178,,4122880349,141,14.7,4122880351,212,13.3,4122880347,140,93.6,4122880353,213,0.5,4122880345,56,Right,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442467,201,1,1,20,41,3ptd7zlc5isrongig0wij2id4,1,96.3,4.1,2023-03-25T15:22:02.308Z,2023-03-28T05:41:58Z,4122880801,213,3.1,4122880793,56,Right,4138868977,178,,4122880797,141,4.0,4122880799,212,16.7,4122880795,140,80.4,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442527,202,1,1,20,46,3ptd7zlc5isrongig0wij2id4,1,79.7,4.1,2023-03-25T15:22:07.779Z,2023-03-28T05:42:02Z,4122881141,140,95.0,4122881153,213,0.5,4138869039,178,,4122881149,212,17.9,4122881145,141,15.6,4122881137,155,,4122881139,56,Right,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442557,203,1,1,20,51,3ptd7zlc5isrongig0wij2id4,1,91.5,17.9,2023-03-25T15:22:12.462Z,2023-03-28T05:42:12Z,4122881331,56,Center,4122881339,213,1.6,4122881333,140,90.8,4122881337,212,15.7,4138869137,178,,4122881335,141,40.9,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442563,204,61,1,20,52,3ptd7zlc5isrongig0wij2id4,0,91.5,38,2023-03-25T15:22:13.390Z,2023-03-28T05:42:22Z,4138869255,178,,4122881363,56,Center,,,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442573,146,12,1,20,53,5jjqm8h6qm1w4s5f93uubhdrj,1,5.4,64.9,2023-03-25T15:22:14.451Z,2023-03-28T05:42:30Z,4122884813,140,9.7,4122884817,212,8.1,4122884819,213,1.0,4122881417,56,Back,4122884815,141,74.8,4138869343,178,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442597,205,61,1,20,54,3ptd7zlc5isrongig0wij2id4,0,87.5,24.7,2023-03-25T15:22:15.295Z,2023-03-28T05:42:41Z,4122881559,56,Center,4138869427,178,,4138869425,21,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442625,147,12,1,20,55,5jjqm8h6qm1w4s5f93uubhdrj,1,12,62.4,2023-03-25T15:22:16.713Z,2023-03-28T05:42:49Z,4122881695,212,36.1,4122881693,141,81.5,4122881689,56,Back,4122881697,213,0.4,4122881691,140,44.1,4138869475,178,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442733,148,1,1,20,57,5jjqm8h6qm1w4s5f93uubhdrj,0,43.1,82.1,2023-03-25T15:22:18.949Z,2023-03-28T05:42:54Z,4122882275,140,32.2,4122882279,212,12.3,4138869533,388,,4122882273,56,Back,4122882277,141,88.7,4122882271,3,,4122882281,213,2.8,4130452921,156,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442695,206,1,1,21,1,3ptd7zlc5isrongig0wij2id4,1,78.4,15,2023-03-25T15:22:22.743Z,2023-03-28T05:43:09Z,4122882049,140,89.1,4122882047,56,Right,4122882051,141,20.3,4122882053,212,11.8,4138869643,388,,4122882045,3,,4122882055,213,0.3,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442741,207,1,1,21,4,3ptd7zlc5isrongig0wij2id4,0,93,18.2,2023-03-25T15:22:25.554Z,2023-03-28T05:43:18Z,4122882329,140,100.0,4122882331,141,65.8,4138869837,178,,4130460239,20,,4122882323,2,,4122882327,56,Center,4122882335,213,1.3,4122882519,345,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,4122882333,212,4122882325,155,33.5,4122882337,1,4130460237,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442737,149,5,1,21,8,5jjqm8h6qm1w4s5f93uubhdrj,1,-1.4,37.3,2023-03-25T15:22:29.166Z,2023-03-28T05:43:28Z,4122882299,56,Back,4122882399,233,208,4122882303,346,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524442745,208,5,1,21,8,3ptd7zlc5isrongig0wij2id4,0,101.4,62.7,2023-03-25T15:22:29.166Z,2023-03-28T05:43:28Z,4122882429,233,149,4122882351,56,Center,4122882353,346,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524443251,150,27,1,21,11,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2023-03-25T15:22:32.383Z,2023-03-28T05:44:19Z,4122885049,233,209,4122884999,41,Injury,4122885001,53,93hm64q02lz37wj7xzbkv1m1h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524443197,209,27,1,21,11,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-03-25T15:22:32.383Z,2023-03-28T05:44:19Z,4122885059,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524443803,210,43,1,22,26,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-03-25T15:23:47.717Z,2023-03-25T15:24:00Z,4122887835,55,209,4122888407,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524443935,151,28,1,23,2,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2023-03-25T15:24:24.036Z,2023-03-28T05:44:38Z,4122888609,55,150,4122888631,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524443939,212,28,1,23,2,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-03-25T15:24:24.036Z,2023-03-28T05:44:37Z,4122888647,233,151,4122888623,55,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444435,152,1,1,23,14,5jjqm8h6qm1w4s5f93uubhdrj,1,5,42.7,2023-03-25T15:24:35.861Z,2023-03-28T05:44:43Z,4122891183,74,,4122891173,141,48.8,4122891177,213,0.1,4122891179,1,,4122891171,140,64.8,4122891175,212,62.9,4122891169,56,Center,4122891167,124,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444469,153,1,1,23,18,5jjqm8h6qm1w4s5f93uubhdrj,0,64.4,47.6,2023-03-25T15:24:39.558Z,2023-03-28T05:45:01Z,4138871229,178,,4122891361,3,,4122891369,212,18.3,4122891367,141,74.5,4122891363,56,Center,4122891371,213,1.5,4122891365,140,65.2,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444479,213,49,1,23,21,3ptd7zlc5isrongig0wij2id4,1,40.4,20.6,2023-03-25T15:24:43.090Z,2023-03-28T06:15:42Z,,,,,,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444535,214,1,1,23,24,3ptd7zlc5isrongig0wij2id4,1,39.7,17.9,2023-03-25T15:24:45.442Z,2023-03-28T05:45:19Z,4138871493,178,,4122891779,140,29.1,4122891777,56,Back,4122891785,213,3.7,4122891783,212,12.9,4122891781,141,8.3,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444627,215,1,1,23,26,3ptd7zlc5isrongig0wij2id4,1,35.1,6.2,2023-03-25T15:24:47.523Z,2023-03-28T05:45:33Z,4122892247,1,,4122892243,212,47.2,4122892235,155,,4122892241,141,9.7,4122892237,56,Right,4122892245,213,0.1,4122892239,140,80.0,4138871657,178,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444629,216,61,1,23,29,3ptd7zlc5isrongig0wij2id4,0,79.6,8,2023-03-25T15:24:50.561Z,2023-03-28T05:45:59Z,4122892259,56,Right,4138871979,15,,4138871981,388,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444643,154,49,1,23,33,5jjqm8h6qm1w4s5f93uubhdrj,1,3.2,96.5,2023-03-25T15:24:54.461Z,2023-03-28T05:46:20Z,,,,,,,,,,,,,,,,,,,,,,,,,azp9bk80ozwjy2xx7tvqot5gp,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444657,155,1,1,23,33,5jjqm8h6qm1w4s5f93uubhdrj,0,3.1,96.5,2023-03-25T15:24:54.775Z,2023-03-28T05:46:29Z,4122892429,213,6.0,4122892485,233,217,4122892423,140,7.0,4122892427,212,4.3,4122892421,56,Back,4122892483,236,,4122892489,286,,4122892425,141,94.5,azp9bk80ozwjy2xx7tvqot5gp,J. Knight,4138872309,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444665,217,74,1,23,33,3ptd7zlc5isrongig0wij2id4,1,88.4,4.1,2023-03-25T15:24:54.857Z,2023-03-28T05:46:33Z,4122892459,56,Right,4122892461,285,,4122892509,233,155,4138872371,178,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2524465553,445,1,1,23,34,3ptd7zlc5isrongig0wij2id4,1,91.9,12.8,2023-03-25T15:24:55.953Z,2023-03-28T05:46:40Z,4123001329,56,Center,4123001335,212,11.4,4123001333,141,29.2,4123001337,213,1.3,4123001331,140,94.3,4138872451,178,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444717,218,15,1,23,37,3ptd7zlc5isrongig0wij2id4,1,95.4,33.8,2023-03-25T15:24:58.268Z,2023-03-28T05:46:48Z,4122895439,62,,4122896839,146,98.8,4122896831,55,217,4122896829,154,,4122896841,147,45.7,4138872543,178,,4122892765,22,,4122896861,233,156,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,4123001341,328,4122896837,103,,4122895437,72,4122896825,78,4122896827,29,,4.4,,,4122896835,102,,49.9,4122892769,56,Center,,,,,,,,,,,,,,,
2524444709,156,10,1,23,37,5jjqm8h6qm1w4s5f93uubhdrj,1,1.8,57.6,2023-03-25T15:24:58.459Z,2023-03-28T05:46:54Z,4122895039,183,,4122896873,233,218,4122892719,173,,4130515141,180,,4130515145,376,,4122892725,56,Back,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524465623,446,44,1,23,39,3ptd7zlc5isrongig0wij2id4,1,76.1,17.9,2023-03-25T15:25:00.713Z,2023-03-28T06:36:31Z,4123001719,56,Right,4123001723,286,,4123001733,233,370,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524464703,370,44,1,23,39,5jjqm8h6qm1w4s5f93uubhdrj,0,23.9,82.1,2023-03-25T15:25:00.714Z,2023-03-28T05:47:01Z,4122996607,56,Back,4122996609,285,,4123001737,233,446,,,,,,,,,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524465629,447,1,1,23,39,3ptd7zlc5isrongig0wij2id4,0,74.7,23.3,2023-03-25T15:25:00.777Z,2023-03-28T06:36:31Z,4123001763,213,0.3,4123001761,212,4.6,4123001753,3,,4123001757,140,78.8,4123001759,141,25.5,4138872733,388,,4123001755,56,Center,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444733,157,43,1,23,40,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2023-03-25T15:25:01.873Z,2023-03-27T11:42:37Z,4122892839,56,Back,4130524191,144,61,,,,,,,,,,,,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444787,158,3,1,23,41,5jjqm8h6qm1w4s5f93uubhdrj,0,26.8,84.2,2023-03-25T15:25:02.167Z,2023-03-28T05:47:18Z,4122893107,285,,4138872901,178,,4122893103,56,Back,4122893115,211,,4130528085,465,,,,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444811,219,1,1,23,42,3ptd7zlc5isrongig0wij2id4,1,64.7,19.8,2023-03-25T15:25:03.952Z,2023-03-28T05:47:30Z,4122893235,141,26.2,4122893227,56,Center,4122893229,140,74.6,4122893237,212,11.3,4138873019,21,,4122893239,213,0.4,4138873017,178,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444825,220,1,1,23,43,3ptd7zlc5isrongig0wij2id4,1,74.6,26.2,2023-03-25T15:25:04.839Z,2023-03-28T05:47:37Z,4122893313,213,5.7,4122893311,212,15.5,4122893309,141,13.7,4122893303,56,Right,4122893307,140,87.0,4138873095,178,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444839,221,1,1,23,45,3ptd7zlc5isrongig0wij2id4,1,87,13.7,2023-03-25T15:25:06.925Z,2023-03-28T05:47:45Z,4122893365,140,77.2,4122893371,213,2.4,4138873177,178,,4122893367,141,28.5,4122893363,56,Center,4122893369,212,14.4,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444857,222,1,1,23,46,3ptd7zlc5isrongig0wij2id4,1,77.2,28.5,2023-03-25T15:25:07.842Z,2023-03-28T05:47:51Z,4122893463,213,6.2,4122893461,212,10.0,4138873253,178,,4122893459,141,27.7,4122893457,140,86.7,4122893453,56,Center,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444887,223,1,1,23,47,3ptd7zlc5isrongig0wij2id4,0,86.7,27.7,2023-03-25T15:25:08.637Z,2023-03-28T05:47:58Z,4138873333,178,,4122893595,212,7.0,4122893591,140,82.0,4122893589,56,Center,4122893597,213,2.4,4122893593,141,34.9,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525287143,863,67,1,23,48,5jjqm8h6qm1w4s5f93uubhdrj,1,18.1,64.3,2023-03-25T15:25:09.503Z,2023-03-28T06:36:31Z,4138892083,233,1022,,,,,,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525287141,1022,67,1,23,48,3ptd7zlc5isrongig0wij2id4,0,81.9,35.7,2023-03-25T15:25:09.504Z,2023-03-28T06:18:16Z,4138892093,233,863,,,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444913,159,8,1,23,48,5jjqm8h6qm1w4s5f93uubhdrj,1,18.4,64.8,2023-03-25T15:25:09.574Z,2023-03-28T06:36:32Z,4138873403,178,,4122893741,56,Back,4130540357,385,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524445003,160,12,1,23,50,5jjqm8h6qm1w4s5f93uubhdrj,1,14.5,67.5,2023-03-25T15:25:11.225Z,2023-03-28T05:48:11Z,4122894161,56,Center,4122894169,213,5.9,4122894167,212,41.0,4122894163,140,50.8,4122894165,141,45.4,4138873485,178,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524444893,224,43,1,23,50,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-03-25T15:25:11.860Z,2023-03-27T11:43:13Z,4122893831,233,159,4130539733,144,50,4122893617,56,Center,4122893619,286,0,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
