id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2524787395,10,1,1,0,33,1musyruv2ufjrjnj6gvdbr8kt,1,12,77,2023-03-26T12:00:50.239Z,2023-03-28T06:19:42Z,4124700275,212,20.1,4124700277,213,4.3,4124700273,141,49.4,4124700271,140,5.2,4138893487,178,,4124700269,56,Back,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787405,11,1,1,0,37,1musyruv2ufjrjnj6gvdbr8kt,0,13.1,47.5,2023-03-26T12:00:54.865Z,2023-03-28T06:19:44Z,4124700327,212,64.2,4124700323,140,73.9,4124700321,56,Center,4124700329,213,0.1,4138893525,178,,4124700325,141,57.6,4124700319,155,,4124700331,1,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787415,7,49,1,0,40,17zuelixesst1z59fwcix2dil,1,34.9,51.2,2023-03-26T12:00:57.512Z,2023-03-28T06:19:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787427,8,1,1,0,42,17zuelixesst1z59fwcix2dil,1,34.9,51.2,2023-03-26T12:00:59.475Z,2023-03-28T06:19:54Z,4124700407,140,54.0,4124700413,213,6.0,4138893641,178,,4124700411,212,21.1,4124700409,141,41.6,4124700405,56,Center,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787443,9,1,1,0,43,17zuelixesst1z59fwcix2dil,1,54,41.6,2023-03-26T12:01:00.571Z,2023-03-28T06:19:58Z,4124700503,213,1.0,4124700501,212,10.7,4138893685,178,,4124700495,56,Center,4124700499,141,54.6,4124700497,140,59.8,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787469,10,1,1,0,47,17zuelixesst1z59fwcix2dil,0,54.1,46.4,2023-03-26T12:01:05.061Z,2023-03-28T06:20:01Z,4138893723,178,,4124700607,140,65.3,4124700611,212,28.5,4124700609,141,8.2,4124700605,56,Right,4124700613,213,5.1,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787461,12,8,1,0,49,1musyruv2ufjrjnj6gvdbr8kt,1,31.4,84.2,2023-03-26T12:01:06.946Z,2023-03-28T06:20:05Z,4133123327,385,,4138893767,178,,4124700581,56,Back,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787529,11,5,1,0,52,17zuelixesst1z59fwcix2dil,1,58.2,-1.6,2023-03-26T12:01:09.561Z,2023-03-28T06:20:08Z,4124700879,233,13,4124700875,56,Right,4124700877,347,,,,,,,,,,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787473,13,5,1,0,52,1musyruv2ufjrjnj6gvdbr8kt,0,41.8,101.6,2023-03-26T12:01:09.561Z,2023-03-28T06:20:08Z,4124700619,56,Back,4124700887,233,11,4124700621,347,,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787537,12,1,1,0,59,17zuelixesst1z59fwcix2dil,1,58.4,0,2023-03-26T12:01:16.543Z,2023-03-28T06:20:12Z,4133129883,189,,4124700915,140,54.7,4124700919,212,6.1,4124700913,56,Right,4124700917,141,5.3,4124700921,213,2.3,4124700911,107,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787541,13,1,1,1,0,17zuelixesst1z59fwcix2dil,1,53.9,7.1,2023-03-26T12:01:17.534Z,2023-03-28T06:20:16Z,4138893861,178,,4124700941,212,18.0,4124700943,213,3.2,4124700937,140,36.8,4124700939,141,6.7,4124700935,56,Back,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787553,14,1,1,1,2,17zuelixesst1z59fwcix2dil,1,36.7,6.7,2023-03-26T12:01:19.316Z,2023-03-28T06:20:20Z,4124700975,56,Back,4124700979,141,29.8,4124700977,140,29.0,4124700981,212,17.7,4138893889,178,,4124700983,213,2.0,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787573,15,1,1,1,5,17zuelixesst1z59fwcix2dil,1,29.9,33.3,2023-03-26T12:01:22.365Z,2023-03-28T06:20:22Z,4138893919,178,,4124701077,56,Back,4124701081,141,67.3,4124701083,212,23.6,4124701079,140,25.3,4124701085,213,1.8,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787585,16,1,1,1,7,17zuelixesst1z59fwcix2dil,1,24.7,88,2023-03-26T12:01:25.054Z,2023-03-28T06:20:25Z,4138893941,178,,4124701129,212,16.2,4124701125,140,40.0,4124701127,141,91.1,4124701123,56,Back,4124701131,213,0.1,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787603,17,1,1,1,11,17zuelixesst1z59fwcix2dil,1,45.7,90.2,2023-03-26T12:01:28.654Z,2023-03-28T06:20:28Z,4124701179,56,Back,4124701185,212,12.7,4124701181,140,41.6,4124701187,213,4.4,4124701183,141,72.7,4138893969,178,,,,,,,,41ntkkxxtjznfdz7966j64161,J. Garrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787611,18,1,1,1,13,17zuelixesst1z59fwcix2dil,0,44.4,73.5,2023-03-26T12:01:30.744Z,2023-03-28T06:20:31Z,4138893999,178,,4124701241,56,Center,4124701247,212,25.1,4124701243,140,68.2,4124701245,141,70.5,4124701249,213,6.2,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787621,14,8,1,1,14,1musyruv2ufjrjnj6gvdbr8kt,1,32.5,34.9,2023-03-26T12:01:31.651Z,2023-03-28T06:20:35Z,4138894043,178,,4133134395,384,,4124701291,56,Back,,,,,,,,,,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787637,15,49,1,1,16,1musyruv2ufjrjnj6gvdbr8kt,1,41,38.6,2023-03-26T12:01:33.383Z,2023-03-28T06:20:40Z,,,,,,,,,,,,,,,,,,,,,,,,,94opm6ljk3l7yqa2rzwq2gw6h,T. Bakinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787645,16,1,1,1,16,1musyruv2ufjrjnj6gvdbr8kt,1,41,38.6,2023-03-26T12:01:33.413Z,2023-03-28T06:20:44Z,4124701405,212,11.4,4138894131,178,,4124701407,213,1.2,4124701403,141,54.2,4124701401,140,44.9,4124701399,56,Back,,,,,,,94opm6ljk3l7yqa2rzwq2gw6h,T. Bakinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787669,17,1,1,1,18,1musyruv2ufjrjnj6gvdbr8kt,0,44.5,55.5,2023-03-26T12:01:35.214Z,2023-03-28T06:20:48Z,4124701511,56,Center,4124701509,155,,4124701513,140,100.0,4138894161,178,,4124701517,212,63.3,4124701521,1,,4124701519,213,5.9,4124701515,141,22.7,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787671,18,5,1,1,23,1musyruv2ufjrjnj6gvdbr8kt,0,100.8,20.4,2023-03-26T12:01:40.859Z,2023-03-28T06:20:50Z,4124701551,233,19,4124701525,346,,4124701523,56,Right,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787673,19,5,1,1,23,17zuelixesst1z59fwcix2dil,1,-0.8,79.6,2023-03-26T12:01:40.859Z,2023-03-28T06:20:49Z,4124701529,346,,4124701527,56,Back,4124701531,233,18,,,,,,,,,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787843,20,1,1,1,55,17zuelixesst1z59fwcix2dil,1,4.7,42.7,2023-03-26T12:02:12.428Z,2023-03-28T06:20:53Z,4124702359,155,,4124702375,74,,4124702357,124,,4124702371,1,,4124702365,141,15.2,4124702369,213,5.9,4124702367,212,53.1,4124702363,140,52.0,dgcocw72ey734nwc3omi02sid,R. Doohan,4124702361,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787849,21,1,1,1,59,17zuelixesst1z59fwcix2dil,0,52.3,15.2,2023-03-26T12:02:16.459Z,2023-03-28T06:20:56Z,4124702403,212,10.4,4124702401,141,10.0,4124702399,140,61.6,4124702395,168,,4138894235,388,,4124702405,213,5.9,4124702393,3,,4124702397,56,Right,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787857,19,1,1,2,0,1musyruv2ufjrjnj6gvdbr8kt,0,35,93,2023-03-26T12:02:17.478Z,2023-03-28T06:21:01Z,4124702445,213,6.1,4124702441,141,90.5,4124702443,212,8.1,4124702437,56,Back,4138894311,388,,4124702439,140,42.5,4124702435,3,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787903,22,4,1,2,1,17zuelixesst1z59fwcix2dil,1,59,9.4,2023-03-26T12:02:19.086Z,2023-03-28T06:21:09Z,4124702641,286,,4124702639,152,,4124702635,10,,4124702653,233,20,4124702637,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787881,20,4,1,2,1,1musyruv2ufjrjnj6gvdbr8kt,0,41,90.6,2023-03-26T12:02:19.087Z,2023-03-28T06:21:08Z,4124702547,10,,4124702549,56,Back,4138894383,178,,4124702551,152,,4124702553,285,,4124702665,233,22,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524787987,23,1,1,2,18,17zuelixesst1z59fwcix2dil,1,57.9,7.4,2023-03-26T12:02:36.068Z,2023-03-28T06:21:18Z,4124703001,189,,4124702995,213,3.1,4124702993,212,18.9,4124702991,141,8.0,4124702985,56,Back,4124702989,140,39.9,4138894523,178,,4124702979,5,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,4124702981,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788005,24,1,1,2,19,17zuelixesst1z59fwcix2dil,1,39.9,8,2023-03-26T12:02:36.847Z,2023-03-28T06:21:31Z,4124703053,141,3.8,4124703057,213,6.1,4124703051,140,54.3,4138894681,178,,4124703055,212,15.4,4124703049,56,Right,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788009,25,1,1,2,21,17zuelixesst1z59fwcix2dil,0,54.3,3.8,2023-03-26T12:02:38.480Z,2023-03-28T06:21:44Z,4124703075,212,7.4,4124703077,213,1.1,4124703073,141,13.5,4124703071,140,57.4,4124703069,56,Right,4138894779,178,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788015,21,49,1,2,23,1musyruv2ufjrjnj6gvdbr8kt,1,42.8,79.1,2023-03-26T12:02:40.210Z,2023-03-28T06:21:58Z,,,,,,,,,,,,,,,,,,,,,,,,,94opm6ljk3l7yqa2rzwq2gw6h,T. Bakinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788027,22,1,1,2,23,1musyruv2ufjrjnj6gvdbr8kt,1,42.8,79.1,2023-03-26T12:02:40.250Z,2023-03-28T06:21:55Z,4124703159,212,16.4,4124703155,140,58.3,4124703157,141,76.0,4124703153,56,Center,4138894891,178,,4124703161,213,6.2,,,,,,,94opm6ljk3l7yqa2rzwq2gw6h,T. Bakinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788085,23,1,1,2,25,1musyruv2ufjrjnj6gvdbr8kt,1,58.5,70,2023-03-26T12:02:42.786Z,2023-03-28T06:22:01Z,4124703409,1,,4124703405,212,39.7,4124703403,141,13.5,4124703407,213,5.0,4124703401,140,68.1,4124703399,56,Right,4138894959,178,,,,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788089,24,1,1,2,33,1musyruv2ufjrjnj6gvdbr8kt,0,94.7,7.9,2023-03-26T12:02:50.585Z,2023-03-28T06:22:06Z,4124703417,2,,4138895001,178,,4124703429,213,1.8,4124703425,141,13.4,4124703447,236,,4133344921,20,,4133344915,224,,4124703423,140,93.7,cyrr9517kjkt2l5tuqe966zth,L. Palmer,4124703449,233,26,4124703427,212,3.9,4124703421,56,Right,4124703419,155,4124703453,286,,,,,,,,,,,,,,,,,,,,,
2524788087,26,12,1,2,33,17zuelixesst1z59fwcix2dil,1,6.9,87.4,2023-03-26T12:02:50.618Z,2023-03-28T06:22:10Z,4138895081,389,,4124703465,233,24,4124703413,185,,4124703415,56,Back,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788103,25,61,1,2,33,1musyruv2ufjrjnj6gvdbr8kt,1,93.7,13.4,2023-03-26T12:02:50.742Z,2023-03-28T06:22:14Z,4138895109,178,,4124703483,56,Right,,,,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788109,26,5,1,2,37,1musyruv2ufjrjnj6gvdbr8kt,0,100.9,11,2023-03-26T12:02:54.754Z,2023-03-28T06:22:16Z,4124703537,233,27,4124703505,56,Right,4124703507,346,,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788111,27,5,1,2,37,17zuelixesst1z59fwcix2dil,1,-0.9,89,2023-03-26T12:02:54.754Z,2023-03-28T06:22:16Z,4124703511,56,Back,4124703513,346,,4124703519,233,26,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788335,28,1,1,3,9,17zuelixesst1z59fwcix2dil,0,4.4,42.7,2023-03-26T12:03:26.915Z,2023-03-28T06:23:50Z,4124704523,155,,4124704527,140,60.0,4124704521,124,,4124704525,56,Center,4124704529,141,33.0,4124704531,212,58.8,4124704533,213,6.2,4124704537,74,,dgcocw72ey734nwc3omi02sid,R. Doohan,4124704535,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788347,27,49,1,3,12,1musyruv2ufjrjnj6gvdbr8kt,1,37.3,72.6,2023-03-26T12:03:29.561Z,2023-03-28T06:23:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788355,28,1,1,3,13,1musyruv2ufjrjnj6gvdbr8kt,1,37.3,72.6,2023-03-26T12:03:30.548Z,2023-03-28T06:24:06Z,4124704613,141,79.9,4124704617,213,0.6,4138896239,178,,4124704611,140,43.8,4124704609,56,Back,4124704615,212,8.4,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524788361,29,1,1,3,13,1musyruv2ufjrjnj6gvdbr8kt,1,43.3,76.9,2023-03-26T12:03:30.987Z,2023-03-28T06:24:23Z,4133414347,140,51.3,4124704641,56,Center,4133414349,141,66.0,4133414345,168,,4133414353,213,5.6,4133414351,212,11.2,4138896457,178,,,,,94opm6ljk3l7yqa2rzwq2gw6h,T. Bakinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525295379,1033,67,1,3,15,1musyruv2ufjrjnj6gvdbr8kt,1,51.1,64,2023-03-26T12:03:32.501Z,2023-03-28T11:45:27Z,4138934513,233,756,,,,,,,,,,,,,,,,,,,,,,8lvhd97efhjcg03fj1num1bzd,D. Adeniran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
