id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2535578291,6,1,1,0,9,ejm092fnt9zoxbpuklzd52ji8,0,33.6,15.5,2023-04-18T18:47:25.397Z,2023-04-20T14:20:28Z,4200613245,212,10.2,4200613243,141,15.1,4200613239,56,Back,4200613241,140,43.3,4200613247,213,6.3,4204436349,178,,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578313,6,49,1,0,9,8b523ujgl21tbc01me65q0aoh,1,58.7,78.7,2023-04-18T18:47:25.911Z,2023-04-20T17:43:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578361,7,1,1,0,11,8b523ujgl21tbc01me65q0aoh,1,64.6,78.2,2023-04-18T18:47:27.771Z,2023-04-20T14:20:37Z,4200613565,212,5.8,4200613563,141,86.5,4200613559,56,Left,4200613561,140,66.0,4200613567,213,1.3,4204436585,178,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578389,8,1,1,0,12,8b523ujgl21tbc01me65q0aoh,0,66,86.5,2023-04-18T18:47:29.051Z,2023-04-20T14:20:48Z,4200613729,141,81.2,4200613731,212,5.5,4200613725,56,Left,4200613733,213,5.6,4204436855,178,,4200613727,140,70.0,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578431,7,1,1,0,14,ejm092fnt9zoxbpuklzd52ji8,0,23.9,27.6,2023-04-18T18:47:30.868Z,2023-04-20T14:20:52Z,4200613929,213,6.1,4200613931,1,,4200613923,140,56.6,4200613919,56,Right,4200613925,141,16.5,4200613917,157,,4204437037,178,,4200613927,212,35.2,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578445,9,43,1,0,16,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-04-18T18:47:33.163Z,2023-04-19T13:09:42Z,4202301715,144,49,,,,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578487,10,50,1,0,17,8b523ujgl21tbc01me65q0aoh,1,63.4,70.2,2023-04-18T18:47:33.920Z,2023-04-20T14:21:03Z,4200614177,286,,4200614175,56,Center,4200614389,233,8,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578519,8,7,1,0,18,ejm092fnt9zoxbpuklzd52ji8,0,36.6,29.8,2023-04-18T18:47:34.501Z,2023-04-20T14:21:08Z,4200614347,233,10,4202302343,384,,4200614333,285,,4204437467,178,,4200614331,56,Back,,,,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535898917,978,61,1,0,18,8b523ujgl21tbc01me65q0aoh,1,65.7,69.7,2023-04-18T18:47:34.531Z,2023-04-20T14:21:13Z,4204437597,178,,4202303171,56,Center,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535899021,663,61,1,0,18,ejm092fnt9zoxbpuklzd52ji8,1,35.3,35.2,2023-04-18T18:47:34.907Z,2023-04-20T14:21:20Z,4202303701,56,Back,4204437693,178,,,,,,,,,,,,,,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578543,9,1,1,0,19,ejm092fnt9zoxbpuklzd52ji8,0,36.2,30.3,2023-04-18T18:47:35.943Z,2023-04-21T06:29:04Z,4200614417,141,45.5,4200614419,212,10.4,4205386443,389,,4200614413,56,Back,4200614415,140,37.5,4200614421,213,1.4,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578641,11,1,1,0,21,8b523ujgl21tbc01me65q0aoh,1,64.6,37.7,2023-04-18T18:47:37.586Z,2023-04-20T14:21:30Z,4204437789,178,,4200614903,212,4.9,4200614897,56,Center,4200614905,213,5.7,4200614899,140,68.5,4200614901,141,33.7,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535899229,664,45,1,0,22,ejm092fnt9zoxbpuklzd52ji8,0,31.4,69.9,2023-04-18T18:47:38.362Z,2023-04-20T14:21:37Z,4202304807,285,,4202304805,56,Back,4202360419,233,979,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535899227,979,3,1,0,22,8b523ujgl21tbc01me65q0aoh,1,68.6,30.1,2023-04-18T18:47:38.362Z,2023-04-20T14:21:37Z,4202360413,233,664,4202304801,56,Center,4202304959,465,,4202304803,286,,4204437939,178,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578701,12,1,1,0,25,8b523ujgl21tbc01me65q0aoh,1,79.1,28.3,2023-04-18T18:47:42.098Z,2023-04-20T14:21:48Z,4204438079,178,,4200615175,56,Center,4200615173,155,,4200615181,212,19.8,4200615177,140,88.8,4200617045,210,13,4200615183,213,1.0,4200615179,141,53.3,28izur14k14lcgegg8qede7yt,C. Chaplin,1,4200617047,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578715,13,13,1,0,26,8b523ujgl21tbc01me65q0aoh,1,88.5,44.5,2023-04-18T18:47:43.092Z,2023-04-20T14:21:48Z,4200615799,15,,4200615803,328,,4200617069,29,,4200617083,231,50.2,4200615231,22,,4200617079,103,9.7,4200617071,154,,4200617077,102,62.2,1feu2co3n49llnckcxffuo79x,F. Ladapo,,4200617067,73,4200617073,55,12,4204438217,388,4200615235,56,Center,4200617081,230,99.0,4200615233,17,,,,,,,,,,,,,,,,,,,,,,,,,
2535578731,10,5,1,0,28,ejm092fnt9zoxbpuklzd52ji8,1,-0.8,39,2023-04-18T18:47:45.018Z,2023-04-20T14:21:51Z,4200615425,233,14,4200615315,56,Back,4200615317,346,,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535578733,14,5,1,0,28,8b523ujgl21tbc01me65q0aoh,0,100.8,61,2023-04-18T18:47:45.018Z,2023-04-20T14:21:51Z,4200615481,233,10,4200615325,346,,4200615323,56,Center,,,,,,,,,,,,,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579549,11,1,1,1,3,ejm092fnt9zoxbpuklzd52ji8,1,5.4,44.6,2023-04-18T18:48:19.993Z,2023-04-20T14:22:05Z,4200619395,56,Center,4200619393,124,,4200619399,141,26.1,4200619405,1,,4200619397,140,61.2,4200619403,213,6.1,4200619401,212,59.9,4200619409,74,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579559,12,1,1,1,6,ejm092fnt9zoxbpuklzd52ji8,0,61.2,26.1,2023-04-18T18:48:22.864Z,2023-04-20T14:22:12Z,4204439011,388,,4200619487,3,,4200619493,140,65.3,4200619495,141,26.1,4200619497,212,4.3,4200619499,213,0,4200619491,56,Center,4200619489,168,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579563,15,61,1,1,7,8b523ujgl21tbc01me65q0aoh,0,40.7,76.3,2023-04-18T18:48:23.587Z,2023-04-20T14:22:47Z,4200619515,56,Back,4204439383,178,,,,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579603,16,43,1,1,8,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-04-18T18:48:24.882Z,2023-04-19T13:13:59Z,4202308427,144,49,,,,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581497,24,50,1,1,8,ejm092fnt9zoxbpuklzd52ji8,1,64.5,34.2,2023-04-18T18:48:25.245Z,2023-04-20T14:22:35Z,4200629605,56,Center,4200629607,286,,4200636199,233,46,,,,,,,,,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535582743,46,7,1,1,9,8b523ujgl21tbc01me65q0aoh,1,35.5,65.8,2023-04-18T18:48:25.296Z,2023-04-20T14:22:42Z,4200636135,285,,4204439869,178,,4200636133,56,Back,4200636159,233,24,4202306705,384,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579671,17,1,1,1,10,8b523ujgl21tbc01me65q0aoh,0,41.2,68.2,2023-04-18T18:48:26.557Z,2023-04-20T14:22:53Z,4204440143,178,,4202308337,1,,4200620131,141,73.6,4200620129,140,66.0,4200620125,56,Center,4200620133,212,26.3,4202308335,157,,4200620135,213,0.1,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579677,13,43,1,1,13,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-04-18T18:48:29.901Z,2023-04-19T13:14:07Z,4202308729,144,49,,,,,,,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579745,14,12,1,1,14,ejm092fnt9zoxbpuklzd52ji8,1,29.8,12.8,2023-04-18T18:48:31.162Z,2023-04-20T14:22:57Z,4200620487,212,10.2,4204440231,178,,4200620579,167,,4200620485,141,0.0,4200620483,140,34.1,4200620481,56,Back,4200620489,213,5.2,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535579759,15,5,1,1,16,ejm092fnt9zoxbpuklzd52ji8,0,36.6,-1.2,2023-04-18T18:48:32.367Z,2023-04-20T14:23:01Z,4200620535,347,,4200622225,233,18,4200620531,56,Back,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580049,18,5,1,1,16,8b523ujgl21tbc01me65q0aoh,1,63.4,101.2,2023-04-18T18:48:32.367Z,2023-04-20T14:23:01Z,4200622065,347,,4200622175,233,15,4200622063,56,Left,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580193,19,1,1,1,31,8b523ujgl21tbc01me65q0aoh,1,63,100,2023-04-18T18:48:48.092Z,2023-04-20T14:23:04Z,4200622879,56,Back,4200622889,212,20.9,4200622883,140,45.1,4200622873,107,,4200622887,141,87.8,4200622893,213,3.6,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580277,20,1,1,1,36,8b523ujgl21tbc01me65q0aoh,1,45,84.4,2023-04-18T18:48:53.257Z,2023-04-20T14:23:07Z,4200623357,212,37.4,4200623353,140,39.3,4204440503,178,,4200623355,141,30.1,4200623351,56,Back,4200623361,1,,4200623359,213,4.6,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580327,21,1,1,1,40,8b523ujgl21tbc01me65q0aoh,1,41,33.4,2023-04-18T18:48:56.877Z,2023-04-20T14:23:09Z,4200623599,56,Back,4200623607,212,15.8,4200623605,141,53.7,4204440537,178,,4200623603,140,48.4,4200623609,213,1.1,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580367,22,1,1,1,42,8b523ujgl21tbc01me65q0aoh,1,48.4,53.7,2023-04-18T18:48:58.549Z,2023-04-20T14:23:11Z,4204440557,178,,4200623799,212,13.7,4200623797,141,71.1,4200623795,140,41.9,4200623801,213,2.1,4200623793,56,Back,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580417,23,1,1,1,43,8b523ujgl21tbc01me65q0aoh,1,41.6,72.6,2023-04-18T18:49:00.020Z,2023-04-20T14:23:15Z,4200624041,140,44.5,4204440645,178,,4200624039,56,Back,4200624043,141,63.1,4200624045,212,7.1,4200624047,213,5.2,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580455,24,1,1,1,46,8b523ujgl21tbc01me65q0aoh,1,44.5,63.1,2023-04-18T18:49:02.817Z,2023-04-20T14:23:18Z,4204440683,178,,4200624287,141,39.1,4200624291,213,4.2,4200624283,56,Back,4200624285,140,35.4,4200624289,212,18.9,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580563,25,1,1,1,48,8b523ujgl21tbc01me65q0aoh,1,36.5,33.3,2023-04-18T18:49:05.154Z,2023-04-20T14:23:21Z,4200624861,212,25.9,4200624859,141,5.5,4204440793,178,,4200624855,56,Right,4200624863,213,5.5,4200624857,140,53.4,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536337445,736,43,1,1,52,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-04-18T18:49:08.806Z,2023-04-21T06:31:06Z,4204648357,399,232228,4205388619,144,83,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580581,26,1,1,1,52,8b523ujgl21tbc01me65q0aoh,0,57.4,5,2023-04-18T18:49:08.815Z,2023-04-20T14:23:29Z,4204440939,178,,4200624967,141,4.6,4200624971,213,6.3,4200624963,56,Right,4200624965,140,75.8,4200624969,212,19.3,4200624961,155,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580591,16,61,1,1,52,ejm092fnt9zoxbpuklzd52ji8,1,35.1,80.8,2023-04-18T18:49:08.847Z,2023-04-20T14:23:50Z,4204441045,178,,4200625011,56,Back,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580625,17,1,1,1,54,ejm092fnt9zoxbpuklzd52ji8,0,21.4,90.2,2023-04-18T18:49:10.434Z,2023-04-20T14:23:37Z,4200625169,140,39.9,4204441159,178,,4200625161,157,,4200625163,56,Back,4200625177,212,20.8,4200625183,213,0.4,4200625173,141,100.0,4200625185,1,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580633,18,5,1,1,56,ejm092fnt9zoxbpuklzd52ji8,0,39.6,101.4,2023-04-18T18:49:12.995Z,2023-04-20T14:23:59Z,4200625229,347,,4200625225,56,Back,4200626609,233,27,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580903,27,5,1,1,56,8b523ujgl21tbc01me65q0aoh,1,60.4,-1.4,2023-04-18T18:49:12.995Z,2023-04-20T14:23:59Z,4200626581,233,18,4200626567,347,,4200626565,56,Right,,,,,,,,,,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535580969,28,1,1,2,7,8b523ujgl21tbc01me65q0aoh,0,62.4,0,2023-04-18T18:49:23.590Z,2023-04-20T14:24:13Z,4200626883,140,76.1,4200626885,141,34.6,4200626887,212,28.2,4200626889,213,1.0,4200626879,107,,4200626881,56,Center,4200626891,1,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581013,19,61,1,2,10,ejm092fnt9zoxbpuklzd52ji8,0,14.5,58.4,2023-04-18T18:49:27.025Z,2023-04-20T14:24:21Z,4204441841,178,,4200627097,56,Back,,,,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535581111,30,50,1,2,14,8b523ujgl21tbc01me65q0aoh,1,80.3,30.4,2023-04-18T18:49:30.692Z,2023-04-20T17:48:16Z,4200627609,56,Center,4200627611,286,,4200643113,233,38,,,,,,,,,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535584059,38,7,1,2,14,ejm092fnt9zoxbpuklzd52ji8,1,19.7,69.6,2023-04-18T18:49:30.716Z,2023-04-20T14:24:50Z,4200643035,56,Back,4202310923,385,,4200643095,233,30,4200643037,285,,4204442179,178,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
