id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId
2524425757,6,1,1,0,26,8w89tsles26jm12aoelwvlttt,1,17.4,3.7,2023-03-25T15:01:28.891Z,2023-03-28T02:09:34Z,4122792723,212,4.8,4122792725,213,1.5,4122792719,140,17.5,4122792721,141,10.7,4138770067,178,,4122792717,56,Back,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425769,7,4,1,0,27,8w89tsles26jm12aoelwvlttt,1,17.8,13.6,2023-03-25T15:01:29.999Z,2023-03-28T02:09:37Z,4122793003,233,7,4122792807,285,,4122792799,56,Back,4122792801,152,,4122792797,13,,4130135537,294,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425809,7,4,1,0,27,8xeuwzxnm7hdlbjjuezgfkz3w,0,82.2,86.4,2023-03-25T15:01:30Z,2023-03-28T02:09:36Z,4122792975,152,,4138770091,178,,4122792973,56,Left,4122792979,286,,4130135443,294,,4122792971,13,,4122793035,233,7,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425825,8,1,1,0,30,8w89tsles26jm12aoelwvlttt,1,13.6,16.1,2023-03-25T15:01:32.487Z,2023-03-28T02:09:39Z,4122793065,141,59.9,4122793063,140,10.8,4122793057,5,,4122793067,212,29.9,4138770117,178,,4122793069,213,1.7,4122793061,56,Back,4122793059,152,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425881,9,1,1,0,33,8w89tsles26jm12aoelwvlttt,1,10.8,59.9,2023-03-25T15:01:35.132Z,2023-03-28T02:09:43Z,4122794439,155,,4122793325,1,,4122793319,141,66.9,4122793311,56,Back,4122793323,213,0.1,4138770143,178,,4122793315,140,45.0,4122793321,212,36.2,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425883,10,1,1,0,34,8w89tsles26jm12aoelwvlttt,0,47,68.8,2023-03-25T15:01:36.926Z,2023-03-28T02:10:14Z,4122793767,140,67.8,4122793773,213,5.8,4122793765,168,,4138770347,388,,4122793771,212,24.5,4122932767,3,,4122793329,56,Center,4122793769,141,52.4,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425861,8,49,1,0,36,8xeuwzxnm7hdlbjjuezgfkz3w,1,32.7,39.5,2023-03-25T15:01:38.426Z,2023-03-28T02:10:19Z,,,,,,,,,,,,,,,,,,,,,,,,,1vni33hvf1nchb5gou5n5b2i2,D. Simeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425897,9,1,1,0,37,8xeuwzxnm7hdlbjjuezgfkz3w,1,32.4,35.2,2023-03-25T15:01:39.476Z,2023-03-28T02:10:52Z,4122793415,212,19.8,4122793409,56,Back,4122793413,141,9.7,4122793417,213,5.2,4122793411,140,41.5,4138770519,178,,,,,,,,1vni33hvf1nchb5gou5n5b2i2,D. Simeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425941,10,1,1,0,39,8xeuwzxnm7hdlbjjuezgfkz3w,1,41.5,9.7,2023-03-25T15:01:41.884Z,2023-03-28T02:10:56Z,4122793613,1,,4122793609,212,36.6,4122793603,56,Back,4122793611,213,2.9,4122793605,140,8.0,4138770539,178,,4122793607,141,24.6,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425985,11,1,1,0,43,8xeuwzxnm7hdlbjjuezgfkz3w,0,8,24.6,2023-03-25T15:01:45.103Z,2023-03-28T02:10:58Z,4122793857,1,,4122793853,212,63.4,4122793849,140,65.0,4122793855,213,0.3,4122793847,56,Center,4138770547,178,,4122793851,141,55.5,4122793845,155,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426005,11,44,1,0,46,8w89tsles26jm12aoelwvlttt,1,35.5,48.8,2023-03-25T15:01:48.732Z,2023-03-28T07:08:07Z,4122793937,56,Back,4122793961,233,12,4122793939,285,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524425987,12,44,1,0,46,8xeuwzxnm7hdlbjjuezgfkz3w,0,64.5,51.2,2023-03-25T15:01:48.733Z,2023-03-28T02:11:03Z,4122793971,233,11,4122793861,56,Center,4122793863,286,,,,,,,,,,,,,,,,,b6p7xeo6oeep33e6fgt3h3gt1,O. Niasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426027,12,1,1,0,46,8w89tsles26jm12aoelwvlttt,1,36,53.1,2023-03-25T15:01:48.785Z,2023-03-28T07:08:07Z,4122794025,56,Back,4138770607,388,,4122794033,213,5.6,4122794023,3,,4122794027,140,44.2,4122794029,141,43.6,4122794031,212,10.8,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426045,13,1,1,0,47,8w89tsles26jm12aoelwvlttt,1,35.9,48.5,2023-03-25T15:01:49.519Z,2023-03-28T02:11:14Z,4122794121,140,48.0,4130138159,168,,4122794127,213,5.9,4138770665,178,,4122794123,141,40.4,4122794119,56,Back,4122794125,212,13.8,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426047,14,61,1,0,48,8w89tsles26jm12aoelwvlttt,0,49.6,30.4,2023-03-25T15:01:50.914Z,2023-03-28T02:11:21Z,4122794135,56,Back,4138770707,178,,,,,,,,,,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426063,13,1,1,0,49,8xeuwzxnm7hdlbjjuezgfkz3w,1,54.9,63.1,2023-03-25T15:01:51.761Z,2023-03-28T02:11:25Z,4122794217,212,13.3,4122794213,140,57.5,4122794221,213,1.4,4122794215,141,82.3,4138770733,178,,4122794211,56,Left,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426087,14,1,1,0,52,8xeuwzxnm7hdlbjjuezgfkz3w,1,57.5,82.3,2023-03-25T15:01:54.420Z,2023-03-28T02:11:29Z,4122794289,140,63.5,4122794295,213,5.3,4138770753,178,,4122794293,212,11.1,4122794287,56,Center,4122794291,141,68.8,,,,,,,bydqclpl0ph9brgu0esubx0ph,P. Souaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426149,15,1,1,0,53,8xeuwzxnm7hdlbjjuezgfkz3w,1,63.5,68.8,2023-03-25T15:01:55.707Z,2023-03-28T02:11:32Z,4122794611,56,Left,4122794619,213,2.0,4122794617,212,13.7,4138770797,178,,4122794613,140,58.3,4122794615,141,87.2,,,,,,,b6p7xeo6oeep33e6fgt3h3gt1,O. Niasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426161,16,1,1,0,58,8xeuwzxnm7hdlbjjuezgfkz3w,0,84.1,90.2,2023-03-25T15:02:00.246Z,2023-03-28T02:11:37Z,4122794655,213,4.8,4122794649,140,87.0,4122794653,212,26.8,4130139257,224,,4130139259,72,,4122794651,141,51.0,4122794643,2,,4138770839,178,,bydqclpl0ph9brgu0esubx0ph,P. Souaré,4122794647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426223,15,12,1,0,59,8w89tsles26jm12aoelwvlttt,1,14.3,50.1,2023-03-25T15:02:01.214Z,2023-03-28T02:11:43Z,4122794893,141,16.5,4122794895,212,24.9,4122794897,213,5.1,4122794889,56,Back,4122794891,140,23.7,4138770879,178,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426239,16,1,1,1,1,8w89tsles26jm12aoelwvlttt,0,23.7,16.5,2023-03-25T15:02:03.495Z,2023-03-28T02:11:49Z,4122794971,140,42.8,4122794969,56,Back,4122794975,212,20.1,4122794973,141,15.9,4122794967,3,,4138770941,388,,4122794977,213,6.3,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426249,17,1,1,1,5,8xeuwzxnm7hdlbjjuezgfkz3w,1,55,75,2023-03-25T15:02:07.216Z,2023-03-28T02:11:53Z,4122795037,140,54.3,4122795043,213,4.6,4122795035,56,Center,4138771001,178,,4122795041,212,7.1,4122795039,141,64.6,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426263,18,1,1,1,6,8xeuwzxnm7hdlbjjuezgfkz3w,1,54.3,64.6,2023-03-25T15:02:08.746Z,2023-03-28T02:11:55Z,4122795131,140,59.3,4122795129,56,Center,4138771005,178,,4122795133,141,75.1,4122795135,212,8.9,4122795137,213,0.9,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426281,19,1,1,1,7,8xeuwzxnm7hdlbjjuezgfkz3w,1,59.3,75.1,2023-03-25T15:02:09.410Z,2023-03-28T02:12:04Z,4122795197,212,7.0,4122795195,141,66.7,4122795193,140,55.5,4138771077,178,,4122795199,213,4.1,4122795191,56,Center,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426319,20,1,1,1,9,8xeuwzxnm7hdlbjjuezgfkz3w,1,55.5,66.7,2023-03-25T15:02:11.129Z,2023-03-28T02:12:09Z,4122795403,213,1.9,4122795399,141,84.5,4122795401,212,12.7,4138771121,178,,4122795395,56,Left,4122795397,140,51.9,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426339,21,1,1,1,11,8xeuwzxnm7hdlbjjuezgfkz3w,1,52.1,84.1,2023-03-25T15:02:13.184Z,2023-03-28T02:12:14Z,4122795479,212,11.8,4122795473,56,Left,4122795475,140,62.6,4122795477,141,90.2,4138771153,178,,4122795481,213,0.4,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426365,22,1,1,1,11,8xeuwzxnm7hdlbjjuezgfkz3w,1,62.6,90.2,2023-03-25T15:02:13.644Z,2023-03-28T02:12:18Z,4138771181,178,,4122795599,212,9.8,4122795595,140,53.3,4122795601,213,3.2,4122795593,56,Left,4122795597,141,88.7,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426375,23,1,1,1,14,8xeuwzxnm7hdlbjjuezgfkz3w,1,53.2,84.5,2023-03-25T15:02:16.859Z,2023-03-28T02:12:21Z,4122795649,141,72.3,4122795653,213,5.0,4122795647,140,55.8,4122795645,56,Center,4122795651,212,8.7,4138771197,178,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426427,24,1,1,1,15,8xeuwzxnm7hdlbjjuezgfkz3w,1,55.8,72.3,2023-03-25T15:02:17.499Z,2023-03-28T02:12:23Z,4122795897,212,15.2,4138771219,178,,4122795891,56,Left,4122795893,140,57.7,4122795895,141,94.4,4122795899,213,1.4,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426451,25,1,1,1,19,8xeuwzxnm7hdlbjjuezgfkz3w,1,61.7,94.2,2023-03-25T15:02:21.705Z,2023-03-28T02:12:25Z,4122796017,212,9.1,4122796013,140,59.3,4122796011,56,Left,4122796015,141,81.4,4122796019,213,4.4,4138771239,178,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426475,26,1,1,1,21,8xeuwzxnm7hdlbjjuezgfkz3w,1,59.8,87.2,2023-03-25T15:02:23.580Z,2023-03-28T02:12:29Z,4122796117,140,70.8,4122796115,56,Left,4122796121,212,12.2,4122796119,141,93.2,4138771255,178,,4122796123,213,0.3,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426495,27,1,1,1,22,8xeuwzxnm7hdlbjjuezgfkz3w,1,74.1,95.2,2023-03-25T15:02:24.902Z,2023-03-28T02:12:30Z,4122796241,213,3.0,4122796239,212,14.1,4122796229,56,Left,4122796233,140,60.7,4122796237,141,97.3,4138771259,178,,,,,,,,bydqclpl0ph9brgu0esubx0ph,P. Souaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426519,28,1,1,1,24,8xeuwzxnm7hdlbjjuezgfkz3w,1,57.9,98,2023-03-25T15:02:26.176Z,2023-03-28T02:12:33Z,4122796331,141,94.7,4122796329,140,49.8,4122796327,56,Back,4122796333,212,8.8,4122796335,213,3.4,4138771289,178,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426575,29,1,1,1,24,8xeuwzxnm7hdlbjjuezgfkz3w,1,54.7,94,2023-03-25T15:02:26.710Z,2023-03-28T02:12:35Z,4122796575,212,46.3,4122796567,155,,4122796573,141,82.6,4122796577,213,6.1,4122796579,1,,4138771301,178,,4122796571,140,98.2,4122796569,56,Left,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525062381,921,61,1,1,29,8xeuwzxnm7hdlbjjuezgfkz3w,1,99.2,75.5,2023-03-25T15:02:31.127Z,2023-03-28T02:12:48Z,4130143281,56,Center,4138771387,178,,,,,,,,,,,,,,,,,,,,b6p7xeo6oeep33e6fgt3h3gt1,O. Niasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426611,17,5,1,1,31,8w89tsles26jm12aoelwvlttt,1,-0.8,23,2023-03-25T15:02:33.420Z,2023-03-28T02:12:56Z,4122796731,346,,4122796749,233,30,4122796729,56,Back,,,,,,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426577,30,5,1,1,31,8xeuwzxnm7hdlbjjuezgfkz3w,0,100.8,77,2023-03-25T15:02:33.420Z,2023-03-28T02:12:56Z,4122796587,56,Center,4122796773,233,17,4122796589,346,,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524426975,18,1,1,1,51,8w89tsles26jm12aoelwvlttt,1,4.1,54.6,2023-03-25T15:02:53.765Z,2023-03-28T02:13:05Z,4122798507,237,,4122798497,140,6.9,4122798495,56,Back,4122798503,213,5.0,4122798493,124,,4122798501,212,9.0,4122798499,141,42.1,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524427085,19,1,1,1,56,8w89tsles26jm12aoelwvlttt,0,11.6,34.3,2023-03-25T15:02:58.394Z,2023-03-28T02:13:08Z,4122798957,56,Center,4122798967,1,,4138771567,178,,4122798965,213,0.3,4122798961,141,62.4,4122798963,212,64.9,4122798959,140,70.7,4122798955,155,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524427073,31,49,1,2,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,29.2,39.1,2023-03-25T15:03:02.957Z,2023-03-28T02:13:13Z,,,,,,,,,,,,,,,,,,,,,,,,,1vni33hvf1nchb5gou5n5b2i2,D. Simeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524427173,32,1,1,2,1,8xeuwzxnm7hdlbjjuezgfkz3w,1,29.2,39.1,2023-03-25T15:03:03.224Z,2023-03-28T02:13:16Z,4122799409,212,22.5,4122799403,56,Back,4122799411,213,3.1,4122799405,140,7.8,4138771615,178,,4122799407,141,41.5,,,,,,,1vni33hvf1nchb5gou5n5b2i2,D. Simeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524427197,33,1,1,2,5,8xeuwzxnm7hdlbjjuezgfkz3w,0,10.2,37.9,2023-03-25T15:03:07.888Z,2023-03-28T02:13:19Z,4122799529,140,56.2,4122799539,212,49.0,4122799545,1,,4122799525,56,Center,4122799533,141,49.6,4122799543,213,0.2,4122799523,155,,4138771671,178,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524427221,20,1,1,2,8,8w89tsles26jm12aoelwvlttt,1,40.8,54.3,2023-03-25T15:03:10.470Z,2023-03-28T02:13:25Z,4122799643,56,Back,4122799651,213,1.9,4122799645,140,36.2,4138771719,178,,4122799647,141,73.6,4122799649,212,14.0,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524427233,21,49,1,2,10,8w89tsles26jm12aoelwvlttt,1,36.2,73.6,2023-03-25T15:03:12.198Z,2023-03-28T02:13:29Z,,,,,,,,,,,,,,,,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524427253,22,1,1,2,10,8w89tsles26jm12aoelwvlttt,1,36.2,73.6,2023-03-25T15:03:12.233Z,2023-03-28T02:13:32Z,4122799785,140,42.8,4122799783,56,Back,4138771821,178,,4122799791,213,5.7,4122799787,141,67.5,4122799789,212,8.1,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
