id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId
2507417713,901,43,1,0,28,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-02-11T15:03:58.215Z,2023-02-14T08:59:24Z,4030586957,347,0,4031888831,144,5,4030586955,56,Right,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507417817,634,1,1,0,31,8mbtyq0has0uu0565fm9t5cdo,0,41.6,100,2023-02-11T15:04:01.283Z,2023-02-14T06:20:04Z,4030587893,140,72.5,4030587889,107,,4030587891,56,Left,4030587897,212,32.8,4030587899,213,6.1,4030587901,1,,4030587895,141,93.9,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280389,8,12,1,0,33,dv9l02o316cd9hbkxaho2u12f,1,29.2,2.7,2023-02-11T15:04:03.437Z,2023-02-14T06:17:26Z,4024644921,213,4.4,4024644911,56,Back,4024644927,15,,4024644917,141,0.0,4024644919,212,2.6,4024644915,140,28.5,4031802961,388,,4024645033,167,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280403,9,5,1,0,34,dv9l02o316cd9hbkxaho2u12f,0,21.6,-1.2,2023-02-11T15:04:04.539Z,2023-02-14T06:20:19Z,4024644971,56,Back,4024644973,347,,4025842431,233,324,,,,,,,,,,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506392163,324,5,1,0,34,8mbtyq0has0uu0565fm9t5cdo,1,78.4,101.2,2023-02-11T15:04:04.539Z,2023-02-14T06:20:19Z,4025224161,56,Left,4025224163,347,,4025842413,233,9,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506392225,325,1,1,0,58,8mbtyq0has0uu0565fm9t5cdo,0,80.1,100,2023-02-11T15:04:28.247Z,2023-02-14T06:20:30Z,4025224425,212,33.8,4025224421,140,96.1,4025224423,141,58.2,4025224419,56,Center,4025224429,1,,4025224417,107,,4025224427,213,5.2,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281369,10,12,1,1,0,dv9l02o316cd9hbkxaho2u12f,1,8.4,36.9,2023-02-11T15:04:30.477Z,2023-02-14T06:20:38Z,4024649773,212,16.3,4024649771,141,18.5,4024649779,213,4.0,4024649767,56,Back,4024649769,140,0.0,4024650039,167,,4031804537,388,,4024649819,15,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284739,16,6,1,1,2,8mbtyq0has0uu0565fm9t5cdo,1,100,82.2,2023-02-11T15:04:32.626Z,2023-02-14T06:20:45Z,4024666419,73,,4024666415,56,Left,4025263223,233,439,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506399969,439,6,1,1,2,dv9l02o316cd9hbkxaho2u12f,0,0,17.8,2023-02-11T15:04:32.626Z,2023-02-14T06:20:44Z,4025260619,73,,4025260617,56,Back,4025263269,233,16,,,,,,,,,,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506288255,29,1,1,1,27,8mbtyq0has0uu0565fm9t5cdo,0,99.4,99.3,2023-02-11T15:04:57.721Z,2023-02-14T06:20:51Z,4024683941,2,,4030595653,20,,4024683949,56,Center,4024683945,155,,4024683959,213,4.6,4024683957,212,29.2,4031804629,178,,4024683951,140,97.0,h4g0ji8lk43f7zcpl79henai,M. Helm,4024689065,6,4025211473,223,4024683955,141,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282477,12,12,1,1,29,dv9l02o316cd9hbkxaho2u12f,1,9.2,37.1,2023-02-11T15:04:59.210Z,2023-02-14T06:20:57Z,4024654989,213,5.9,4024654987,212,27.7,4031804681,388,,4024654983,140,33.4,4024654981,56,Back,4024654985,141,21.0,4024655027,15,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282591,6,1,1,1,31,8mbtyq0has0uu0565fm9t5cdo,0,73.8,59.7,2023-02-11T15:05:01.431Z,2023-02-14T06:21:03Z,4024655515,212,17.1,4024655507,3,,4031804741,178,,4024655509,56,Center,4024655511,140,88.1,4024655513,141,47.8,4024655517,213,5.8,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507649017,1114,67,1,1,32,dv9l02o316cd9hbkxaho2u12f,1,14.3,45.6,2023-02-11T15:05:02.502Z,2023-02-14T09:00:36Z,4031828827,233,710,,,,,,,,,,,,,,,,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507649015,710,67,1,1,32,8mbtyq0has0uu0565fm9t5cdo,0,85.7,54.4,2023-02-11T15:05:02.503Z,2023-02-14T07:04:16Z,4031828841,233,1114,,,,,,,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507419367,902,12,1,1,32,dv9l02o316cd9hbkxaho2u12f,1,14.1,46.7,2023-02-11T15:05:02.512Z,2023-02-14T09:00:36Z,4031804827,388,,4030596539,212,14.9,4030596527,56,Back,4030596529,140,5.6,4030596543,213,4.1,4030596533,141,29.1,,,,,,,ev42016zwnwiow3lbefukrbvt,R. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282787,13,12,1,1,36,dv9l02o316cd9hbkxaho2u12f,1,3.9,17,2023-02-11T15:05:05.993Z,2023-02-14T06:21:29Z,4024656455,213,5.1,4031804941,178,,4024656453,212,13.7,4024656449,140,8.3,4024656447,56,Back,4024656451,141,0.0,4024656603,167,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283583,7,5,1,1,37,8mbtyq0has0uu0565fm9t5cdo,1,88,101.7,2023-02-11T15:05:07.549Z,2023-02-14T06:21:51Z,4024660629,233,14,4024660581,347,,4024660579,56,Left,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282807,14,5,1,1,37,dv9l02o316cd9hbkxaho2u12f,0,12,-1.7,2023-02-11T15:05:07.549Z,2023-02-14T06:21:50Z,4024656539,56,Back,4024660681,233,7,4024656543,347,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283743,8,1,1,1,58,8mbtyq0has0uu0565fm9t5cdo,1,84.8,100,2023-02-11T15:05:28.187Z,2023-02-14T06:22:14Z,4024661339,56,Left,4024661337,107,,4024661347,213,3.8,4024661343,141,85.4,4024661341,140,70.1,4024661345,212,19.0,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283781,9,1,1,2,1,8mbtyq0has0uu0565fm9t5cdo,0,69.6,85,2023-02-11T15:05:31.486Z,2023-02-14T06:22:20Z,4024661523,141,76.4,4024661531,213,5.3,4024661527,212,7.0,4024661925,286,,4031805407,178,,4024661913,236,,4024661519,140,73.2,4024661917,233,15,18loyx03olyhtkt6scybwr8q1,J. Moon,4024661517,56,4024661515,155,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283827,15,74,1,2,1,dv9l02o316cd9hbkxaho2u12f,1,42.8,14.9,2023-02-11T15:05:31.628Z,2023-02-14T06:22:29Z,4024661797,285,,4024662019,233,9,4024661795,56,Back,4031805507,388,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283881,16,49,1,2,4,dv9l02o316cd9hbkxaho2u12f,1,61.1,33.4,2023-02-11T15:05:34.371Z,2023-02-14T06:22:37Z,,,,,,,,,,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283979,17,50,1,2,5,dv9l02o316cd9hbkxaho2u12f,1,69.6,41.8,2023-02-11T15:05:35.719Z,2023-02-14T06:22:47Z,4030603915,286,,4031083805,233,10,4024662537,56,Center,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284123,10,7,1,2,7,8mbtyq0has0uu0565fm9t5cdo,1,30.4,58.2,2023-02-11T15:05:37.563Z,2023-02-14T06:22:58Z,4031805827,389,,4024663227,56,Back,4030604323,385,,4030604151,285,,4031083801,233,17,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284137,11,49,1,2,9,8mbtyq0has0uu0565fm9t5cdo,1,41.5,34.3,2023-02-11T15:05:39.089Z,2023-02-14T06:23:04Z,,,,,,,,,,,,,,,,,,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284247,12,1,1,2,10,8mbtyq0has0uu0565fm9t5cdo,0,41.5,34.3,2023-02-11T15:05:40.691Z,2023-02-14T06:23:11Z,4024663891,213,6.0,4024663889,212,41.4,4024663893,1,,4024663887,141,17.7,4024663883,56,Right,4024663881,155,,4031805937,178,,4024663885,140,79.4,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284253,18,49,1,2,14,dv9l02o316cd9hbkxaho2u12f,1,21.3,79.7,2023-02-11T15:05:44.036Z,2023-02-14T06:23:19Z,,,,,,,,,,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284345,19,1,1,2,15,dv9l02o316cd9hbkxaho2u12f,0,14.5,86.5,2023-02-11T15:05:45.403Z,2023-02-14T06:23:25Z,4024664597,233,13,4024664605,286,,4024664595,236,,4031806051,178,,4024664475,213,0,4024664469,140,17.6,4024664467,56,Back,4024664473,212,3.3,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,4024664471,141,,,,,,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284355,13,74,1,2,15,8mbtyq0has0uu0565fm9t5cdo,1,75.9,14.3,2023-02-11T15:05:45.415Z,2023-02-14T06:23:33Z,4024664519,56,Right,4024664627,233,19,4031806139,178,,4024664521,285,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284599,20,1,1,2,17,dv9l02o316cd9hbkxaho2u12f,1,22,86.5,2023-02-11T15:05:47.386Z,2023-02-14T06:23:49Z,4031806295,178,,4024665733,212,7.0,4024665731,141,90.0,4024665727,56,Back,4024665729,140,28.3,4024665735,213,0.3,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284613,21,50,1,2,21,dv9l02o316cd9hbkxaho2u12f,1,36.3,88.8,2023-02-11T15:05:51.105Z,2023-02-14T06:24:01Z,4024666011,233,14,4024665803,56,Back,4024665805,286,,,,,,,,,,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284593,14,7,1,2,21,8mbtyq0has0uu0565fm9t5cdo,1,63.7,11.2,2023-02-11T15:05:51.224Z,2023-02-14T06:24:11Z,4030628775,385,,4024665703,56,Right,4024665709,285,,4024665699,167,,4031806467,178,,4024665959,233,21,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284723,15,5,1,2,22,8mbtyq0has0uu0565fm9t5cdo,0,69.6,-1.7,2023-02-11T15:05:52.651Z,2023-02-14T06:24:16Z,4024666335,347,,4025211991,233,22,4024666333,56,Right,,,,,,,,,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284993,22,5,1,2,22,dv9l02o316cd9hbkxaho2u12f,1,30.4,101.7,2023-02-11T15:05:52.651Z,2023-02-14T06:24:15Z,4025211983,233,15,4024667653,56,Back,4024667655,347,,,,,,,,,,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506285039,23,1,1,2,30,dv9l02o316cd9hbkxaho2u12f,1,42.3,100,2023-02-11T15:06:00.826Z,2023-02-14T06:24:26Z,4024667919,141,88.6,4024667911,56,Back,4024667923,212,18.7,4024667925,213,3.6,4024667915,140,26.7,4024667907,107,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506285153,24,1,1,2,32,dv9l02o316cd9hbkxaho2u12f,1,26.9,88.7,2023-02-11T15:06:02.773Z,2023-02-14T06:24:33Z,4024668539,212,20.5,4024668533,141,59.4,4031806665,178,,4024668531,140,22.5,4024668543,213,4.5,4024668529,56,Back,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506285295,25,1,1,2,35,dv9l02o316cd9hbkxaho2u12f,1,22.1,60.6,2023-02-11T15:06:05.795Z,2023-02-14T06:24:41Z,4024669305,56,Back,4031806735,178,,4024669311,212,19.8,4024669307,140,10.0,4024669313,213,4.0,4024669309,141,38.2,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506285483,26,1,1,2,38,dv9l02o316cd9hbkxaho2u12f,0,9.9,38.2,2023-02-11T15:06:08.082Z,2023-02-14T06:24:46Z,4024670211,157,,4024670213,56,Center,4024670223,213,0.3,4024670217,141,66.1,4024670229,1,,4024670219,212,56.8,4024670215,140,60.9,4031806811,178,,8hiqkrsoskyhhoc0n0wp7lql1,G. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506285687,28,43,1,2,40,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-02-11T15:06:10.820Z,2023-02-13T10:16:28Z,4024671285,141,54.5,4024671283,140,44.0,4030633229,144,1,4024671281,56,Back,4024671287,212,9.0,4024671289,213,2.6,4024671279,3,0,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
