id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/11/value,qualifier/16/value
2506281797,6,4,1,0,21,dmz37633qbsvl7gncq5s51yjw,1,37,95.9,2023-02-11T15:04:28.763Z,2023-02-14T04:44:44Z,4024651719,152,,4024651717,56,Back,4024651715,295,,4024651713,13,,4024651849,286,,4024651845,233,6,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281779,6,4,1,0,21,9db4t34qy4owglhvvgwf5l22i,0,63,4.1,2023-02-11T15:04:28.764Z,2023-02-14T04:44:43Z,4031763665,178,,4024651881,233,6,4024651643,56,Right,4024651645,152,,4024651647,285,,4024651633,13,,4024651639,295,,,,,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282105,7,1,1,0,34,dmz37633qbsvl7gncq5s51yjw,0,32.9,96.8,2023-02-11T15:04:42.282Z,2023-02-14T04:44:48Z,4024653315,213,6.2,4024653317,1,,4024653301,5,,4031763757,178,,4024653313,212,57.7,4024653303,155,,4024653311,141,88.7,4024653309,140,87.6,9c3iyi7y3hdraso115kxmd87p,L. Jones,4024653307,56,Left,4024653305,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282123,7,49,1,0,37,9db4t34qy4owglhvvgwf5l22i,1,19.3,9.2,2023-02-11T15:04:44.961Z,2023-02-14T07:47:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282251,8,1,1,0,38,9db4t34qy4owglhvvgwf5l22i,0,17.8,4.1,2023-02-11T15:04:46.396Z,2023-02-14T04:45:05Z,4024654045,140,65.0,4024654049,212,49.6,4024654047,141,4.3,4031764007,178,,4024654053,1,,4024654043,56,Right,4024654051,213,0.0,4024654041,157,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282333,8,1,1,0,42,dmz37633qbsvl7gncq5s51yjw,1,32.8,92.7,2023-02-11T15:04:49.745Z,2023-02-14T04:45:19Z,4024654373,3,,4024654379,141,93.1,4024654377,140,52.4,4031764061,388,,4024654381,212,20.6,4024654375,56,Left,4024654383,213,0.0,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282445,9,1,1,0,43,dmz37633qbsvl7gncq5s51yjw,1,53.3,92.7,2023-02-11T15:04:51.124Z,2023-02-14T04:45:37Z,4024654829,213,6.2,4024654827,212,8.4,4024654819,3,,4031764247,388,,4024654825,141,91.9,4024654823,140,61.3,4030939601,168,,4024654821,56,Left,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507654937,923,67,1,0,44,dmz37633qbsvl7gncq5s51yjw,1,62.4,92.2,2023-02-11T15:04:51.810Z,2023-02-14T09:00:04Z,4031855871,233,746,,,,,,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507654935,746,67,1,0,44,9db4t34qy4owglhvvgwf5l22i,0,37.6,7.8,2023-02-11T15:04:51.811Z,2023-02-14T07:48:46Z,4031855879,233,923,,,,,,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282453,10,61,1,0,44,dmz37633qbsvl7gncq5s51yjw,0,60.7,85.7,2023-02-11T15:04:51.850Z,2023-02-14T09:00:04Z,4031764307,178,,4024654869,56,Left,,,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282457,9,1,1,0,44,9db4t34qy4owglhvvgwf5l22i,1,33.3,5.2,2023-02-11T15:04:51.964Z,2023-02-14T05:26:18Z,4024654891,213,6.1,4031764383,178,,4024654883,56,Back,4024654889,212,8.4,4024654887,141,3.4,4024654885,140,41.2,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282537,10,1,1,0,45,9db4t34qy4owglhvvgwf5l22i,1,45.2,3.4,2023-02-11T15:04:53.289Z,2023-02-14T04:46:25Z,4024655293,56,Back,4024655299,212,8.9,4031764469,178,,4024655297,141,4.8,4024655301,213,3.0,4024655295,140,36.8,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507486823,682,49,1,0,46,9db4t34qy4owglhvvgwf5l22i,1,38.8,5.8,2023-02-11T15:04:53.802Z,2023-02-14T04:46:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282609,11,1,1,0,48,9db4t34qy4owglhvvgwf5l22i,1,35.9,5.6,2023-02-11T15:04:55.533Z,2023-02-14T04:47:18Z,4024655583,141,9.8,4024655587,213,2.9,4031764999,178,,4024655585,212,10.5,4024655581,140,26.3,4024655579,56,Back,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282701,12,1,1,0,49,9db4t34qy4owglhvvgwf5l22i,0,27.5,5.2,2023-02-11T15:04:56.962Z,2023-02-14T04:47:22Z,4024655991,212,35.7,4024655983,155,,4024655995,1,,4024655987,140,61.5,4024655989,141,5.3,4031765039,178,,4024655985,56,Right,4024655993,213,0.0,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282817,11,12,1,0,51,dmz37633qbsvl7gncq5s51yjw,1,35,88.8,2023-02-11T15:04:58.802Z,2023-02-14T04:47:34Z,4024656601,213,0.2,4031765089,178,,4024656595,140,56.0,4024656599,212,22.4,4024656597,141,94.4,4024656593,56,Left,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283863,14,49,1,0,52,dmz37633qbsvl7gncq5s51yjw,1,57,92.7,2023-02-11T15:04:59.605Z,2023-02-14T07:49:28Z,,,,,,,,,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506282903,12,1,1,0,54,dmz37633qbsvl7gncq5s51yjw,1,48.6,93.6,2023-02-11T15:05:01.834Z,2023-02-14T04:47:46Z,4024657051,56,Back,4031765193,178,,4024657061,212,9.6,4024657055,140,43.6,4024657059,141,81.8,4024657063,213,4.1,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283571,13,2,1,0,55,dmz37633qbsvl7gncq5s51yjw,1,39.6,82.2,2023-02-11T15:05:02.623Z,2023-02-14T04:47:56Z,4024660527,141,76.5,4024660519,7,5kyyaapya2gv5awlfgckmwpux,4024660525,140,70.4,4024660523,56,Center,4024660521,1,,4031765245,178,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506283093,13,55,1,0,55,9db4t34qy4owglhvvgwf5l22i,1,32.9,27,2023-02-11T15:05:02.624Z,2023-02-14T04:47:57Z,4030941747,189,,,,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284281,14,1,1,1,27,9db4t34qy4owglhvvgwf5l22i,0,25.9,14.7,2023-02-11T15:05:34.418Z,2023-02-14T04:48:07Z,4024664071,5,,4024664089,1,,4024664087,213,0.3,4024664083,141,36.0,4031765353,178,,4024664077,241,,4024664079,56,Center,4024664081,140,71.7,eirc5i9gcpe0ap6gntxoomcix,H. Isted,4024664085,212,50.2,4024664075,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284289,15,44,1,1,30,dmz37633qbsvl7gncq5s51yjw,1,27.4,61,2023-02-11T15:05:37.623Z,2023-02-14T09:00:05Z,4024664239,233,15,4024664135,56,Back,4024664137,285,,,,,,,,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284301,15,44,1,1,30,9db4t34qy4owglhvvgwf5l22i,0,72.6,39,2023-02-11T15:05:37.624Z,2023-02-14T04:48:14Z,4024664557,233,15,4024664179,286,,4024664177,56,Center,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284337,16,1,1,1,32,dmz37633qbsvl7gncq5s51yjw,0,26.5,58.1,2023-02-11T15:05:39.516Z,2023-02-14T04:48:18Z,4024664421,213,6.0,4024664403,140,37.0,4024664409,141,53.4,4031765459,388,,4024664393,3,,4024664415,212,11.5,4024664397,56,Back,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284583,16,1,1,1,34,9db4t34qy4owglhvvgwf5l22i,1,65.7,39.7,2023-02-11T15:05:41.844Z,2023-02-14T04:48:23Z,4024665651,56,Right,4031765497,178,,4024665653,140,66.6,4024665655,141,16.5,4024665663,213,4.8,4024665659,212,15.8,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507655237,751,43,1,1,37,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-02-11T15:05:45.110Z,2023-02-14T07:51:12Z,4031857231,144,67,4031857209,233,927,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507655233,927,43,1,1,37,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-02-11T15:05:45.111Z,2023-02-14T07:51:11Z,4031857213,233,751,4031857229,144,67,,,,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507655273,928,83,1,1,37,dmz37633qbsvl7gncq5s51yjw,1,35.9,66.1,2023-02-11T15:05:45.141Z,2023-02-14T07:51:30Z,4031857391,399,215974,,,,,,,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284683,18,1,1,1,37,9db4t34qy4owglhvvgwf5l22i,1,66.1,21,2023-02-11T15:05:45.146Z,2023-02-14T07:51:23Z,4024666151,212,9.3,4024666141,56,Center,4024666145,140,61.9,4024666149,141,33.1,4031765573,178,,4024666153,213,2.1,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284597,17,43,1,1,38,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-02-11T15:05:45.941Z,2023-02-13T14:50:51Z,4030943047,144,49,,,,,,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284801,19,1,1,1,39,9db4t34qy4owglhvvgwf5l22i,1,62,42.5,2023-02-11T15:05:47.215Z,2023-02-14T04:48:38Z,4024666705,56,Left,4031765597,178,,4024666711,140,76.8,4024666723,213,1.1,4024666719,212,35.6,4024666727,1,,4024666717,141,89.6,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284843,20,1,1,1,42,9db4t34qy4owglhvvgwf5l22i,0,82,92.9,2023-02-11T15:05:49.775Z,2023-02-14T04:48:45Z,4024666959,140,100.0,4024666957,56,Center,4024666963,212,23.9,4024666965,213,5.7,4031765639,178,,4024666961,141,74.7,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284851,17,5,1,1,44,dmz37633qbsvl7gncq5s51yjw,1,-1.4,24.2,2023-02-11T15:05:51.745Z,2023-02-14T04:48:52Z,4024667011,346,,4024667009,56,Back,4024667103,233,21,,,,,,,,,,,,,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506284859,21,5,1,1,44,9db4t34qy4owglhvvgwf5l22i,0,101.4,75.8,2023-02-11T15:05:51.745Z,2023-02-14T04:48:52Z,4024667041,56,Center,4024667143,233,17,4024667043,346,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506286327,18,1,1,2,14,dmz37633qbsvl7gncq5s51yjw,0,4.6,61.4,2023-02-11T15:06:21.776Z,2023-02-14T04:49:00Z,4024674561,141,86.2,4024674567,213,0.3,4024674577,74,,4024674555,124,,4024674563,212,63.7,4024674573,1,,4024674559,140,63.1,4024674557,56,Left,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506286409,22,1,1,2,18,9db4t34qy4owglhvvgwf5l22i,0,39,11.9,2023-02-11T15:06:25.572Z,2023-02-14T04:49:13Z,4024674945,3,,4024674959,141,39.4,4024674949,56,Center,4031765775,388,,4024674953,140,55.9,4024674965,213,0.8,4024674961,212,25.8,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506286495,19,1,1,2,20,dmz37633qbsvl7gncq5s51yjw,0,55.5,62.6,2023-02-11T15:06:28.036Z,2023-02-14T04:49:19Z,4024675331,213,6.3,4024675321,3,,4024675323,56,Center,4024675325,140,74.9,4024675329,212,20.4,4024675327,141,62.4,4031765817,388,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506286627,23,1,1,2,22,9db4t34qy4owglhvvgwf5l22i,1,35.3,34.3,2023-02-11T15:06:29.915Z,2023-02-14T04:49:32Z,4024676039,213,0.1,4024676037,212,26.4,4024676035,141,38.6,4024675961,56,Center,4031765887,388,,4024675957,3,,4024675965,140,60.3,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506286657,24,1,1,2,24,9db4t34qy4owglhvvgwf5l22i,0,60.3,38.6,2023-02-11T15:06:32.183Z,2023-02-14T04:49:42Z,4024676143,141,34.3,4024676147,213,5.9,4024676145,212,7.8,4024676131,3,,4031765917,388,,4024676141,140,67.2,4024676135,168,,4024676139,56,Center,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506286805,20,1,1,2,27,dmz37633qbsvl7gncq5s51yjw,0,31.7,75,2023-02-11T15:06:35.355Z,2023-02-14T04:49:47Z,4024676881,155,,4024676891,141,85.7,4024676889,140,74.3,4024676901,1,,4024676895,212,45.3,4024676883,56,Left,4024676899,213,0.2,4031765949,178,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506286899,25,1,1,2,30,9db4t34qy4owglhvvgwf5l22i,0,30.5,9.4,2023-02-11T15:06:38.035Z,2023-02-14T10:03:39Z,4024677333,212,11.1,4031931731,178,,4024677329,140,38.1,4024677327,56,Back,4024677325,3,,4024677335,213,5.5,4024677331,141,0.0,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506287391,21,5,1,2,32,dmz37633qbsvl7gncq5s51yjw,1,63.4,102,2023-02-11T15:06:40.045Z,2023-02-14T04:50:03Z,4024679663,347,,4024679659,56,Left,4024679705,233,26,,,,,,,,,,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506286913,26,5,1,2,32,9db4t34qy4owglhvvgwf5l22i,0,36.6,-2,2023-02-11T15:06:40.045Z,2023-02-14T04:50:03Z,4024679759,233,21,4024677399,56,Back,4024677401,347,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506287431,22,1,1,2,45,dmz37633qbsvl7gncq5s51yjw,1,66.3,100,2023-02-11T15:06:52.487Z,2023-02-14T04:50:08Z,4024679833,56,Left,4024679841,213,4.5,4024679835,140,65.0,4024679839,212,5.9,4024679837,141,93.2,4024679831,107,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506287521,23,1,1,2,46,dmz37633qbsvl7gncq5s51yjw,1,65,93.2,2023-02-11T15:06:53.707Z,2023-02-14T04:50:15Z,4024680323,56,Left,4031766125,178,,4024680325,140,62.2,4024680327,141,96.8,4024680329,212,3.8,4024680331,213,2.4,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506287653,24,1,1,2,48,dmz37633qbsvl7gncq5s51yjw,0,62.2,96.8,2023-02-11T15:06:55.786Z,2023-02-14T04:50:27Z,4024680967,212,40.9,4024680955,56,Center,4024680959,140,89.3,4031766185,178,,4024680973,1,,4024680963,141,53.6,4024680971,213,5.5,4024680951,155,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506287679,27,52,1,2,52,9db4t34qy4owglhvvgwf5l22i,1,5.4,43.7,2023-02-11T15:06:59.459Z,2023-02-14T04:50:32Z,4031766229,178,,4030944253,376,,,,,,,,,,,,,,,,,,,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
