id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2471702477,19,1,1,1,12,1n1j0wsl763lq7ee1k0c11c02,1,40,87.2,2022-10-14T19:01:25.541Z,2022-10-15T08:27:54Z,3842562821,56,Center,3842562827,212,29.4,3842562823,140,62.4,3842562825,141,61.2,3842562829,213,5.6,3843336049,178,,,,,,,,2zgcbp9g85uxudxadiw3twmvp,F. Angileri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702495,20,1,1,1,15,1n1j0wsl763lq7ee1k0c11c02,1,64,53.7,2022-10-14T19:01:28.037Z,2022-10-15T08:27:59Z,3842562925,56,Center,3842562927,140,66.0,3842562929,141,41.6,3842562931,212,8.5,3842562935,213,5.0,3843336131,178,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702525,21,1,1,1,17,1n1j0wsl763lq7ee1k0c11c02,1,65.2,35.1,2022-10-14T19:01:30.407Z,2022-10-15T08:28:06Z,3842563085,213,4.7,3842563083,212,13.6,3842563077,56,Right,3842563081,141,15.1,3842563079,140,65.2,3843336205,178,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702543,22,1,1,1,18,1n1j0wsl763lq7ee1k0c11c02,1,66.4,13.9,2022-10-14T19:01:31.263Z,2022-10-15T08:28:11Z,3843336287,178,,3842563169,56,Center,3842563175,212,11.2,3842563173,141,25.0,3842563177,213,2.4,3842563171,140,58.5,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702549,23,1,1,1,24,1n1j0wsl763lq7ee1k0c11c02,0,60.9,26.8,2022-10-14T19:01:37.172Z,2022-10-15T08:28:15Z,3843336343,178,,3842563221,213,2.4,3842563215,140,55.2,3842563213,56,Center,3842563217,141,34.3,3842563219,212,7.9,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702557,16,61,1,1,24,3budh3j9xivsid3ptm8ptpy4k,1,40.2,66.4,2022-10-14T19:01:37.647Z,2022-10-15T08:28:19Z,3843336387,178,,3842563237,56,Back,,,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702569,17,49,1,1,27,3budh3j9xivsid3ptm8ptpy4k,1,47.1,38.6,2022-10-14T19:01:40.193Z,2022-10-15T10:51:25Z,,,,,,,,,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702593,18,1,1,1,28,3budh3j9xivsid3ptm8ptpy4k,1,46.7,43.9,2022-10-14T19:01:41.348Z,2022-10-15T08:28:27Z,3842563491,213,0.7,3843336489,178,,3842563485,140,55.3,3842563483,56,Center,3842563487,141,55.7,3842563489,212,12.1,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702599,19,1,1,1,30,3budh3j9xivsid3ptm8ptpy4k,1,60.1,57.3,2022-10-14T19:01:42.722Z,2022-10-15T08:28:31Z,3842563527,212,13.3,3842563521,56,Center,3842563523,140,66.5,3843336529,178,,3842563525,141,74.2,3842563529,213,1.0,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702603,20,1,1,1,31,3budh3j9xivsid3ptm8ptpy4k,1,66.5,74.2,2022-10-14T19:01:44.371Z,2022-10-15T08:28:35Z,3842563549,56,Center,3843336579,178,,3842563553,141,68.7,3842563555,212,6.5,3842563557,213,3.8,3842563551,140,61.4,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702649,21,1,1,1,32,3budh3j9xivsid3ptm8ptpy4k,1,61.4,68.7,2022-10-14T19:01:45.225Z,2022-10-15T08:28:40Z,3842563801,141,92.3,3842563805,213,1.2,3843336647,178,,3842563803,212,17.2,3842563797,56,Left,3842563799,140,67.4,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702707,22,2,1,1,36,3budh3j9xivsid3ptm8ptpy4k,1,71.2,94,2022-10-14T19:01:49.222Z,2022-10-15T08:28:46Z,3842950599,72,,3842950597,224,,3842564099,140,78.5,3842564101,141,55.7,3842564095,2,,3842564097,56,Center,3843336689,178,,3842564091,7,1bdnkqbxm2u5ror7ipig5m73e,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702753,25,55,1,1,36,1n1j0wsl763lq7ee1k0c11c02,1,24.8,41,2022-10-14T19:01:49.223Z,2022-10-15T08:28:46Z,,,,,,,,,,,,,,,,,,,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702685,24,43,1,1,39,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2022-10-14T19:01:52.240Z,2022-10-14T19:02:04Z,3842564489,144,5,3842563963,346,0,3842563961,56,Back,,,,,,,,,,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702851,26,1,1,2,5,1n1j0wsl763lq7ee1k0c11c02,0,16.4,40.6,2022-10-14T19:02:17.845Z,2022-10-15T08:28:50Z,3842564891,213,0.8,3842564885,140,57.4,3842564883,56,Left,3842564877,155,,3842564879,196,,3843336759,178,,3842564875,5,,3842564887,141,100.0,vota9gwygxp3wc998tl7ldxx,David Soria,3842564893,1,3842564881,241,,3842774877,189,3842564889,212,59.8,,,,,,,,,,,,,,,,,,,,,
2471702875,23,5,1,2,8,3budh3j9xivsid3ptm8ptpy4k,1,42.6,-1.5,2022-10-14T19:02:21.245Z,2022-10-15T08:28:54Z,3842565017,233,27,3842564997,56,Back,3842564999,347,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702853,27,5,1,2,8,1n1j0wsl763lq7ee1k0c11c02,0,57.4,101.5,2022-10-14T19:02:21.245Z,2022-10-15T08:28:55Z,3842564897,347,,3842565021,233,23,3842564895,56,Left,,,,,,,,,,,,,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702965,24,1,1,2,18,3budh3j9xivsid3ptm8ptpy4k,1,42.6,0,2022-10-14T19:02:31.552Z,2022-10-15T08:28:59Z,3842565555,107,,3842565557,56,Right,3842565559,140,54.2,3842565561,141,15.8,3842766141,189,,3842565565,213,0.8,3842565563,212,16.8,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471702989,25,1,1,2,20,3budh3j9xivsid3ptm8ptpy4k,1,54,16.8,2022-10-14T19:02:32.762Z,2022-10-15T08:29:04Z,3842565703,213,3.2,3842565701,212,19.7,3843336967,178,,3842565697,140,35.3,3842565695,56,Back,3842565699,141,13.7,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471703011,26,1,1,2,23,3budh3j9xivsid3ptm8ptpy4k,1,35.3,13.7,2022-10-14T19:02:36.341Z,2022-10-15T08:29:11Z,3842565809,56,Back,3843337047,178,,3842565815,212,25.7,3842565813,141,47.0,3842565817,213,2.1,3842565811,140,23.7,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
