id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,keyPass,qualifier/12/value,qualifier/14/value,qualifier/16/value
2495315901,6,7,1,0,11,4yg9ttzw0m51048doksv8uq5r,1,9.3,11.7,2023-01-06T17:30:51.781Z,2023-01-07T06:00:44Z,3967548877,383,,3967727603,178,,3967063983,56,Back,3967063987,233,5,3967063985,285,,3967063981,167,,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495315903,6,6,1,0,13,6f27yvbqcngegwsg2ozxxdj4,1,90.7,88.3,2023-01-06T17:30:53.693Z,2023-01-07T06:00:49Z,3967064009,233,7,3967063993,73,,3967063991,56,Left,,,,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495315907,7,6,1,0,13,4yg9ttzw0m51048doksv8uq5r,0,9.3,11.7,2023-01-06T17:30:53.693Z,2023-01-07T06:00:49Z,3967064025,233,6,3967064003,56,Back,3967064005,73,,,,,,,,,,,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316007,7,1,1,0,34,6f27yvbqcngegwsg2ozxxdj4,0,99.5,99.5,2023-01-06T17:31:15.048Z,2023-01-07T06:00:54Z,3967064499,212,29.0,3967064495,140,93.9,3967064501,213,4.5,3967064493,56,Center,3967064497,141,57.8,3967727751,178,,3967064489,155,,3967064485,2,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,3967064487,6,3967633075,72,3967064491,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316027,8,12,1,0,35,4yg9ttzw0m51048doksv8uq5r,1,6.8,44.3,2023-01-06T17:31:16.485Z,2023-01-07T06:00:58Z,3967064621,212,37.3,3967064617,140,34.8,3967064623,213,5.6,3967727797,388,,3967064619,141,10.6,3967064615,56,Back,3967064637,15,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316065,8,1,1,0,41,6f27yvbqcngegwsg2ozxxdj4,1,60.7,87.2,2023-01-06T17:31:22.430Z,2023-01-07T06:01:01Z,3967064859,213,4.0,3967064855,141,63.4,3967727865,178,,3967064853,140,48.0,3967064851,56,Back,3967064857,212,21.0,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316083,9,1,1,0,48,6f27yvbqcngegwsg2ozxxdj4,1,46.8,44.8,2023-01-06T17:31:28.614Z,2023-01-07T06:01:07Z,3967727959,178,,3967064941,140,51.3,3967064947,213,5.1,3967064943,141,25.9,3967064939,56,Center,3967064945,212,13.7,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316091,10,1,1,0,51,6f27yvbqcngegwsg2ozxxdj4,1,47.2,26.8,2023-01-06T17:31:31.735Z,2023-01-07T06:01:16Z,3967064991,140,38.0,3967064989,56,Back,3967064997,213,2.3,3967064993,141,44.3,3967728087,178,,3967064995,212,15.3,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316149,11,1,1,0,59,6f27yvbqcngegwsg2ozxxdj4,1,38.7,44.9,2023-01-06T17:31:39.969Z,2023-01-07T06:01:25Z,3967065283,140,39.9,3967065287,141,26.4,3967728257,178,,3967065279,56,Back,3967065297,213,4.8,3967065293,212,12.6,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316157,12,1,1,1,1,6f27yvbqcngegwsg2ozxxdj4,1,39.9,26.4,2023-01-06T17:31:42.303Z,2023-01-07T06:01:29Z,3967065341,141,47.6,3967065345,213,2.0,3967065339,140,33.2,3967728331,178,,3967065343,212,16.0,3967065337,56,Back,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316179,13,1,1,1,7,6f27yvbqcngegwsg2ozxxdj4,1,33.2,49.1,2023-01-06T17:31:47.794Z,2023-01-07T06:01:34Z,3967065441,56,Back,3967728413,178,,3967065443,140,30.6,3967065447,212,20.6,3967065445,141,79.1,3967065449,213,1.7,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316191,14,1,1,1,10,6f27yvbqcngegwsg2ozxxdj4,1,30.6,79.1,2023-01-06T17:31:50.588Z,2023-01-07T06:01:38Z,3967065521,212,13.0,3967065523,213,1.0,3967065517,140,37.2,3967065519,141,95.3,3967065515,56,Back,3967728465,178,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316205,15,1,1,1,12,6f27yvbqcngegwsg2ozxxdj4,1,38.1,94.1,2023-01-06T17:31:52.661Z,2023-01-07T06:01:40Z,3967065569,212,23.6,3967065565,140,57.0,3967065567,141,75.4,3967065563,56,Center,3967728517,178,,3967065571,213,5.7,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495447443,1020,67,1,1,13,6f27yvbqcngegwsg2ozxxdj4,1,58.1,76.3,2023-01-06T17:31:53.813Z,2023-01-07T07:38:06Z,3967770297,233,1120,,,,,,,,,,,,,,,,,,,,,,2aumz6rtq4ufba7z7zn5v8frp,Gonçalo Paciência,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495447441,1120,67,1,1,13,4yg9ttzw0m51048doksv8uq5r,0,41.9,23.7,2023-01-06T17:31:53.814Z,2023-01-07T06:48:58Z,3967770301,233,1020,,,,,,,,,,,,,,,,,,,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316207,16,61,1,1,13,6f27yvbqcngegwsg2ozxxdj4,0,57,75.4,2023-01-06T17:31:53.937Z,2023-01-07T07:38:06Z,3967728565,178,,3967065575,56,Center,,,,,,,,,,,,,,,,,,,2aumz6rtq4ufba7z7zn5v8frp,Gonçalo Paciência,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316211,9,49,1,1,14,4yg9ttzw0m51048doksv8uq5r,1,43.2,30.1,2023-01-06T17:31:54.830Z,2023-01-07T06:01:50Z,,,,,,,,,,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316231,10,1,1,1,15,4yg9ttzw0m51048doksv8uq5r,1,40.1,35.5,2023-01-06T17:31:56.439Z,2023-01-07T06:01:58Z,3967065673,141,49.9,3967728765,178,,3967065677,213,2.6,3967065669,56,Back,3967065675,212,18.0,3967065671,140,25.7,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316255,11,1,1,1,18,4yg9ttzw0m51048doksv8uq5r,1,25.6,49.1,2023-01-06T17:31:59.171Z,2023-01-07T06:02:05Z,3967065807,141,41.2,3967065803,56,Back,3967728895,178,,3967065809,212,18.4,3967065811,213,3.4,3967065805,140,8.8,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316261,12,1,1,1,22,4yg9ttzw0m51048doksv8uq5r,0,10,37.6,2023-01-06T17:32:02.701Z,2023-01-07T06:02:09Z,3967065839,1,,3967065835,212,50.4,3967728983,178,,3967065827,155,,3967065829,56,Right,3967065833,141,13.3,3967065837,213,5.9,3967065831,140,55.3,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316265,17,44,1,1,24,6f27yvbqcngegwsg2ozxxdj4,1,43.1,87.8,2023-01-06T17:32:05.445Z,2023-01-07T07:38:07Z,3967065857,285,,3967065855,56,Back,3967065863,233,13,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316267,13,44,1,1,24,4yg9ttzw0m51048doksv8uq5r,0,56.9,12.2,2023-01-06T17:32:05.446Z,2023-01-07T06:02:13Z,3967065859,56,Right,3967065861,286,,3967065899,233,17,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316273,18,1,1,1,24,6f27yvbqcngegwsg2ozxxdj4,0,41.5,88.9,2023-01-06T17:32:05.501Z,2023-01-07T07:38:07Z,3967065885,213,5.8,3967729127,388,,3967065875,56,Center,3967065879,141,75.7,3967065877,140,56.1,3967065881,212,17.8,3967065873,3,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316289,14,1,1,1,30,4yg9ttzw0m51048doksv8uq5r,1,44.3,7,2023-01-06T17:32:10.635Z,2023-01-07T06:02:20Z,3967065971,213,6.3,3967065963,56,Right,3967065967,141,6.7,3967065969,212,17.0,3967065965,140,60.5,3967729207,178,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316305,15,1,1,1,31,4yg9ttzw0m51048doksv8uq5r,1,60.3,5.4,2023-01-06T17:32:11.741Z,2023-01-07T06:02:25Z,3967066025,140,60.0,3967066029,212,11.4,3967066027,141,22.1,3967066023,56,Center,3967066031,213,1.6,3967729299,178,,,,,,,,aziqdd6dqjjgr6ifmzve0cz4l,Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316319,16,1,1,1,34,4yg9ttzw0m51048doksv8uq5r,1,59.3,16.3,2023-01-06T17:32:14.599Z,2023-01-07T06:02:29Z,3967066131,56,Right,3967729345,178,,3967066133,140,64.4,3967066137,212,8.0,3967066135,141,7.6,3967066139,213,5.4,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316341,17,1,1,1,36,4yg9ttzw0m51048doksv8uq5r,1,64.4,7.6,2023-01-06T17:32:16.612Z,2023-01-07T06:02:41Z,3967066237,155,,3967066243,141,67.2,3967066247,213,1.4,3967066245,212,41.3,3967066249,1,,3967066239,56,Center,3967729475,178,,3967066241,140,71.8,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316375,18,1,1,1,39,4yg9ttzw0m51048doksv8uq5r,1,71.8,67.2,2023-01-06T17:32:19.546Z,2023-01-07T06:02:49Z,3967066435,213,1.2,3967066427,56,Left,3967066429,140,76.5,3967066433,212,15.5,3967729601,178,,3967066431,141,88.8,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316377,19,1,1,1,44,4yg9ttzw0m51048doksv8uq5r,0,91,84.6,2023-01-06T17:32:25.044Z,2023-01-07T06:02:53Z,3967066439,2,,3967066449,212,1.1,3967066445,140,91.5,3967066443,56,Left,3967729671,178,,3967066557,233,20,3967633603,72,,3967633601,224,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,3967066447,141,3967066451,213,3967066441,155,83.1,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316385,19,61,1,1,44,6f27yvbqcngegwsg2ozxxdj4,1,6.1,22.7,2023-01-06T17:32:25.162Z,2023-01-07T06:02:57Z,3967066495,56,Back,3967729741,178,,,,,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316399,20,11,1,1,46,6f27yvbqcngegwsg2ozxxdj4,1,3.8,49.5,2023-01-06T17:32:27.020Z,2023-01-07T06:03:00Z,3967066555,88,,3967633629,378,,3967066553,56,Back,3967729789,388,,3967066561,233,19,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316457,21,1,1,1,58,6f27yvbqcngegwsg2ozxxdj4,1,14.8,47.8,2023-01-06T17:32:38.922Z,2023-01-07T06:03:06Z,3967066901,212,10.3,3967066899,141,33.0,3967066895,56,Back,3967729875,178,,3967066897,140,16.9,3967066893,123,,3967066903,213,4.9,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316479,22,1,1,2,1,6f27yvbqcngegwsg2ozxxdj4,1,19.4,30.4,2023-01-06T17:32:41.807Z,2023-01-07T06:03:09Z,3967729941,178,,3967067031,56,Back,3967067039,212,16.6,3967067035,141,6.5,3967067043,213,4.9,3967067033,140,22.7,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316503,23,1,1,2,6,6f27yvbqcngegwsg2ozxxdj4,1,25.2,7.7,2023-01-06T17:32:46.884Z,2023-01-07T06:03:13Z,3967067151,141,24.6,3967729987,178,,3967067149,140,37.4,3967067153,212,17.2,3967067155,213,0.7,3967067147,56,Back,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316527,24,1,1,2,9,6f27yvbqcngegwsg2ozxxdj4,1,33.3,24.9,2023-01-06T17:32:49.756Z,2023-01-07T06:03:20Z,3967067291,213,3.5,3967067283,56,Back,3967730097,178,,3967067287,141,22.1,3967067289,212,5.6,3967067285,140,28.3,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495420761,861,3,1,2,10,6f27yvbqcngegwsg2ozxxdj4,0,27.9,20.5,2023-01-06T17:32:51.398Z,2023-01-07T06:03:34Z,3967633673,285,,3967633671,56,Back,3967633677,467,9ivrglgy0tibv881e1a93psr9,3967730259,178,,3967633675,464,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316529,25,4,1,2,11,6f27yvbqcngegwsg2ozxxdj4,1,26.4,21.5,2023-01-06T17:32:51.922Z,2023-01-07T06:03:47Z,3967067301,265,,3967067297,56,Back,3967067351,233,20,3967067299,152,,3967067295,13,,3967067303,285,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316535,20,4,1,2,11,4yg9ttzw0m51048doksv8uq5r,0,73.6,78.5,2023-01-06T17:32:51.923Z,2023-01-07T06:03:47Z,3967067321,152,,3967067323,265,,3967067317,13,,3967730379,178,,3967067373,233,25,3967067319,56,Center,3967067325,286,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316667,26,1,1,2,37,6f27yvbqcngegwsg2ozxxdj4,1,30.2,25.9,2023-01-06T17:33:18.214Z,2023-01-07T06:03:56Z,3967068243,189,,3967068021,56,Back,3967068023,140,26.1,3967068027,212,14.0,3967068017,5,,3967068025,141,45.5,3967068029,213,1.9,3967068019,152,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,3967730521,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316677,27,1,1,2,39,6f27yvbqcngegwsg2ozxxdj4,1,26.2,44.5,2023-01-06T17:33:19.884Z,2023-01-07T06:04:03Z,3967068071,140,22.9,3967730621,178,,3967068069,56,Back,3967068075,212,10.1,3967068077,213,1.9,3967068073,141,58.5,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316683,28,1,1,2,40,6f27yvbqcngegwsg2ozxxdj4,1,21.9,58.3,2023-01-06T17:33:21.347Z,2023-01-07T06:04:06Z,3967068121,140,23.0,3967068119,56,Back,3967068125,212,11.5,3967730673,178,,3967068123,141,75.1,3967068127,213,1.5,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316703,29,1,1,2,43,6f27yvbqcngegwsg2ozxxdj4,1,23,75.1,2023-01-06T17:33:23.937Z,2023-01-07T06:04:11Z,3967068231,56,Back,3967730743,178,,3967068233,140,21.4,3967068237,212,12.3,3967068239,213,4.6,3967068235,141,57.2,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316737,30,1,1,2,48,6f27yvbqcngegwsg2ozxxdj4,1,21.4,57.2,2023-01-06T17:33:28.964Z,2023-01-07T06:07:00Z,3967068409,140,25.6,3967068413,212,19.8,3967068407,56,Back,3967068415,213,4.9,3967068411,141,28.8,3967732671,178,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316745,31,1,1,2,52,6f27yvbqcngegwsg2ozxxdj4,0,32.4,27,2023-01-06T17:33:33.488Z,2023-01-07T06:07:32Z,3967068449,141,0.0,3967068445,56,Right,3967068453,213,5.7,3967068443,155,,3967068455,1,,3967068447,140,62.8,3967068451,212,37.4,3967733117,178,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495316779,21,5,1,2,56,4yg9ttzw0m51048doksv8uq5r,1,35.6,101.2,2023-01-06T17:33:36.644Z,2023-01-07T06:07:36Z,3967068631,56,Back,3967068633,347,,3967068635,233,32,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
