id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value,qualifier/12/value
2483640971,9,1,1,0,25,10eyb18v5puw4ez03ocaug09m,1,25.2,80.9,2022-11-09T18:02:51.813Z,2022-11-10T06:57:08Z,3905482803,212,20.7,3905482805,213,6.2,3905482799,140,44.9,3905482801,141,78.5,3905482797,56,Back,3906649997,178,,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640975,10,4,1,0,29,10eyb18v5puw4ez03ocaug09m,1,42,75.1,2022-11-09T18:02:56.516Z,2022-11-10T06:57:12Z,3905482833,233,3,3905482821,13,,3905482823,295,,3905482829,286,,3905482825,56,Back,3905482827,152,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483640973,3,4,1,0,29,63f5h8t5e9qm1fqmvfkb23ghh,0,58,24.9,2022-11-09T18:02:56.517Z,2022-11-10T06:57:12Z,3905482809,13,,3905482811,295,,3905482839,233,10,3905482813,56,Center,3905482815,152,,3906650059,178,,3905482817,285,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641067,11,1,1,0,37,10eyb18v5puw4ez03ocaug09m,1,37.5,74.9,2022-11-09T18:03:04.526Z,2022-11-10T06:57:16Z,3905483269,152,,3905483271,56,Back,3905483273,140,29.5,3905483275,141,55.7,3905483279,213,4.1,3905483277,212,15.5,3906650111,178,,3905483267,5,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641097,12,1,1,0,41,10eyb18v5puw4ez03ocaug09m,1,29.5,55.7,2022-11-09T18:03:07.848Z,2022-11-10T06:57:20Z,3905483439,213,5.7,3906650187,178,,3905483435,141,5.9,3905483433,140,74.8,3905483431,56,Right,3905483429,155,,3905483441,1,,3905483437,212,58.4,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641101,13,1,1,0,44,10eyb18v5puw4ez03ocaug09m,1,74.8,5.9,2022-11-09T18:03:11.083Z,2022-11-10T06:57:26Z,3905483461,3,,3905483463,56,Right,3905483469,212,12.0,3905483465,140,63.4,3905483471,213,3.2,3906650319,178,,3905483467,141,5.5,,,,4sojot9t32l4a6fm3e39xkcfd,Rafa Mir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641105,14,1,1,0,46,10eyb18v5puw4ez03ocaug09m,0,63.4,5.5,2022-11-09T18:03:12.713Z,2022-11-10T06:57:30Z,3905483501,212,3.9,3905483503,213,0.6,3905483499,141,8.9,3905483495,56,Right,3905483493,3,,3905483497,140,66.4,3906650371,178,,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641119,4,8,1,0,46,63f5h8t5e9qm1fqmvfkb23ghh,1,38.7,93.3,2022-11-09T18:03:13.061Z,2022-11-10T06:57:36Z,3905483585,15,,3906650491,178,,3905483577,56,Back,3906528273,385,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641125,5,5,1,0,48,63f5h8t5e9qm1fqmvfkb23ghh,0,32.6,101.2,2022-11-09T18:03:14.852Z,2022-11-10T06:57:40Z,3905483613,56,Back,3905483615,347,,3905483695,233,15,,,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641145,15,5,1,0,48,10eyb18v5puw4ez03ocaug09m,1,67.4,-1.2,2022-11-09T18:03:14.852Z,2022-11-10T06:57:40Z,3905483691,233,5,3905483667,56,Right,3905483669,347,,,,,,,,,,,,,,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641163,16,1,1,0,52,10eyb18v5puw4ez03ocaug09m,1,71.7,0,2022-11-09T18:03:18.852Z,2022-11-10T06:57:44Z,3905483741,213,1.0,3905483737,141,6.5,3905483739,212,6.2,3905483735,140,75.0,3905483733,56,Right,3905483731,107,,,,,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641175,17,1,1,0,53,10eyb18v5puw4ez03ocaug09m,0,75.1,6.7,2022-11-09T18:03:20.167Z,2022-11-10T06:57:51Z,3905483837,56,Right,3905483843,212,13.5,3905483845,213,0.2,3905483841,141,9.8,3906650773,178,,3905483835,155,,3905483839,140,87.8,,,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641193,6,4,1,0,56,63f5h8t5e9qm1fqmvfkb23ghh,1,12.8,91.1,2022-11-09T18:03:22.607Z,2022-11-10T06:57:57Z,3905483907,56,Back,3905484055,233,18,3905483911,285,,3905483905,294,,3905483909,152,,3905483903,13,,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641215,18,4,1,0,56,10eyb18v5puw4ez03ocaug09m,0,87.2,8.9,2022-11-09T18:03:22.608Z,2022-11-10T06:57:57Z,3905484037,13,,3905484041,56,Right,3905484043,152,,3905484045,286,,3905484039,294,,3905484073,233,6,3906650853,178,,,,,4sojot9t32l4a6fm3e39xkcfd,Rafa Mir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641329,7,1,1,1,10,63f5h8t5e9qm1fqmvfkb23ghh,1,14.7,86,2022-11-09T18:03:36.796Z,2022-11-10T06:58:00Z,3905484509,213,4.6,3905484503,141,43.0,3906650925,178,,3905484499,56,Back,3905484505,212,29.6,3905484495,5,,3905484501,140,10.3,3905484497,152,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,3905503655,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641343,8,1,1,1,13,63f5h8t5e9qm1fqmvfkb23ghh,1,10.3,43,2022-11-09T18:03:39.860Z,2022-11-10T06:58:03Z,3906650967,178,,3905484567,140,33.6,3905484565,56,Back,3905484569,141,19.8,3905484573,213,5.7,3905484571,212,29.1,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483875197,689,83,1,1,15,10eyb18v5puw4ez03ocaug09m,1,64.2,79.7,2022-11-09T18:03:42.054Z,2022-11-10T07:27:35Z,3906679455,399,178880,,,,,,,,,,,,,,,,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641377,9,1,1,1,15,63f5h8t5e9qm1fqmvfkb23ghh,1,35.6,19.2,2022-11-09T18:03:42.074Z,2022-11-10T07:27:22Z,3905484707,212,10.9,3906651027,178,,3905484709,213,6.1,3905484703,140,45.9,3905484705,141,16.7,3905484701,56,Back,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641421,10,1,1,1,17,63f5h8t5e9qm1fqmvfkb23ghh,1,46.1,10,2022-11-09T18:03:44.480Z,2022-11-10T06:58:11Z,3906651031,178,,3905484917,212,7.9,3905484915,141,2.2,3905484919,213,5.5,3905484913,140,51.7,3905484911,56,Right,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483921005,2335,67,1,1,18,63f5h8t5e9qm1fqmvfkb23ghh,1,51.8,4.2,2022-11-09T18:03:45.447Z,2022-11-10T10:31:06Z,3906913195,233,1146,,,,,,,,,,,,,,,,,,,,,,8rb37jdev612rfbrbp8zovs9h,Carlos Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483921001,1146,67,1,1,18,10eyb18v5puw4ez03ocaug09m,0,48.2,95.8,2022-11-09T18:03:45.448Z,2022-11-10T10:31:01Z,3906913203,233,2335,,,,,,,,,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641423,11,4,1,1,21,63f5h8t5e9qm1fqmvfkb23ghh,1,43.8,11.4,2022-11-09T18:03:47.843Z,2022-11-10T06:58:22Z,3905484927,152,,3905485069,233,19,3905484925,56,Back,3905484929,265,,3905484923,13,,3905484931,286,,,,,,,,8rb37jdev612rfbrbp8zovs9h,Carlos Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641449,19,4,1,1,21,10eyb18v5puw4ez03ocaug09m,0,56.2,88.6,2022-11-09T18:03:47.844Z,2022-11-10T06:58:22Z,3906651335,178,,3905485035,56,Left,3905485039,265,,3905485033,13,,3905485085,233,11,3905485037,152,,3905485041,285,,,,,7exng93jyar5is4fa64r9bhzp,E. Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641563,12,1,1,1,28,63f5h8t5e9qm1fqmvfkb23ghh,1,44.9,9.5,2022-11-09T18:03:54.997Z,2022-11-10T06:58:31Z,3905485613,152,,3905485619,141,36.7,3905485623,213,2.0,3905504765,189,,3905485615,56,Back,3906651479,178,,3905485621,212,20.3,3905485609,5,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,3905485617,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483645861,67,1,1,1,31,63f5h8t5e9qm1fqmvfkb23ghh,1,37.8,36.4,2022-11-09T18:03:57.649Z,2022-11-10T06:58:34Z,3905505687,56,Back,3905505691,141,69.9,3905505695,213,1.8,3905505693,212,23.3,3906651525,178,,3905505689,140,33.2,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641665,13,1,1,1,37,63f5h8t5e9qm1fqmvfkb23ghh,1,38.3,67.5,2022-11-09T18:04:04.291Z,2022-11-10T06:58:37Z,3905486125,213,4.8,3905486123,212,22.7,3905486121,141,34.2,3906651569,178,,3905486119,140,40.2,3905486117,56,Back,,,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641685,14,1,1,1,45,63f5h8t5e9qm1fqmvfkb23ghh,1,54.3,20.6,2022-11-09T18:04:12.324Z,2022-11-10T06:58:41Z,3905486195,212,13.4,3905486193,141,11.7,3906651619,178,,3905486191,140,65.7,3905486189,56,Right,3905486197,213,5.8,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641699,15,1,1,1,46,63f5h8t5e9qm1fqmvfkb23ghh,0,65.7,11.6,2022-11-09T18:04:13.168Z,2022-11-10T06:58:45Z,3906651675,178,,3905506403,156,,3905486237,56,Right,3905486241,141,0.0,3905486245,213,4.2,3905486243,212,10.3,3905486239,140,60.7,,,,8rb37jdev612rfbrbp8zovs9h,Carlos Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641701,16,5,1,1,47,63f5h8t5e9qm1fqmvfkb23ghh,0,62.1,-1.2,2022-11-09T18:04:14.470Z,2022-11-10T06:58:50Z,3905486253,347,,3905486251,56,Right,3905486391,233,20,,,,,,,,,,,,,,,,8rb37jdev612rfbrbp8zovs9h,Carlos Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641725,20,5,1,1,47,10eyb18v5puw4ez03ocaug09m,1,37.9,101.2,2022-11-09T18:04:14.470Z,2022-11-10T06:58:49Z,3905486371,347,,3905486373,233,16,3905486369,56,Back,,,,,,,,,,,,,,,,7exng93jyar5is4fa64r9bhzp,E. Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641777,21,1,1,1,52,10eyb18v5puw4ez03ocaug09m,1,36.5,100,2022-11-09T18:04:19.385Z,2022-11-10T07:02:25Z,3905489087,189,,3905486617,140,33.6,3905486619,141,89.3,3905486613,107,,3905486615,56,Back,3905486621,212,8.6,3905486623,213,4.3,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641799,22,1,1,1,54,10eyb18v5puw4ez03ocaug09m,1,33.6,89.3,2022-11-09T18:04:21.137Z,2022-11-10T07:02:15Z,3905486697,140,34.6,3906653269,178,,3905489125,189,,3905486703,213,1.0,3905486695,56,Back,3905486699,141,91.7,3905486701,212,1.9,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483876971,1103,83,1,1,55,63f5h8t5e9qm1fqmvfkb23ghh,1,61.3,6.1,2022-11-09T18:04:22.533Z,2022-11-10T07:35:24Z,3906687165,399,152590,,,,,,,,,,,,,,,,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641805,23,3,1,1,55,10eyb18v5puw4ez03ocaug09m,0,38.8,94.2,2022-11-09T18:04:22.569Z,2022-11-10T07:00:11Z,3906651885,178,,3906529327,465,,3905490523,233,37,3905486733,56,Back,3905488355,286,,,,,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483642597,37,7,1,1,56,63f5h8t5e9qm1fqmvfkb23ghh,0,61.2,5.8,2022-11-09T18:04:23.441Z,2022-11-10T07:00:00Z,3906651989,178,,3905490493,233,23,3905490483,285,,3906529397,383,,3905490481,56,Right,,,,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641967,24,61,1,1,56,10eyb18v5puw4ez03ocaug09m,1,39.4,92.9,2022-11-09T18:04:23.518Z,2022-11-10T06:59:53Z,3906652049,178,,3906652649,21,,3905487497,56,Back,,,,,,,,,,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641783,17,49,1,1,58,63f5h8t5e9qm1fqmvfkb23ghh,1,55.7,6.4,2022-11-09T18:04:24.907Z,2022-11-10T06:59:46Z,,,,,,,,,,,,,,,,,,,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641793,18,1,1,1,58,63f5h8t5e9qm1fqmvfkb23ghh,1,55.7,6.4,2022-11-09T18:04:24.926Z,2022-11-10T06:59:23Z,3905486681,212,3.6,3905486685,213,0.5,3905486677,140,58.7,3906652195,178,,3905486675,56,Right,3905486679,141,9.1,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641823,19,1,1,1,58,63f5h8t5e9qm1fqmvfkb23ghh,1,58.9,10.3,2022-11-09T18:04:25.497Z,2022-11-10T07:00:18Z,3905486805,56,Right,3905486809,141,1.4,3905486811,212,6.1,3905486813,213,4.6,3905486807,140,58.5,3906653025,178,,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641867,20,1,1,2,3,63f5h8t5e9qm1fqmvfkb23ghh,1,42.5,3.1,2022-11-09T18:04:30.015Z,2022-11-10T07:02:14Z,3906653247,178,,3905486999,140,9.4,3905487007,1,,3905487005,213,2.5,3905487003,212,42.2,3905487001,141,38.2,3905486997,56,Back,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641895,21,1,1,2,7,63f5h8t5e9qm1fqmvfkb23ghh,1,9.4,38.2,2022-11-09T18:04:34.556Z,2022-11-10T07:02:30Z,3906653421,178,,3905487143,141,66.9,3905487149,213,1.7,3905487147,212,19.6,3905487135,56,Back,3905487139,140,7.6,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641935,22,1,1,2,11,63f5h8t5e9qm1fqmvfkb23ghh,1,9.8,70.8,2022-11-09T18:04:38.530Z,2022-11-10T07:02:33Z,3905487341,213,4.6,3906653441,178,,3905487337,212,28.3,3905487335,141,29.4,3905487333,140,7.0,3905487331,56,Back,,,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641961,23,1,1,2,16,63f5h8t5e9qm1fqmvfkb23ghh,1,14.8,27.6,2022-11-09T18:04:42.578Z,2022-11-10T07:02:37Z,3906653475,178,,3905487477,213,0.1,3905487475,212,10.9,3905487473,141,28.9,3905487471,140,25.1,3905487469,56,Back,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483641993,24,1,1,2,16,63f5h8t5e9qm1fqmvfkb23ghh,1,25.1,28.9,2022-11-09T18:04:43.426Z,2022-11-10T07:02:40Z,3906653493,178,,3905487627,213,1.7,3905487623,141,45.2,3905487625,212,11.1,3905487621,140,24.2,3905487619,56,Back,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483642003,25,1,1,2,18,63f5h8t5e9qm1fqmvfkb23ghh,0,25.5,42.5,2022-11-09T18:04:45.220Z,2022-11-10T07:02:47Z,3905487671,56,Back,3905487679,213,1.4,3905487675,141,49.5,3905487673,140,26.1,3905487677,212,4.8,3906653565,178,,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
