id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2499088565,17,43,1,1,27,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2023-01-21T13:02:10.573Z,2023-01-21T13:04:04Z,3986964597,144,4,3986956839,56,Back,3986956841,152,0,3986956843,265,0,3986956837,13,0,3986956845,285,0,,,,,,,e35v2pspdgl7t769d57e67ob9,Elustondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088581,11,43,1,1,27,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-01-21T13:02:10.574Z,2023-01-21T13:03:40Z,3986962943,144,4,3986957169,233,17,3986956945,265,0,3986956941,56,Center,3986957175,286,0,3986956943,152,0,3986956939,13,0,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088645,18,1,1,1,34,63f5h8t5e9qm1fqmvfkb23ghh,1,40.6,62.1,2023-01-21T13:02:17.233Z,2023-01-22T03:57:01Z,3986957419,212,10.9,3989313341,178,,3986957409,5,,3986957421,213,3.3,3986957413,56,Back,3986957417,141,59.1,3986957415,140,30.4,3986957411,152,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088673,19,1,1,1,37,63f5h8t5e9qm1fqmvfkb23ghh,1,30.5,56.6,2023-01-21T13:02:20.393Z,2023-01-22T03:57:06Z,3986957577,212,24.7,3986957575,141,20.5,3986957571,56,Back,3986957579,213,4.8,3989313391,178,,3986957573,140,33.2,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088717,20,1,1,1,40,63f5h8t5e9qm1fqmvfkb23ghh,1,33,21.7,2023-01-21T13:02:23.110Z,2023-01-22T03:57:08Z,3986957837,141,22.6,3986957841,213,0.1,3986957835,140,41.5,3986957833,56,Back,3986957839,212,8.9,3989313419,178,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088735,21,1,1,1,40,63f5h8t5e9qm1fqmvfkb23ghh,1,41.5,22.6,2023-01-21T13:02:23.990Z,2023-01-22T03:57:14Z,3986957935,213,2.0,3986957927,56,Back,3986957931,141,37.3,3986957933,212,11.0,3986957929,140,37.2,3989313483,178,,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088749,22,1,1,1,41,63f5h8t5e9qm1fqmvfkb23ghh,1,37.2,37.3,2023-01-21T13:02:24.920Z,2023-01-22T03:57:23Z,3989313589,178,,3986958009,212,10.8,3986958003,140,28.3,3986957997,56,Back,3986958011,213,3.7,3986958007,141,29.3,,,,,,,5vhikvmcesruckmfcfmm0q8d1,Illarramendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088785,23,1,1,1,44,63f5h8t5e9qm1fqmvfkb23ghh,1,28.3,29.3,2023-01-21T13:02:27.066Z,2023-01-22T03:57:26Z,3986958167,213,1.7,3986958165,212,22.8,3986958159,56,Back,3986958161,140,25.9,3989313669,178,,3986958163,141,62.6,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088823,24,1,1,1,48,63f5h8t5e9qm1fqmvfkb23ghh,1,25.8,61.8,2023-01-21T13:02:31.329Z,2023-01-22T03:57:32Z,3986958363,140,11.6,3986958369,213,4.0,3986958367,212,22.5,3986958365,141,37.1,3986958361,56,Back,3989313759,178,,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088849,25,1,1,1,51,63f5h8t5e9qm1fqmvfkb23ghh,1,11.6,37.1,2023-01-21T13:02:34.267Z,2023-01-22T03:57:35Z,3986958513,213,5.6,3986958509,141,20.2,3989313799,178,,3986958511,212,18.6,3986958505,56,Back,3986958507,140,25.5,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088887,26,1,1,1,54,63f5h8t5e9qm1fqmvfkb23ghh,0,28.6,15.1,2023-01-21T13:02:37.889Z,2023-01-22T03:57:41Z,3986958765,140,64.9,3986958767,141,10.9,3986958761,155,,3986958773,1,,3986958763,56,Right,3989313929,178,,3986958769,212,38.2,3986958771,213,6.2,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088877,12,8,1,1,57,3budh3j9xivsid3ptm8ptpy4k,1,29.3,95.7,2023-01-21T13:02:40.454Z,2023-01-22T03:59:35Z,3989040967,383,,3989316169,178,,3989316167,21,,3986958719,56,Back,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088921,13,1,1,1,59,3budh3j9xivsid3ptm8ptpy4k,1,27.2,94.7,2023-01-21T13:02:42.471Z,2023-01-22T04:00:19Z,3986959017,213,6.2,3986959011,212,10.2,3989316807,178,,3986959007,141,93.9,3986959001,56,Back,3986958999,3,,3986959003,140,36.9,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088927,14,49,1,2,0,3budh3j9xivsid3ptm8ptpy4k,1,36.9,93.8,2023-01-21T13:02:43.326Z,2023-01-22T04:00:28Z,,,,,,,,,,,,,,,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088943,15,1,1,2,0,3budh3j9xivsid3ptm8ptpy4k,0,36.9,93.8,2023-01-21T13:02:43.497Z,2023-01-22T04:00:33Z,3986959111,212,37.0,3986959115,1,,3989317015,178,,3986959101,157,,3986959107,140,70.5,3986959105,56,Center,3986959109,141,77.6,3986959113,213,6.0,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088963,27,1,1,2,4,63f5h8t5e9qm1fqmvfkb23ghh,1,24.3,14,2023-01-21T13:02:47.340Z,2023-01-22T04:00:42Z,3986959251,141,6.4,3986959245,3,,3986959247,56,Back,3989317135,388,,3986959249,140,34.2,3986959253,212,11.6,3986959259,213,5.8,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088977,28,1,1,2,6,63f5h8t5e9qm1fqmvfkb23ghh,1,34.2,6.4,2023-01-21T13:02:49.043Z,2023-01-22T04:00:48Z,3986959347,140,27.4,3989317197,388,,3986959345,56,Back,3986959351,212,7.1,3986959343,3,,3986959349,141,6.8,3986959353,213,3.1,,,,e35v2pspdgl7t769d57e67ob9,Elustondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499088981,29,49,1,2,7,63f5h8t5e9qm1fqmvfkb23ghh,1,27.4,6.8,2023-01-21T13:02:50.561Z,2023-01-22T04:00:53Z,,,,,,,,,,,,,,,,,,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499089029,30,1,1,2,9,63f5h8t5e9qm1fqmvfkb23ghh,0,28.1,4,2023-01-21T13:02:53.018Z,2023-01-22T04:00:59Z,3986959633,141,0.0,3989317335,178,,3986959639,1,,3986959629,56,Right,3986959627,155,,3986959631,140,62.2,3986959635,212,36.0,3986959637,213,6.2,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499089319,16,5,1,2,11,3budh3j9xivsid3ptm8ptpy4k,1,37.2,101.1,2023-01-21T13:02:54.288Z,2023-01-22T04:01:04Z,3986961127,233,31,3986961121,56,Back,3986961123,347,,,,,,,,,,,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499089033,31,5,1,2,11,63f5h8t5e9qm1fqmvfkb23ghh,0,62.8,-1.1,2023-01-21T13:02:54.288Z,2023-01-22T04:01:05Z,3986961163,233,16,3986959647,56,Right,3986959649,347,,,,,,,,,,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499089351,17,1,1,2,32,3budh3j9xivsid3ptm8ptpy4k,1,41.1,100,2023-01-21T13:03:15.248Z,2023-01-22T04:01:11Z,3986961269,141,93.5,3986961271,212,15.4,3986961263,107,,3986961273,213,5.9,3986961267,140,54.9,3986961265,56,Left,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499089361,18,1,1,2,34,3budh3j9xivsid3ptm8ptpy4k,1,54.9,93.5,2023-01-21T13:03:17.354Z,2023-01-22T04:01:15Z,3986961343,141,77.6,3986961339,56,Back,3986961341,140,44.3,3986961347,213,3.9,3986961345,212,15.5,3989317623,178,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499089387,19,1,1,2,37,3budh3j9xivsid3ptm8ptpy4k,1,44.4,77.6,2023-01-21T13:03:20.036Z,2023-01-22T04:01:21Z,3989317709,178,,3986961443,140,44.4,3986961447,212,12.3,3986961445,141,95.7,3986961441,56,Back,3986961451,213,1.6,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499089401,20,1,1,2,39,3budh3j9xivsid3ptm8ptpy4k,0,44.4,95.7,2023-01-21T13:03:22.356Z,2023-01-22T04:01:28Z,3989317855,178,,3986961541,212,19.0,3986961537,140,56.6,3986961535,56,Center,3986961543,213,5.5,3986961539,141,75.0,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
