id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/12/value,keyPass,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2475445349,18,1,1,1,6,63f5h8t5e9qm1fqmvfkb23ghh,1,39.1,95,2022-10-22T14:17:12.213Z,2022-10-22T22:41:50Z,3862290885,141,92.0,3862290889,213,6.1,3862290883,140,52.1,3862290887,212,13.8,3862790453,155,,3862290881,56,Left,3864816115,178,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475445357,19,49,1,1,7,63f5h8t5e9qm1fqmvfkb23ghh,1,52.1,92,2022-10-22T14:17:13.242Z,2022-10-22T22:41:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8rb37jdev612rfbrbp8zovs9h,Carlos Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475445443,20,61,1,1,10,63f5h8t5e9qm1fqmvfkb23ghh,0,55.2,81.6,2022-10-22T14:17:16.035Z,2022-10-22T22:42:21Z,3862291409,56,Left,3864817009,178,,,,,,,,,,,,,,,,,,,,8rb37jdev612rfbrbp8zovs9h,Carlos Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475445505,12,43,1,1,11,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-10-22T14:17:17.151Z,2022-10-22T15:08:01Z,3862798403,144,7,3862291675,285,0,3862291671,56,Back,3862291789,233,20,,,,,,,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475445465,21,43,1,1,12,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2022-10-22T14:17:17.892Z,2022-10-22T15:08:40Z,3862805781,144,61,3862291491,56,Left,,,,,,,,,,,,,,,,,,,8rb37jdev612rfbrbp8zovs9h,Carlos Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475445611,13,1,1,1,12,4jelr92fsge73q39is6qvhxb3,1,31.1,20.6,2022-10-22T14:17:17.951Z,2022-10-22T22:42:43Z,3862292277,212,16.1,3862292267,140,25.2,3862292281,213,2.0,3862292269,141,42.4,3862292265,56,Back,3864817205,178,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475445617,14,49,1,1,13,4jelr92fsge73q39is6qvhxb3,1,25.9,40,2022-10-22T14:17:18.922Z,2022-10-22T22:43:01Z,,,,,,,,,,,,,,,,,,,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475445667,15,1,1,1,13,4jelr92fsge73q39is6qvhxb3,0,25.9,40,2022-10-22T14:17:18.942Z,2022-10-22T22:43:06Z,3862292511,56,Back,3862292523,1,,3862292509,157,,3862292513,140,33.6,3862292517,212,9.4,3864818293,178,,3862292519,213,5.8,3862292515,141,33.0,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475445677,22,44,1,1,16,63f5h8t5e9qm1fqmvfkb23ghh,1,67.8,69,2022-10-22T14:17:22.372Z,2022-10-23T06:01:22Z,3862292775,233,16,3862292593,56,Center,3862292609,286,,,,,,,,,,,,,,,,,8rb37jdev612rfbrbp8zovs9h,Carlos Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475445691,16,44,1,1,16,4jelr92fsge73q39is6qvhxb3,0,32.2,31,2022-10-22T14:17:22.373Z,2022-10-22T22:43:16Z,3862292649,56,Back,3862292651,285,,3862292907,233,22,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475445733,23,1,1,1,16,63f5h8t5e9qm1fqmvfkb23ghh,1,68.1,70.6,2022-10-22T14:17:22.392Z,2022-10-23T06:01:22Z,3862292813,213,5.6,3862292803,3,,3862292807,140,73.8,3864818765,388,,3862292811,212,7.5,3862292805,56,Center,3862292809,141,64.0,,,,8rb37jdev612rfbrbp8zovs9h,Carlos Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475445933,24,61,1,1,17,63f5h8t5e9qm1fqmvfkb23ghh,0,73.8,64,2022-10-22T14:17:22.983Z,2022-10-22T22:43:32Z,3864818959,178,,3862293869,56,Center,,,,,,,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475446031,17,1,1,1,23,4jelr92fsge73q39is6qvhxb3,1,10.7,70.6,2022-10-22T14:17:29.388Z,2022-10-22T22:43:52Z,3864819347,178,,3862294403,141,83.2,3862294399,140,20.4,3862294411,213,0.7,3862294397,56,Back,3862294409,212,13.3,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475446151,18,1,1,1,26,4jelr92fsge73q39is6qvhxb3,1,20.5,83,2022-10-22T14:17:31.891Z,2022-10-22T22:44:07Z,3862295015,213,4.0,3864819681,178,,3862295001,56,Back,3862295009,141,61.7,3862295005,140,7.9,3862295011,212,19.6,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475446291,19,1,1,1,30,4jelr92fsge73q39is6qvhxb3,0,6,61.4,2022-10-22T14:17:35.703Z,2022-10-22T22:44:16Z,3862295807,141,67.8,3862295803,140,53.3,3862295811,212,49.9,3864819887,178,,3862295799,155,,3862295801,56,Center,3862295813,213,0.1,3862295817,1,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475446299,25,44,1,1,33,63f5h8t5e9qm1fqmvfkb23ghh,1,50.6,29.1,2022-10-22T14:17:38.927Z,2022-10-23T06:01:23Z,3862295853,56,Center,3862295855,286,,3862295985,233,20,,,,,,,,,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475446309,20,44,1,1,33,4jelr92fsge73q39is6qvhxb3,0,49.4,70.9,2022-10-22T14:17:38.928Z,2022-10-22T22:44:26Z,3862296221,285,,3862295877,56,Back,3862296217,233,25,,,,,,,,,,,,,,,,cj24ptt1lvwh7hakewqydobf9,S. Weissman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475446349,26,1,1,1,33,63f5h8t5e9qm1fqmvfkb23ghh,0,54.3,25.9,2022-10-22T14:17:38.952Z,2022-10-23T06:01:23Z,3864820237,388,,3862296129,56,Right,3862296131,140,85.5,3862296127,3,,3862296593,1,,3862296133,141,20.4,3862296137,212,33.0,3862296143,213,6.2,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475446587,21,1,1,1,38,4jelr92fsge73q39is6qvhxb3,1,14.1,81.5,2022-10-22T14:17:44.395Z,2022-10-22T22:44:54Z,3862297445,140,4.1,3862297449,212,16.9,3864820617,178,,3862297447,141,62.0,3862297443,56,Back,3862297451,213,4.0,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475446719,22,1,1,1,41,4jelr92fsge73q39is6qvhxb3,0,4.4,53.4,2022-10-22T14:17:47.442Z,2022-10-22T22:45:11Z,3862298191,141,0.0,3864820907,178,,3862298185,157,,3862298189,140,45.5,3862298187,56,Back,3862298197,1,,3862298193,212,57.3,3862298195,213,5.6,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475446727,23,5,1,1,45,4jelr92fsge73q39is6qvhxb3,0,43,-1.5,2022-10-22T14:17:51.104Z,2022-10-22T22:45:19Z,3862298217,56,Back,3862299941,233,27,3862298219,347,,,,,,,,,,,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475447001,27,5,1,1,45,63f5h8t5e9qm1fqmvfkb23ghh,1,57,101.5,2022-10-22T14:17:51.104Z,2022-10-22T22:45:19Z,3862299761,56,Left,3862299763,347,,3862299897,233,23,,,,,,,,,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475447149,28,1,1,1,55,63f5h8t5e9qm1fqmvfkb23ghh,1,58.7,100,2022-10-22T14:18:01.313Z,2022-10-22T22:45:26Z,3862300557,141,91.8,3862300549,107,,3862300553,56,Left,3862300559,212,7.2,3862300555,140,60.5,3862300561,213,5.0,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476013997,1252,43,1,1,56,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2022-10-22T14:18:02.317Z,2022-10-23T05:42:19Z,3865353171,178,0,3865353243,144,82,,,,,,,,,,,,,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475447179,29,1,1,1,56,63f5h8t5e9qm1fqmvfkb23ghh,1,60.6,90.6,2022-10-22T14:18:02.332Z,2022-10-22T22:45:34Z,3862300745,213,1.9,3862300733,140,59.0,3862300739,212,4.8,3862300735,141,97.2,3862300731,56,Left,3864821451,178,,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475447299,30,1,1,1,58,63f5h8t5e9qm1fqmvfkb23ghh,1,59,97.2,2022-10-22T14:18:03.952Z,2022-10-22T22:45:41Z,3862301393,56,Left,3862301405,213,5.9,3862301397,140,64.2,3864821625,178,,3862301399,141,93.6,3862301403,212,6.0,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476039417,868,83,1,1,59,4jelr92fsge73q39is6qvhxb3,1,33.9,4.3,2022-10-22T14:18:04.974Z,2022-10-23T06:56:46Z,3865459663,399,20664,,,,,,,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
