id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/16/value,assist
2527547759,13,1,1,0,57,4moe0x01r1f5w30g38wshyftp,0,11.4,18.2,2023-04-02T14:01:11.665Z,2023-04-02T14:01:28Z,4157936659,140,43.0,4157936667,212,34.9,4157936655,155,,4157936663,141,34.3,4157936671,1,,4157936669,213,0.3,4157936657,56,Back,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527614971,464,61,1,1,0,6bl19flj1eggw2gw7sya19bof,0,63.4,69.9,2023-04-02T14:01:14.316Z,2023-04-02T15:00:04Z,4158291531,56,Center,,,,,,,,,,,,,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527615103,465,49,1,1,1,6bl19flj1eggw2gw7sya19bof,1,56.9,73,2023-04-02T14:01:15.316Z,2023-04-02T15:00:18Z,,,,,,,,,,,,,,,,,,,,,,,,,42ah6u2wvj5tjuojzhtjiy6s5,K. Demann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527547813,14,1,1,1,1,4moe0x01r1f5w30g38wshyftp,0,41,15.6,2023-04-02T14:01:16.064Z,2023-04-02T14:01:17Z,4157936985,3,,4157936993,212,7.6,4157936989,140,48.1,4157936987,56,Back,4157936995,213,0.2,4157936991,141,17.9,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527547811,10,43,1,1,2,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-04-02T14:01:16.718Z,2023-04-02T14:59:48Z,4158290773,144,49,,,,,,,,,,,,,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527547849,11,43,1,1,3,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-04-02T14:01:18.064Z,2023-04-02T15:00:36Z,4158285457,213,1.3,4158293289,144,1,4157937179,56,Left,4158285451,140,63.5,4158285455,212,10.1,4158285453,141,81.4,4158285549,155,0,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527613929,462,50,1,1,3,6bl19flj1eggw2gw7sya19bof,1,58.8,72.6,2023-04-02T14:01:18.064Z,2023-04-02T14:58:34Z,4158286223,286,,4158286221,56,Center,4158286255,233,15,,,,,,,,,,,,,,,,42ah6u2wvj5tjuojzhtjiy6s5,K. Demann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527547827,15,7,1,1,3,4moe0x01r1f5w30g38wshyftp,0,41.2,27.4,2023-04-02T14:01:18.065Z,2023-04-02T15:00:37Z,4157937091,285,,4158293351,233,462,4157937089,56,Back,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527615291,466,1,1,1,4,6bl19flj1eggw2gw7sya19bof,1,56.9,73,2023-04-02T14:01:18.316Z,2023-04-02T15:00:34Z,4158293219,56,Left,4158293223,141,95.7,4158293227,213,1.0,4158293221,140,66.3,4158293225,212,18.3,,,,,,,,,,42ah6u2wvj5tjuojzhtjiy6s5,K. Demann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527547907,12,1,1,1,7,6bl19flj1eggw2gw7sya19bof,0,67.1,93.8,2023-04-02T14:01:22.124Z,2023-04-02T15:00:47Z,4157937505,141,92.3,4157937509,213,3.5,4157937501,56,Left,4157937503,140,64.6,4157937507,212,2.8,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527547889,16,61,1,1,8,4moe0x01r1f5w30g38wshyftp,1,39.6,2.3,2023-04-02T14:01:22.362Z,2023-04-02T16:06:16Z,4157937375,56,Back,,,,,,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527547969,13,1,1,1,10,6bl19flj1eggw2gw7sya19bof,0,57.3,86.1,2023-04-02T14:01:25.077Z,2023-04-02T16:07:11Z,4157937839,213,5.4,4157937831,56,Left,4157937835,141,82.0,4157937837,212,3.5,4157937833,140,59.3,,,,,,,,,,42ah6u2wvj5tjuojzhtjiy6s5,K. Demann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527547935,17,8,1,1,11,4moe0x01r1f5w30g38wshyftp,1,39.7,25.9,2023-04-02T14:01:26.177Z,2023-04-02T16:07:08Z,4157937647,56,Back,,,,,,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548093,14,1,1,1,16,6bl19flj1eggw2gw7sya19bof,1,60.4,72.1,2023-04-02T14:01:31.275Z,2023-04-02T15:01:11Z,4157938449,140,36.8,4157938451,141,78.9,4157938455,213,3.0,4157938453,212,25.2,4157938447,56,Back,,,,,,,,,,6l7cq8gkjb8r4i50vsd4xoo2x,L. Lattwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527615875,467,1,1,1,18,6bl19flj1eggw2gw7sya19bof,1,40.2,77.9,2023-04-02T14:01:32.316Z,2023-04-02T15:01:31Z,4158296465,213,4.5,4158296457,56,Back,4158296461,141,34.3,4158296463,212,30.2,4158296459,140,34.9,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548145,15,1,1,1,22,6bl19flj1eggw2gw7sya19bof,1,43.8,17,2023-04-02T14:01:36.861Z,2023-04-02T14:01:41Z,4157938743,212,26.0,4157938739,140,68.3,4157938745,213,0.2,4157938737,56,Center,4157938741,141,22.8,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548165,16,1,1,1,26,6bl19flj1eggw2gw7sya19bof,1,67.7,34.2,2023-04-02T14:01:41.164Z,2023-04-02T14:01:43Z,4157938847,140,56.7,4157938845,56,Center,4157938851,212,19.4,4157938849,141,57.2,4157938855,213,2.2,,,,,,,,,,8ex4lsveeyet8r5aja1gjh1hx,T. Waßmuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548185,17,1,1,1,29,6bl19flj1eggw2gw7sya19bof,1,58,58.5,2023-04-02T14:01:43.421Z,2023-04-02T14:01:45Z,4157938983,213,1.4,4157938979,141,80.0,4157938977,140,60.0,4157938981,212,14.8,4157938975,56,Left,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548209,18,1,1,1,31,6bl19flj1eggw2gw7sya19bof,1,61.5,82.1,2023-04-02T14:01:45.483Z,2023-04-02T14:01:47Z,4157939111,140,66.8,4157939115,212,8.0,4157939117,213,5.5,4157939113,141,73.6,4157939109,56,Center,,,,,,,,,,cbofbntctfuhr1vqpn7eywt05,F. Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548227,19,1,1,1,32,6bl19flj1eggw2gw7sya19bof,1,67.1,73.6,2023-04-02T14:01:46.699Z,2023-04-02T14:01:48Z,4157939195,140,61.7,4157939197,141,62.0,4157939199,212,9.7,4157939193,56,Center,4157939201,213,4.1,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548245,20,1,1,1,34,6bl19flj1eggw2gw7sya19bof,0,61.7,62,2023-04-02T14:01:48.466Z,2023-04-02T14:01:49Z,4157939291,141,64.9,4157939287,56,Center,4157939295,213,0.2,4157939289,140,69.6,4157939293,212,8.5,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549509,22,61,1,1,35,4moe0x01r1f5w30g38wshyftp,0,33.6,39.2,2023-04-02T14:01:49.944Z,2023-04-02T14:03:26Z,4157945783,56,Back,,,,,,,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548279,21,61,1,1,38,6bl19flj1eggw2gw7sya19bof,0,70.6,64.2,2023-04-02T14:01:53.024Z,2023-04-02T14:01:53Z,4157939481,56,Center,,,,,,,,,,,,,,,,,,,,,,f4g9co8i52ygweie4jjnvja39,A. Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548317,22,1,1,1,42,6bl19flj1eggw2gw7sya19bof,0,65.2,59.4,2023-04-02T14:01:56.700Z,2023-04-02T14:02:01Z,4157939967,233,18,4157939727,56,Center,4157939965,236,,4157939733,212,3.7,4157939731,141,54.0,4157939735,213,4.8,4157939971,286,,4157939729,140,65.5,42ah6u2wvj5tjuojzhtjiy6s5,K. Demann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548349,18,74,1,1,42,4moe0x01r1f5w30g38wshyftp,1,32.4,48.1,2023-04-02T14:01:56.701Z,2023-04-02T14:03:07Z,4157939879,56,Back,4157940047,233,22,4157939881,285,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548421,23,1,1,1,44,6bl19flj1eggw2gw7sya19bof,1,54.4,29.1,2023-04-02T14:01:59.261Z,2023-04-02T14:02:05Z,4157940283,213,5.4,4157940279,141,7.9,4157940277,140,66.8,4157940281,212,19.4,4157940275,56,Right,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548425,24,1,1,1,48,6bl19flj1eggw2gw7sya19bof,0,71.4,6.7,2023-04-02T14:02:02.353Z,2023-04-02T14:03:35Z,4157940321,141,0.0,4157940317,140,71.6,4157940325,213,4.8,4157940315,56,Right,4157940323,212,5.5,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548757,19,5,1,1,49,4moe0x01r1f5w30g38wshyftp,1,33.2,101.4,2023-04-02T14:02:04.273Z,2023-04-02T14:02:33Z,4157942039,347,,4157942037,56,Back,4157942123,233,25,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548433,25,5,1,1,49,6bl19flj1eggw2gw7sya19bof,0,66.8,-1.4,2023-04-02T14:02:04.273Z,2023-04-02T16:20:03Z,4157940343,56,Right,4157942137,233,19,4157940345,347,,,,,,,,,,,,,,,,,49bajqj50h6lrbk4gt30eeodl,L. Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548849,20,27,1,1,57,4moe0x01r1f5w30g38wshyftp,1,0,0,2023-04-02T14:02:11.777Z,2023-04-02T16:23:02Z,4158673965,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527548605,26,27,1,1,57,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-04-02T14:02:11.777Z,2023-04-02T16:23:01Z,4157941237,53,6l7cq8gkjb8r4i50vsd4xoo2x,4158673943,233,20,4157941235,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527549429,21,43,1,2,59,4moe0x01r1f5w30g38wshyftp,1,0,0,2023-04-02T14:03:13.521Z,2023-04-02T14:03:28Z,4157946851,144,28,4157945401,55,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550039,23,43,1,3,29,4moe0x01r1f5w30g38wshyftp,1,0,0,2023-04-02T14:03:43.756Z,2023-04-02T14:03:57Z,4157948615,233,27,4157949715,144,28,4157948567,55,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550291,24,28,1,3,29,4moe0x01r1f5w30g38wshyftp,1,0,0,2023-04-02T14:03:43.756Z,2023-04-02T16:23:02Z,4158673995,233,27,4157949875,55,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550007,27,28,1,3,29,6bl19flj1eggw2gw7sya19bof,1,0,0,2023-04-02T14:03:43.756Z,2023-04-02T16:23:02Z,4158673979,233,24,4157948379,55,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550385,25,1,1,3,46,4moe0x01r1f5w30g38wshyftp,0,36,100,2023-04-02T14:04:01.232Z,2023-04-02T14:04:05Z,4157950357,141,87.5,4157950355,140,64.6,4157950363,1,,4157950351,107,,4157950353,56,Left,4157950361,213,6.0,4157950367,238,,4157950359,212,31.5,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527550367,28,49,1,3,48,6bl19flj1eggw2gw7sya19bof,1,28.6,18.8,2023-04-02T14:04:03.145Z,2023-04-02T14:04:03Z,,,,,,,,,,,,,,,,,,,,,,,,,eyx4psuhprqtodl08iimdwb11,K. Hendrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
