id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId
2511835035,10,1,1,0,28,bpx4ib85d65u9oyhglkt36k1b,1,32,24.8,2023-02-25T12:04:56.211Z,2023-02-25T12:04:59Z,4053957425,56,Back,4053957423,3,,4053957433,141,34.2,4053957429,140,49.5,4053957441,213,0.3,4053957437,212,19.5,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835067,11,1,1,0,31,bpx4ib85d65u9oyhglkt36k1b,1,49.5,34.2,2023-02-25T12:04:59.427Z,2023-02-25T12:05:01Z,4053957545,141,68.9,4053957549,213,2.2,4053957541,56,Back,4053957547,212,29.8,4053957543,140,32.1,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835085,12,1,1,0,33,bpx4ib85d65u9oyhglkt36k1b,1,31.6,69.9,2023-02-25T12:05:01.652Z,2023-02-25T12:05:03Z,4053957653,141,90.4,4053957657,213,1.5,4053957651,140,32.7,4053957655,212,14.0,4053957649,56,Back,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835123,13,1,1,0,35,bpx4ib85d65u9oyhglkt36k1b,1,32.9,90,2023-02-25T12:05:03.348Z,2023-02-25T12:05:06Z,4053957793,140,28.3,4053957797,212,42.8,4053957789,196,,4053957799,213,4.6,4053957801,1,,4053957791,56,Back,4053957795,141,27.4,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835167,14,1,1,0,38,bpx4ib85d65u9oyhglkt36k1b,1,29.8,27,2023-02-25T12:05:06.196Z,2023-02-25T12:05:09Z,4053957955,56,Right,4053957967,213,5.8,4053957959,141,6.9,4053957957,140,53.5,4053957965,212,28.4,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835195,15,1,1,0,41,bpx4ib85d65u9oyhglkt36k1b,1,58.2,8.2,2023-02-25T12:05:09.731Z,2023-02-25T12:05:12Z,4053958077,213,2.8,4053958073,141,17.8,4053958075,212,19.7,4053958071,140,40.5,4053958069,56,Back,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835233,16,1,1,0,44,bpx4ib85d65u9oyhglkt36k1b,1,39.3,19.3,2023-02-25T12:05:12.340Z,2023-02-25T12:05:16Z,4053958291,56,Back,4053958295,141,67.5,4053958299,213,1.8,4053958293,140,31.9,4053958301,1,,4053958297,212,33.7,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835295,17,1,1,0,48,bpx4ib85d65u9oyhglkt36k1b,1,29.5,69.6,2023-02-25T12:05:16.164Z,2023-02-25T12:05:21Z,4053958521,140,34.3,4053958525,212,13.6,4053958519,56,Back,4053958523,141,88.2,4053958527,213,1.2,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835335,18,1,1,0,53,bpx4ib85d65u9oyhglkt36k1b,1,39,89.4,2023-02-25T12:05:21.620Z,2023-02-25T12:05:26Z,4053958695,212,40.2,4053958691,140,77.3,4053958697,213,0.0,4053958689,56,Left,4053958693,141,90.9,4053958699,1,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835363,19,1,1,0,58,bpx4ib85d65u9oyhglkt36k1b,1,79.7,88.9,2023-02-25T12:05:26.228Z,2023-02-25T12:05:28Z,4053958867,212,19.5,4053958863,140,95.1,4053958869,213,5.7,4053958865,141,72.8,4053958861,56,Center,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835375,20,1,1,1,0,bpx4ib85d65u9oyhglkt36k1b,0,96.8,71.9,2023-02-25T12:05:28.628Z,2023-02-25T12:05:29Z,4053958905,212,5.7,4053958901,140,91.6,4053958953,286,,4053958899,56,Center,4053958949,233,10,4053958907,213,3.4,4053958903,141,69.4,4053958947,236,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835381,10,74,1,1,0,6mng5xcarvyip7ixoss7au245,1,2.4,29.6,2023-02-25T12:05:28.629Z,2023-02-25T14:04:06Z,4053958925,56,Back,4053958957,233,20,4053958927,285,,,,,,,,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835393,11,6,1,1,2,6mng5xcarvyip7ixoss7au245,0,3.6,27.5,2023-02-25T12:05:30.277Z,2023-02-25T13:52:13Z,4053958987,56,Back,4053959103,233,21,4053958989,73,,,,,,,,,,,,,,,,,a3rlansc0x5sw4hg75yhpanhm,S. Weidauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835407,21,6,1,1,2,bpx4ib85d65u9oyhglkt36k1b,1,96.4,72.5,2023-02-25T12:05:30.277Z,2023-02-25T12:05:33Z,4053959045,56,Center,4053959049,73,,4053959093,233,11,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835499,22,1,1,1,12,bpx4ib85d65u9oyhglkt36k1b,1,99.5,99.5,2023-02-25T12:05:40.948Z,2023-02-25T12:05:42Z,4053959485,6,,4053959495,213,3.3,4053959491,141,94.7,4053959489,140,81.1,4053959493,212,19.6,4053959487,56,Left,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835537,23,1,1,1,14,bpx4ib85d65u9oyhglkt36k1b,1,81.1,94.8,2023-02-25T12:05:42.756Z,2023-02-25T12:05:45Z,4053959673,213,5.5,4053959669,141,77.9,4053959665,56,Center,4053959671,212,15.8,4053959667,140,91.4,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835553,24,1,1,1,17,bpx4ib85d65u9oyhglkt36k1b,1,91.4,77.9,2023-02-25T12:05:45.796Z,2023-02-25T12:05:47Z,4053959763,141,89.2,4053959767,213,1.1,4053959761,140,95.0,4053959765,212,8.6,4053959759,56,Left,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835561,25,1,1,1,18,bpx4ib85d65u9oyhglkt36k1b,0,95,89.2,2023-02-25T12:05:47.012Z,2023-02-25T12:05:47Z,4053959803,212,21.1,4053959799,140,75.8,4053959801,141,79.8,4053959797,56,Left,4053959805,213,3.4,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835565,12,49,1,1,20,6mng5xcarvyip7ixoss7au245,1,25.6,28.2,2023-02-25T12:05:48.156Z,2023-02-25T12:05:48Z,,,,,,,,,,,,,,,,,,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835617,26,49,1,1,26,bpx4ib85d65u9oyhglkt36k1b,1,26.3,89.5,2023-02-25T12:05:54.820Z,2023-02-25T12:05:54Z,,,,,,,,,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835633,13,3,1,1,26,6mng5xcarvyip7ixoss7au245,0,49.4,14.1,2023-02-25T12:05:54.875Z,2023-02-25T12:05:56Z,4053960085,286,,4053960105,211,,4053960083,56,Back,,,,,,,,,,,,,,,,azqwt1eb6ozui2xml066e59n8,P. Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835669,27,1,1,1,27,bpx4ib85d65u9oyhglkt36k1b,1,26.3,89.5,2023-02-25T12:05:55.347Z,2023-02-25T12:05:59Z,4053960231,212,20.6,4053960227,140,13.7,4053960233,213,4.0,4053960225,56,Back,4053960229,141,66.3,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835693,28,1,1,1,31,bpx4ib85d65u9oyhglkt36k1b,1,13.7,66,2023-02-25T12:05:59.219Z,2023-02-25T12:06:01Z,4053960325,141,35.1,4053960321,56,Back,4053960327,212,28.1,4053960323,140,31.5,4053960329,213,5.4,,,,,,,,,,bpwz6mj8utvxsd9mjyxcestii,M. Grohs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835731,29,1,1,1,33,bpx4ib85d65u9oyhglkt36k1b,1,31.5,35.1,2023-02-25T12:06:01.492Z,2023-02-25T12:06:05Z,4053960473,56,Back,4053960481,213,1.5,4053960477,141,58.1,4053960479,212,15.7,4053960475,140,33.1,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835759,30,1,1,1,37,bpx4ib85d65u9oyhglkt36k1b,1,37,61.5,2023-02-25T12:06:05.252Z,2023-02-25T12:06:07Z,4053960607,213,1.5,4053960603,141,91.8,4053960599,56,Back,4053960605,212,20.7,4053960601,140,38.8,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835791,31,1,1,1,39,bpx4ib85d65u9oyhglkt36k1b,1,40,91.8,2023-02-25T12:06:07.364Z,2023-02-25T12:06:11Z,4053960739,140,27.1,4053960743,212,15.1,4053960745,213,3.6,4053960737,56,Back,4053960741,141,82.0,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835835,32,1,1,1,43,bpx4ib85d65u9oyhglkt36k1b,1,30.7,73.3,2023-02-25T12:06:11.812Z,2023-02-25T12:06:16Z,4053960943,213,4.8,4053960935,56,Back,4053960939,141,36.1,4053960937,140,31.9,4053960941,212,25.3,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835867,33,1,1,1,47,bpx4ib85d65u9oyhglkt36k1b,1,30.6,30.4,2023-02-25T12:06:15.988Z,2023-02-25T12:06:19Z,4053961057,213,1.8,4053961053,141,62.9,4053961055,212,22.6,4053961049,56,Back,4053961051,140,26.0,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835877,34,1,1,1,50,bpx4ib85d65u9oyhglkt36k1b,1,27.2,65.1,2023-02-25T12:06:18.980Z,2023-02-25T12:06:21Z,4053961107,212,19.9,4053961103,140,38.2,4053961105,141,89.0,4053961109,213,1.0,4053961101,56,Back,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835895,35,1,1,1,52,bpx4ib85d65u9oyhglkt36k1b,1,39,89.4,2023-02-25T12:06:20.916Z,2023-02-25T12:06:23Z,4053961191,212,13.9,4053961185,56,Back,4053961187,140,45.6,4053961193,213,5.2,4053961189,141,71.6,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835899,36,1,1,1,55,bpx4ib85d65u9oyhglkt36k1b,0,45.6,71.6,2023-02-25T12:06:23.539Z,2023-02-25T12:06:24Z,4053961233,213,6.2,4053961225,56,Center,4053961229,141,69.9,4053961231,212,14.2,4053961227,140,59.1,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835909,14,8,1,1,57,6mng5xcarvyip7ixoss7au245,1,33.8,24.8,2023-02-25T12:06:25.243Z,2023-02-25T12:06:25Z,4053961261,56,Back,,,,,,,,,,,,,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835927,37,49,1,1,59,bpx4ib85d65u9oyhglkt36k1b,1,58,79.6,2023-02-25T12:06:27.684Z,2023-02-25T12:06:27Z,,,,,,,,,,,,,,,,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835957,38,1,1,2,0,bpx4ib85d65u9oyhglkt36k1b,1,58,78.6,2023-02-25T12:06:28.676Z,2023-02-25T12:06:32Z,4053961467,213,4.7,4053961463,141,46.2,4053961465,212,22.0,4053961461,140,58.6,4053961459,56,Center,,,,,,,,,,1zkoai1sdm9bbx29fi76e38ph,C. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835975,39,1,1,2,4,bpx4ib85d65u9oyhglkt36k1b,1,58,45.5,2023-02-25T12:06:32.836Z,2023-02-25T12:06:35Z,4053961589,213,5.2,4053961583,140,68.1,4053961587,212,24.5,4053961581,56,Right,4053961585,141,13.0,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835985,40,1,1,2,7,bpx4ib85d65u9oyhglkt36k1b,0,68.1,13,2023-02-25T12:06:35.204Z,2023-02-25T12:06:36Z,4053961661,141,30.6,4053961657,56,Center,4053961665,213,0.3,4053961663,212,36.5,4053961659,140,100.0,4053961667,1,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835995,15,5,1,2,8,6mng5xcarvyip7ixoss7au245,1,-1.2,68.6,2023-02-25T12:06:36.453Z,2023-02-25T14:13:16Z,4053961717,233,41,4053961713,346,,4053961711,56,Back,,,,,,,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511835989,41,5,1,2,8,bpx4ib85d65u9oyhglkt36k1b,0,101.2,31.4,2023-02-25T12:06:36.453Z,2023-02-25T12:06:38Z,4053961675,346,,4053961727,233,15,4053961673,56,Center,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511836119,16,1,1,2,21,6mng5xcarvyip7ixoss7au245,1,4.5,48.8,2023-02-25T12:06:49.259Z,2023-02-25T12:06:52Z,4053962363,212,11.8,4053962355,56,Back,4053962369,237,,4053962359,141,32.6,4053962357,140,8.5,4053962365,213,5.1,4053962353,124,,,,,do1uv3ohvyvodhcindxj76qy1,A. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511836145,17,1,1,2,24,6mng5xcarvyip7ixoss7au245,1,7.3,21,2023-02-25T12:06:52.859Z,2023-02-25T12:06:56Z,4053962511,140,9.2,4053962515,212,10.5,4053962513,141,5.8,4053962509,56,Back,4053962517,213,4.9,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511836151,18,61,1,2,28,6mng5xcarvyip7ixoss7au245,0,9.3,4.2,2023-02-25T12:06:56.604Z,2023-02-25T12:06:56Z,4053962537,56,Back,,,,,,,,,,,,,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511836157,19,5,1,2,29,6mng5xcarvyip7ixoss7au245,0,14.4,-1.8,2023-02-25T12:06:57.381Z,2023-02-25T14:13:16Z,4053962557,56,Back,4053962761,233,42,4053962559,347,,,,,,,,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511836201,42,5,1,2,29,bpx4ib85d65u9oyhglkt36k1b,1,85.6,101.8,2023-02-25T12:06:57.381Z,2023-02-25T12:07:03Z,4053962739,56,Left,4053962755,233,19,4053962741,347,,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
