id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,assist,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2545235933,19,8,1,0,44,eyecbfb1ur2104bhhwazhvrf,1,81.2,83,2023-05-07T14:02:12.503Z,2023-05-07T14:02:12Z,4259019947,56,Left,,,,,,,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545235969,8,5,1,0,48,6mng5xcarvyip7ixoss7au245,1,-1.6,27.8,2023-05-07T14:02:16.135Z,2023-05-07T15:01:15Z,4259020209,233,20,4259020191,346,,4259020189,56,Back,,,,,,,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545235959,20,5,1,0,48,eyecbfb1ur2104bhhwazhvrf,0,101.6,72.2,2023-05-07T14:02:16.135Z,2023-05-07T14:02:19Z,4259020241,233,8,4259020147,56,Center,4259020149,346,,,,,,,,,,,,,,,,,1abadnoiq5hbwpfzzyvho4vkl,K. Naschenweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236139,9,1,1,1,5,6mng5xcarvyip7ixoss7au245,1,3,48.7,2023-05-07T14:02:33.283Z,2023-05-07T14:02:36Z,4259021145,124,,4259021149,56,Back,4259021155,212,19.2,4259021161,237,,4259021157,213,1.2,4259021153,141,75.3,4259021151,140,9.1,,,,do1uv3ohvyvodhcindxj76qy1,A. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236155,10,1,1,1,8,6mng5xcarvyip7ixoss7au245,1,10,81.8,2023-05-07T14:02:36.371Z,2023-05-07T14:02:38Z,4259021229,213,1.1,4259021221,56,Back,4259021225,141,94.8,4259021223,140,14.2,4259021227,212,9.9,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236175,11,1,1,1,10,6mng5xcarvyip7ixoss7au245,0,14,94.7,2023-05-07T14:02:38.227Z,2023-05-07T14:02:39Z,4259021331,213,0.0,4259021327,141,95.7,4259021323,56,Back,4259021329,212,24.4,4259021325,140,37.2,,,,,,,,,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236181,21,8,1,1,12,eyecbfb1ur2104bhhwazhvrf,1,71.1,12.5,2023-05-07T14:02:40.520Z,2023-05-07T14:02:40Z,4259021347,56,Right,,,,,,,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236197,22,49,1,1,14,eyecbfb1ur2104bhhwazhvrf,1,72.6,9.4,2023-05-07T14:02:41.943Z,2023-05-07T14:02:42Z,,,,,,,,,,,,,,,,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236221,23,1,1,1,14,eyecbfb1ur2104bhhwazhvrf,1,72.6,9.4,2023-05-07T14:02:42.167Z,2023-05-07T14:02:44Z,4259021543,141,9.1,4259021547,213,3.3,4259021539,56,Right,4259021545,212,1.8,4259021541,140,70.9,,,,,,,,,,efynp5qo9b9x0lh9b4ft0ic8a,G. Corley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236237,24,3,1,1,16,eyecbfb1ur2104bhhwazhvrf,0,70,8.4,2023-05-07T14:02:44.423Z,2023-05-07T14:02:45Z,4259021625,286,,4259021623,56,Right,4259021675,233,12,,,,,,,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236229,12,7,1,1,16,6mng5xcarvyip7ixoss7au245,0,30,91.6,2023-05-07T14:02:44.424Z,2023-05-07T14:04:13Z,4259021653,233,24,4259021595,56,Back,4259021597,285,,,,,,,,,,,,,,,,,byrtspkep316747j5mj5lyei,N. Selimhodzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236301,25,1,1,1,19,eyecbfb1ur2104bhhwazhvrf,1,63.6,10,2023-05-07T14:02:47.719Z,2023-05-07T14:02:50Z,4259021923,213,3.1,4259021921,212,27.5,4259021917,140,37.4,4259021919,141,10.0,4259021915,56,Back,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236337,26,1,1,1,22,eyecbfb1ur2104bhhwazhvrf,1,37.9,10.9,2023-05-07T14:02:50.135Z,2023-05-07T14:02:55Z,4259022115,56,Back,4259022117,140,15.9,4259022121,212,32.8,4259022119,141,45.1,4259022123,213,2.4,4259022125,1,,,,,,,,1oib97ihu6ofz1fvsvih0mnkl,L. Bühler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236401,27,1,1,1,27,eyecbfb1ur2104bhhwazhvrf,1,15.6,45.1,2023-05-07T14:02:54.919Z,2023-05-07T14:03:00Z,4259022411,140,30.9,4259022423,213,0.6,4259022419,212,20.2,4259022407,56,Back,4259022415,141,63.0,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236437,28,1,1,1,32,eyecbfb1ur2104bhhwazhvrf,1,30.1,64.5,2023-05-07T14:03:00.135Z,2023-05-07T14:03:03Z,4259022611,212,26.6,4259022605,56,Back,4259022607,140,41.5,4259022609,141,29.5,4259022613,213,5.2,,,,,,,,,,25ord6k6oglqdzt77nrs19e5l,J. Feldkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236461,29,1,1,1,36,eyecbfb1ur2104bhhwazhvrf,0,42.4,22.3,2023-05-07T14:03:03.784Z,2023-05-07T14:03:05Z,4259022741,212,47.9,4259022745,1,,4259022743,213,0.4,4259022739,141,47.3,4259022735,56,Center,4259022737,140,85.1,4259022733,155,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236481,13,43,1,1,38,6mng5xcarvyip7ixoss7au245,1,0,0,2023-05-07T14:03:06.388Z,2023-05-07T14:53:03Z,4259322261,144,44,4259022809,56,Back,4259022811,285,0,,,,,,,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236485,14,1,1,1,38,6mng5xcarvyip7ixoss7au245,0,21.6,54.8,2023-05-07T14:03:06.709Z,2023-05-07T14:53:11Z,4259022829,56,Back,4259022837,213,0.6,4259022827,3,,4259022833,141,61.8,4259022835,212,8.1,4259022831,140,27.8,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236523,30,3,1,1,40,eyecbfb1ur2104bhhwazhvrf,0,78.2,40,2023-05-07T14:03:08.528Z,2023-05-07T14:59:36Z,4259023019,286,,4259023133,233,15,4259023017,56,Center,,,,,,,,,,,,,,,,33nggo6w6e52yqmc2pa528xd5,C. Hagel,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236545,15,7,1,1,40,6mng5xcarvyip7ixoss7au245,0,21.8,60,2023-05-07T14:03:08.529Z,2023-05-07T14:53:54Z,4259023121,233,30,4259023103,285,,4259023101,56,Back,,,,,,,,,,,,,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236559,31,15,1,1,41,eyecbfb1ur2104bhhwazhvrf,1,78.4,47.8,2023-05-07T14:03:09.481Z,2023-05-07T15:00:48Z,4259033561,29,,4259033579,230,97.5,4259033581,231,51.6,4259033565,55,30,4259033571,103,19,4259033569,102,53.5,4259033575,146,80.6,4259293659,76,,y7mxuyh5olv0rh5od3p2gtt5,M. Kössler,,4259033123,233,16,4259033563,154,4259033573,215,4259023159,22,4259023163,56,Center,4259033083,82,4259033079,20,4259023161,18,4259293661,328,4259033577,147,48.4,,,,,,,,,,,
2545236561,16,10,1,1,41,6mng5xcarvyip7ixoss7au245,1,22.7,55.2,2023-05-07T14:03:09.581Z,2023-05-07T15:01:32Z,4259023179,94,,4259023181,56,Back,4259033137,233,31,,,,,,,,,,,,,,,,e3gddzy59fp8lidsr83vpw12i,I. Kuznetsov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236605,17,49,1,1,43,6mng5xcarvyip7ixoss7au245,1,23.5,40,2023-05-07T14:03:11.421Z,2023-05-07T14:53:53Z,,,,,,,,,,,,,,,,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545291807,326,61,1,1,45,6mng5xcarvyip7ixoss7au245,0,17.7,47.5,2023-05-07T14:03:12.757Z,2023-05-07T14:53:45Z,4259325261,56,Back,,,,,,,,,,,,,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236645,18,1,1,1,47,6mng5xcarvyip7ixoss7au245,1,16.8,46.8,2023-05-07T14:03:15.598Z,2023-05-07T14:54:08Z,4259023565,213,3.0,4259023563,212,15.3,4259023557,56,Back,4259023561,141,49.1,4259023559,140,2.3,,,,,,,,,,agqhiv0awfumj9c4sbq81hh7u,P. Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236701,19,1,1,1,48,6mng5xcarvyip7ixoss7au245,1,3.5,47.9,2023-05-07T14:03:16.644Z,2023-05-07T14:03:21Z,4259023867,141,40.7,4259023863,56,Back,4259023865,140,41.8,4259023861,157,,4259023869,212,40.5,4259023873,1,,4259023871,213,6.2,,,,do1uv3ohvyvodhcindxj76qy1,A. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236735,20,1,1,1,54,6mng5xcarvyip7ixoss7au245,1,42.6,36,2023-05-07T14:03:21.861Z,2023-05-07T14:03:24Z,4259024015,56,Back,4259024019,141,37.4,4259024021,212,5.7,4259024017,140,37.2,4259024023,213,3.0,,,,,,,,,,9nc0572mgpafxbjnrk55emtt6,J. De Filippo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236817,21,1,1,1,56,6mng5xcarvyip7ixoss7au245,1,37.2,37.4,2023-05-07T14:03:24.741Z,2023-05-07T14:54:32Z,4259024499,213,0.7,4259024489,155,,4259024501,1,,4259024491,56,Left,4259024493,140,82.0,4259024497,212,61.3,4259024495,141,95.3,,,,8etvu6b9z7sm2rg3wqkmchk9h,M. Rouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236859,22,1,1,2,2,6mng5xcarvyip7ixoss7au245,1,88.5,93.2,2023-05-07T14:03:30.229Z,2023-05-07T14:03:34Z,4259024765,213,3.5,4259024763,212,15.8,4259024761,141,85.6,4259024757,56,Left,4259024759,140,74.3,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236875,23,1,1,2,6,6mng5xcarvyip7ixoss7au245,1,74.3,85.6,2023-05-07T14:03:34.293Z,2023-05-07T16:01:18Z,4259024923,213,2.0,4259024915,56,Left,4259024921,212,6.2,4259024917,140,71.9,4259024919,141,93.9,,,,,,,,,,8xphahi0vi6fnh8ou88zzb6j9,A. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236879,24,1,1,2,8,6mng5xcarvyip7ixoss7au245,0,71.9,93.9,2023-05-07T14:03:36.485Z,2023-05-07T16:01:16Z,4259024941,155,,4259024951,213,5.5,4259024953,1,,4259024945,140,99.1,4259024949,212,38.5,4259024943,56,Center,4259024947,141,56.0,4259024939,2,,42h5sz2axk69ifygo0wzuvr2t,J. Cramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545236885,32,52,1,2,9,eyecbfb1ur2104bhhwazhvrf,1,6.6,36.8,2023-05-07T14:03:37.704Z,2023-05-07T14:03:37Z,,,,,,,,,,,,,,,,,,,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545237003,33,1,1,2,16,eyecbfb1ur2104bhhwazhvrf,1,9.4,43.1,2023-05-07T14:03:44.026Z,2023-05-07T14:03:46Z,4259025611,212,22.6,4259025609,141,71.9,4259025613,213,1.0,4259025607,140,20.2,4259025603,123,,4259025605,56,Back,,,,,,,cwotwuxqimldexy77lqdh2t3p,M. Tufeković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
