id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist
2487989313,14,1,1,1,12,8gw3pgcd0doivaul55q8na9lg,1,64.1,29,2022-11-27T13:35:08.785Z,2022-11-27T13:35:11Z,3928236507,56,Right,3928236511,141,18.8,3928236515,213,5.2,3928236513,212,7.8,3928236509,140,67.4,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989339,15,1,1,1,15,8gw3pgcd0doivaul55q8na9lg,1,65.5,18,2022-11-27T13:35:11.353Z,2022-11-27T13:35:14Z,3928236631,141,2.3,3928236629,140,69.8,3928236635,213,5.1,3928236627,56,Right,3928236633,212,11.6,,,,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989351,16,1,1,1,18,8gw3pgcd0doivaul55q8na9lg,1,69.8,2.3,2022-11-27T13:35:14.297Z,2022-11-27T13:35:16Z,3928236701,212,9.2,3928236695,56,Right,3928236703,213,2.0,3928236699,141,14.4,3928236697,140,65.9,,,,,,,,,,d154hxm83w5x1m0ht905cgpg5,V. Kubassova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989377,17,1,1,1,20,8gw3pgcd0doivaul55q8na9lg,1,65.9,14.4,2022-11-27T13:35:16.418Z,2022-11-27T13:35:22Z,3928236835,56,Right,3928236839,141,1.6,3928236841,212,17.9,3928236833,155,,3928236843,213,5.8,3928236837,140,80.8,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989381,18,61,1,1,21,8gw3pgcd0doivaul55q8na9lg,0,80.8,1.6,2022-11-27T13:35:17.939Z,2022-11-27T14:25:23Z,3928236851,56,Right,,,,,,,,,,,,,,,,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989403,18,5,1,1,22,7w2y7s7q5r1h1flz9y4sj6xka,1,22.7,101.4,2022-11-27T13:35:18.763Z,2022-11-27T13:35:28Z,3928236939,56,Back,3928236979,233,19,3928236941,347,,,,,,,,,,,,,,,,,djh9uya9vanxsyfgpt1rc4yqx,M. Lundorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989389,19,5,1,1,22,8gw3pgcd0doivaul55q8na9lg,0,77.3,-1.4,2022-11-27T13:35:18.763Z,2022-11-27T14:18:30Z,3928236881,56,Right,3928236883,347,,3928236983,233,18,,,,,,,,,,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989417,19,1,1,1,32,7w2y7s7q5r1h1flz9y4sj6xka,0,30.2,100,2022-11-27T13:35:28.155Z,2022-11-27T13:35:29Z,3928237045,212,12.2,3928237037,107,,3928237047,213,6.1,3928237041,140,41.5,3928237039,56,Back,3928237043,141,97.3,,,,,,,djh9uya9vanxsyfgpt1rc4yqx,M. Lundorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989431,20,1,1,1,34,8gw3pgcd0doivaul55q8na9lg,1,57.7,4.8,2022-11-27T13:35:30.946Z,2022-11-27T13:35:31Z,3928237123,213,0.0,3928237113,3,,3928237121,212,11.0,3928237117,140,68.2,3928237115,56,Right,3928237119,141,5.6,,,,,,,5snw4b4ndo6hus8hpxq9q19lh,C. Cecotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989439,21,1,1,1,35,8gw3pgcd0doivaul55q8na9lg,0,68.2,5.6,2022-11-27T13:35:31.867Z,2022-11-27T13:35:32Z,3928237193,56,Right,3928237199,212,7.5,3928237197,141,14.3,3928237191,3,,3928237195,140,72.6,3928237201,213,0.9,,,,,,,6l457lm38yflk2l01ho3kk48a,L. Pastrenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989469,20,1,1,1,38,7w2y7s7q5r1h1flz9y4sj6xka,1,29.8,90.9,2022-11-27T13:35:34.748Z,2022-11-27T13:35:36Z,3928237365,140,33.7,3928237371,213,0.2,3928237369,212,4.2,3928237363,56,Back,3928237367,141,92.1,,,,,,,,,,8gowfvsn9a69nyzppubue2d3p,S. Junge Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989475,21,50,1,1,40,7w2y7s7q5r1h1flz9y4sj6xka,1,35.7,87.3,2022-11-27T13:35:36.779Z,2022-11-27T13:35:41Z,3928237379,286,,3928237499,233,22,3928237377,56,Back,,,,,,,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989495,22,7,1,1,40,8gw3pgcd0doivaul55q8na9lg,1,64.3,12.7,2022-11-27T13:35:36.780Z,2022-11-27T13:35:40Z,3928237449,56,Right,3928237495,233,21,3928237455,285,,,,,,,,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989499,23,49,1,1,43,8gw3pgcd0doivaul55q8na9lg,1,65.3,27.9,2022-11-27T13:35:39.859Z,2022-11-27T13:35:40Z,,,,,,,,,,,,,,,,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989511,24,1,1,1,44,8gw3pgcd0doivaul55q8na9lg,1,65.7,27.9,2022-11-27T13:35:40.557Z,2022-11-27T13:35:43Z,3928237557,141,30.2,3928237561,213,3.0,3928237553,56,Center,3928237559,212,12.7,3928237555,140,53.7,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989521,25,1,1,1,47,8gw3pgcd0doivaul55q8na9lg,1,54.4,32.6,2022-11-27T13:35:43.298Z,2022-11-27T13:35:45Z,3928237629,212,27.7,3928237625,140,36.5,3928237631,213,2.3,3928237627,141,62.6,3928237623,56,Back,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989527,26,1,1,1,49,8gw3pgcd0doivaul55q8na9lg,1,38.1,63.3,2022-11-27T13:35:45.099Z,2022-11-27T13:35:46Z,3928237669,213,1.0,3928237665,141,96.9,3928237661,56,Left,3928237667,212,27.4,3928237663,140,52.5,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989539,27,1,1,1,50,8gw3pgcd0doivaul55q8na9lg,1,52.5,96.6,2022-11-27T13:35:46.122Z,2022-11-27T13:35:48Z,3928237745,56,Left,3928237747,140,70.3,3928237753,213,6.2,3928237749,141,95.6,3928237751,212,18.7,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989555,28,1,1,1,52,8gw3pgcd0doivaul55q8na9lg,0,70.3,95.5,2022-11-27T13:35:48.536Z,2022-11-27T13:35:50Z,3928237839,141,72.4,3928237833,56,Center,3928237841,212,16.1,3928237837,140,67.0,3928237843,213,4.5,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989563,22,8,1,1,55,7w2y7s7q5r1h1flz9y4sj6xka,1,37.7,33.2,2022-11-27T13:35:51.196Z,2022-11-27T13:35:51Z,3928237875,56,Back,,,,,,,,,,,,,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989571,23,49,1,1,55,7w2y7s7q5r1h1flz9y4sj6xka,1,39.7,31.6,2022-11-27T13:35:51.772Z,2022-11-27T13:35:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989607,24,1,1,1,59,7w2y7s7q5r1h1flz9y4sj6xka,1,66.3,33.4,2022-11-27T13:35:55.453Z,2022-11-27T13:35:58Z,3928238055,212,22.9,3928238049,56,Center,3928238051,140,87.4,3928238057,213,6.0,3928238053,141,25.0,,,,,,,,,,6alny8atonddyhmltw3dgo1d5,J. Grosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989615,25,1,1,2,1,7w2y7s7q5r1h1flz9y4sj6xka,0,88.9,25,2022-11-27T13:35:57.996Z,2022-11-27T13:35:59Z,3928238105,213,1.6,3928238099,140,89.1,3928238103,212,11.8,3928238101,141,42.4,3928238097,56,Center,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989623,29,49,1,2,4,8gw3pgcd0doivaul55q8na9lg,1,8.5,65.9,2022-11-27T13:36:00.105Z,2022-11-27T13:36:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989645,30,1,1,2,7,8gw3pgcd0doivaul55q8na9lg,1,11.1,70.8,2022-11-27T13:36:03.355Z,2022-11-27T13:36:05Z,3928238275,213,0.1,3928238267,56,Back,3928238271,141,73.9,3928238273,212,19.3,3928238269,140,29.4,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989669,31,1,1,2,12,8gw3pgcd0doivaul55q8na9lg,1,28.6,74.7,2022-11-27T13:36:08.994Z,2022-11-27T13:36:10Z,3928238399,140,6.9,3928238407,212,25.8,3928238395,56,Back,3928238409,213,2.7,3928238403,141,92.5,,,,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989675,32,1,1,2,14,8gw3pgcd0doivaul55q8na9lg,1,6.9,92.5,2022-11-27T13:36:10.372Z,2022-11-27T13:36:11Z,3928238427,56,Back,3928238433,212,34.9,3928238425,155,,3928238437,1,,3928238431,141,86.5,3928238429,140,39.9,3928238435,213,6.2,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989683,33,1,1,2,15,8gw3pgcd0doivaul55q8na9lg,1,39.9,86.5,2022-11-27T13:36:11.860Z,2022-11-27T13:36:15Z,3928238473,56,Back,3928238477,141,98.9,3928238471,3,,3928238475,140,35.4,3928238481,213,2.1,3928238479,212,9.7,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487989685,34,50,1,2,18,8gw3pgcd0doivaul55q8na9lg,1,37,96,2022-11-27T13:36:14.683Z,2022-11-27T13:36:16Z,3928238495,233,26,3928238489,286,,3928238487,56,Back,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
