id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId
2544387063,25,5,1,2,41,4vvf3sulx3a61fiyaarjdndjs,0,57.4,-1.5,2023-05-06T14:06:21.087Z,2023-05-06T14:51:27Z,4254481641,56,Right,4254483097,233,18,4254481643,347,,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544387377,19,1,1,3,2,eqaszp3lzhffqt4f8hmzov72j,1,44.5,100,2023-05-06T14:06:42.887Z,2023-05-06T14:06:44Z,4254483201,140,56.5,4254483205,141,91.5,4254483197,56,Left,4254483211,213,5.8,4254483191,107,,4254483209,212,14.4,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544387407,20,1,1,3,4,eqaszp3lzhffqt4f8hmzov72j,0,56.4,91.1,2023-05-06T14:06:44.495Z,2023-05-06T14:06:46Z,4254483363,56,Left,4254483367,141,100.0,4254483369,212,9.9,4254483365,140,63.1,4254483371,213,0.8,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544387409,21,5,1,3,6,eqaszp3lzhffqt4f8hmzov72j,0,62.2,101.4,2023-05-06T14:06:46.064Z,2023-05-06T14:06:51Z,4254483917,233,26,4254483375,347,,4254483373,56,Left,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544387489,26,5,1,3,6,4vvf3sulx3a61fiyaarjdndjs,1,37.8,-1.4,2023-05-06T14:06:46.064Z,2023-05-06T14:51:27Z,4254483863,233,21,4254483833,56,Back,4254483835,347,,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544387629,27,1,1,3,10,4vvf3sulx3a61fiyaarjdndjs,1,37,0,2023-05-06T14:06:50.459Z,2023-05-06T14:06:56Z,4254484429,107,,4254484439,213,0.2,4254484441,1,,4254484435,141,7.2,4254484433,140,68.8,4254484437,212,33.9,4254484431,56,Right,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544387693,28,1,1,3,16,4vvf3sulx3a61fiyaarjdndjs,1,96.4,22.1,2023-05-06T14:06:56.875Z,2023-05-06T14:07:00Z,4254484743,56,Center,4254484747,141,64.5,4254484757,213,1.9,4254484753,212,30.2,4254484745,140,87.7,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544387697,29,61,1,3,20,4vvf3sulx3a61fiyaarjdndjs,0,87.7,64.5,2023-05-06T14:07:00.571Z,2023-05-06T14:07:00Z,4254484773,56,Center,,,,,,,,,,,,,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544387709,22,49,1,3,21,eqaszp3lzhffqt4f8hmzov72j,1,14.7,34.8,2023-05-06T14:07:01.471Z,2023-05-06T14:07:01Z,,,,,,,,,,,,,,,,,,,,,,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544387723,23,1,1,3,21,eqaszp3lzhffqt4f8hmzov72j,0,14.7,34.8,2023-05-06T14:07:01.807Z,2023-05-06T14:07:02Z,4254484899,213,5.9,4254484897,212,10.7,4254484893,140,24.3,4254484895,141,29.5,4254484891,56,Back,,,,,,,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544387745,30,61,1,3,23,4vvf3sulx3a61fiyaarjdndjs,1,80,65.1,2023-05-06T14:07:03.782Z,2023-05-06T14:07:03Z,4254485023,56,Center,,,,,,,,,,,,,,,,,,,,,,1g7gyw5fbuujomrqso7fzajxm,Aída Esteve,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544387777,24,4,1,3,25,eqaszp3lzhffqt4f8hmzov72j,1,19.4,31.6,2023-05-06T14:07:05.967Z,2023-05-06T14:55:57Z,4254485231,285,,4254700335,295,,4254485319,233,31,4254485225,56,Back,4254485223,13,,4254485227,152,,,,,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544387791,31,4,1,3,25,4vvf3sulx3a61fiyaarjdndjs,0,80.6,68.4,2023-05-06T14:07:05.968Z,2023-05-06T14:08:02Z,4254485347,233,24,4254490431,295,,4254485289,56,Center,4254485291,152,,4254485295,286,,4254485287,13,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544388101,25,1,1,3,42,eqaszp3lzhffqt4f8hmzov72j,0,18.1,31.8,2023-05-06T14:07:22.807Z,2023-05-06T14:55:59Z,4254486679,152,,4254486691,1,,4254486681,56,Center,4254486685,141,39.8,4254486683,140,61.3,4254486687,212,45.7,4254486677,157,,4254486673,5,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,4254486689,213,,,,,,,,,0.1,,,,,,,,,,,,,,,,
2544388125,32,44,1,3,47,4vvf3sulx3a61fiyaarjdndjs,1,38.1,55.8,2023-05-06T14:07:27.463Z,2023-05-06T14:07:28Z,4254486791,56,Back,4254486831,233,26,4254486793,285,,,,,,,,,,,,,,,,,1g7gyw5fbuujomrqso7fzajxm,Aída Esteve,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544388105,26,44,1,3,47,eqaszp3lzhffqt4f8hmzov72j,0,61.9,44.2,2023-05-06T14:07:27.464Z,2023-05-06T14:07:29Z,4254486703,56,Center,4254486881,233,32,4254486705,286,,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544388153,33,1,1,3,48,4vvf3sulx3a61fiyaarjdndjs,0,37.2,51.4,2023-05-06T14:07:28.331Z,2023-05-06T14:07:29Z,4254486921,213,1.2,4254486919,212,17.9,4254486905,3,,4254486909,56,Back,4254486913,140,44.0,4254486915,141,75.6,,,,,,,1g7gyw5fbuujomrqso7fzajxm,Aída Esteve,,,,,,,,,,,,,,,,,,,,,,,,,,,,
