id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,assist
2533396251,16,1,1,0,42,92br3632xgmc25jvr0jesfvl6,0,27.4,39.1,2023-04-15T07:03:55.713Z,2023-04-15T07:03:56Z,4189121199,3,,4189121209,213,0.4,4189121207,212,10.2,4189121203,140,36.3,4189121205,141,45.1,4189121201,56,Back,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396279,16,13,1,0,43,6bus1cl4b6zdm93290r02o7cx,1,68.5,57.5,2023-04-15T07:03:57.618Z,2023-04-15T08:19:58Z,4189121317,18,,4189152659,73,,4189152661,102,59.7,4189152663,103,5.6,4189152675,231,50.9,4189152667,458,,4189152665,215,,4189121319,56,Center,1ohbb8qqo4atptaijs269i6i2,N. Misawa,4189139773,153,4189139769,20,4189152673,230,98.2,4189152671,147,58.3,4189152669,146,80.7,4189121315,22,,,,,,,,,,,,,,,,
2533396269,17,61,1,0,45,92br3632xgmc25jvr0jesfvl6,1,29.8,42.7,2023-04-15T07:03:58.913Z,2023-04-15T07:03:59Z,4189121271,56,Back,,,,,,,,,,,,,,,,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533403001,153,44,1,0,47,6bus1cl4b6zdm93290r02o7cx,1,68.2,48.9,2023-04-15T07:04:00.945Z,2023-04-15T09:04:46Z,4189157523,56,Center,4189157563,233,18,4189157525,286,,,,,,,,,,,,,,,,,1ohbb8qqo4atptaijs269i6i2,N. Misawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396277,18,44,1,0,47,92br3632xgmc25jvr0jesfvl6,0,31.8,51.1,2023-04-15T07:04:00.946Z,2023-04-15T07:19:00Z,4189157579,233,153,4189121311,285,,4189121309,56,Back,,,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533403613,160,1,1,0,47,6bus1cl4b6zdm93290r02o7cx,1,68.4,55,2023-04-15T07:04:01.492Z,2023-04-15T07:24:42Z,4189157903,56,Center,4189157901,3,,4189157905,140,73.9,4189157913,213,5.5,4189157907,141,47.0,4189157909,212,7.9,4189160727,210,13,,,,1ohbb8qqo4atptaijs269i6i2,N. Misawa,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2533396301,17,13,1,0,49,6bus1cl4b6zdm93290r02o7cx,1,73.2,49.9,2023-04-15T07:04:03.163Z,2023-04-15T07:20:09Z,4189160761,230,98.6,4189121465,56,Center,4189160759,147,46.8,4189160763,231,50.7,4189160755,391,,4189121461,22,,4189139903,153,,4189121463,18,,5y6uy0cw3emtxukzgl1xeb4l,Y. Toyokawa,4189160753,215,4189160739,114,4189160751,103,13.9,4189160741,75,,4189160737,72,,4189160743,29,,4189160757,146,82.1,4189160749,102,38.5,4189160745,55,160,,,,,,
2533396337,19,12,1,0,52,92br3632xgmc25jvr0jesfvl6,1,19.1,52.5,2023-04-15T07:04:05.809Z,2023-04-15T07:04:11Z,4189121671,56,Back,4189121675,141,25.2,4189121673,140,38.2,4189121679,213,5.5,4189121677,212,27.3,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396323,18,1,1,0,53,6bus1cl4b6zdm93290r02o7cx,1,57.9,79.4,2023-04-15T07:04:07.019Z,2023-04-15T07:04:09Z,4189121583,3,,4189121587,140,70.4,4189121589,141,86.5,4189121593,213,0.4,4189121585,56,Left,4189121591,212,14.0,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396333,19,1,1,0,55,6bus1cl4b6zdm93290r02o7cx,1,70.4,86.5,2023-04-15T07:04:09.019Z,2023-04-15T07:04:11Z,4189121647,56,Center,4189121649,140,72.1,4189121643,3,,4189121655,213,5.0,4189121651,141,76.1,4189121645,168,,4189121653,212,7.3,,,,f0yeq2v114x8is6rbrj6xxrhm,T. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396339,20,3,1,0,57,6bus1cl4b6zdm93290r02o7cx,0,75.4,82.8,2023-04-15T07:04:11.066Z,2023-04-15T07:04:12Z,4189121683,56,Left,4189121725,233,20,4189121685,286,,,,,,,,,,,,,,,,,5cwzgbnlpamgpiwjlgn61i8k5,K. Kinoshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396343,20,7,1,0,57,92br3632xgmc25jvr0jesfvl6,0,24.6,17.2,2023-04-15T07:04:11.067Z,2023-04-15T07:04:12Z,4189121703,285,,4189121701,56,Back,4189121713,233,20,,,,,,,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396385,21,61,1,1,0,6bus1cl4b6zdm93290r02o7cx,0,73.2,97.3,2023-04-15T07:04:14.202Z,2023-04-15T07:21:26Z,4189121887,56,Left,,,,,,,,,,,,,,,,,,,,,,f0yeq2v114x8is6rbrj6xxrhm,T. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396367,21,43,1,1,1,92br3632xgmc25jvr0jesfvl6,1,0,0,2023-04-15T07:04:15.505Z,2023-04-15T07:04:27Z,4189122153,144,4,4189121829,285,0,4189121827,265,0,4189121823,56,Back,4189121825,152,0,4189121821,13,0,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396381,22,49,1,1,4,92br3632xgmc25jvr0jesfvl6,1,14,2.8,2023-04-15T07:04:17.937Z,2023-04-15T07:04:18Z,,,,,,,,,,,,,,,,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396401,23,1,1,1,4,92br3632xgmc25jvr0jesfvl6,1,14,2.8,2023-04-15T07:04:18.209Z,2023-04-15T07:04:20Z,4189121991,213,2.0,4189121985,140,10.4,4189121989,212,9.4,4189121987,141,15.5,4189121983,56,Back,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396411,24,1,1,1,7,92br3632xgmc25jvr0jesfvl6,0,11.1,8.5,2023-04-15T07:04:20.689Z,2023-04-15T07:04:22Z,4189122063,56,Right,4189122061,155,,4189122065,140,51.8,4189122067,141,6.8,4189122069,212,42.8,4189122071,213,6.3,4189122073,1,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396419,22,49,1,1,11,6bus1cl4b6zdm93290r02o7cx,1,53.6,96.5,2023-04-15T07:04:25.210Z,2023-04-15T07:04:25Z,,,,,,,,,,,,,,,,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396429,23,1,1,1,13,6bus1cl4b6zdm93290r02o7cx,1,53.2,91.4,2023-04-15T07:04:27.050Z,2023-04-15T07:04:28Z,4189122165,140,55.9,4189122163,56,Left,4189122167,141,86.5,4189122169,212,4.4,4189122171,213,5.4,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396443,24,1,1,1,14,6bus1cl4b6zdm93290r02o7cx,1,55.9,86.5,2023-04-15T07:04:28.027Z,2023-04-15T07:04:30Z,4189122233,212,8.5,4189122227,56,Left,4189122235,213,0.7,4189122229,140,62.0,4189122231,141,94.8,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396445,25,1,1,1,16,6bus1cl4b6zdm93290r02o7cx,0,58.8,91.7,2023-04-15T07:04:30.043Z,2023-04-15T07:04:30Z,4189122241,140,68.1,4189122245,212,10.1,4189122239,56,Left,4189122243,141,87.8,4189122247,213,6.0,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396455,25,8,1,1,18,92br3632xgmc25jvr0jesfvl6,1,29,14.3,2023-04-15T07:04:31.778Z,2023-04-15T07:04:31Z,4189122299,56,Back,,,,,,,,,,,,,,,,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396467,26,49,1,1,19,92br3632xgmc25jvr0jesfvl6,1,37,3.7,2023-04-15T07:04:33.184Z,2023-04-15T07:04:33Z,,,,,,,,,,,,,,,,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396479,27,1,1,1,19,92br3632xgmc25jvr0jesfvl6,1,37,3.7,2023-04-15T07:04:33.457Z,2023-04-15T07:04:35Z,4189122411,213,2.7,4189122403,141,9.5,4189122407,212,9.5,4189122399,56,Back,4189122401,140,28.8,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396483,28,1,1,1,21,92br3632xgmc25jvr0jesfvl6,0,23.6,8.3,2023-04-15T07:04:34.976Z,2023-04-15T07:22:52Z,4189122427,212,7.4,4189122429,213,6.2,4189122421,56,Back,4189122425,141,7.3,4189122419,155,,4189122423,140,30.6,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396489,26,61,1,1,22,6bus1cl4b6zdm93290r02o7cx,1,76.5,91.5,2023-04-15T07:04:36.538Z,2023-04-15T07:22:35Z,4189122455,56,Left,,,,,,,,,,,,,,,,,,,,,,5cwzgbnlpamgpiwjlgn61i8k5,K. Kinoshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396501,27,1,1,1,24,6bus1cl4b6zdm93290r02o7cx,0,42.3,75.1,2023-04-15T07:04:38.076Z,2023-04-15T07:04:38Z,4189122485,157,,4189122491,141,70.3,4189122495,213,6.1,4189122493,212,20.5,4189122497,1,,4189122487,56,Center,4189122489,140,61.6,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396497,29,1,1,1,24,92br3632xgmc25jvr0jesfvl6,1,33,53.6,2023-04-15T07:04:38.204Z,2023-04-15T07:23:24Z,4189167857,212,15.9,4189167859,213,2.0,4189167853,140,26.4,4189122479,56,Back,4189167851,3,,4189167855,141,74.6,,,,,,,3qx2f9tqr7qn9wvs5dt4b5nqi,Y. Fukuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396529,30,1,1,1,28,92br3632xgmc25jvr0jesfvl6,1,31.2,88.4,2023-04-15T07:04:42.321Z,2023-04-15T07:04:43Z,4189122633,213,4.0,4189122631,212,19.3,4189122627,140,19.0,4189122629,141,67.2,4189122625,56,Back,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396535,31,1,1,1,30,92br3632xgmc25jvr0jesfvl6,1,19,67.2,2023-04-15T07:04:43.840Z,2023-04-15T07:04:45Z,4189122737,213,4.0,4189122735,212,19.4,4189122729,56,Back,4189122731,140,6.9,4189122733,141,45.7,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396543,32,1,1,1,31,92br3632xgmc25jvr0jesfvl6,1,6.9,45.7,2023-04-15T07:04:45.409Z,2023-04-15T07:04:47Z,4189122775,140,8.3,4189122781,213,1.5,4189122777,141,69.7,4189122779,212,16.4,4189122773,56,Back,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
