id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2544910293,8,44,1,0,22,12tyw9yomy9n5cjd5po2ajx1q,0,71.4,86.2,2023-05-07T05:03:28.614Z,2023-05-07T05:03:31Z,4257301091,286,,4257301139,233,3,4257301089,56,Left,,,,,,,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910297,4,8,1,0,22,3lyo0vqgndy4fuzlfo5l9ql30,1,31.2,17.8,2023-05-07T05:03:28.931Z,2023-05-10T23:34:08Z,4267286975,384,,4257301105,56,Back,4267286893,15,,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910305,5,44,1,0,23,3lyo0vqgndy4fuzlfo5l9ql30,1,34.4,17.2,2023-05-07T05:03:30.338Z,2023-05-07T05:03:33Z,4257301149,285,,4257301147,56,Back,4257301189,233,9,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910311,9,44,1,0,23,12tyw9yomy9n5cjd5po2ajx1q,0,65.6,82.8,2023-05-07T05:03:30.339Z,2023-05-07T05:14:20Z,4257301157,56,Left,4257301159,286,,4257301197,233,5,,,,,,,,,,,,,,,,9sqv61rxp1papk4e2aab9noix,Y. Hoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910313,6,1,1,0,24,3lyo0vqgndy4fuzlfo5l9ql30,0,30.2,15.2,2023-05-07T05:03:30.675Z,2023-05-07T05:03:33Z,4257301171,213,1.3,4257301167,141,28.6,4257301165,140,32.9,4257301169,212,9.5,4257301161,3,,4257301163,56,Back,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910325,7,45,1,0,27,3lyo0vqgndy4fuzlfo5l9ql30,0,35.6,27.4,2023-05-07T05:03:34.021Z,2023-05-07T05:03:38Z,4257301225,56,Back,4257301227,285,,4257301295,233,10,,,,,,,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910341,10,3,1,0,27,12tyw9yomy9n5cjd5po2ajx1q,1,64.4,72.6,2023-05-07T05:03:34.021Z,2023-05-10T23:34:18Z,4257301275,233,7,4257301269,286,,4257301267,56,Center,4267287423,465,,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910353,11,1,1,0,29,12tyw9yomy9n5cjd5po2ajx1q,1,62.2,74.8,2023-05-07T05:03:36.271Z,2023-05-07T05:14:34Z,4257301325,213,0.6,4257301317,56,Left,4257301323,212,5.8,4257301319,140,66.7,4257301321,141,79.7,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910357,8,43,1,0,31,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-05-07T05:03:38.241Z,2023-05-07T05:57:30Z,4257301385,233,12,4257301335,285,0,4257301333,56,Back,4257373967,144,45,,,,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910359,12,43,1,0,31,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-05-07T05:03:38.241Z,2023-05-07T05:57:32Z,4257301339,286,0,4257301337,56,Left,4257373993,144,3,,,,,,,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910379,13,1,1,0,32,12tyw9yomy9n5cjd5po2ajx1q,1,67.1,84.2,2023-05-07T05:03:38.659Z,2023-05-07T05:03:41Z,4257301403,213,2.2,4257301401,212,8.4,4257301395,56,Left,4257301399,141,94.5,4257301397,140,62.7,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910385,14,1,1,0,34,12tyw9yomy9n5cjd5po2ajx1q,1,61.4,93.8,2023-05-07T05:03:40.795Z,2023-05-07T05:12:43Z,4257301439,213,4.4,4257301431,56,Left,4257301433,140,59.2,4257301435,141,81.2,4257301437,212,8.9,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910395,15,1,1,0,35,12tyw9yomy9n5cjd5po2ajx1q,1,59.2,81.2,2023-05-07T05:03:41.765Z,2023-05-07T05:03:44Z,4257301479,56,Left,4257301481,140,64.6,4257301483,141,82.4,4257301485,212,5.7,4257301487,213,0.1,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910415,16,1,1,0,37,12tyw9yomy9n5cjd5po2ajx1q,1,64.2,82.1,2023-05-07T05:03:43.409Z,2023-05-07T05:13:04Z,4257301573,56,Left,4257301579,212,7.6,4257301575,140,58.2,4257301577,141,88.3,4257301581,213,2.6,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910433,17,1,1,0,40,12tyw9yomy9n5cjd5po2ajx1q,1,56.3,90.5,2023-05-07T05:03:46.396Z,2023-05-07T05:13:05Z,4257301643,140,57.8,4257301641,56,Left,4257301649,213,1.2,4257301645,141,96.6,4257301647,212,4.4,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910441,18,1,1,0,43,12tyw9yomy9n5cjd5po2ajx1q,1,56.4,95.4,2023-05-07T05:03:49.976Z,2023-05-07T05:13:45Z,4257301683,212,11.3,4257301677,56,Back,4257301681,141,89.7,4257301679,140,46.3,4257301685,213,3.5,,,,,,,,,,9sqv61rxp1papk4e2aab9noix,Y. Hoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910467,19,1,1,0,45,12tyw9yomy9n5cjd5po2ajx1q,1,45.6,89.4,2023-05-07T05:03:51.364Z,2023-05-07T05:03:57Z,4257301805,141,91.7,4257301809,213,2.9,4257301807,212,8.1,4257301801,56,Back,4257301803,140,38.0,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910479,20,1,1,0,50,12tyw9yomy9n5cjd5po2ajx1q,1,37.6,85.6,2023-05-07T05:03:56.365Z,2023-05-07T05:03:59Z,4257301865,213,4.6,4257301861,141,41.2,4257301859,140,33.5,4257301863,212,30.5,4257301857,56,Back,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910491,21,1,1,0,52,12tyw9yomy9n5cjd5po2ajx1q,1,33,39.7,2023-05-07T05:03:58.810Z,2023-05-07T05:04:01Z,4257301913,56,Back,4257301917,141,14.3,4257301915,140,35.8,4257301921,213,4.9,4257301919,212,17.5,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910499,22,1,1,0,54,12tyw9yomy9n5cjd5po2ajx1q,1,35.9,9.1,2023-05-07T05:04:00.984Z,2023-05-07T05:04:03Z,4257301953,56,Back,4257301955,140,42.6,4257301957,141,7.3,4257301961,213,6.1,4257301959,212,7.1,,,,,,,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910503,23,1,1,0,56,12tyw9yomy9n5cjd5po2ajx1q,1,42.6,7.3,2023-05-07T05:04:02.950Z,2023-05-07T05:04:05Z,4257301979,56,Back,4257301981,140,42.6,4257301983,141,16.1,4257301985,212,6.0,4257301987,213,1.6,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910507,24,61,1,0,58,12tyw9yomy9n5cjd5po2ajx1q,1,43.5,16.8,2023-05-07T05:04:04.706Z,2023-05-07T05:04:05Z,4257302003,56,Back,,,,,,,,,,,,,,,,,,,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910523,25,1,1,1,0,12tyw9yomy9n5cjd5po2ajx1q,1,46.9,21.2,2023-05-07T05:04:07.258Z,2023-05-07T05:04:09Z,4257302063,141,15.3,4257302059,56,Back,4257302061,140,43.5,4257302065,212,5.4,4257302067,213,4.0,,,,,,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910557,26,1,1,1,2,12tyw9yomy9n5cjd5po2ajx1q,1,43.5,16.7,2023-05-07T05:04:09.030Z,2023-05-07T05:04:18Z,4257302213,140,33.6,4257302211,56,Back,4257302219,213,2.0,4257302215,141,53.6,4257302217,212,27.2,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910561,27,1,1,1,11,12tyw9yomy9n5cjd5po2ajx1q,1,44.5,70.2,2023-05-07T05:04:17.734Z,2023-05-07T05:04:20Z,4257302233,141,97.1,4257302231,140,46.4,4257302229,56,Back,4257302237,213,1.5,4257302235,212,18.4,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910587,28,1,1,1,13,12tyw9yomy9n5cjd5po2ajx1q,1,46.4,97.1,2023-05-07T05:04:19.977Z,2023-05-07T05:04:24Z,4257302351,213,0.0,4257302349,212,10.2,4257302343,56,Left,4257302345,140,56.1,4257302347,141,97.4,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910603,29,1,1,1,17,12tyw9yomy9n5cjd5po2ajx1q,1,48.8,95.7,2023-05-07T05:04:23.933Z,2023-05-07T05:04:28Z,4257302409,212,10.6,4257302405,140,39.8,4257302407,141,88.6,4257302403,56,Back,4257302411,213,3.6,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910611,30,1,1,1,21,12tyw9yomy9n5cjd5po2ajx1q,1,41.3,83.2,2023-05-07T05:04:27.494Z,2023-05-07T05:04:29Z,4257302437,56,Back,4257302439,140,46.1,4257302445,213,5.3,4257302443,212,9.4,4257302441,141,71.5,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910623,31,1,1,1,22,12tyw9yomy9n5cjd5po2ajx1q,1,46.1,71.1,2023-05-07T05:04:28.991Z,2023-05-07T05:04:34Z,4257302489,212,11.2,4257302485,141,84.2,4257302491,213,2.2,4257302483,140,39.7,4257302481,56,Back,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910643,32,1,1,1,27,12tyw9yomy9n5cjd5po2ajx1q,1,40.2,81.7,2023-05-07T05:04:33.907Z,2023-05-07T05:04:38Z,4257302559,212,17.4,4257302561,213,3.8,4257302553,56,Back,4257302555,140,26.8,4257302557,141,66.6,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910651,33,1,1,1,31,12tyw9yomy9n5cjd5po2ajx1q,1,26.6,66.7,2023-05-07T05:04:37.462Z,2023-05-07T05:04:40Z,4257302591,212,19.3,4257302587,140,32.7,4257302589,141,40.0,4257302585,56,Back,4257302593,213,5.1,,,,,,,,,,5x1kq3909or0h3gbe2uu2cp91,K. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910675,34,1,1,1,35,12tyw9yomy9n5cjd5po2ajx1q,1,38.3,31.6,2023-05-07T05:04:41.457Z,2023-05-07T05:04:44Z,4257302693,212,19.5,4257302689,140,56.6,4257302687,56,Center,4257302691,141,26.4,4257302695,213,6.1,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910687,35,1,1,1,37,12tyw9yomy9n5cjd5po2ajx1q,1,56.6,26.4,2023-05-07T05:04:44.113Z,2023-05-07T05:11:48Z,4257302739,213,2.8,4257302735,141,29.7,4257302737,212,6.2,4257302733,140,51.1,4257302731,56,Center,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544912227,79,1,1,1,38,12tyw9yomy9n5cjd5po2ajx1q,0,44.6,31.8,2023-05-07T05:04:44.824Z,2023-05-07T05:15:29Z,4257311909,1,,4257311907,213,5.6,4257311905,212,36.7,4257311901,140,72.4,4257311899,56,Right,4257311903,141,0.0,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910685,9,5,1,1,39,3lyo0vqgndy4fuzlfo5l9ql30,1,27.1,101.3,2023-05-07T05:04:45.684Z,2023-05-07T05:04:48Z,4257302725,347,,4257302723,56,Back,4257302791,233,37,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910695,37,5,1,1,39,12tyw9yomy9n5cjd5po2ajx1q,0,72.9,-1.3,2023-05-07T05:04:45.684Z,2023-05-07T05:06:07Z,4257302767,347,,4257302813,233,9,4257302763,56,Right,,,,,,,,,,,,,,,,9sqv61rxp1papk4e2aab9noix,Y. Hoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910689,36,43,1,1,40,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-05-07T05:04:46.609Z,2023-05-07T05:15:31Z,4257302755,1,0,4257302751,212,33.8,4257302753,213,5.6,4257302749,141,0.0,4257302743,155,0,4257316271,144,1,4257302747,140,76.3,4257302745,56,Right,9sqv61rxp1papk4e2aab9noix,Y. Hoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910755,10,1,1,1,51,3lyo0vqgndy4fuzlfo5l9ql30,1,28.8,100,2023-05-07T05:04:57.395Z,2023-05-07T05:05:00Z,4257303073,107,,4257303077,140,39.3,4257303081,212,13.9,4257303079,141,88.7,4257303075,56,Back,4257303083,213,5.6,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910757,11,61,1,1,53,3lyo0vqgndy4fuzlfo5l9ql30,0,39.3,88.7,2023-05-07T05:04:59.620Z,2023-05-07T05:05:00Z,4257303091,56,Back,,,,,,,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910759,38,61,1,1,54,12tyw9yomy9n5cjd5po2ajx1q,1,57.2,9.8,2023-05-07T05:05:01.135Z,2023-05-07T05:05:01Z,4257303103,56,Right,,,,,,,,,,,,,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910767,39,49,1,1,56,12tyw9yomy9n5cjd5po2ajx1q,1,56.7,4.3,2023-05-07T05:05:02.877Z,2023-05-07T05:05:03Z,,,,,,,,,,,,,,,,,,,,,,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910777,40,1,1,1,56,12tyw9yomy9n5cjd5po2ajx1q,0,56.7,4.3,2023-05-07T05:05:02.961Z,2023-05-07T05:05:05Z,4257303199,286,,4257303167,56,Right,4257303175,213,0.3,4257303195,233,12,4257303171,141,5.2,4257303193,236,,4257303173,212,2.4,4257303169,140,58.9,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910771,12,74,1,1,56,3lyo0vqgndy4fuzlfo5l9ql30,1,42.4,94.1,2023-05-07T05:05:02.962Z,2023-05-07T05:05:06Z,4257303225,233,40,4257303155,56,Back,4257303157,285,,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910789,41,61,1,1,57,12tyw9yomy9n5cjd5po2ajx1q,1,59,5,2023-05-07T05:05:03.864Z,2023-05-07T05:06:18Z,4257303239,56,Right,,,,,,,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910783,13,5,1,1,57,3lyo0vqgndy4fuzlfo5l9ql30,1,40.2,101.2,2023-05-07T05:05:04.147Z,2023-05-07T05:05:07Z,4257303275,233,42,4257303211,347,,4257303207,56,Back,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910793,42,5,1,1,57,12tyw9yomy9n5cjd5po2ajx1q,0,59.8,-1.2,2023-05-07T05:05:04.147Z,2023-05-07T05:06:08Z,4257303279,233,13,4257303263,347,,4257303261,56,Right,,,,,,,,,,,,,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544910807,14,1,1,1,59,3lyo0vqgndy4fuzlfo5l9ql30,1,42.1,100,2023-05-07T05:05:06.291Z,2023-05-07T05:05:09Z,4257303335,141,88.9,4257303337,212,8.3,4257303329,107,,4257303331,56,Back,4257303333,140,44.0,4257303339,213,5.0,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544913325,104,43,1,2,0,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-05-07T05:05:06.366Z,2023-05-10T23:38:41Z,4267297811,144,50,4257318073,286,0,4257318071,56,Back,4257318335,233,111,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544913361,111,43,1,2,0,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-05-07T05:05:06.367Z,2023-05-10T23:38:42Z,4257318321,285,0,4257318319,56,Right,4267297829,144,7,,,,,,,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
