id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist
2508919127,11,1,1,0,41,92br3632xgmc25jvr0jesfvl6,1,2.7,14.7,2023-02-18T06:03:47.871Z,2023-02-18T06:03:49Z,4038613085,213,5.7,4038613081,141,3.2,4038613077,56,Back,4038613083,212,14.6,4038613079,140,14.4,,,,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919135,12,1,1,0,43,92br3632xgmc25jvr0jesfvl6,0,14.4,3.2,2023-02-18T06:03:49.760Z,2023-02-18T06:05:43Z,4038613107,56,Back,4038613115,213,0.8,4038613109,140,31.4,4038613105,155,,4038613111,141,31.8,4038613113,212,26.4,,,,,,,8sjwzm5s22rk4wxhbpx099jx0,N. Sugiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919145,12,8,1,0,44,3lyo0vqgndy4fuzlfo5l9ql30,1,68.1,75,2023-02-18T06:03:51.464Z,2023-02-18T06:06:11Z,4038613139,56,Center,,,,,,,,,,,,,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919155,13,49,1,0,46,3lyo0vqgndy4fuzlfo5l9ql30,1,66.8,36.7,2023-02-18T06:03:53.320Z,2023-02-18T06:03:53Z,,,,,,,,,,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919177,14,1,1,0,47,3lyo0vqgndy4fuzlfo5l9ql30,1,67.7,37.7,2023-02-18T06:03:53.848Z,2023-02-18T06:03:58Z,4038613273,212,17.2,4038613271,141,13.7,4038613275,213,5.0,4038613269,140,72.9,4038613267,56,Right,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919183,15,50,1,0,51,3lyo0vqgndy4fuzlfo5l9ql30,1,76.6,9.4,2023-02-18T06:03:58.136Z,2023-02-18T06:04:03Z,4038613283,56,Right,4038613285,286,,4038613369,233,13,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919201,13,7,1,0,51,92br3632xgmc25jvr0jesfvl6,0,23.4,90.6,2023-02-18T06:03:58.137Z,2023-02-18T06:04:02Z,4038613349,285,,4038613363,233,15,4038613347,56,Back,,,,,,,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919207,16,1,1,0,53,3lyo0vqgndy4fuzlfo5l9ql30,1,76.2,9.7,2023-02-18T06:04:00.320Z,2023-02-18T06:06:52Z,4038613393,2,,4038613405,213,1.2,4038613397,56,Center,4038613519,210,15,4038613401,141,36.0,4038613399,140,83.7,4038613395,155,,4038613403,212,19.5,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919209,17,15,1,0,56,3lyo0vqgndy4fuzlfo5l9ql30,1,81.8,35.7,2023-02-18T06:04:03.176Z,2023-02-18T06:06:52Z,4038613525,29,,4038613533,102,49.9,4038613415,56,Center,4038613551,233,15,4038618853,18,,4038613539,147,48.0,4038613411,22,,4038613537,146,98.6,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,4038613529,55,16,4038613457,20,4038613523,78,4038613535,103,8.9,4038618543,215,,,,,,,,,,,,,,,,,,,,
2508919229,15,10,1,0,56,92br3632xgmc25jvr0jesfvl6,1,3,53,2023-02-18T06:04:03.276Z,2023-02-18T06:04:08Z,4038613487,180,,4038613511,233,17,4038613485,177,,4038613491,56,Back,4038613489,182,,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919225,14,52,1,0,57,92br3632xgmc25jvr0jesfvl6,1,3,53,2023-02-18T06:04:04.350Z,2023-02-18T06:04:06Z,,,,,,,,,,,,,,,,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919263,16,1,1,1,4,92br3632xgmc25jvr0jesfvl6,1,9.9,53.7,2023-02-18T06:04:10.614Z,2023-02-18T06:04:14Z,4038613701,212,14.9,4038613699,141,64.5,4038613703,213,0.5,4038613695,56,Back,4038613693,123,,4038613691,189,,4038613697,140,22.2,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919295,17,1,1,1,8,92br3632xgmc25jvr0jesfvl6,1,25.2,64.2,2023-02-18T06:04:15.304Z,2023-02-18T06:04:20Z,4038613851,212,17.3,4038613845,56,Back,4038613853,213,4.7,4038613849,141,38.8,4038613847,140,24.3,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919311,18,1,1,1,13,92br3632xgmc25jvr0jesfvl6,0,29.4,36.4,2023-02-18T06:04:20.456Z,2023-02-18T06:04:24Z,4038613915,141,44.0,4038613907,155,,4038613921,213,0.1,4038613913,140,72.2,4038613923,1,,4038613917,212,45.2,4038613909,56,Center,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919307,18,44,1,1,16,3lyo0vqgndy4fuzlfo5l9ql30,1,27.8,58.1,2023-02-18T06:04:22.785Z,2023-02-18T06:04:24Z,4038613901,285,,4038613971,233,19,4038613899,56,Back,,,,,,,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919321,19,44,1,1,16,92br3632xgmc25jvr0jesfvl6,0,72.2,41.9,2023-02-18T06:04:22.786Z,2023-02-18T06:04:25Z,4038613961,286,,4038613995,233,18,4038613959,56,Center,,,,,,,,,,,,,,,,cts4m629mfz3knbeyri4021n9,M. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919317,19,1,1,1,16,3lyo0vqgndy4fuzlfo5l9ql30,0,27.9,60.2,2023-02-18T06:04:23.272Z,2023-02-18T06:04:23Z,4038613945,56,Back,4038613951,212,9.3,4038613949,141,69.4,4038613943,3,,4038613953,213,0.7,4038613947,140,34.5,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919333,20,61,1,1,18,92br3632xgmc25jvr0jesfvl6,0,69.8,39.1,2023-02-18T06:04:24.778Z,2023-02-18T06:07:40Z,4038614025,56,Center,,,,,,,,,,,,,,,,,,,,,,8sjwzm5s22rk4wxhbpx099jx0,N. Sugiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919331,20,1,1,1,19,3lyo0vqgndy4fuzlfo5l9ql30,0,31.5,63.6,2023-02-18T06:04:25.993Z,2023-02-18T06:04:26Z,4038614013,56,Back,4038614021,213,5.2,4038614011,157,,4038614023,1,,4038614017,141,52.2,4038614019,212,8.7,4038614015,140,35.2,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919353,21,1,1,1,23,92br3632xgmc25jvr0jesfvl6,1,70.5,69.9,2023-02-18T06:04:30.452Z,2023-02-18T06:04:32Z,4038614105,140,63.7,4038614109,212,12.7,4038614103,56,Left,4038614107,141,85.4,4038614111,213,2.2,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919359,22,1,1,1,25,92br3632xgmc25jvr0jesfvl6,1,63.7,85.4,2023-02-18T06:04:31.968Z,2023-02-18T06:04:33Z,4038614131,213,4.5,4038614127,141,66.7,4038614129,212,13.1,4038614123,56,Center,4038614125,140,60.8,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919367,23,1,1,1,26,92br3632xgmc25jvr0jesfvl6,1,59.8,69.1,2023-02-18T06:04:33.354Z,2023-02-18T06:04:34Z,4038614157,140,66.2,4038614155,56,Center,4038614159,141,71.8,4038614163,213,0.3,4038614161,212,7.0,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919375,24,1,1,1,28,92br3632xgmc25jvr0jesfvl6,0,66.2,71.8,2023-02-18T06:04:34.772Z,2023-02-18T06:04:35Z,4038614197,212,18.9,4038614187,56,Center,4038614193,141,44.3,4038614189,140,68.8,4038614201,213,4.9,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919371,21,8,1,1,28,3lyo0vqgndy4fuzlfo5l9ql30,1,35.4,57.3,2023-02-18T06:04:35.520Z,2023-02-18T06:04:35Z,4038614181,56,Back,,,,,,,,,,,,,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919429,25,1,1,1,32,92br3632xgmc25jvr0jesfvl6,1,19.2,53.9,2023-02-18T06:04:38.929Z,2023-02-18T06:08:45Z,4038614413,56,Back,4038614421,213,1.0,4038614417,141,71.8,4038614419,212,14.3,4038614415,140,26.3,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919447,26,1,1,1,38,92br3632xgmc25jvr0jesfvl6,1,27,68.1,2023-02-18T06:04:45.223Z,2023-02-18T06:08:47Z,4038614515,213,4.1,4038614511,141,51.5,4038614507,56,Back,4038614513,212,13.8,4038614509,140,19.5,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919461,27,1,1,1,42,92br3632xgmc25jvr0jesfvl6,1,21.9,51.9,2023-02-18T06:04:49Z,2023-02-18T06:05:31Z,4038614583,213,1.5,4038614581,212,13.3,4038614577,140,22.5,4038614575,56,Back,4038614579,141,71.4,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919479,28,1,1,1,44,92br3632xgmc25jvr0jesfvl6,1,22.5,71.4,2023-02-18T06:04:51.120Z,2023-02-18T06:04:54Z,4038614649,213,3.9,4038614643,140,10.2,4038614645,141,53.9,4038614641,56,Back,4038614647,212,17.6,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919515,29,1,1,1,47,92br3632xgmc25jvr0jesfvl6,1,9.9,46.6,2023-02-18T06:04:54.143Z,2023-02-18T06:05:01Z,4038614811,213,5.1,4038614803,141,24.9,4038614809,212,16.2,4038614795,56,Back,4038614799,140,16.2,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919541,30,1,1,1,54,92br3632xgmc25jvr0jesfvl6,1,27.4,25.9,2023-02-18T06:05:01.121Z,2023-02-18T06:09:24Z,4038614897,141,61.8,4038614893,56,Back,4038614901,213,1.6,4038614895,140,26.5,4038614899,212,24.4,,,,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919553,31,1,1,1,58,92br3632xgmc25jvr0jesfvl6,1,28.7,67.6,2023-02-18T06:05:05.377Z,2023-02-18T06:05:06Z,4038614947,213,0.2,4038614943,141,70.6,4038614941,140,37.7,4038614939,56,Back,4038614945,212,9.7,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919569,32,1,1,1,59,92br3632xgmc25jvr0jesfvl6,1,37.7,70.6,2023-02-18T06:05:06.348Z,2023-02-18T06:05:08Z,4038615019,141,66.3,4038615015,56,Back,4038615021,212,11.1,4038615023,213,3.4,4038615017,140,27.5,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919575,33,1,1,2,1,92br3632xgmc25jvr0jesfvl6,1,27.5,66.3,2023-02-18T06:05:08.284Z,2023-02-18T06:05:09Z,4038615055,212,8.1,4038615057,213,0.4,4038615051,140,34.5,4038615049,56,Back,4038615053,141,71.2,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919609,34,1,1,2,3,92br3632xgmc25jvr0jesfvl6,1,34.5,71.2,2023-02-18T06:05:09.618Z,2023-02-18T06:05:12Z,4038615197,56,Back,4038615205,213,2.0,4038615201,141,91.4,4038615203,212,15.4,4038615199,140,27.9,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919617,35,1,1,2,5,92br3632xgmc25jvr0jesfvl6,1,27.9,91.4,2023-02-18T06:05:11.938Z,2023-02-18T06:05:12Z,4038615247,141,65.2,4038615245,140,35.8,4038615251,213,5.1,4038615249,212,19.7,4038615243,56,Back,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919639,36,1,1,2,6,92br3632xgmc25jvr0jesfvl6,1,35.8,65.2,2023-02-18T06:05:12.809Z,2023-02-18T06:05:15Z,4038615339,156,,4038615317,56,Back,4038615325,213,3.8,4038615321,141,42.7,4038615319,140,16.3,4038615323,212,25.6,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919669,37,1,1,2,10,92br3632xgmc25jvr0jesfvl6,1,18.2,33.4,2023-02-18T06:05:17.090Z,2023-02-18T06:05:28Z,4038615447,140,32.6,4038615451,212,22.2,4038615445,56,Back,4038615453,213,5.5,4038615449,141,9.4,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508919687,38,1,1,2,13,92br3632xgmc25jvr0jesfvl6,1,32.3,8.8,2023-02-18T06:05:19.577Z,2023-02-18T06:05:23Z,4038615521,56,Back,4038615525,141,22.5,4038615529,213,2.2,4038615523,140,26.1,4038615527,212,11.4,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
