id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,assist
2521265789,9,4,1,0,13,2cwez3hk2i75ope3qyu54cqh1,1,37,90.2,2023-03-18T05:03:38.659Z,2023-03-18T06:09:30Z,4103884719,286,,4103884717,152,,4103884711,13,,4103884713,294,,4103884739,233,3,4103884715,56,Back,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265791,3,4,1,0,13,9s2g5k3dlmfii452t8edaeozh,0,63,9.8,2023-03-18T05:03:38.660Z,2023-03-18T06:03:21Z,4103884725,294,,4103884723,13,,4103884731,285,,4103884759,233,9,4103884727,56,Right,4103884729,152,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265813,10,1,1,0,17,2cwez3hk2i75ope3qyu54cqh1,1,40.1,88.9,2023-03-18T05:03:42.339Z,2023-03-18T05:03:44Z,4103884819,212,17.4,4103884817,141,74.8,4103884811,152,,4103884809,5,,4103884813,56,Back,4103884815,140,26.3,4103884821,213,3.7,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265817,11,1,1,0,19,2cwez3hk2i75ope3qyu54cqh1,1,26.3,74.8,2023-03-18T05:03:44.610Z,2023-03-18T05:03:46Z,4103884857,212,15.2,4103884859,213,0.8,4103884853,140,36.6,4103884851,56,Back,4103884855,141,90.6,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265841,12,1,1,0,23,2cwez3hk2i75ope3qyu54cqh1,1,35,88.4,2023-03-18T05:03:47.771Z,2023-03-18T05:03:51Z,4103884955,212,20.6,4103884951,140,21.2,4103884953,141,66.9,4103884949,56,Back,4103884957,213,3.9,,,,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265851,13,1,1,0,26,2cwez3hk2i75ope3qyu54cqh1,1,19.8,64.3,2023-03-18T05:03:51.388Z,2023-03-18T05:06:42Z,4103890085,155,,4103885023,140,55.1,4103885025,141,35.4,4103885029,213,5.8,4103885027,212,42.0,4103885031,1,,4103885021,56,Center,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265857,14,1,1,0,29,2cwez3hk2i75ope3qyu54cqh1,0,55.1,35.4,2023-03-18T05:03:54.210Z,2023-03-18T05:03:54Z,4103885059,140,54.3,4103885057,56,Center,4103885065,213,1.9,4103885063,212,2.9,4103885061,141,39.5,,,,,,,,,,8dxp5caa7cl7yqamst9tpxej9,Anderson Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265861,4,8,1,0,30,9s2g5k3dlmfii452t8edaeozh,1,45.4,55.4,2023-03-18T05:03:55.420Z,2023-03-18T05:03:55Z,4103885071,56,Back,,,,,,,,,,,,,,,,,,,,,,21urhapqadraths78se3rh0ph,G. Shōji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265871,15,1,1,0,32,2cwez3hk2i75ope3qyu54cqh1,0,47.2,42.5,2023-03-18T05:03:57.284Z,2023-03-18T05:03:57Z,4103885147,141,43.6,4103885149,212,10.1,4103885151,213,0.1,4103885145,140,56.8,4103885143,56,Center,4103885141,3,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265873,5,49,1,0,33,9s2g5k3dlmfii452t8edaeozh,1,44.2,59,2023-03-18T05:03:58.571Z,2023-03-18T05:03:58Z,,,,,,,,,,,,,,,,,,,,,,,,,21urhapqadraths78se3rh0ph,G. Shōji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265889,6,1,1,0,34,9s2g5k3dlmfii452t8edaeozh,0,44.2,59,2023-03-18T05:03:58.884Z,2023-03-18T05:04:01Z,4103885231,56,Center,4103885229,157,,4103885237,212,22.2,4103885239,213,0.1,4103885233,140,65.3,4103885235,141,61.4,4103885241,1,,,,,21urhapqadraths78se3rh0ph,G. Shōji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265891,16,44,1,0,36,2cwez3hk2i75ope3qyu54cqh1,1,32.7,38.6,2023-03-18T05:04:00.739Z,2023-03-18T05:04:04Z,4103885247,56,Back,4103885249,285,,4103885353,233,7,,,,,,,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265905,7,44,1,0,36,9s2g5k3dlmfii452t8edaeozh,0,67.3,61.4,2023-03-18T05:04:00.740Z,2023-03-18T05:04:04Z,4103885363,233,16,4103885333,286,,4103885331,56,Center,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265923,17,1,1,0,36,2cwez3hk2i75ope3qyu54cqh1,0,34.9,39.2,2023-03-18T05:04:00.971Z,2023-03-18T05:04:05Z,4103885411,141,41.5,4103885405,3,,4103885413,212,24.6,4103885415,213,0.1,4103885407,56,Center,4103885409,140,58.3,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265947,18,4,1,0,41,2cwez3hk2i75ope3qyu54cqh1,1,54.4,40.4,2023-03-18T05:04:06.034Z,2023-03-18T06:09:32Z,4103885525,13,,4103885535,286,,4103885599,294,,4103885543,233,8,4103885527,56,Center,4103885531,152,,,,,,,,8dxp5caa7cl7yqamst9tpxej9,Anderson Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265935,8,4,1,0,41,9s2g5k3dlmfii452t8edaeozh,0,45.6,59.6,2023-03-18T05:04:06.035Z,2023-03-18T06:03:47Z,4103885559,233,18,4103885465,285,,4103885659,294,,4103885457,152,,4103885453,56,Back,4103885449,13,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521265991,19,1,1,0,49,2cwez3hk2i75ope3qyu54cqh1,1,52.9,35.4,2023-03-18T05:04:14.612Z,2023-03-18T05:04:16Z,4103885723,213,3.2,4103885711,5,,4103885717,140,37.4,4103885719,141,33.6,4103885715,56,Back,4103885721,212,16.3,4103885713,152,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266005,20,1,1,0,51,2cwez3hk2i75ope3qyu54cqh1,1,37.3,35.2,2023-03-18T05:04:16.523Z,2023-03-18T05:04:18Z,4103885771,140,40.1,4103885773,141,71.1,4103885775,212,24.6,4103885777,213,1.5,4103885769,56,Back,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266013,21,1,1,0,53,2cwez3hk2i75ope3qyu54cqh1,1,39.9,72.4,2023-03-18T05:04:18.659Z,2023-03-18T05:04:21Z,4103885835,213,1.1,4103885827,56,Back,4103885829,140,47.0,4103885831,141,95.9,4103885833,212,17.6,,,,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266033,22,1,1,0,56,2cwez3hk2i75ope3qyu54cqh1,1,44.1,95.4,2023-03-18T05:04:20.884Z,2023-03-18T05:04:24Z,4103885933,213,0.1,4103885925,56,Left,4103885929,141,98.3,4103885927,140,65.2,4103885931,212,22.2,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266049,23,1,1,0,59,2cwez3hk2i75ope3qyu54cqh1,1,59.9,86.6,2023-03-18T05:04:24.147Z,2023-03-18T05:04:27Z,4103886023,213,3.5,4103886021,212,16.5,4103886015,56,Back,4103886017,140,45.3,4103886019,141,77.6,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266055,24,1,1,1,2,2cwez3hk2i75ope3qyu54cqh1,1,49.4,83.9,2023-03-18T05:04:27.059Z,2023-03-18T05:04:29Z,4103886059,56,Back,4103886067,213,2.4,4103886065,212,13.7,4103886063,141,97.1,4103886061,140,39.6,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266063,25,1,1,1,4,2cwez3hk2i75ope3qyu54cqh1,0,39.6,97.1,2023-03-18T05:04:29.284Z,2023-03-18T05:04:31Z,4103886113,213,0.0,4103886109,141,98.3,4103886107,140,68.5,4103886111,212,30.4,4103886103,155,,4103886105,56,Left,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266069,9,61,1,1,7,9s2g5k3dlmfii452t8edaeozh,1,32.6,0.5,2023-03-18T05:04:31.732Z,2023-03-18T05:04:31Z,4103886129,56,Back,,,,,,,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266077,10,5,1,1,8,9s2g5k3dlmfii452t8edaeozh,0,32.1,-1.6,2023-03-18T05:04:32.739Z,2023-03-18T05:04:34Z,4103886191,233,26,4103886147,347,,4103886145,56,Back,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266079,26,5,1,1,8,2cwez3hk2i75ope3qyu54cqh1,1,67.9,101.6,2023-03-18T05:04:32.739Z,2023-03-18T05:24:42Z,4103886169,347,,4103886185,233,10,4103886167,56,Left,,,,,,,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266171,27,1,1,1,23,2cwez3hk2i75ope3qyu54cqh1,1,66.3,100,2023-03-18T05:04:47.667Z,2023-03-18T05:04:52Z,4103886631,107,,4103886639,212,6.9,4103886637,141,91.8,4103886633,56,Left,4103886635,140,66.0,4103886641,213,4.7,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266161,11,43,1,1,27,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-03-18T05:04:51.692Z,2023-03-18T05:09:49Z,4103896153,144,7,4103886583,56,Back,4103886585,285,0,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266189,28,1,1,1,28,2cwez3hk2i75ope3qyu54cqh1,1,60.4,83.9,2023-03-18T05:04:52.755Z,2023-03-18T05:04:55Z,4103886743,141,57.9,4103886737,56,Center,4103886741,140,51.6,4103886747,212,19.9,4103886749,213,4.2,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266207,29,1,1,1,30,2cwez3hk2i75ope3qyu54cqh1,1,51.5,54.5,2023-03-18T05:04:55.163Z,2023-03-18T05:04:57Z,4103886845,213,3.2,4103886841,141,53.7,4103886837,56,Back,4103886843,212,27.3,4103886839,140,25.5,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266257,30,1,1,1,32,2cwez3hk2i75ope3qyu54cqh1,1,25.5,53.7,2023-03-18T05:04:57.099Z,2023-03-18T05:10:10Z,4103887073,212,30.9,4103887071,141,95.6,4103887075,213,1.2,4103887067,56,Back,4103887069,140,36.8,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266283,31,1,1,1,40,2cwez3hk2i75ope3qyu54cqh1,1,37.2,96.2,2023-03-18T05:05:04.827Z,2023-03-18T05:05:09Z,4103887199,212,27.6,4103887197,141,96.5,4103887201,213,0.0,4103887195,140,63.5,4103887193,56,Left,,,,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266293,32,1,1,1,44,2cwez3hk2i75ope3qyu54cqh1,0,58.5,79.7,2023-03-18T05:05:08.963Z,2023-03-18T05:05:10Z,4103887251,141,33.0,4103887245,155,,4103887253,212,34.2,4103887255,213,5.1,4103887257,1,,4103887247,56,Center,4103887249,140,70.6,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266313,12,1,1,1,46,9s2g5k3dlmfii452t8edaeozh,1,34.5,69.6,2023-03-18T05:05:11.547Z,2023-03-18T05:05:13Z,4103887361,140,46.9,4103887363,141,74.4,4103887365,212,13.4,4103887367,213,0.2,4103887357,3,,4103887359,56,Back,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266315,13,49,1,1,48,9s2g5k3dlmfii452t8edaeozh,1,50.6,74.8,2023-03-18T05:05:13.524Z,2023-03-18T05:05:13Z,,,,,,,,,,,,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266395,14,1,1,2,1,9s2g5k3dlmfii452t8edaeozh,1,80.1,76.4,2023-03-18T05:05:25.765Z,2023-03-18T05:05:27Z,4103887743,56,Center,4103887751,212,11.1,4103887753,213,4.3,4103887749,141,61.2,4103887747,140,76.3,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266423,15,1,1,2,2,9s2g5k3dlmfii452t8edaeozh,1,76.3,61.1,2023-03-18T05:05:27.516Z,2023-03-18T05:10:15Z,4103887877,140,93.9,4103887879,141,65.2,4103888173,154,,4103887883,213,0.1,4103888171,210,15,4103887881,212,18.7,4103887873,155,,4103887875,56,Center,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266427,16,15,1,2,5,9s2g5k3dlmfii452t8edaeozh,1,92.2,64.5,2023-03-18T05:05:30.051Z,2023-03-18T05:10:16Z,4103888193,103,5.7,4103887899,56,Center,4103888181,80,,4103888197,328,,4103888207,233,34,4103888187,55,15,4103887895,22,,4103888191,102,48.1,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,4103888201,147,52.9,4103888183,29,4103888195,108,4103888179,72,4103887897,64,4103888199,146,99.0,4103888185,154,,,,,,,,,,,,,,,,,
2521266455,34,10,1,2,5,2cwez3hk2i75ope3qyu54cqh1,1,1.9,48.8,2023-03-18T05:05:30.151Z,2023-03-18T05:05:34Z,4103888013,177,,4103888015,179,,4103888019,56,Back,4103888033,233,16,4103888017,182,,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266449,33,52,1,2,6,2cwez3hk2i75ope3qyu54cqh1,1,1.9,48.8,2023-03-18T05:05:30.846Z,2023-03-18T05:05:33Z,,,,,,,,,,,,,,,,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266503,35,1,1,2,14,2cwez3hk2i75ope3qyu54cqh1,1,7.8,45.8,2023-03-18T05:05:39.613Z,2023-03-18T05:05:43Z,4103888287,140,11.4,4103888289,141,25.0,4103888293,213,5.0,4103888291,212,14.6,4103888285,56,Back,4103888283,123,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266515,36,1,1,2,18,2cwez3hk2i75ope3qyu54cqh1,1,22.2,20.7,2023-03-18T05:05:43.284Z,2023-03-18T05:05:45Z,4103888347,213,1.4,4103888339,56,Back,4103888343,141,35.4,4103888341,140,24.3,4103888345,212,10.2,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266537,37,1,1,2,20,2cwez3hk2i75ope3qyu54cqh1,1,24.3,35.5,2023-03-18T05:05:44.899Z,2023-03-18T05:05:49Z,4103888441,213,2.7,4103888435,140,7.5,4103888433,56,Back,4103888437,141,47.2,4103888439,212,19.4,,,,,,,,,,acr0ml1scc6iyvg8yzk8s9rs9,K. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266547,38,1,1,2,24,2cwez3hk2i75ope3qyu54cqh1,1,10.5,53.1,2023-03-18T05:05:48.891Z,2023-03-18T05:05:51Z,4103888501,212,36.7,4103888499,141,95.0,4103888497,140,32.5,4103888495,56,Back,4103888505,1,,4103888493,155,,4103888503,213,0.9,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266561,39,1,1,2,26,2cwez3hk2i75ope3qyu54cqh1,1,31.9,95,2023-03-18T05:05:51.379Z,2023-03-18T05:05:53Z,4103888557,213,0.0,4103888549,56,Back,4103888551,140,43.6,4103888553,141,95.3,4103888555,212,12.3,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266567,40,1,1,2,28,2cwez3hk2i75ope3qyu54cqh1,1,43.6,95.3,2023-03-18T05:05:53.251Z,2023-03-18T05:05:54Z,4103888595,156,,4103888581,212,9.1,4103888575,56,Back,4103888583,213,3.0,4103888579,141,96.6,4103888577,140,35.0,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521266579,41,50,1,2,31,2cwez3hk2i75ope3qyu54cqh1,1,36.4,96.7,2023-03-18T05:05:56.516Z,2023-03-18T05:05:59Z,4103888651,286,,4103888755,233,17,4103888649,56,Back,,,,,,,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
