id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,assist,qualifier/14/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2540461509,6,1,1,0,17,3lyo0vqgndy4fuzlfo5l9ql30,1,42.5,87.2,2023-04-29T06:03:35.550Z,2023-04-29T06:03:38Z,4233613613,140,70.7,4233613619,213,6.0,4233613611,56,Center,4233613617,212,31.3,4233613615,141,72.4,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461511,7,61,1,0,20,3lyo0vqgndy4fuzlfo5l9ql30,0,70.8,72.7,2023-04-29T06:03:38.186Z,2023-04-29T06:03:38Z,4233613623,56,Center,,,,,,,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461515,7,1,1,0,21,6bus1cl4b6zdm93290r02o7cx,0,32.2,18.2,2023-04-29T06:03:39.081Z,2023-04-29T06:03:44Z,4233613637,141,13.4,4233613635,140,36.6,4233613685,286,,4233613679,236,,4233613639,212,5.7,4233613681,233,8,4233613641,213,5.7,4233613633,56,Back,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461523,8,74,1,0,21,3lyo0vqgndy4fuzlfo5l9ql30,1,65.7,79.1,2023-04-29T06:03:39.082Z,2023-04-29T06:13:40Z,4233613687,233,7,4233613671,285,,4233613669,56,Left,,,,,,,,,,,,,,,,6vedxvw1nzhkl23yi0wkxaaj9,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461529,8,5,1,0,26,6bus1cl4b6zdm93290r02o7cx,1,39,-1.5,2023-04-29T06:03:44.795Z,2023-04-29T06:03:45Z,4233613699,233,9,4233613697,347,,4233613695,56,Back,,,,,,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461527,9,5,1,0,26,3lyo0vqgndy4fuzlfo5l9ql30,0,61,101.5,2023-04-29T06:03:44.795Z,2023-04-29T06:13:33Z,4233613709,233,8,4233613693,347,,4233613691,56,Left,,,,,,,,,,,,,,,,6vedxvw1nzhkl23yi0wkxaaj9,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461563,9,1,1,0,35,6bus1cl4b6zdm93290r02o7cx,1,25,0,2023-04-29T06:03:53.082Z,2023-04-29T06:03:57Z,4233613887,56,Back,4233613885,107,,4233613889,140,42.1,4233613891,141,13.1,4233613895,212,20.4,4233613897,213,0.5,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461567,10,44,1,0,37,6bus1cl4b6zdm93290r02o7cx,1,42,14.4,2023-04-29T06:03:55.811Z,2023-04-29T06:04:11Z,4233613909,56,Back,4233613911,285,,4233613917,233,10,,,,,,,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461557,10,44,1,0,37,3lyo0vqgndy4fuzlfo5l9ql30,0,58,85.6,2023-04-29T06:03:55.812Z,2023-04-29T06:03:58Z,4233613845,56,Left,4233613847,286,,4233613943,233,10,,,,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461577,11,1,1,0,38,6bus1cl4b6zdm93290r02o7cx,0,42.1,12.8,2023-04-29T06:03:56.418Z,2023-04-29T08:01:26Z,4233613961,213,0.4,4233613953,56,Back,4233613957,141,17.0,4233613955,140,49.3,4233613949,3,,4233613959,212,8.1,4233613951,168,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461581,11,1,1,0,40,3lyo0vqgndy4fuzlfo5l9ql30,1,53.2,76.4,2023-04-29T06:03:57.998Z,2023-04-29T06:09:14Z,4233613983,140,67.9,4233613985,141,89.1,4233613987,212,17.7,4233613981,56,Left,4233613989,213,0.5,4233613979,3,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461589,12,1,1,0,41,3lyo0vqgndy4fuzlfo5l9ql30,1,67.9,89.1,2023-04-29T06:03:59.216Z,2023-04-29T06:04:00Z,4233614031,56,Left,4233614039,213,2.8,4233614035,141,91.1,4233614029,3,,4233614037,212,3.9,4233614033,140,64.4,,,,,,,6vedxvw1nzhkl23yi0wkxaaj9,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461591,13,49,1,0,42,3lyo0vqgndy4fuzlfo5l9ql30,1,64.4,91.1,2023-04-29T06:04:00.271Z,2023-04-29T06:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461621,14,1,1,0,42,3lyo0vqgndy4fuzlfo5l9ql30,0,64.4,91.1,2023-04-29T06:04:00.676Z,2023-04-29T06:04:05Z,4233614175,1,,4233614163,155,,4233614171,212,34.4,4233614165,56,Left,4233614167,140,96.4,4233614173,213,0.2,4233614169,141,100.0,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461627,12,5,1,0,47,6bus1cl4b6zdm93290r02o7cx,1,4.7,-1.6,2023-04-29T06:04:05.838Z,2023-04-29T06:13:33Z,4233614195,347,,4233614203,233,15,4233614193,56,Back,,,,,,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461625,15,5,1,0,47,3lyo0vqgndy4fuzlfo5l9ql30,0,95.3,101.6,2023-04-29T06:04:05.838Z,2023-04-29T06:04:07Z,4233614227,233,12,4233614185,56,Left,4233614187,347,,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461701,13,1,1,1,4,6bus1cl4b6zdm93290r02o7cx,0,5.8,0,2023-04-29T06:04:22.282Z,2023-04-29T06:04:25Z,4233614533,141,16.4,4233614537,213,0.5,4233614529,56,Back,4233614535,212,23.1,4233614531,140,24.7,4233614539,1,,4233614527,107,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461717,16,1,1,1,7,3lyo0vqgndy4fuzlfo5l9ql30,1,65.7,82.3,2023-04-29T06:04:25.259Z,2023-04-29T06:04:27Z,4233614615,212,15.3,4233614617,213,6.0,4233614611,140,79.6,4233614607,3,,4233614609,56,Center,4233614613,141,75.6,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461723,17,44,1,1,9,3lyo0vqgndy4fuzlfo5l9ql30,1,79.6,74.3,2023-04-29T06:04:27.001Z,2023-04-29T06:04:28Z,4233614665,233,14,4233614653,286,,4233614651,56,Center,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461713,14,44,1,1,9,6bus1cl4b6zdm93290r02o7cx,0,20.4,25.7,2023-04-29T06:04:27.002Z,2023-04-29T06:04:29Z,4233614673,233,17,4233614597,56,Back,4233614599,285,,,,,,,,,,,,,,,,,1ohbb8qqo4atptaijs269i6i2,N. Misawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461729,18,1,1,1,9,3lyo0vqgndy4fuzlfo5l9ql30,0,79.6,75.6,2023-04-29T06:04:27.639Z,2023-04-29T06:04:28Z,4233614683,140,86.5,4233614687,212,8.9,4233614677,3,,4233614685,141,83.3,4233614679,168,,4233614689,213,0.6,4233614681,56,Left,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461743,15,1,1,1,11,6bus1cl4b6zdm93290r02o7cx,0,14.6,26.7,2023-04-29T06:04:28.970Z,2023-04-29T06:04:31Z,4233614751,157,,4233614759,212,38.0,4233614763,1,,4233614753,56,Back,4233614761,213,5.8,4233614755,140,45.8,4233614757,141,0.0,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461745,16,5,1,1,13,6bus1cl4b6zdm93290r02o7cx,0,45,-1.8,2023-04-29T06:04:31.155Z,2023-04-29T06:13:33Z,4233614767,347,,4233614765,56,Back,4233614773,233,19,,,,,,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461739,19,5,1,1,13,3lyo0vqgndy4fuzlfo5l9ql30,1,55,101.8,2023-04-29T06:04:31.155Z,2023-04-29T06:04:32Z,4233614769,233,16,4233614739,56,Left,4233614741,347,,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461795,20,1,1,1,21,3lyo0vqgndy4fuzlfo5l9ql30,0,57.8,100,2023-04-29T06:04:39.652Z,2023-04-29T06:04:43Z,4233614995,140,78.7,4233614997,141,83.8,4233614991,107,,4233614999,212,25.2,4233615001,213,5.8,4233614993,56,Left,4233615003,1,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461801,17,44,1,1,24,6bus1cl4b6zdm93290r02o7cx,1,23.6,14.4,2023-04-29T06:04:41.925Z,2023-04-29T06:11:02Z,4233615037,233,21,4233615021,56,Back,4233615025,285,,,,,,,,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461799,21,44,1,1,24,3lyo0vqgndy4fuzlfo5l9ql30,0,76.4,85.6,2023-04-29T06:04:41.926Z,2023-04-29T06:04:44Z,4233615071,233,17,4233615011,56,Left,4233615013,286,,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461805,18,1,1,1,24,6bus1cl4b6zdm93290r02o7cx,0,23.3,12.3,2023-04-29T06:04:42.492Z,2023-04-29T06:11:05Z,4233615051,140,29.3,4233615053,141,0.0,4233615049,56,Back,4233615055,212,11.1,4233615047,3,,4233615057,213,5.3,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461815,19,5,1,1,25,6bus1cl4b6zdm93290r02o7cx,0,29.6,-1.4,2023-04-29T06:04:43.547Z,2023-04-29T06:04:45Z,4233615085,56,Back,4233615087,347,,4233615107,233,22,,,,,,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461813,22,5,1,1,25,3lyo0vqgndy4fuzlfo5l9ql30,1,70.4,101.4,2023-04-29T06:04:43.547Z,2023-04-29T06:13:34Z,4233615079,347,,4233615101,233,19,4233615077,56,Left,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461841,23,1,1,1,28,3lyo0vqgndy4fuzlfo5l9ql30,1,70.2,100,2023-04-29T06:04:46.912Z,2023-04-29T06:04:48Z,4233615225,140,68.8,4233615227,141,86.0,4233615231,213,4.6,4233615221,107,,4233615229,212,10.3,4233615223,56,Left,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461853,24,1,1,1,30,3lyo0vqgndy4fuzlfo5l9ql30,1,68.1,86,2023-04-29T06:04:48.700Z,2023-04-29T06:04:50Z,4233615275,141,96.8,4233615277,212,10.7,4233615279,213,0.8,4233615271,56,Left,4233615273,140,75.5,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461859,20,45,1,1,32,6bus1cl4b6zdm93290r02o7cx,0,23,4.8,2023-04-29T06:04:50.188Z,2023-04-29T06:04:54Z,4233615357,233,25,4233615311,285,,4233615309,56,Back,,,,,,,,,,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461869,25,3,1,1,32,3lyo0vqgndy4fuzlfo5l9ql30,1,77,95.2,2023-04-29T06:04:50.188Z,2023-05-03T14:41:35Z,4233615353,233,20,4247038487,465,,4233615345,56,Left,4233615347,286,,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461873,26,3,1,1,36,3lyo0vqgndy4fuzlfo5l9ql30,0,91.7,89.6,2023-04-29T06:04:54.078Z,2023-05-03T14:41:42Z,4233615375,211,,4247038603,465,,4233615363,286,,4233615361,56,Left,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461879,21,5,1,1,37,6bus1cl4b6zdm93290r02o7cx,1,-1.4,33.8,2023-04-29T06:04:55.802Z,2023-04-29T06:04:56Z,4233615415,233,27,4233615405,346,,4233615403,56,Back,,,,,,,,,,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540461881,27,5,1,1,37,3lyo0vqgndy4fuzlfo5l9ql30,0,101.4,66.2,2023-04-29T06:04:55.802Z,2023-04-29T06:13:34Z,4233615407,56,Center,4233615423,233,21,4233615409,346,,,,,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462015,22,1,1,2,5,6bus1cl4b6zdm93290r02o7cx,0,5,37,2023-04-29T06:05:23.083Z,2023-05-03T14:42:09Z,4247039315,155,,4233616043,141,44.2,4233616033,56,Center,4233616049,212,59.9,4233616031,124,,4233616063,74,,4233616035,140,61.9,4233616057,1,,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,4233616055,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462027,28,44,1,2,10,3lyo0vqgndy4fuzlfo5l9ql30,1,37,60,2023-04-29T06:05:27.933Z,2023-04-29T07:08:19Z,4233616111,233,23,4233616095,56,Back,4233616097,285,,,,,,,,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462025,23,44,1,2,10,6bus1cl4b6zdm93290r02o7cx,0,63,40,2023-04-29T06:05:27.934Z,2023-04-29T06:12:51Z,4233616103,233,28,4233616087,56,Center,4233616089,286,,,,,,,,,,,,,,,,,1ohbb8qqo4atptaijs269i6i2,N. Misawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540464727,101,43,1,2,10,6bus1cl4b6zdm93290r02o7cx,1,0,0,2023-04-29T06:05:28.021Z,2023-04-29T08:01:18Z,4233630223,212,3.2,4233810247,144,1,4233630225,213,3.0,4233630219,140,71.2,4233630217,56,Center,4233630221,141,39.8,4233630215,3,0,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540499467,790,1,1,2,11,3lyo0vqgndy4fuzlfo5l9ql30,0,27.6,63.9,2023-04-29T06:05:28.913Z,2023-04-29T08:01:48Z,4233810555,56,Back,4233810557,140,29.6,4233810559,141,63.5,4233810563,213,6.2,4233810553,3,,4233810561,212,2.1,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462045,24,61,1,2,11,6bus1cl4b6zdm93290r02o7cx,1,61.9,44.2,2023-04-29T06:05:29.147Z,2023-04-29T08:01:50Z,4233616207,56,Center,,,,,,,,,,,,,,,,,,,,,,1ohbb8qqo4atptaijs269i6i2,N. Misawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462047,25,3,1,2,15,6bus1cl4b6zdm93290r02o7cx,0,86.1,13.6,2023-04-29T06:05:33.258Z,2023-05-03T14:42:37Z,4247040171,464,,4233616221,286,,4233616261,233,29,4233616219,56,Right,,,,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462053,29,7,1,2,15,3lyo0vqgndy4fuzlfo5l9ql30,0,13.9,86.4,2023-04-29T06:05:33.259Z,2023-05-03T14:42:38Z,4233616247,56,Back,4233616251,233,25,4247040199,385,,4233616249,285,,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462063,26,1,1,2,17,6bus1cl4b6zdm93290r02o7cx,1,86.6,18.5,2023-04-29T06:05:35.324Z,2023-04-29T06:05:37Z,4233616303,141,5.8,4233616301,140,80.4,4233616307,213,4.1,4233616299,56,Right,4233616305,212,10.8,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540462075,27,1,1,2,19,6bus1cl4b6zdm93290r02o7cx,0,81.2,6.1,2023-04-29T06:05:36.938Z,2023-05-03T14:42:57Z,4233616349,2,,4247040679,20,,4233616363,1,,4233616359,212,33.7,4233616351,155,,4233616357,141,52.8,4247040677,224,,4233616355,140,91.9,23ejdwwhvzovvi7jmek50dyol,K. Shirai,4233616361,213,1.2,4233616353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
