id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId
2545726051,3,49,1,0,17,dxrq5ce9fljcf0vrbrz89rp0k,1,15.8,18.2,2023-05-08T11:12:47.932Z,2023-05-10T10:53:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726169,4,1,1,0,24,dxrq5ce9fljcf0vrbrz89rp0k,1,21.6,16.1,2023-05-08T11:12:55.417Z,2023-05-08T11:13:02Z,4261633671,212,28.0,4261633665,56,Back,4261633673,213,2.2,4261633669,141,49.1,4261633667,140,5.6,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726185,5,1,1,0,31,dxrq5ce9fljcf0vrbrz89rp0k,1,7.7,45.2,2023-05-08T11:13:02.721Z,2023-05-08T11:13:05Z,4261633725,155,,4261633731,141,14.1,4261633727,56,Back,4261633733,212,29.2,4261633729,140,26.9,4261633735,213,5.5,,,,,,,mz5s4zs3lw1sg7vv68f49iad,Kim Kyeong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726187,6,50,1,0,34,dxrq5ce9fljcf0vrbrz89rp0k,1,20.7,8.6,2023-05-08T11:13:05.456Z,2023-05-10T21:45:53Z,4267116295,233,9,4261633747,56,Back,4266238039,285,,,,,,,,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726191,9,7,1,0,34,86pmsqvfhj3t45uo4osr9hks9,1,79.3,91.4,2023-05-08T11:13:05.457Z,2023-05-10T21:45:52Z,4266237861,286,,4266238169,385,,4266237925,167,,4261633769,56,Left,4267116291,233,6,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726203,7,5,1,0,36,dxrq5ce9fljcf0vrbrz89rp0k,1,18.9,-1.5,2023-05-08T11:13:07.143Z,2023-05-08T11:25:13Z,4261633833,233,10,4261633813,347,,4261633811,56,Back,,,,,,,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726197,10,5,1,0,36,86pmsqvfhj3t45uo4osr9hks9,0,81.1,101.5,2023-05-08T11:13:07.143Z,2023-05-08T11:13:08Z,4261633793,347,,4261633855,233,7,4261633791,56,Left,,,,,,,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726299,8,1,1,0,48,dxrq5ce9fljcf0vrbrz89rp0k,1,21.7,0,2023-05-08T11:13:19.048Z,2023-05-08T11:13:21Z,4261634301,141,10.1,4261634299,140,23.3,4261634297,56,Back,4261634305,213,1.4,4261634303,212,7.7,4261634295,107,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726305,9,1,1,0,50,dxrq5ce9fljcf0vrbrz89rp0k,1,23.3,10.3,2023-05-08T11:13:21.456Z,2023-05-08T11:13:22Z,4261634337,141,6.8,4261634339,212,5.3,4261634341,213,3.6,4261634333,56,Back,4261634335,140,18.8,,,,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726319,10,1,1,0,51,dxrq5ce9fljcf0vrbrz89rp0k,1,18.8,6.8,2023-05-08T11:13:22.257Z,2023-05-08T11:13:23Z,4261634401,213,2.2,4261634395,140,12.4,4261634399,212,10.9,4261634397,141,19.4,4261634393,56,Back,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726353,11,1,1,0,53,dxrq5ce9fljcf0vrbrz89rp0k,1,11.5,24,2023-05-08T11:13:23.848Z,2023-05-08T11:13:29Z,4261634625,212,25.6,4261634623,141,59.6,4261634619,56,Back,4261634627,213,1.9,4261634621,140,3.6,,,,,,,,,,agy03jhjlcs2x09k316qvfm51,T. Letschert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726389,12,1,1,0,58,dxrq5ce9fljcf0vrbrz89rp0k,1,3.6,63,2023-05-08T11:13:29.240Z,2023-05-08T11:13:34Z,4261634801,213,1.0,4261634795,140,17.7,4261634797,141,97.5,4261634799,212,27.7,4261634793,56,Back,,,,,,,,,,mz5s4zs3lw1sg7vv68f49iad,Kim Kyeong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726403,13,1,1,1,3,dxrq5ce9fljcf0vrbrz89rp0k,1,25.2,98.7,2023-05-08T11:13:34.114Z,2023-05-08T11:13:35Z,4261634895,141,79.1,4261634893,140,47.3,4261634889,155,,4261634897,212,26.8,4261634899,213,5.8,4261634891,56,Back,,,,,,,cn2i9dyn71c4atdtk98umnzd,Kim Han-Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726439,14,1,1,1,4,dxrq5ce9fljcf0vrbrz89rp0k,1,47.3,79.1,2023-05-08T11:13:35.576Z,2023-05-08T11:13:40Z,4261635091,212,16.1,4261635089,141,70.9,4261635087,140,32.9,4261635093,213,3.5,4261635085,56,Back,,,,,,,,,,15ato5bntfatzlnc2pdu1yn3e,Heo Yool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726451,15,1,1,1,9,dxrq5ce9fljcf0vrbrz89rp0k,1,32.6,81.4,2023-05-08T11:13:40.241Z,2023-05-08T11:13:41Z,4261635149,56,Back,4261635153,141,83.2,4261635155,212,6.1,4261635151,140,26.9,4261635157,213,2.9,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726465,16,1,1,1,10,dxrq5ce9fljcf0vrbrz89rp0k,1,26.6,81.5,2023-05-08T11:13:41.568Z,2023-05-08T11:13:45Z,4261635227,213,5.2,4261635221,140,29.2,4261635219,56,Back,4261635225,212,5.5,4261635223,141,74.4,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726493,17,1,1,1,14,dxrq5ce9fljcf0vrbrz89rp0k,1,30.9,60.5,2023-05-08T11:13:45.208Z,2023-05-08T11:13:51Z,4261635401,1,,4261635391,56,Back,4261635395,141,9.1,4261635399,213,5.0,4261635397,212,36.6,4261635393,140,41.2,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726539,18,1,1,1,20,dxrq5ce9fljcf0vrbrz89rp0k,1,41.6,31.8,2023-05-08T11:13:51.080Z,2023-05-08T11:13:58Z,4261635613,141,43.1,4261635615,212,14.0,4261635609,56,Back,4261635617,213,2.6,4261635611,140,30.4,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726553,19,1,1,1,27,dxrq5ce9fljcf0vrbrz89rp0k,1,31.9,47.5,2023-05-08T11:13:58.688Z,2023-05-08T11:14:01Z,4261635677,213,1.2,4261635671,140,36.5,4261635675,212,12.9,4261635669,56,Back,4261635673,141,65.1,,,,,,,,,,agy03jhjlcs2x09k316qvfm51,T. Letschert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726567,20,1,1,1,30,dxrq5ce9fljcf0vrbrz89rp0k,1,38,66.9,2023-05-08T11:14:00.881Z,2023-05-08T11:14:03Z,4261635753,212,8.5,4261635751,141,68.4,4261635755,213,0.1,4261635747,56,Back,4261635749,140,46.0,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726597,21,1,1,1,32,dxrq5ce9fljcf0vrbrz89rp0k,1,43.7,73.6,2023-05-08T11:14:02.928Z,2023-05-08T11:14:08Z,4261635883,140,32.4,4261635889,213,3.4,4261635887,212,12.4,4261635885,141,68.1,4261635881,56,Back,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726621,22,1,1,1,37,dxrq5ce9fljcf0vrbrz89rp0k,1,32,71.1,2023-05-08T11:14:08.552Z,2023-05-08T11:14:11Z,4261635993,213,0.7,4261635985,56,Back,4261635991,212,7.5,4261635987,140,37.3,4261635989,141,78.4,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726643,23,1,1,1,40,dxrq5ce9fljcf0vrbrz89rp0k,1,36.3,79.7,2023-05-08T11:14:11.440Z,2023-05-08T11:14:17Z,4261636189,141,97.1,4261636187,140,45.4,4261636191,212,15.2,4261636185,56,Back,4261636193,213,0.9,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726683,24,1,1,1,46,dxrq5ce9fljcf0vrbrz89rp0k,1,53.5,91.5,2023-05-08T11:14:17.408Z,2023-05-08T11:14:23Z,4261636463,213,4.3,4261636457,140,48.1,4261636459,141,70.5,4261636461,212,15.4,4261636455,56,Back,,,,,,,,,,cn2i9dyn71c4atdtk98umnzd,Kim Han-Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726695,25,1,1,1,52,dxrq5ce9fljcf0vrbrz89rp0k,1,42.4,64.2,2023-05-08T11:14:23.448Z,2023-05-08T11:14:25Z,4261636511,212,16.0,4261636507,140,37.5,4261636509,141,41.9,4261636513,213,4.4,4261636505,56,Back,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726719,26,1,1,1,54,dxrq5ce9fljcf0vrbrz89rp0k,1,37.7,40.3,2023-05-08T11:14:25.561Z,2023-05-08T11:14:29Z,4261636639,213,5.5,4261636637,212,31.3,4261636625,56,Right,4261636633,141,6.8,4261636629,140,58.2,,,,,,,,,,agy03jhjlcs2x09k316qvfm51,T. Letschert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726725,27,1,1,1,58,dxrq5ce9fljcf0vrbrz89rp0k,0,61.1,9.7,2023-05-08T11:14:29.169Z,2023-05-08T11:14:31Z,4261636663,56,Right,4261636671,213,0.3,4261636669,212,10.3,4261636667,141,13.7,4261636665,140,70.6,,,,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726721,11,8,1,1,59,86pmsqvfhj3t45uo4osr9hks9,1,35.4,88.6,2023-05-08T11:14:30.055Z,2023-05-10T10:55:10Z,4261636655,56,Back,4266240141,384,,,,,,,,,,,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726741,12,1,1,2,0,86pmsqvfhj3t45uo4osr9hks9,0,32,79.8,2023-05-08T11:14:30.887Z,2023-05-10T10:55:39Z,4261636745,140,33.6,4261636747,141,81.6,4261636749,212,2.1,4261636743,56,Back,4261636751,213,0.6,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546593367,883,61,1,2,1,dxrq5ce9fljcf0vrbrz89rp0k,1,70.9,20.2,2023-05-08T11:14:31.835Z,2023-05-10T10:55:49Z,4266241441,56,Right,,,,,,,,,,,,,,,,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726745,28,43,1,2,2,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-05-08T11:14:33.142Z,2023-05-08T11:14:56Z,4261636775,56,Right,4261637449,144,61,,,,,,,,,,,,,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726753,29,61,1,2,3,dxrq5ce9fljcf0vrbrz89rp0k,0,73.6,17.9,2023-05-08T11:14:34.360Z,2023-05-08T11:14:34Z,4261636787,56,Right,,,,,,,,,,,,,,,,,,,,,,dhvov5lyh3jet3pww97k2sa8l,Shin Chang-Moo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726759,13,49,1,2,4,86pmsqvfhj3t45uo4osr9hks9,1,32.5,79.6,2023-05-08T11:14:34.880Z,2023-05-10T10:55:56Z,,,,,,,,,,,,,,,,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726769,14,1,1,2,5,86pmsqvfhj3t45uo4osr9hks9,1,32.5,79.6,2023-05-08T11:14:36.079Z,2023-05-08T11:14:38Z,4261636867,56,Back,4261636875,213,5.0,4261636871,141,68.5,4261636869,140,34.4,4261636873,212,7.8,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726783,15,1,1,2,7,86pmsqvfhj3t45uo4osr9hks9,0,35.4,64.2,2023-05-08T11:14:37.880Z,2023-05-08T11:14:41Z,4261636929,212,54.2,4261636927,141,73.5,4261636933,1,,4261636921,155,,4261636923,56,Center,4261636931,213,0.1,4261636925,140,86.7,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726803,30,52,1,2,13,dxrq5ce9fljcf0vrbrz89rp0k,1,8.4,23.1,2023-05-08T11:14:43.864Z,2023-05-10T10:56:04Z,4266242015,376,,,,,,,,,,,,,,,,,,,,,,,mz5s4zs3lw1sg7vv68f49iad,Kim Kyeong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726829,31,1,1,2,14,dxrq5ce9fljcf0vrbrz89rp0k,1,7.8,29.7,2023-05-08T11:14:45.024Z,2023-05-08T11:14:47Z,4261637181,287,,4261637161,123,,4261637167,141,91.1,4261637169,212,47.0,4261637173,1,,4261637165,140,28.4,4261637171,213,1.1,4261637163,56,Back,mz5s4zs3lw1sg7vv68f49iad,Kim Kyeong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726883,32,1,1,2,21,dxrq5ce9fljcf0vrbrz89rp0k,1,33.9,94.4,2023-05-08T11:14:51.824Z,2023-05-08T11:14:56Z,4261637465,140,47.7,4261637467,141,97.5,4261637471,213,0.1,4261637469,212,14.6,4261637463,56,Back,,,,,,,,,,cn2i9dyn71c4atdtk98umnzd,Kim Han-Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726899,33,1,1,2,25,dxrq5ce9fljcf0vrbrz89rp0k,1,53.4,91.5,2023-05-08T11:14:56.456Z,2023-05-08T11:14:59Z,4261637555,141,82.6,4261637553,140,49.0,4261637557,212,7.6,4261637559,213,4.1,4261637551,56,Back,,,,,,,,,,20ravs7guc7xweayjndidbnu2,Eom Ji-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726911,34,1,1,2,28,dxrq5ce9fljcf0vrbrz89rp0k,1,49,82.6,2023-05-08T11:14:59.408Z,2023-05-08T11:15:01Z,4261637625,56,Back,4261637631,212,25.5,4261637627,140,45.3,4261637629,141,45.5,4261637633,213,4.6,,,,,,,,,,cn2i9dyn71c4atdtk98umnzd,Kim Han-Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726949,35,1,1,2,30,dxrq5ce9fljcf0vrbrz89rp0k,1,47.1,43.6,2023-05-08T11:15:01.721Z,2023-05-08T11:15:07Z,4261637851,212,32.5,4261637845,56,Right,4261637853,213,5.4,4261637855,1,,4261637849,141,5.9,4261637847,140,66.1,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726953,36,1,1,2,36,dxrq5ce9fljcf0vrbrz89rp0k,0,87.7,11.4,2023-05-08T11:15:07.744Z,2023-05-08T11:15:09Z,4261637871,56,Right,4261637875,141,20.9,4261637879,213,2.6,4261637877,212,12.3,4261637873,140,77.7,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726955,16,49,1,2,38,86pmsqvfhj3t45uo4osr9hks9,1,31,82.3,2023-05-08T11:15:08.807Z,2023-05-08T11:15:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7vr4sgrcs701tllzqir9ubc9h,D. Bojanić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726971,17,1,1,2,40,86pmsqvfhj3t45uo4osr9hks9,0,32.8,91.7,2023-05-08T11:15:10.945Z,2023-05-08T11:15:12Z,4261637955,140,38.8,4261637957,141,87.7,4261637961,213,5.9,4261637959,212,6.9,4261637953,56,Back,,,,,,,,,,7vr4sgrcs701tllzqir9ubc9h,D. Bojanić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726983,37,8,1,2,43,dxrq5ce9fljcf0vrbrz89rp0k,1,65.4,20.1,2023-05-08T11:15:14.120Z,2023-05-10T10:56:32Z,4266242879,384,,4261638031,56,Right,,,,,,,,,,,,,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545726993,38,49,1,2,44,dxrq5ce9fljcf0vrbrz89rp0k,1,72.3,16.7,2023-05-08T11:15:15.041Z,2023-05-08T11:15:15Z,,,,,,,,,,,,,,,,,,,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545727011,39,1,1,2,45,dxrq5ce9fljcf0vrbrz89rp0k,1,75.9,15.3,2023-05-08T11:15:16.288Z,2023-05-08T11:15:18Z,4261638111,140,75.3,4261638117,213,4.6,4261638109,56,Right,4261638115,212,5.5,4261638113,141,7.3,,,,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
