id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2489106179,20,1,1,1,47,mjejb0x57ms54j9ry6s8njwh,1,81.3,8.8,2022-12-04T14:03:06.663Z,2022-12-04T14:03:11Z,3934158283,56,Center,3934158291,213,1.7,3934158285,140,79.7,3934158287,141,34.8,3934158289,212,17.8,,,,,,,,,,xhbmqvlmvk0gguvc9u806itx,S. van de Sanden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489106247,21,1,1,1,51,mjejb0x57ms54j9ry6s8njwh,1,74.3,25.6,2022-12-04T14:03:11.287Z,2022-12-04T14:03:16Z,3934158647,140,62.6,3934158653,213,2.2,3934158645,56,Center,3934158651,212,20.1,3934158649,141,49.0,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489106301,22,1,1,1,56,mjejb0x57ms54j9ry6s8njwh,1,60.9,39.8,2022-12-04T14:03:16.263Z,2022-12-04T14:03:21Z,3934158957,1,,3934158949,140,83.7,3934158951,141,4.9,3934158953,212,33.7,3934158955,213,5.5,3934158947,56,Right,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489106325,23,1,1,2,2,mjejb0x57ms54j9ry6s8njwh,1,78.5,13.8,2022-12-04T14:03:21.743Z,2022-12-04T14:03:23Z,3934159069,212,7.1,3934159071,213,4.7,3934159065,140,78.5,3934159063,56,Right,3934159067,141,3.4,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489106375,24,1,1,2,3,mjejb0x57ms54j9ry6s8njwh,1,76.7,6.1,2022-12-04T14:03:23.375Z,2022-12-04T14:03:26Z,3934159265,140,91.9,3934159263,56,Right,3934159271,213,6.2,3934159269,212,16.0,3934159267,141,5.2,,,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489106387,25,1,1,2,6,mjejb0x57ms54j9ry6s8njwh,0,91.9,5.2,2022-12-04T14:03:26.103Z,2022-12-04T14:03:27Z,3934159361,213,2.4,3934159359,212,5.7,3934159355,140,87.8,3934159353,56,Right,3934159357,141,10.6,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489106361,9,61,1,2,6,cz26xwowfjp8ei14n9z2ac135,1,19.2,83.8,2022-12-04T14:03:26.350Z,2022-12-04T14:04:18Z,3934159219,56,Back,,,,,,,,,,,,,,,,,,,,,,50ef8q2ctd099il4iq14i0cfd,I. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489106395,10,61,1,2,6,cz26xwowfjp8ei14n9z2ac135,0,14.2,91.5,2022-12-04T14:03:26.363Z,2022-12-04T14:03:29Z,3934159375,56,Back,,,,,,,,,,,,,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489106437,26,1,1,2,8,mjejb0x57ms54j9ry6s8njwh,1,88.2,6.2,2022-12-04T14:03:28.471Z,2022-12-04T14:03:29Z,3934159587,213,3.3,3934159585,212,10.6,3934159579,56,Right,3934159583,141,3.4,3934159581,140,78.3,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489106461,27,1,1,2,10,mjejb0x57ms54j9ry6s8njwh,0,78.3,3.4,2022-12-04T14:03:29.647Z,2022-12-04T14:03:31Z,3934159683,56,Center,3934159687,140,87.5,3934159695,213,1.0,3934159693,212,17.2,3934159689,141,24.4,,,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489106877,12,61,1,2,12,cz26xwowfjp8ei14n9z2ac135,1,15.8,71.1,2022-12-04T14:03:32.444Z,2022-12-04T14:04:05Z,3934161899,56,Back,,,,,,,,,,,,,,,,,,,,,,50ef8q2ctd099il4iq14i0cfd,I. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489106545,11,61,1,2,14,cz26xwowfjp8ei14n9z2ac135,1,10.8,65.1,2022-12-04T14:03:33.832Z,2022-12-04T14:03:42Z,3934160135,56,Back,,,,,,,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489106539,28,16,1,2,16,mjejb0x57ms54j9ry6s8njwh,1,94.4,34.3,2022-12-04T14:03:36.239Z,2022-12-04T14:04:29Z,3934162793,138,,3934162795,274,,3934160109,22,,3934160111,62,,3934162785,328,,3934162783,103,27.8,3934163871,214,,3934160405,374,2022-12-04 14:03:35.508,9v895fdc1blaaboscv14vp149,C. Holland,3934162787,458,3934160113,56,Center,3934162791,231,46.8,3934160401,20,3934162779,77,3934162781,102,54.5,3934160409,375,02:15.877,3934162789,230,99.0,,,,,,,
2489107219,13,1,1,3,5,cz26xwowfjp8ei14n9z2ac135,1,50.2,50.3,2022-12-04T14:04:25.083Z,2022-12-04T14:04:28Z,3934163855,279,G,3934163853,213,3.7,3934163841,56,Back,3934163845,141,36.4,3934163851,212,18.5,3934163843,140,35.1,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107247,14,1,1,3,9,cz26xwowfjp8ei14n9z2ac135,0,35.3,31.8,2022-12-04T14:04:28.899Z,2022-12-04T14:04:30Z,3934163987,141,20.9,3934163981,155,,3934163993,1,,3934163985,140,73.9,3934163991,213,6.1,3934163983,56,Right,3934163989,212,41.2,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107283,29,1,1,3,12,mjejb0x57ms54j9ry6s8njwh,1,20.7,66,2022-12-04T14:04:31.983Z,2022-12-04T14:04:33Z,3934164175,3,,3934164193,213,0.4,3934164181,56,Back,3934164187,140,36.0,3934164189,141,74.8,3934164191,212,17.1,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107287,30,49,1,3,13,mjejb0x57ms54j9ry6s8njwh,1,34.5,77.8,2022-12-04T14:04:33.327Z,2022-12-04T14:04:33Z,,,,,,,,,,,,,,,,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107293,31,1,1,3,13,mjejb0x57ms54j9ry6s8njwh,0,35,78.4,2022-12-04T14:04:33.625Z,2022-12-04T14:04:34Z,3934164235,56,Back,3934164243,213,2.0,3934164237,140,30.9,3934164241,212,9.8,3934164239,141,91.4,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107321,15,8,1,3,16,cz26xwowfjp8ei14n9z2ac135,1,65.2,11,2022-12-04T14:04:36.235Z,2022-12-04T14:04:36Z,3934164391,56,Right,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107415,32,1,1,3,20,mjejb0x57ms54j9ry6s8njwh,0,9.1,96.6,2022-12-04T14:04:40.151Z,2022-12-04T14:04:41Z,3934164891,155,,3934164903,1,,3934164897,141,85.1,3934164899,212,35.7,3934164901,213,6.1,3934164895,140,42.3,3934164893,56,Back,,,,4rz247hboaqnxo1mbdiw3ctsl,M. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107459,16,1,1,3,22,cz26xwowfjp8ei14n9z2ac135,1,59.4,14.6,2022-12-04T14:04:41.788Z,2022-12-04T14:04:44Z,3934165047,141,31.5,3934165045,140,72.1,3934165051,213,0.7,3934165043,56,Center,3934165049,212,17.6,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107467,17,49,1,3,24,cz26xwowfjp8ei14n9z2ac135,1,72.2,31.6,2022-12-04T14:04:44.020Z,2022-12-04T14:04:44Z,,,,,,,,,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107483,18,1,1,3,24,cz26xwowfjp8ei14n9z2ac135,0,72.2,31.6,2022-12-04T14:04:44.253Z,2022-12-04T14:04:45Z,3934165159,56,Center,3934165185,233,33,3934165183,236,,3934165189,286,,3934165165,212,2.9,3934165163,141,30.6,3934165161,140,69.5,3934165167,213,3.4,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107473,33,74,1,3,24,mjejb0x57ms54j9ry6s8njwh,1,37.8,75,2022-12-04T14:04:44.254Z,2022-12-04T14:06:39Z,3934165089,285,,3934165193,233,18,3934165087,56,Back,,,,,,,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107501,34,49,1,3,26,mjejb0x57ms54j9ry6s8njwh,1,21.9,73.3,2022-12-04T14:04:46.335Z,2022-12-04T14:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107587,35,1,1,3,27,mjejb0x57ms54j9ry6s8njwh,1,21.9,73.3,2022-12-04T14:04:46.719Z,2022-12-04T14:04:51Z,3934165647,140,2.8,3934165653,213,3.9,3934165651,212,26.5,3934165645,56,Back,3934165649,141,47.9,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107629,36,1,1,3,31,mjejb0x57ms54j9ry6s8njwh,1,4.4,46.9,2022-12-04T14:04:51.359Z,2022-12-04T14:04:54Z,3934165907,213,5.1,3934165905,212,14.4,3934165903,141,27.7,3934165899,56,Back,3934165901,140,10.1,,,,,,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107659,37,1,1,3,34,mjejb0x57ms54j9ry6s8njwh,1,9.1,18.6,2022-12-04T14:04:54.263Z,2022-12-04T14:04:57Z,3934166107,141,3.4,3934166103,56,Back,3934166105,140,22.1,3934166109,212,17.1,3934166111,213,5.6,,,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107675,38,1,1,3,37,mjejb0x57ms54j9ry6s8njwh,0,22.1,3.4,2022-12-04T14:04:56.975Z,2022-12-04T14:04:58Z,3934166201,140,46.8,3934166199,56,Back,3934166207,213,6.2,3934166205,212,26.1,3934166203,141,0.0,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107807,19,5,1,3,38,cz26xwowfjp8ei14n9z2ac135,1,54,101,2022-12-04T14:04:58.568Z,2022-12-04T14:06:35Z,3934166891,56,Left,3934166893,347,,3934166913,233,39,,,,,,,,,,,,,,,,50ef8q2ctd099il4iq14i0cfd,I. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107677,39,5,1,3,38,mjejb0x57ms54j9ry6s8njwh,0,46,-1,2022-12-04T14:04:58.568Z,2022-12-04T14:05:08Z,3934166209,56,Back,3934166211,347,,3934166945,233,19,,,,,,,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107875,20,1,1,3,48,cz26xwowfjp8ei14n9z2ac135,1,47.2,100,2022-12-04T14:05:08.147Z,2022-12-04T14:05:12Z,3934167269,141,94.2,3934167271,212,13.1,3934167265,56,Left,3934167263,107,,3934167267,140,58.8,3934167273,213,5.9,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107881,21,61,1,3,52,cz26xwowfjp8ei14n9z2ac135,1,58.8,94.2,2022-12-04T14:05:12.492Z,2022-12-04T14:05:12Z,3934167303,56,Left,,,,,,,,,,,,,,,,,,,,,,50ef8q2ctd099il4iq14i0cfd,I. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489107923,22,1,1,3,55,cz26xwowfjp8ei14n9z2ac135,1,67.4,87.5,2022-12-04T14:05:14.651Z,2022-12-04T14:05:16Z,3934167515,212,4.2,3934167513,141,81.5,3934167517,213,4.5,3934167511,140,66.5,3934167509,56,Left,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
