id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2552388379,11,1,1,2,21,mjejb0x57ms54j9ry6s8njwh,0,37,0,2023-05-21T13:04:30.096Z,2023-05-21T13:04:31Z,4297082763,212,19.9,4297082753,107,,4297082761,141,2.9,4297082765,213,0.1,4297082759,140,55.8,4297082757,56,Right,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552388403,10,8,1,2,23,8l30dsub3sutr6j3ruvk650xc,1,39.1,90.8,2023-05-21T13:04:31.832Z,2023-05-21T13:04:31Z,4297082871,56,Back,,,,,,,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552388441,11,5,1,2,23,8l30dsub3sutr6j3ruvk650xc,0,50.6,101.8,2023-05-21T13:04:32.374Z,2023-05-21T13:45:33Z,4297083037,56,Left,4297083041,347,,4297083137,233,12,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552388561,12,5,1,2,23,mjejb0x57ms54j9ry6s8njwh,1,49.4,-1.8,2023-05-21T13:04:32.374Z,2023-05-21T13:05:11Z,4297089089,233,11,4297083703,56,Back,4297083705,347,,,,,,,,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552388571,13,79,1,2,28,mjejb0x57ms54j9ry6s8njwh,0,0,0,2023-05-21T13:04:37.630Z,2023-05-21T13:04:37Z,4297083751,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552388801,14,79,1,2,37,mjejb0x57ms54j9ry6s8njwh,1,0,0,2023-05-21T13:04:45.646Z,2023-05-21T13:04:45Z,4297084989,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552388971,15,1,1,2,42,mjejb0x57ms54j9ry6s8njwh,1,57.8,0,2023-05-21T13:04:51.438Z,2023-05-21T13:04:52Z,4297085933,212,8.1,4297085931,141,10.6,4297085935,213,1.5,4297085927,56,Right,4297085929,140,58.0,4297085925,107,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552389017,16,1,1,2,43,mjejb0x57ms54j9ry6s8njwh,1,58,10.6,2023-05-21T13:04:52.446Z,2023-05-21T13:04:54Z,4297086169,213,5.1,4297086167,212,4.2,4297086163,140,59.5,4297086165,141,4.9,4297086161,56,Right,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552389071,17,1,1,2,45,mjejb0x57ms54j9ry6s8njwh,1,59.6,4.7,2023-05-21T13:04:54.054Z,2023-05-21T13:04:55Z,4297086459,141,14.9,4297086453,140,55.7,4297086447,56,Right,4297086465,213,2.1,4297086463,212,8.1,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552389167,18,1,1,2,46,mjejb0x57ms54j9ry6s8njwh,1,55.8,15.2,2023-05-21T13:04:55.622Z,2023-05-21T13:04:59Z,4297087135,1,,4297087131,212,35.2,4297087125,56,Right,4297087129,141,14.4,4297087127,140,89.3,4297087133,213,6.3,4297087123,155,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552389211,19,1,1,2,50,mjejb0x57ms54j9ry6s8njwh,0,89.5,22.5,2023-05-21T13:04:59.390Z,2023-05-21T13:05:01Z,4297087393,140,88.9,4297087395,141,46.6,4297087391,56,Center,4297087399,213,1.6,4297087397,212,16.4,,,,,,,,,,1bpq54voea3pt7n7ppzoyvvth,N. Dowie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552389317,12,12,1,2,52,8l30dsub3sutr6j3ruvk650xc,1,13.6,53.1,2023-05-21T13:05:01.416Z,2023-05-21T13:05:04Z,4297087997,141,90.9,4297087999,212,25.9,4297087993,56,Back,4297087995,140,16.8,4297088001,213,1.4,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552389325,13,61,1,2,54,8l30dsub3sutr6j3ruvk650xc,0,16.9,90.9,2023-05-21T13:05:02.833Z,2023-05-21T13:05:40Z,4297088057,56,Back,,,,,,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552389481,14,5,1,2,55,8l30dsub3sutr6j3ruvk650xc,0,20.7,101,2023-05-21T13:05:04.534Z,2023-05-21T13:45:33Z,4297088909,56,Back,4297088911,347,,4297090905,233,20,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552389839,20,5,1,2,55,mjejb0x57ms54j9ry6s8njwh,1,79.3,-1,2023-05-21T13:05:04.534Z,2023-05-21T13:05:22Z,4297090859,233,14,4297090821,56,Right,4297090823,347,,,,,,,,,,,,,,,,,1bpq54voea3pt7n7ppzoyvvth,N. Dowie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552389999,21,1,1,3,13,mjejb0x57ms54j9ry6s8njwh,1,72.5,0,2023-05-21T13:05:22.566Z,2023-05-21T13:05:28Z,4297091767,213,1.0,4297091761,141,12.3,4297091763,212,11.5,4297091757,56,Right,4297091759,140,78.8,4297091755,107,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552389987,15,43,1,3,19,8l30dsub3sutr6j3ruvk650xc,1,0,0,2023-05-21T13:05:27.831Z,2023-05-21T13:05:36Z,4297092977,144,45,4297091709,285,0,4297091707,56,Back,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552390099,22,3,1,3,20,mjejb0x57ms54j9ry6s8njwh,0,90.9,12.6,2023-05-21T13:05:29.342Z,2023-05-21T13:05:32Z,4297092305,211,,4297092293,286,,4297092291,56,Right,,,,,,,,,,,,,,,,1bpq54voea3pt7n7ppzoyvvth,N. Dowie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552390169,16,5,1,3,24,8l30dsub3sutr6j3ruvk650xc,1,-0.8,70,2023-05-21T13:05:33.302Z,2023-05-21T13:45:33Z,4297092621,346,,4297092619,56,Back,4297092645,233,23,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552390139,23,5,1,3,24,mjejb0x57ms54j9ry6s8njwh,0,100.8,30,2023-05-21T13:05:33.302Z,2023-05-21T13:05:35Z,4297092497,346,,4297092495,56,Center,4297092779,233,16,,,,,,,,,,,,,,,,1bpq54voea3pt7n7ppzoyvvth,N. Dowie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552390791,17,1,1,3,44,8l30dsub3sutr6j3ruvk650xc,0,5,49,2023-05-21T13:05:53.087Z,2023-05-21T13:05:56Z,4297095929,124,,4297095937,141,15.0,4297095947,74,,4297095939,212,32.8,4297095935,140,27.2,4297095941,213,5.5,4297095931,155,,4297095933,56,Back,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,4297095943,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552390993,24,1,1,3,50,mjejb0x57ms54j9ry6s8njwh,1,64.8,94.1,2023-05-21T13:05:59.302Z,2023-05-21T13:06:04Z,4297097025,213,0.1,4297097021,141,95.6,4297097015,3,,4297097017,56,Left,4297097019,140,72.8,4297097023,212,8.5,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552391041,25,1,1,3,55,mjejb0x57ms54j9ry6s8njwh,1,64.1,91.1,2023-05-21T13:06:04.166Z,2023-05-21T13:06:05Z,4297097313,141,88.7,4297097309,56,Left,4297097315,212,2.1,4297097311,140,62.9,4297097317,213,4.1,,,,,,,,,,d80r13kh5f6bcpwsy3cka75d5,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552391053,26,49,1,3,56,mjejb0x57ms54j9ry6s8njwh,1,62,88.9,2023-05-21T13:06:05.247Z,2023-05-21T13:06:05Z,,,,,,,,,,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552391235,27,1,1,3,57,mjejb0x57ms54j9ry6s8njwh,1,61.1,88.6,2023-05-21T13:06:05.854Z,2023-05-21T13:06:13Z,4297098425,213,3.1,4297098423,212,16.6,4297098421,141,89.6,4297098419,140,45.3,4297098417,56,Back,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552391285,28,1,1,4,4,mjejb0x57ms54j9ry6s8njwh,1,43.2,85.7,2023-05-21T13:06:13.342Z,2023-05-21T13:06:14Z,4297098669,1,,4297098667,213,4.5,4297098665,212,36.9,4297098661,140,34.6,4297098659,56,Back,4297098663,141,33.1,,,,,,,d80r13kh5f6bcpwsy3cka75d5,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552391341,29,1,1,4,6,mjejb0x57ms54j9ry6s8njwh,1,33.8,30.3,2023-05-21T13:06:14.822Z,2023-05-21T13:06:16Z,4297098965,141,13.5,4297098963,140,41.3,4297098967,212,13.9,4297098969,213,5.3,4297098959,56,Back,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552391409,30,43,1,4,7,mjejb0x57ms54j9ry6s8njwh,1,0,0,2023-05-21T13:06:16.494Z,2023-05-21T13:06:29Z,4297099275,140,47.7,4297099281,213,1.2,4297099279,212,15.6,4297099277,141,31.2,4297100711,144,1,4297099273,56,Back,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552391615,31,4,1,4,17,mjejb0x57ms54j9ry6s8njwh,1,45.4,11.1,2023-05-21T13:06:25.846Z,2023-05-21T13:06:28Z,4297100415,286,,4297100413,265,,4297100407,13,,4297100409,56,Back,4297100411,152,,4297100601,233,18,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552391629,18,4,1,4,17,8l30dsub3sutr6j3ruvk650xc,0,54.6,88.9,2023-05-21T13:06:25.847Z,2023-05-21T13:06:55Z,4297100495,13,,4297100499,56,Left,4297100509,265,,4297100513,285,,4297100623,233,31,4297100503,152,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552393101,32,1,1,4,20,mjejb0x57ms54j9ry6s8njwh,0,42.2,10.9,2023-05-21T13:06:28.839Z,2023-05-21T13:08:40Z,4297108353,1,,4297109279,189,,4297108343,56,Right,4297108347,141,16.7,4297108351,213,0.1,4297108349,212,53.3,4297108337,5,,4297108339,155,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,4297108341,152,4297108345,140,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552391759,19,79,1,4,22,8l30dsub3sutr6j3ruvk650xc,0,0,0,2023-05-21T13:06:31.336Z,2023-05-21T13:06:31Z,4297101103,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552393657,21,6,1,4,24,8l30dsub3sutr6j3ruvk650xc,0,4.8,71.4,2023-05-21T13:06:33.048Z,2023-05-21T13:09:49Z,4297111157,73,,4297111155,56,Back,4297131419,233,35,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552394095,35,6,1,4,24,mjejb0x57ms54j9ry6s8njwh,1,95.2,28.6,2023-05-21T13:06:33.048Z,2023-05-21T13:45:31Z,4297131407,233,21,4297113429,73,,4297113427,56,Center,,,,,,,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552395435,38,1,1,4,27,mjejb0x57ms54j9ry6s8njwh,0,99.5,0.5,2023-05-21T13:06:35.919Z,2023-05-21T13:10:07Z,4297120223,212,25.2,4297120219,140,90.2,4297120217,56,Center,4297120215,155,,4297120227,213,2.0,4297120221,141,34.6,4297134307,224,,4297133199,6,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,4297120213,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552393125,20,6,1,5,9,8l30dsub3sutr6j3ruvk650xc,0,3.4,82.6,2023-05-21T13:07:18.520Z,2023-05-21T13:07:23Z,4297108467,56,Back,4297108469,73,,4297108961,233,33,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552393207,33,6,1,5,9,mjejb0x57ms54j9ry6s8njwh,1,96.6,17.4,2023-05-21T13:07:18.520Z,2023-05-21T13:45:31Z,4297108913,233,20,4297108823,75,,4297108821,56,Right,,,,,,,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552394087,34,1,1,5,42,mjejb0x57ms54j9ry6s8njwh,1,99.5,0.5,2023-05-21T13:07:50.846Z,2023-05-21T13:07:53Z,4297113383,141,39.2,4297113373,6,,4297113381,140,89.9,4297113385,212,28.2,4297113379,56,Center,4297113377,224,,4297113371,2,,4297113375,155,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,4297113387,213,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552394295,36,2,1,5,45,mjejb0x57ms54j9ry6s8njwh,1,72.5,33.9,2023-05-21T13:07:53.894Z,2023-05-21T13:45:32Z,4297114475,7,brppytuf1766c50274dkue5pm,4297114489,141,47.0,4297114485,140,75.9,4297114479,56,Center,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552394105,22,55,1,5,45,8l30dsub3sutr6j3ruvk650xc,1,11.9,39.7,2023-05-21T13:07:53.895Z,2023-05-21T13:07:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
