id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId
2524817295,83,61,1,11,0,28u3q82ip96ahymkup01vfxli,1,68.2,57,2023-03-26T13:14:22.316Z,2023-03-26T13:14:31Z,4124854563,56,Center,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
2524817317,83,1,1,11,0,8l30dsub3sutr6j3ruvk650xc,1,24.4,47.2,2023-03-26T13:14:22.340Z,2023-03-26T13:14:27Z,4124854671,213,2.1,4124854669,212,21.8,4124854667,141,74.5,4124854663,56,Back,4124854665,140,13.6,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
2524817367,84,1,1,11,5,8l30dsub3sutr6j3ruvk650xc,1,16.3,82.7,2023-03-26T13:14:27.412Z,2023-03-26T13:14:35Z,4124854947,213,4.2,4124854943,141,57.5,4124854945,212,20.0,4124854941,140,6.4,4124854939,56,Back,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2524817413,85,1,1,11,13,8l30dsub3sutr6j3ruvk650xc,1,9.9,50.1,2023-03-26T13:14:35.195Z,2023-03-26T13:14:37Z,4124855233,213,1.4,4124855225,56,Back,4124855227,140,11.5,4124855231,212,10.3,4124855229,141,65.1,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524817449,86,1,1,11,16,8l30dsub3sutr6j3ruvk650xc,1,12.3,64.8,2023-03-26T13:14:37.884Z,2023-03-26T13:14:40Z,4124855381,56,Back,4124855383,140,6.8,4124855389,213,4.2,4124855385,141,48.7,4124855387,212,12.4,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
2524817541,87,1,1,11,18,8l30dsub3sutr6j3ruvk650xc,1,8,51.9,2023-03-26T13:14:40.563Z,2023-03-26T13:14:47Z,4124855793,140,38.2,4124855795,141,4.3,4124855797,212,45.3,4124855789,155,,4124855791,56,Back,4124855799,213,5.5,4124855801,1,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524817561,88,1,1,11,25,8l30dsub3sutr6j3ruvk650xc,1,32.2,10.6,2023-03-26T13:14:47.107Z,2023-03-26T13:14:49Z,4124855917,140,13.6,4124855923,213,2.9,4124855921,212,20.1,4124855919,141,17.6,4124855915,56,Back,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524817595,89,1,1,11,28,8l30dsub3sutr6j3ruvk650xc,1,12.2,20.7,2023-03-26T13:14:49.731Z,2023-03-26T13:14:52Z,4124856085,213,2.3,4124856077,56,Back,4124856081,141,34.9,4124856083,212,13.5,4124856079,140,3.2,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,
2524817645,90,1,1,11,31,8l30dsub3sutr6j3ruvk650xc,1,3.9,40.3,2023-03-26T13:14:52.844Z,2023-03-26T13:14:58Z,4124856329,56,Back,4124856339,1,,4124856331,140,25.6,4124856335,212,41.9,4124856333,141,92.0,4124856337,213,1.0,4124856327,155,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524817669,91,1,1,11,36,8l30dsub3sutr6j3ruvk650xc,1,28.5,93.2,2023-03-26T13:14:58.388Z,2023-03-26T13:15:01Z,4124856459,140,31.7,4124856461,141,79.1,4124856463,212,10.2,4124856465,213,5.0,4124856457,56,Back,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2524817673,92,1,1,11,39,8l30dsub3sutr6j3ruvk650xc,1,32.6,76.4,2023-03-26T13:15:01.323Z,2023-03-26T13:15:02Z,4124856493,213,2.0,4124856491,212,4.8,4124856487,140,30.6,4124856489,141,82.7,4124856485,56,Back,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524817711,93,1,1,11,40,8l30dsub3sutr6j3ruvk650xc,1,30,82.6,2023-03-26T13:15:02.475Z,2023-03-26T13:15:05Z,4124856737,141,72.1,4124856733,56,Back,4124856735,140,35.4,4124856741,213,5.4,4124856739,212,9.1,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2524817715,94,61,1,11,43,8l30dsub3sutr6j3ruvk650xc,0,35.3,69.7,2023-03-26T13:15:05.403Z,2023-03-26T13:15:05Z,4124856751,56,Back,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2524817743,84,1,1,11,45,28u3q82ip96ahymkup01vfxli,1,64.7,32.1,2023-03-26T13:15:07.397Z,2023-03-26T13:15:09Z,4124856899,140,61.6,4124856903,212,3.6,4124856901,141,29.8,4124856905,213,3.6,4124856897,56,Center,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
2524817749,85,49,1,11,47,28u3q82ip96ahymkup01vfxli,1,61.9,29.8,2023-03-26T13:15:09.373Z,2023-03-26T13:15:09Z,,,,,,,,,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,
2524817755,86,1,1,11,47,28u3q82ip96ahymkup01vfxli,1,61.9,29.8,2023-03-26T13:15:09.468Z,2023-03-26T13:15:10Z,4124856975,213,4.6,4124856967,56,Center,4124856971,141,25.3,4124856973,212,3.1,4124856969,140,61.5,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,
2524817765,87,1,1,11,49,28u3q82ip96ahymkup01vfxli,1,60.8,25.3,2023-03-26T13:15:10.780Z,2023-03-26T13:15:13Z,4124857033,141,12.5,4124857035,212,11.3,4124857037,213,4.0,4124857031,140,53.9,4124857029,56,Right,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,
2524817777,88,1,1,11,51,28u3q82ip96ahymkup01vfxli,1,57,10.1,2023-03-26T13:15:13.253Z,2023-03-26T13:15:14Z,4124857115,141,19.7,4124857119,213,1.4,4124857113,140,58.0,4124857111,56,Right,4124857117,212,6.6,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524817795,89,1,1,11,53,28u3q82ip96ahymkup01vfxli,0,58,19.5,2023-03-26T13:15:14.877Z,2023-03-26T13:15:16Z,4124857207,56,Center,4124857213,212,18.2,4124857211,141,43.7,4124857209,140,50.6,4124857215,213,2.0,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,
2524817803,95,49,1,11,54,8l30dsub3sutr6j3ruvk650xc,1,48,60.8,2023-03-26T13:15:16.540Z,2023-03-26T13:15:16Z,,,,,,,,,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,
2524817837,96,1,1,11,58,8l30dsub3sutr6j3ruvk650xc,0,65.7,53.3,2023-03-26T13:15:20.459Z,2023-03-26T13:15:22Z,4124857467,56,Center,4124857473,212,15.3,4124857471,141,33.4,4124857475,213,5.2,4124857469,140,72.6,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,
2524817849,90,1,1,12,1,28u3q82ip96ahymkup01vfxli,0,21.9,60.4,2023-03-26T13:15:22.725Z,2023-03-26T13:15:30Z,4124857579,213,0.6,4124857571,56,Back,4124857569,155,,4124857575,141,64.5,4124857573,140,26.1,4124857577,212,5.2,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,
2524817885,91,4,1,12,3,28u3q82ip96ahymkup01vfxli,1,22.4,70.2,2023-03-26T13:15:25.443Z,2023-03-26T13:15:28Z,4124857781,285,,4124857811,233,97,4124857777,56,Back,4124857775,10,,4124857779,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524817889,97,4,1,12,3,8l30dsub3sutr6j3ruvk650xc,0,77.6,29.8,2023-03-26T13:15:25.444Z,2023-03-26T13:15:28Z,4124857787,10,,4124857791,152,,4124857793,286,,4124857845,233,91,4124857789,56,Center,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,
2524818081,92,1,1,12,22,28u3q82ip96ahymkup01vfxli,1,22.9,67.5,2023-03-26T13:15:44.581Z,2023-03-26T13:15:45Z,4124858769,5,,4124858779,212,16.5,4124858771,152,,4124858781,213,3.7,4124858777,141,55.2,4124858775,140,9.3,4124858773,56,Back,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,
2524818095,93,1,1,12,23,28u3q82ip96ahymkup01vfxli,1,9.3,55.2,2023-03-26T13:15:45.349Z,2023-03-26T13:15:46Z,4124858829,140,21.7,4124858831,141,66.3,4124858835,213,0.5,4124858833,212,15.0,4124858827,56,Back,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,
2524818115,94,1,1,12,24,28u3q82ip96ahymkup01vfxli,1,21.7,66.3,2023-03-26T13:15:46.174Z,2023-03-26T13:15:48Z,4124858967,213,3.8,4124858963,141,53.3,4124858965,212,14.7,4124858959,56,Back,4124858961,140,10.5,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,
2524818153,95,1,1,12,26,28u3q82ip96ahymkup01vfxli,1,9.7,50.7,2023-03-26T13:15:48.013Z,2023-03-26T13:15:52Z,4124859211,140,14.6,4124859217,213,5.1,4124859213,141,34.5,4124859215,212,12.2,4124859209,56,Back,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,
2524818173,96,1,1,12,31,28u3q82ip96ahymkup01vfxli,1,16.2,37.1,2023-03-26T13:15:52.724Z,2023-03-26T13:15:55Z,4124859345,213,1.6,4124859343,212,17.6,4124859337,56,Back,4124859339,140,15.3,4124859341,141,62.9,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
2524818211,97,1,1,12,34,28u3q82ip96ahymkup01vfxli,1,14.2,64,2023-03-26T13:15:55.852Z,2023-03-26T13:15:59Z,4124859541,212,11.3,4124859539,141,50.6,4124859543,213,4.1,4124859535,56,Back,4124859537,140,7.8,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,
2524818243,98,1,1,12,37,28u3q82ip96ahymkup01vfxli,1,9.1,48.5,2023-03-26T13:15:59.340Z,2023-03-26T13:16:04Z,4124859745,212,19.8,4124859743,141,24.6,4124859747,213,5.3,4124859739,56,Back,4124859741,140,19.8,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,
2524818273,99,1,1,12,42,28u3q82ip96ahymkup01vfxli,0,25.4,8.9,2023-03-26T13:16:03.933Z,2023-03-26T13:16:06Z,4124859975,213,0.1,4124859967,56,Right,4124859973,212,49.1,4124859971,141,15.9,4124859969,140,71.9,4124859965,155,,4124859977,1,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
2524818283,98,12,1,12,45,8l30dsub3sutr6j3ruvk650xc,1,34.5,88.6,2023-03-26T13:16:07.379Z,2023-03-26T13:16:10Z,4124860051,140,42.5,4124860053,141,100.0,4124860145,15,,4124860055,212,12.4,4124860049,56,Back,4124860093,167,,4124860057,213,0.8,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
2524818287,99,5,1,12,46,8l30dsub3sutr6j3ruvk650xc,0,43.4,101.2,2023-03-26T13:16:08.468Z,2023-03-26T13:16:21Z,4124860557,233,100,4124860075,56,Back,4124860077,347,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
2524818387,100,5,1,12,46,28u3q82ip96ahymkup01vfxli,1,56.6,-1.2,2023-03-26T13:16:08.548Z,2023-03-26T13:16:21Z,4124860541,347,,4124860549,233,99,4124860539,56,Right,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
2524818407,101,1,1,12,59,28u3q82ip96ahymkup01vfxli,1,55.6,0,2023-03-26T13:16:20.932Z,2023-03-26T13:16:32Z,4124860649,141,8.5,4124860655,1,,4124860653,213,0.2,4124860645,56,Right,4124860643,107,,4124860651,212,31.5,4124860647,140,85.0,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524818421,102,1,1,13,4,28u3q82ip96ahymkup01vfxli,0,86.6,19.8,2023-03-26T13:16:26.493Z,2023-03-26T13:16:28Z,4124860773,56,Center,4124860775,140,94.8,4124860777,141,51.0,4124860781,213,1.2,4124860771,155,,4124860779,212,22.9,4124860769,2,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,,,,,,
2524818419,100,52,1,13,6,8l30dsub3sutr6j3ruvk650xc,1,4.2,50,2023-03-26T13:16:27.691Z,2023-03-26T13:16:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524818505,101,1,1,13,15,8l30dsub3sutr6j3ruvk650xc,1,11.2,50.7,2023-03-26T13:16:37.075Z,2023-03-26T13:16:40Z,4124861215,213,1.8,4124861209,141,58.1,4124861205,56,Back,4124861203,123,,4124861211,212,5.1,4124861207,140,10.2,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524818539,102,1,1,13,18,8l30dsub3sutr6j3ruvk650xc,1,11.7,56.4,2023-03-26T13:16:40.260Z,2023-03-26T13:16:45Z,4124861405,212,35.4,4124861399,56,Back,4124861403,141,12.9,4124861407,213,5.3,4124861409,1,,4124861401,140,30.3,4124861397,155,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
2524818549,103,1,1,13,24,8l30dsub3sutr6j3ruvk650xc,0,28,28.8,2023-03-26T13:16:45.707Z,2023-03-26T13:16:46Z,4124861453,140,27.5,4124861451,56,Back,4124861455,141,35.8,4124861459,213,1.7,4124861457,212,4.8,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524818553,103,49,1,13,25,28u3q82ip96ahymkup01vfxli,1,75,53.7,2023-03-26T13:16:46.732Z,2023-03-26T13:16:46Z,,,,,,,,,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2524818579,104,1,1,13,26,28u3q82ip96ahymkup01vfxli,1,72.6,54.8,2023-03-26T13:16:48.117Z,2023-03-26T13:16:50Z,4124861587,212,3.1,4124861583,140,72.7,4124861581,56,Center,4124861589,213,1.5,4124861585,141,59.3,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2524818581,105,50,1,13,28,28u3q82ip96ahymkup01vfxli,1,72.2,52.6,2023-03-26T13:16:50.194Z,2023-03-26T13:16:51Z,4124861597,56,Center,4124861665,233,104,4124861599,286,,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,
2524818585,104,7,1,13,28,8l30dsub3sutr6j3ruvk650xc,0,27.8,47.4,2023-03-26T13:16:50.195Z,2023-03-26T13:16:51Z,4124861601,56,Back,4124861603,285,,4124861625,233,105,,,,,,,,,,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524818643,106,1,1,13,34,28u3q82ip96ahymkup01vfxli,1,68.8,37.6,2023-03-26T13:16:55.669Z,2023-03-26T13:16:58Z,4124861967,141,14.4,4124861963,56,Right,4124861965,140,75.3,4124861971,213,5.1,4124861969,212,17.2,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,
2524818667,107,1,1,13,36,28u3q82ip96ahymkup01vfxli,0,75.3,13.8,2023-03-26T13:16:57.917Z,2023-03-26T13:17:00Z,4124862099,140,90.0,4124862097,56,Center,4124862105,213,0.4,4124862101,141,23.7,4124862103,212,16.8,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524818673,105,49,1,13,38,8l30dsub3sutr6j3ruvk650xc,1,5.8,73.9,2023-03-26T13:17:00.412Z,2023-03-26T13:17:00Z,,,,,,,,,,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2524818725,106,1,1,13,41,8l30dsub3sutr6j3ruvk650xc,1,3.5,90.8,2023-03-26T13:17:02.875Z,2023-03-26T13:17:05Z,4124862401,212,6.6,4124862403,213,0,4124862395,56,Back,4124862399,141,90.8,4124862397,140,9.8,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,
2524818729,107,50,1,13,43,8l30dsub3sutr6j3ruvk650xc,1,17.4,84.8,2023-03-26T13:17:05.291Z,2023-03-26T13:17:07Z,4124862483,233,108,4124862409,285,,4124862407,56,Back,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,
2524818741,108,7,1,13,43,28u3q82ip96ahymkup01vfxli,1,82.6,15.2,2023-03-26T13:17:05.292Z,2023-03-26T13:17:07Z,4124862477,233,107,4124862473,56,Right,4124862475,286,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,1,,,,,,,,,,,,,,,,,,,,,,,,
2524818743,109,49,1,13,45,28u3q82ip96ahymkup01vfxli,1,81.8,26.5,2023-03-26T13:17:06.980Z,2023-03-26T13:17:07Z,,,,,,,,,,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2524818771,110,13,1,13,47,28u3q82ip96ahymkup01vfxli,1,88.5,32.4,2023-03-26T13:17:09.260Z,2023-03-26T13:17:24Z,4124862585,63,,4124863277,73,,4124863289,102,65.0,4124863295,231,47.1,4124863291,103,1.4,4124863279,29,,4124863281,55,108,4124862583,22,,c7giuh90mnvajsobobcbx4ley,C. Jones,,4124862817,20,4124863293,230,4124862587,56,Center,,,,,,,98.5,,,,,,,,,,
2524818773,108,5,1,13,48,8l30dsub3sutr6j3ruvk650xc,1,-1,34.4,2023-03-26T13:17:09.990Z,2023-03-26T13:17:12Z,4124862595,56,Back,4124862677,233,111,4124862597,346,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,
2524818783,111,5,1,13,49,28u3q82ip96ahymkup01vfxli,0,101,65.6,2023-03-26T13:17:11.581Z,2023-03-26T13:17:12Z,4124862695,233,108,4124862651,346,,4124862649,56,Center,,,,,,,,,,,,,,,,c7giuh90mnvajsobobcbx4ley,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2524819023,109,1,1,14,19,8l30dsub3sutr6j3ruvk650xc,1,4.9,51.3,2023-03-26T13:17:41.492Z,2023-03-26T13:17:43Z,4124864007,56,Back,4124864005,124,,4124864019,213,5.2,4124864011,140,12.2,4124864023,237,,4124864017,212,16.1,4124864013,141,30.4,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524819037,110,1,1,14,21,8l30dsub3sutr6j3ruvk650xc,1,11.6,29.5,2023-03-26T13:17:43.283Z,2023-03-26T13:17:45Z,4124864101,140,5.3,4124864099,56,Back,4124864103,141,49.9,4124864105,212,15.4,4124864107,213,2.0,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,
2524819053,111,1,1,14,23,8l30dsub3sutr6j3ruvk650xc,1,3.7,41.9,2023-03-26T13:17:45.267Z,2023-03-26T13:17:49Z,4124864211,155,,4124864223,213,5.4,4124864217,141,6.1,4124864215,140,22.7,4124864213,56,Back,4124864221,212,31.5,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
2524819063,112,1,1,14,28,8l30dsub3sutr6j3ruvk650xc,1,24.4,5.6,2023-03-26T13:17:49.780Z,2023-03-26T13:17:51Z,4124864247,56,Back,4124864245,155,,4124864251,141,8.3,4124864249,140,31.8,4124864255,213,0.2,4124864253,212,8.0,,,,,,,83pm1s4c5h4epnnyw9xep3w2c,E. Rabjohn,,,,,,,,,,,,,,,,,,,,,,,,,
2524819069,113,1,1,14,29,8l30dsub3sutr6j3ruvk650xc,0,31.6,1.7,2023-03-26T13:17:51.419Z,2023-03-26T13:18:02Z,4124864269,140,35.5,4124864267,56,Back,4124864273,212,4.5,4124864271,141,0.0,4124864275,213,5.9,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,
2524819089,112,43,1,14,32,28u3q82ip96ahymkup01vfxli,1,0,0,2023-03-26T13:17:53.685Z,2023-03-26T13:18:03Z,4124864671,144,49,,,,,,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,
2524819137,113,5,1,14,36,28u3q82ip96ahymkup01vfxli,1,66.8,101.7,2023-03-26T13:17:57.972Z,2023-03-26T13:18:01Z,4124864577,56,Left,4124864583,233,114,4124864579,347,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,
2524819119,114,5,1,14,36,8l30dsub3sutr6j3ruvk650xc,0,33.2,-1.7,2023-03-26T13:17:58.332Z,2023-03-26T13:18:01Z,4124864521,347,,4124864519,56,Back,4124864589,233,113,,,,,,,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,
2524819191,114,1,1,14,42,28u3q82ip96ahymkup01vfxli,0,67,100,2023-03-26T13:18:04.341Z,2023-03-26T13:18:06Z,4124864791,107,,4124864799,212,13.6,4124864801,213,5.6,4124864793,56,Left,4124864795,140,77.4,4124864797,141,89.6,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,
2524819217,115,1,1,14,46,8l30dsub3sutr6j3ruvk650xc,0,20.2,19.4,2023-03-26T13:18:07.851Z,2023-03-26T13:18:08Z,4124864917,212,22.1,4124864913,140,35.2,4124864915,141,42.2,4124864909,3,,4124864911,56,Back,4124864919,213,0.8,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,
2524819231,115,1,1,14,50,28u3q82ip96ahymkup01vfxli,0,64.6,54.6,2023-03-26T13:18:11.812Z,2023-03-26T13:18:12Z,4124864999,141,50.4,4124865031,236,,4124865001,212,3.1,4124864997,140,63.5,4124865037,286,,4124865033,233,116,4124865003,213,4.3,4124864995,56,Center,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,
2524819229,116,74,1,14,50,8l30dsub3sutr6j3ruvk650xc,1,35.2,56.9,2023-03-26T13:18:11.813Z,2023-03-26T13:18:13Z,4124864993,285,,4124864991,56,Back,4124865041,233,115,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,
2524819295,116,1,1,14,53,28u3q82ip96ahymkup01vfxli,1,62.7,38.9,2023-03-26T13:18:15.029Z,2023-03-26T13:18:19Z,4124865343,212,9.6,4124865345,213,0.4,4124865337,56,Center,4124865341,141,44.9,4124865339,140,71.0,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524819315,117,1,1,14,57,28u3q82ip96ahymkup01vfxli,1,70,40,2023-03-26T13:18:19.316Z,2023-03-26T13:18:23Z,4124865419,56,Center,4124865425,212,22.2,4124865423,141,25.2,4124865427,213,5.8,4124865421,140,88.8,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,
2524819317,118,1,1,15,1,28u3q82ip96ahymkup01vfxli,0,90.3,18.9,2023-03-26T13:18:22.892Z,2023-03-26T13:18:24Z,4124865439,140,95.2,4124865441,141,52.4,4124865437,56,Center,4124865447,213,1.3,4124865445,212,23.4,4124865435,155,,4124865433,2,,4124865483,233,117,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,
2524819323,117,11,1,15,2,8l30dsub3sutr6j3ruvk650xc,1,4.1,49.7,2023-03-26T13:18:24.171Z,2023-03-26T13:18:24Z,4124865481,88,,4124865501,233,118,4124865479,56,Back,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
