id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/14/value,qualifier/17/value,qualifier/18/value
2511610469,7,5,1,0,14,547zzwqbiugzphhnrhj3z5k5i,1,80.4,101.8,2023-02-24T19:46:48.653Z,2023-02-25T04:39:46Z,4052774325,347,,4052774323,56,Left,4052776263,233,4,,,,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511610699,8,1,1,0,29,547zzwqbiugzphhnrhj3z5k5i,1,74.1,100,2023-02-24T19:47:03.921Z,2023-02-25T08:04:17Z,4052775539,213,5.9,4052775533,140,90.4,4052776705,107,,4052775531,56,Left,4052775537,212,18.2,4052775535,141,92.0,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511610721,9,1,1,0,32,547zzwqbiugzphhnrhj3z5k5i,1,90.7,94.2,2023-02-24T19:47:07.289Z,2023-02-25T08:04:16Z,4052775653,212,11.7,4052775647,56,Left,4052775655,213,3.1,4053463203,178,,4052775651,141,95.0,4052775649,140,79.6,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511610801,10,1,1,0,33,547zzwqbiugzphhnrhj3z5k5i,1,76.9,98.1,2023-02-24T19:47:08.573Z,2023-02-25T08:04:16Z,4052776069,56,Center,4052776073,141,58.7,4052776077,213,5.1,4053227245,72,,4052776065,2,,4053463231,178,,4053227243,224,,4052776067,155,,c3jbxepn3kto8fqtdewnghp05,Borja López,4052776071,140,87.3,4052776075,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511610797,5,4,1,0,35,1uk609mhtsfhokhaewjapb26,1,15.7,44.1,2023-02-24T19:47:10.230Z,2023-02-25T08:04:15Z,4052776131,233,11,4052776043,56,Back,4052776045,152,,4052776041,10,,4052776047,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511610807,11,4,1,0,35,547zzwqbiugzphhnrhj3z5k5i,0,84.3,55.9,2023-02-24T19:47:10.231Z,2023-02-25T08:04:15Z,4052776113,152,,4053463507,178,,4052776149,233,5,4052776107,10,,4052776111,56,Center,4052776115,286,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611141,6,1,1,0,59,1uk609mhtsfhokhaewjapb26,0,13.9,45.5,2023-02-24T19:47:33.679Z,2023-02-25T08:04:14Z,4052777737,140,83.3,4052777745,1,,4052777729,5,,4052777741,212,77.0,4052777733,152,,4052777731,157,,4052777735,56,Right,4053463851,178,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,4052777743,213,6.0,4052777739,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611187,12,1,1,1,4,547zzwqbiugzphhnrhj3z5k5i,1,28.1,89.9,2023-02-24T19:47:38.662Z,2023-02-25T08:04:14Z,4052777987,1,,4052777981,141,63.1,4052777985,213,5.8,4052777979,140,64.3,4052777977,56,Center,4052777983,212,42.2,4053463939,178,,4052777975,157,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511652011,375,49,1,1,6,547zzwqbiugzphhnrhj3z5k5i,1,52,66.1,2023-02-24T19:47:41.076Z,2023-02-25T08:04:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611219,13,1,1,1,9,547zzwqbiugzphhnrhj3z5k5i,0,48.1,43,2023-02-24T19:47:43.971Z,2023-02-25T08:04:12Z,4052778141,212,7.5,4052778139,141,37.9,4053464181,178,,4052778143,213,5.8,4052778135,56,Center,4052778137,140,54.4,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611257,7,61,1,1,9,1uk609mhtsfhokhaewjapb26,1,46.3,56.8,2023-02-24T19:47:44.440Z,2023-02-25T08:04:12Z,4053464281,21,,4052992383,56,Back,4053464283,178,,,,,,,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611275,14,1,1,1,11,547zzwqbiugzphhnrhj3z5k5i,0,57.4,30.8,2023-02-24T19:47:45.643Z,2023-02-25T08:04:11Z,4052991985,213,2.2,4053464355,178,,4052991981,141,35.3,4052991979,140,55.4,4052991983,212,3.7,4052778333,56,Center,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611319,8,61,1,1,11,1uk609mhtsfhokhaewjapb26,1,43.4,65.1,2023-02-24T19:47:45.700Z,2023-02-25T08:04:11Z,4052992241,56,Back,4053464475,178,,,,,,,,,,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511651243,406,49,1,1,12,1uk609mhtsfhokhaewjapb26,1,45.8,61.1,2023-02-24T19:47:47.172Z,2023-02-25T08:04:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611327,9,3,1,1,14,1uk609mhtsfhokhaewjapb26,1,49,65.6,2023-02-24T19:47:49.041Z,2023-02-25T08:04:09Z,4052787645,233,19,4053227789,464,,4052778577,286,,4052778575,56,Back,4053464617,178,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611795,19,45,1,1,14,547zzwqbiugzphhnrhj3z5k5i,0,51,34.4,2023-02-24T19:47:49.041Z,2023-02-25T08:04:09Z,4052996541,233,9,4052781053,56,Center,4052781055,285,,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611377,10,1,1,1,15,1uk609mhtsfhokhaewjapb26,1,48.6,61.1,2023-02-24T19:47:49.744Z,2023-02-25T08:04:08Z,4052778783,141,56.6,4052778781,140,44.4,4052778787,213,3.7,4052778785,212,5.4,4052778779,56,Back,4053465341,178,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611313,15,43,1,1,16,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-02-24T19:47:51.555Z,2023-02-24T19:49:43Z,4052787593,144,45,4052778523,285,0,4052778631,233,9,4052778521,56,Center,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611381,11,3,1,1,16,1uk609mhtsfhokhaewjapb26,0,48,61.6,2023-02-24T19:47:51.561Z,2023-02-25T08:04:07Z,4052778793,286,,4053227821,464,,4053000869,233,376,4052778791,56,Back,4053465499,178,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511652705,376,7,1,1,16,547zzwqbiugzphhnrhj3z5k5i,0,52,38.4,2023-02-24T19:47:51.582Z,2023-02-25T08:04:06Z,4053465609,178,,4053000849,233,11,4053000825,285,,4053000823,56,Center,4053228005,385,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511652527,407,61,1,1,17,1uk609mhtsfhokhaewjapb26,1,47.3,59.8,2023-02-24T19:47:51.747Z,2023-02-25T08:04:06Z,4052999887,56,Back,4053465729,178,,,,,,,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611373,16,49,1,1,17,547zzwqbiugzphhnrhj3z5k5i,1,49.7,31.1,2023-02-24T19:47:52.359Z,2023-02-25T08:04:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611483,17,1,1,1,17,547zzwqbiugzphhnrhj3z5k5i,1,49.9,30.9,2023-02-24T19:47:52.461Z,2023-02-25T08:04:05Z,4052779361,140,63.5,4052779367,213,0.2,4052779365,212,14.5,4053465943,178,,4052779363,141,34.2,4052779359,56,Center,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511652707,377,61,1,1,18,547zzwqbiugzphhnrhj3z5k5i,0,53.4,36.1,2023-02-24T19:47:53.325Z,2023-02-25T08:04:04Z,4053466069,178,,4053000829,56,Center,,,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611447,12,4,1,1,20,1uk609mhtsfhokhaewjapb26,1,40.4,60.1,2023-02-24T19:47:54.638Z,2023-02-25T08:04:04Z,4052787195,294,,4052779181,13,,4052779185,152,,4052779469,233,18,4052779183,56,Back,4052779189,286,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611487,18,4,1,1,20,547zzwqbiugzphhnrhj3z5k5i,0,59.6,39.9,2023-02-24T19:47:54.639Z,2023-02-25T08:04:03Z,4052779545,233,12,4052779383,152,,4052779377,13,,4052779385,285,,4052779381,56,Center,4053466127,178,,4052779379,294,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611821,13,1,1,1,41,1uk609mhtsfhokhaewjapb26,0,36.7,59,2023-02-24T19:48:15.882Z,2023-02-25T08:04:03Z,4052781211,213,5.7,4052781201,152,,4052781207,141,24.4,4052781205,140,74.3,4052781197,5,,4052781209,212,46.0,4052781213,1,,4052781203,56,Center,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,4052781199,155,,4053466223,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611829,14,44,1,1,44,1uk609mhtsfhokhaewjapb26,1,73.6,19.2,2023-02-24T19:48:18.920Z,2023-02-25T08:04:02Z,4052781247,56,Right,4052781373,233,20,4052781249,286,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611847,20,44,1,1,44,547zzwqbiugzphhnrhj3z5k5i,0,26.4,80.8,2023-02-24T19:48:18.921Z,2023-02-25T08:04:02Z,4052781345,56,Back,4052781359,233,14,4052781347,285,,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511614089,38,1,1,1,44,1uk609mhtsfhokhaewjapb26,0,73.1,19.9,2023-02-24T19:48:18.954Z,2023-02-25T08:04:01Z,4052793507,212,4.0,4052793501,56,Right,4052793505,141,17.4,4052793497,3,,4052793509,213,3.6,4052793503,140,69.6,4053466493,388,,4052793499,168,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611855,21,61,1,1,44,547zzwqbiugzphhnrhj3z5k5i,1,26.4,80.5,2023-02-24T19:48:18.958Z,2023-02-25T08:04:01Z,4053466595,388,,4052795097,56,Back,4053466593,15,,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611853,15,44,1,1,46,1uk609mhtsfhokhaewjapb26,1,72.5,25.4,2023-02-24T19:48:21.111Z,2023-02-25T08:04:00Z,4052781369,286,,4052781367,56,Center,4052781467,233,22,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611863,22,44,1,1,46,547zzwqbiugzphhnrhj3z5k5i,0,27.5,74.6,2023-02-24T19:48:21.112Z,2023-02-25T08:04:00Z,4052781427,285,,4052781485,233,15,4052781425,56,Back,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611891,16,1,1,1,46,1uk609mhtsfhokhaewjapb26,0,72.2,24.9,2023-02-24T19:48:21.187Z,2023-02-25T08:04:00Z,4052781559,212,3.3,4053466871,388,,4052781553,56,Center,4052781557,141,29.8,4052781551,3,,4052781555,140,71.9,4052781561,213,1.7,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611887,23,43,1,1,47,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-02-24T19:48:22.042Z,2023-02-24T20:37:56Z,4052781531,56,Back,4052781537,212,5.9,4052781535,141,63.1,4052781533,140,34.8,4053002579,144,1,4052781539,213,6.0,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511743531,912,67,1,1,47,547zzwqbiugzphhnrhj3z5k5i,1,23.3,70.5,2023-02-24T19:48:22.492Z,2023-02-25T08:03:59Z,4053492559,233,932,,,,,,,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511743529,932,67,1,1,47,1uk609mhtsfhokhaewjapb26,0,76.7,29.5,2023-02-24T19:48:22.493Z,2023-02-25T08:03:59Z,4053492571,233,912,,,,,,,,,,,,,,,,,,,,,,bcfayigqu8oygm1xvpgl9akt1,M. Regáli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511653389,378,8,1,1,47,547zzwqbiugzphhnrhj3z5k5i,1,23.2,70.4,2023-02-24T19:48:22.525Z,2023-02-25T08:03:58Z,4053004349,56,Back,4053228565,385,,4053466933,178,,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611959,18,4,1,1,49,1uk609mhtsfhokhaewjapb26,1,70.7,39.7,2023-02-24T19:48:24.063Z,2023-02-25T08:03:57Z,4052781943,56,Center,4052781949,286,,4052781941,13,,4052781947,265,,4052781993,233,24,4052781945,152,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611953,24,4,1,1,49,547zzwqbiugzphhnrhj3z5k5i,0,29.3,60.3,2023-02-24T19:48:24.064Z,2023-02-25T08:03:56Z,4053467047,178,,4052781913,285,,4052781909,152,,4052782027,233,18,4052781905,13,,4052781907,56,Back,4052781911,265,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511611945,17,43,1,1,49,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-24T19:48:24.440Z,2023-02-24T20:38:17Z,4053004511,144,1,4052781865,141,36.3,4052781867,212,8.1,4052781871,213,2.6,4052781861,56,Center,4052781863,140,65.4,,,,,,,bcfayigqu8oygm1xvpgl9akt1,M. Regáli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511612671,19,1,1,2,43,1uk609mhtsfhokhaewjapb26,0,68.6,39.4,2023-02-24T19:49:18.457Z,2023-02-25T08:03:56Z,4052785943,56,Center,4053467105,178,,4052785949,212,20.9,4052785951,213,0.2,4052785937,5,,4052785947,141,46.1,4052785941,152,,4052785939,155,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,4052785945,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511612719,25,12,1,2,44,547zzwqbiugzphhnrhj3z5k5i,1,14.5,40.9,2023-02-24T19:49:19.417Z,2023-02-25T08:03:56Z,4052786215,213,4.0,4052786211,141,16.4,4052786247,167,,4052786207,56,Back,4052786209,140,0.0,4052786213,212,23.0,4053467247,178,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511612755,20,6,1,2,49,1uk609mhtsfhokhaewjapb26,1,94.3,64.8,2023-02-24T19:49:24.483Z,2023-02-25T04:45:52Z,4052786355,56,Center,4052786381,233,26,4052786357,73,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511612721,26,6,1,2,49,547zzwqbiugzphhnrhj3z5k5i,0,5.7,35.2,2023-02-24T19:49:24.483Z,2023-02-25T04:45:53Z,4052786435,233,20,4052786217,56,Back,4052786219,73,,,,,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511613009,21,1,1,3,9,1uk609mhtsfhokhaewjapb26,0,99.5,99.5,2023-02-24T19:49:43.839Z,2023-02-25T04:46:07Z,4052787855,213,4.4,4052787851,141,48.8,4052787843,155,,4052787847,56,Center,4052787837,2,,4053467505,178,,4052787857,1,,4052787849,140,87.6,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,4052787845,224,,4052787841,6,,4052787853,212,36.7,4053229009,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
