id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2538207907,17,1,1,1,2,3ix9om1svhd6obl0mbk1otgop,0,36.4,92,2023-04-23T16:32:03.454Z,2023-04-24T09:28:00Z,4214575801,56,Back,4214575803,140,35.2,4214575807,212,5.9,4214575811,1,,4214575809,213,1.8,4216579373,178,,4214575799,157,,4214575805,141,100.0,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207991,17,5,1,1,4,547zzwqbiugzphhnrhj3z5k5i,1,66.9,-1.2,2023-04-23T16:32:05.675Z,2023-04-24T04:48:39Z,4214576303,347,,4214576301,56,Right,4214576325,233,18,,,,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207911,18,5,1,1,4,3ix9om1svhd6obl0mbk1otgop,0,33.1,101.2,2023-04-23T16:32:05.675Z,2023-04-24T04:48:39Z,4214575827,56,Back,4214576363,233,17,4214575829,347,,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208031,18,1,1,1,8,547zzwqbiugzphhnrhj3z5k5i,0,73.3,0,2023-04-23T16:32:09.910Z,2023-04-24T09:27:59Z,4214576515,1,,4214576497,107,,4214576777,189,,4214576513,213,0.4,4214576507,141,16.5,4214576511,212,31.7,4214576499,56,Right,4214576501,140,100.0,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538479445,834,56,1,1,13,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-04-23T16:32:14.665Z,2023-04-24T09:27:59Z,4216061419,56,Back,,,,,,,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208041,19,5,1,1,13,547zzwqbiugzphhnrhj3z5k5i,0,101.2,15.6,2023-04-23T16:32:15.069Z,2023-04-24T04:48:59Z,4214576633,233,19,4214576527,56,Right,4214576529,346,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208029,19,5,1,1,13,3ix9om1svhd6obl0mbk1otgop,1,-1.2,84.4,2023-04-23T16:32:15.069Z,2023-04-24T04:48:59Z,4214576495,346,,4214576585,233,19,4214576493,56,Back,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208363,20,1,1,1,33,3ix9om1svhd6obl0mbk1otgop,0,4.7,51.7,2023-04-23T16:32:34.721Z,2023-04-24T09:27:58Z,4214578345,1,,4214578339,141,74.1,4214578335,56,Center,4214578347,74,,4214578333,124,,4214578337,140,66.6,4214578341,212,66.8,4214578343,213,0.2,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208515,21,1,1,1,38,547zzwqbiugzphhnrhj3z5k5i,1,34.1,35.7,2023-04-23T16:32:39.756Z,2023-04-24T09:27:58Z,4214900223,3,,4214579125,212,41.9,4214579119,56,Right,4214579131,1,,4216579701,388,,4214579127,213,5.8,4214579123,141,8.5,4214579121,140,69.9,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208485,20,49,1,1,40,547zzwqbiugzphhnrhj3z5k5i,1,47.1,22.1,2023-04-23T16:32:41.148Z,2023-04-24T09:27:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208527,22,61,1,1,42,547zzwqbiugzphhnrhj3z5k5i,0,58.4,8.6,2023-04-23T16:32:43.744Z,2023-04-24T09:27:57Z,4214579193,56,Right,4216579789,178,,,,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208511,21,49,1,1,43,3ix9om1svhd6obl0mbk1otgop,1,33.4,89.8,2023-04-23T16:32:44.854Z,2023-04-24T09:27:57Z,,,,,,,,,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208599,22,1,1,1,43,3ix9om1svhd6obl0mbk1otgop,1,33.2,89.7,2023-04-23T16:32:44.890Z,2023-04-24T09:27:56Z,4216579889,178,,4214579557,213,3.6,4214579545,140,6.8,4214579553,212,30.5,4214579549,141,71.1,4214579541,56,Back,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208603,23,61,1,1,48,3ix9om1svhd6obl0mbk1otgop,0,6.2,74.5,2023-04-23T16:32:49.289Z,2023-04-24T09:27:56Z,4216579967,389,,4214579573,56,Back,,,,,,,,,,,,,,,,,,,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208631,23,49,1,1,50,547zzwqbiugzphhnrhj3z5k5i,1,80,10.6,2023-04-23T16:32:51.334Z,2023-04-24T09:27:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208761,25,61,1,1,55,547zzwqbiugzphhnrhj3z5k5i,0,88.9,5.4,2023-04-23T16:32:56.525Z,2023-04-24T09:27:53Z,4214580367,56,Right,4216580089,178,,,,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208763,24,56,1,1,57,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-04-23T16:32:58.176Z,2023-04-24T09:27:53Z,4214580373,56,Back,,,,,,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208773,25,5,1,1,57,3ix9om1svhd6obl0mbk1otgop,1,-1,89.2,2023-04-23T16:32:58.830Z,2023-04-24T04:50:21Z,4214580405,346,,4214580431,233,26,4214580403,56,Back,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208777,26,5,1,1,57,547zzwqbiugzphhnrhj3z5k5i,0,101,10.8,2023-04-23T16:32:58.830Z,2023-04-24T04:50:21Z,4214580461,233,25,4214580423,56,Right,4214580425,346,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208665,24,43,1,2,7,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-04-23T16:33:08.463Z,2023-04-23T16:33:25Z,4214581291,144,61,4214579861,56,Right,,,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538209543,26,1,1,2,34,3ix9om1svhd6obl0mbk1otgop,1,4.9,53.1,2023-04-23T16:33:35.811Z,2023-04-24T09:27:52Z,4214584711,141,59.7,4214584713,212,70.2,4214584717,1,,4214584721,74,,4214584701,124,,4214584705,56,Center,4214584709,140,71.6,4214584715,213,0.1,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538209589,27,1,1,2,39,3ix9om1svhd6obl0mbk1otgop,1,68.3,57.4,2023-04-23T16:33:41.039Z,2023-04-24T09:27:52Z,4214584935,56,Center,4214584939,141,66.6,4214584943,213,1.4,4214584941,212,6.3,4214584937,140,69.2,4216580425,388,,4214584933,3,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538209627,28,1,1,2,42,3ix9om1svhd6obl0mbk1otgop,1,72.6,75.5,2023-04-23T16:33:43.793Z,2023-04-24T09:27:51Z,4214585149,213,0.9,4214585139,140,80.4,4214585145,212,14.1,4214585141,141,92.3,4216580527,178,,4214585137,56,Left,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538209679,29,1,1,2,44,3ix9om1svhd6obl0mbk1otgop,0,81.7,91.8,2023-04-23T16:33:45.482Z,2023-04-24T09:27:50Z,4214585465,56,Center,4214585469,141,44.8,4216064629,224,,4214585463,155,,4214585471,212,35.4,4214585475,1,,4216064631,72,,4214585467,140,96.2,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,4216580559,178,,4214585461,2,4214585473,213,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538209743,27,11,1,2,46,547zzwqbiugzphhnrhj3z5k5i,1,2.8,54.3,2023-04-23T16:33:47.540Z,2023-04-24T09:27:50Z,4214585851,88,,4216064875,378,,4216580601,388,,4214585847,56,Back,,,,,,,,,,,,,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
