id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2456012371,8,1,1,0,13,ecj1gmc7pqcjo4sc9hvghj5u3,1,53.1,8.9,2022-09-04T19:00:21.531Z,2022-09-05T09:56:14Z,3759035977,141,26.1,3759035973,56,Back,3759035975,140,34.4,3760101167,178,,3759035981,213,2.6,3759035979,212,22.9,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012417,9,1,1,0,17,ecj1gmc7pqcjo4sc9hvghj5u3,1,36.2,30.7,2022-09-04T19:00:24.971Z,2022-09-05T09:56:14Z,3759036223,56,Back,3759036227,141,73.8,3759036231,213,1.5,3759036229,212,29.4,3760101233,178,,3759036225,140,38.8,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012509,10,1,1,0,20,ecj1gmc7pqcjo4sc9hvghj5u3,1,35.3,81.4,2022-09-04T19:00:28.532Z,2022-09-05T09:56:13Z,3759036755,212,15.5,3759036751,140,47.0,3760101295,178,,3759036757,213,0.7,3759036753,141,95.4,3759036749,56,Back,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012519,11,61,1,0,25,ecj1gmc7pqcjo4sc9hvghj5u3,0,50.9,96.5,2022-09-04T19:00:33.122Z,2022-09-05T09:56:11Z,3759036793,56,Left,3760101523,178,,,,,,,,,,,,,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012615,3,5,1,0,26,547zzwqbiugzphhnrhj3z5k5i,1,30.2,-1.3,2022-09-04T19:00:34.712Z,2022-09-05T04:11:46Z,3759037321,347,,3759037323,233,12,3759037319,56,Back,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012527,12,5,1,0,26,ecj1gmc7pqcjo4sc9hvghj5u3,0,69.8,101.3,2022-09-04T19:00:34.712Z,2022-09-05T04:11:46Z,3759036847,347,,3759036845,56,Left,3759037329,233,3,,,,,,,,,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012633,4,1,1,0,37,547zzwqbiugzphhnrhj3z5k5i,1,24.2,0,2022-09-04T19:00:45.632Z,2022-09-05T09:56:10Z,3759037455,213,2.1,3759037451,141,46.3,3759037447,56,Back,3759037457,1,,3759037453,212,37.5,3759037449,140,5.5,3759037445,107,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012657,5,1,1,0,40,547zzwqbiugzphhnrhj3z5k5i,1,4.2,34.2,2022-09-04T19:00:48.519Z,2022-09-05T09:56:10Z,3759037601,212,30.1,3759037591,56,Back,3759037605,213,1.2,3759037597,141,74.7,3760101681,178,,3759037593,140,15.7,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456208155,758,43,1,0,43,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-09-04T19:00:51.380Z,2022-09-05T06:39:15Z,3760120229,233,878,3760190863,144,67,,,,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456208151,878,43,1,0,43,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-09-04T19:00:51.381Z,2022-09-05T06:39:16Z,3760190869,144,67,3760120233,233,758,,,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012663,6,1,1,0,43,547zzwqbiugzphhnrhj3z5k5i,0,16.6,70.9,2022-09-04T19:00:51.397Z,2022-09-05T09:56:10Z,3759037631,213,1.1,3760101803,178,,3759037773,236,,3759037625,140,19.0,3759037779,286,,3759037623,56,Back,3759037627,141,79.0,3759037775,233,13,c3jbxepn3kto8fqtdewnghp05,Borja López,3759037629,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012687,13,74,1,0,43,ecj1gmc7pqcjo4sc9hvghj5u3,1,82.6,27.4,2022-09-04T19:00:51.510Z,2022-09-05T09:56:09Z,3759037771,285,,3760102719,178,,3759037781,233,6,3759037769,56,Center,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012843,7,5,1,0,46,547zzwqbiugzphhnrhj3z5k5i,1,21.7,102,2022-09-04T19:00:54.312Z,2022-09-05T04:13:28Z,3759038747,56,Back,3759038755,233,14,3759038749,347,,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012697,14,5,1,0,46,ecj1gmc7pqcjo4sc9hvghj5u3,0,78.3,-2,2022-09-04T19:00:54.312Z,2022-09-05T04:13:28Z,3759037833,56,Right,3759037835,347,,3759038759,233,7,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012853,8,1,1,1,4,547zzwqbiugzphhnrhj3z5k5i,1,22.7,100,2022-09-04T19:01:11.833Z,2022-09-05T09:56:09Z,3759038825,141,95.0,3759038821,56,Back,3759038829,213,5.5,3759038819,107,,3759038827,212,6.5,3759038823,140,27.1,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012893,9,1,1,1,4,547zzwqbiugzphhnrhj3z5k5i,1,25.2,89.1,2022-09-04T19:01:12.749Z,2022-09-05T09:56:09Z,3759039065,1,,3759039061,212,19.8,3760102887,178,,3759039053,157,,3759039057,140,44.0,3759039059,141,91.1,3759039063,213,0.1,3759039055,56,Back,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012901,10,1,1,1,7,547zzwqbiugzphhnrhj3z5k5i,0,49.2,81.2,2022-09-04T19:01:15.317Z,2022-09-05T09:56:08Z,3759039093,3,,3759039097,140,45.7,3759039101,141,100.0,3760103025,178,,3759039095,56,Back,3759039103,212,14.6,3759039107,213,1.8,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012907,11,5,1,1,9,547zzwqbiugzphhnrhj3z5k5i,0,47,102,2022-09-04T19:01:16.963Z,2022-09-05T04:13:49Z,3759039139,347,,3759039357,233,15,3759039137,56,Back,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012935,15,5,1,1,9,ecj1gmc7pqcjo4sc9hvghj5u3,1,53,-2,2022-09-04T19:01:16.963Z,2022-09-05T04:13:48Z,3759039285,56,Right,3759039349,233,11,3759039287,347,,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013037,16,1,1,1,18,ecj1gmc7pqcjo4sc9hvghj5u3,1,52.1,0,2022-09-04T19:01:26.343Z,2022-09-05T09:56:08Z,3759039843,140,59.0,3759039847,212,9.2,3759039841,56,Right,3759039839,107,,3759039845,141,6.4,3759039849,213,0.7,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456208211,879,43,1,1,19,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-09-04T19:01:27.472Z,2022-09-05T04:41:33Z,3760120447,21,0,3760120445,178,0,3760120469,144,82,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013045,17,61,1,1,20,ecj1gmc7pqcjo4sc9hvghj5u3,0,59.6,3.7,2022-09-04T19:01:28.212Z,2022-09-05T09:56:07Z,3759039877,56,Right,3760103187,178,,,,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013149,12,5,1,1,21,547zzwqbiugzphhnrhj3z5k5i,1,43.4,102,2022-09-04T19:01:29.114Z,2022-09-05T04:41:51Z,3759040479,347,,3759040477,56,Back,3759040505,233,18,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013095,18,5,1,1,21,ecj1gmc7pqcjo4sc9hvghj5u3,0,56.6,-2,2022-09-04T19:01:29.114Z,2022-09-05T04:41:52Z,3759040155,56,Right,3759040157,347,,3759040527,233,12,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013219,13,1,1,1,31,547zzwqbiugzphhnrhj3z5k5i,1,40.2,100,2022-09-04T19:01:39.076Z,2022-09-05T09:56:06Z,3759040849,56,Back,3759040853,141,80.6,3759040857,213,3.6,3759040851,140,10.8,3759040855,212,33.8,3759040859,1,,3759040847,107,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013253,14,1,1,1,34,547zzwqbiugzphhnrhj3z5k5i,1,16.7,84.1,2022-09-04T19:01:42.054Z,2022-09-05T09:56:06Z,3759041061,56,Back,3760103415,178,,3759041065,141,62.9,3759041069,213,4.0,3759041063,140,4.6,3759041067,212,19.2,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013283,15,1,1,1,37,547zzwqbiugzphhnrhj3z5k5i,1,5.8,62.6,2022-09-04T19:01:45.043Z,2022-09-05T09:56:05Z,3759041307,213,0.2,3759041303,141,66.0,3759041299,56,Back,3759041305,212,13.4,3759041301,140,18.4,3760103477,178,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456225361,1143,67,1,1,38,547zzwqbiugzphhnrhj3z5k5i,1,18.7,59.5,2022-09-04T19:01:45.903Z,2022-09-05T10:10:48Z,3760191387,233,1399,,,,,,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456225359,1399,67,1,1,38,ecj1gmc7pqcjo4sc9hvghj5u3,0,81.3,40.5,2022-09-04T19:01:45.904Z,2022-09-05T09:56:04Z,3760191391,233,1143,,,,,,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013287,16,1,1,1,38,547zzwqbiugzphhnrhj3z5k5i,0,18.8,60.6,2022-09-04T19:01:45.973Z,2022-09-05T10:10:48Z,3759041321,212,0.5,3759041347,286,,3760103607,178,,3759041343,233,19,3759041319,141,59.9,3759041317,140,18.9,3759041323,213,4.9,3759041313,56,Back,cg748vqllo7gdcz5id1gvqggl,N. Rommens,3759041339,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013279,19,74,1,1,38,ecj1gmc7pqcjo4sc9hvghj5u3,1,81.6,40.7,2022-09-04T19:01:45.975Z,2022-09-05T09:56:04Z,3759041267,56,Center,3759041377,233,16,3760103633,178,,3759041269,285,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013301,20,13,1,1,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,89.4,49,2022-09-04T19:01:47.824Z,2022-09-05T09:56:03Z,3759045907,391,,3759045903,108,,3759045875,29,,3759045901,103,6.9,3759045909,153,,3759041439,17,,3759044189,72,,3759045905,328,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,3759041437,22,,,3759045873,73,3759045899,102,59.3,3759041441,56,Center,3759045915,230,91.8,3760104383,388,3759045913,147,54.5,3759045917,231,49.8,3759045895,55,19,3759045911,146,92.8,3759588491,214,,,,,,,,,,
2456013569,17,12,1,1,41,547zzwqbiugzphhnrhj3z5k5i,1,7.7,46.3,2022-09-04T19:01:48.931Z,2022-09-05T09:56:03Z,3759042893,213,6.0,3759042887,140,20.1,3759042885,56,Back,3759042891,212,13.4,3760104487,178,,3759042889,141,41.6,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456014313,26,12,1,1,43,547zzwqbiugzphhnrhj3z5k5i,1,16,40.7,2022-09-04T19:01:50.913Z,2022-09-05T09:56:02Z,3759047055,140,21.6,3759047059,212,8.3,3760104845,388,,3759047057,141,32.1,3759047053,56,Back,3759047489,15,,3759047061,213,5.5,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456225425,1144,83,1,1,45,547zzwqbiugzphhnrhj3z5k5i,1,23.7,31.9,2022-09-04T19:01:52.974Z,2022-09-05T09:56:02Z,3760191593,399,535818,,,,,,,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013357,21,61,1,1,45,ecj1gmc7pqcjo4sc9hvghj5u3,0,76.3,68,2022-09-04T19:01:53.024Z,2022-09-05T09:56:01Z,3760105053,178,,3759041783,56,Center,,,,,,,,,,,,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456208381,883,43,1,1,46,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-09-04T19:01:53.963Z,2022-09-05T04:42:35Z,3760121045,178,0,3760121055,144,82,,,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013405,22,49,1,1,46,ecj1gmc7pqcjo4sc9hvghj5u3,1,72.7,62.5,2022-09-04T19:01:54.115Z,2022-09-05T09:56:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013435,23,1,1,1,49,ecj1gmc7pqcjo4sc9hvghj5u3,1,66.3,68.5,2022-09-04T19:01:56.879Z,2022-09-05T09:56:00Z,3759042159,56,Left,3759042167,213,1.9,3759042163,141,92.1,3760105401,178,,3759042165,212,16.8,3759042161,140,61.5,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013441,24,1,1,1,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,61.7,92.7,2022-09-04T19:01:59.354Z,2022-09-05T09:55:59Z,3759042215,56,Left,3759042221,212,6.4,3759042219,141,94.5,3759042217,140,67.7,3759042223,213,0.2,3760105565,178,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013461,25,1,1,1,52,ecj1gmc7pqcjo4sc9hvghj5u3,1,62.9,98.3,2022-09-04T19:01:59.902Z,2022-09-05T09:55:59Z,3760105601,178,,3759042357,140,60.9,3759042361,212,9.0,3759042355,56,Left,3759042359,141,85.4,3759042363,213,4.5,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013529,26,1,1,1,54,ecj1gmc7pqcjo4sc9hvghj5u3,1,58.4,86.9,2022-09-04T19:02:01.894Z,2022-09-05T09:55:58Z,3759042675,140,46.7,3759042681,213,3.2,3759042679,212,12.3,3759042677,141,86.0,3760105635,178,,3759042673,56,Back,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013547,27,1,1,1,58,ecj1gmc7pqcjo4sc9hvghj5u3,0,46.5,77.7,2022-09-04T19:02:06.310Z,2022-09-05T09:55:56Z,3759042773,212,11.5,3759042765,56,Left,3760105653,178,,3759042771,141,83.3,3759042775,213,0.3,3759042767,140,56.8,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013571,18,61,1,1,59,547zzwqbiugzphhnrhj3z5k5i,1,49.2,25.4,2022-09-04T19:02:07.805Z,2022-09-05T09:55:56Z,3759042895,56,Back,3760105723,178,,,,,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456111003,752,45,1,2,2,547zzwqbiugzphhnrhj3z5k5i,0,45.1,22.7,2022-09-04T19:02:10.335Z,2022-09-05T09:55:55Z,3759590741,285,,3759592715,233,853,3759590739,56,Back,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
