id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2478725705,6,49,1,0,18,5z1b7fuvpqe6vnigvopomvecu,1,44.1,87.6,2022-10-29T14:03:07.415Z,2022-10-30T10:03:52Z,,,,,,,,,,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478725719,7,50,1,0,18,5z1b7fuvpqe6vnigvopomvecu,1,40.3,95.6,2022-10-29T14:03:07.518Z,2022-10-30T09:43:36Z,3882759627,286,,3879685411,56,Back,3879685817,233,6,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478725755,6,7,1,0,19,547zzwqbiugzphhnrhj3z5k5i,0,59.7,4.4,2022-10-29T14:03:08.802Z,2022-10-30T09:43:36Z,3881191879,383,,3882454015,178,,3879685593,56,Right,3879685713,233,7,3882759637,285,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479007955,877,61,1,0,19,5z1b7fuvpqe6vnigvopomvecu,1,39.6,94.1,2022-10-29T14:03:08.838Z,2022-10-30T10:03:52Z,3882454153,178,,3881193091,56,Back,,,,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478725769,7,49,1,0,21,547zzwqbiugzphhnrhj3z5k5i,1,67.2,3.2,2022-10-29T14:03:10.564Z,2022-10-30T10:03:52Z,,,,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478725947,8,1,1,0,24,547zzwqbiugzphhnrhj3z5k5i,0,87.4,2.6,2022-10-29T14:03:13.847Z,2022-10-30T10:03:50Z,3879686681,2,,3882454487,178,,3879686699,212,32.0,3879686697,141,47.6,3879686691,56,Center,3881194541,20,,3881194539,224,,3879686701,213,1.3,77wkqbxkqix367lc0ccnym86h,A. Sissako,3879686695,140,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478726019,8,52,1,0,26,5z1b7fuvpqe6vnigvopomvecu,1,4.8,53.1,2022-10-29T14:03:15.790Z,2022-10-30T10:03:50Z,3882454615,178,,3881196531,376,,,,,,,,,,,,,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478726373,9,1,1,0,29,5z1b7fuvpqe6vnigvopomvecu,1,11.7,49.5,2022-10-29T14:03:18.028Z,2022-10-30T10:03:50Z,3879688811,212,32.3,3882454675,178,,3879688813,213,5.2,3879688805,56,Back,3879688803,123,,3879688809,141,7.7,3879688807,140,26.3,3882779219,1,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478726433,10,1,1,0,36,5z1b7fuvpqe6vnigvopomvecu,1,44,6.4,2022-10-29T14:03:25.809Z,2022-10-30T10:03:48Z,3879689153,212,20.3,3879689151,141,25.1,3879689147,56,Back,3879689149,140,28.9,3882454845,178,,3879689155,213,2.5,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478726523,11,1,1,0,40,5z1b7fuvpqe6vnigvopomvecu,1,33.5,25.3,2022-10-29T14:03:29.046Z,2022-10-30T10:03:47Z,3879689691,213,1.7,3879689681,140,29.4,3879689687,141,60.7,3882454897,178,,3879689677,56,Back,3879689689,212,24.5,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478726611,12,1,1,0,42,5z1b7fuvpqe6vnigvopomvecu,1,35.1,57.6,2022-10-29T14:03:31.250Z,2022-10-30T10:03:47Z,3882454979,178,,3879690193,213,6.2,3879690189,141,56.9,3879690179,56,Back,3879690191,212,4.3,3879690183,140,39.2,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478726701,13,1,1,0,44,5z1b7fuvpqe6vnigvopomvecu,1,43.1,59.5,2022-10-29T14:03:33.650Z,2022-10-30T10:03:46Z,3882455029,178,,3879690613,56,Back,3879690631,213,1.2,3879690627,212,14.6,3879690623,141,79.8,3879690619,140,47.6,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478726783,14,1,1,0,47,5z1b7fuvpqe6vnigvopomvecu,1,49.7,86.8,2022-10-29T14:03:36.009Z,2022-10-30T10:03:45Z,3882455111,178,,3879691019,140,59.0,3879691023,141,96.3,3879691031,213,0.6,3879691027,212,11.7,3879691015,56,Left,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478726845,15,1,1,0,49,5z1b7fuvpqe6vnigvopomvecu,1,61.8,94.1,2022-10-29T14:03:38.269Z,2022-10-30T10:03:44Z,3879691335,212,16.3,3879691325,56,Center,3882455261,178,,3879691329,140,70.5,3879691337,213,5.3,3879691331,141,74.3,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478726933,16,1,1,0,50,5z1b7fuvpqe6vnigvopomvecu,1,69.1,79.6,2022-10-29T14:03:39.085Z,2022-10-30T10:03:44Z,3882455359,178,,3879691785,56,Left,3879691799,212,3.8,3879691789,140,65.5,3879691793,141,80.4,3879691803,213,3.0,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478726941,17,50,1,0,51,5z1b7fuvpqe6vnigvopomvecu,1,70.2,83.3,2022-10-29T14:03:40.249Z,2022-10-30T10:03:43Z,3879692341,233,685,3879691847,286,,3879691845,56,Left,,,,,,,,,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479010863,685,7,1,0,52,547zzwqbiugzphhnrhj3z5k5i,1,29.8,16.7,2022-10-29T14:03:41.042Z,2022-10-30T10:03:43Z,3881208711,285,,3881444299,233,17,3881209449,385,,3881208709,56,Back,3882455697,178,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478727017,9,1,1,0,52,547zzwqbiugzphhnrhj3z5k5i,0,29.8,19.1,2022-10-29T14:03:41.261Z,2022-10-30T10:03:42Z,3881210007,141,22.7,3881210009,212,3.2,3879692159,56,Back,3882455857,178,,3881210005,140,27.9,3881210011,213,2.3,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479011531,878,61,1,0,52,5z1b7fuvpqe6vnigvopomvecu,0,73.8,80.9,2022-10-29T14:03:41.676Z,2022-10-30T10:03:42Z,3881212605,56,Left,3882455941,178,,,,,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478727033,10,49,1,0,53,547zzwqbiugzphhnrhj3z5k5i,1,25.8,22.1,2022-10-29T14:03:42.269Z,2022-10-30T10:03:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478727065,11,1,1,0,54,547zzwqbiugzphhnrhj3z5k5i,0,27.2,21,2022-10-29T14:03:43.648Z,2022-10-30T10:03:41Z,3879692405,213,6.3,3879692391,140,43.5,3882456135,178,,3879692401,141,20.6,3879692407,1,,3879692389,56,Back,3879692403,212,17.1,3879692387,157,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478727181,18,1,1,0,56,5z1b7fuvpqe6vnigvopomvecu,1,58.4,81.9,2022-10-29T14:03:45.121Z,2022-10-30T10:03:41Z,3879693083,213,5.0,3879693073,3,,3882456187,178,,3879693079,141,63.5,3879693081,212,13.0,3879693077,140,61.8,3879693075,56,Center,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478727189,19,49,1,0,57,5z1b7fuvpqe6vnigvopomvecu,1,60,73.5,2022-10-29T14:03:46.194Z,2022-10-30T10:03:40Z,,,,,,,,,,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478727271,20,1,1,0,58,5z1b7fuvpqe6vnigvopomvecu,1,56.9,67.8,2022-10-29T14:03:47.682Z,2022-10-30T10:03:39Z,3879693525,141,36.5,3882456281,178,,3879693523,140,43.2,3879693527,212,25.7,3879693531,213,4.1,3879693521,56,Back,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478727455,21,1,1,1,1,5z1b7fuvpqe6vnigvopomvecu,1,44.6,34,2022-10-29T14:03:50.782Z,2022-10-30T10:03:38Z,3879694517,213,5.5,3879694511,140,66.5,3882456397,178,,3879694513,141,2.4,3879694515,212,31.5,3879694509,56,Right,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479236503,1085,43,1,1,5,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-10-29T14:03:54.290Z,2022-10-30T05:54:13Z,3882507645,178,0,3882507711,144,82,,,,,,,,,,,,,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479260075,1043,83,1,1,6,547zzwqbiugzphhnrhj3z5k5i,1,25.8,96,2022-10-29T14:03:55.584Z,2022-10-30T10:03:37Z,3882620615,399,195896,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478727521,22,1,1,1,6,5z1b7fuvpqe6vnigvopomvecu,0,74.8,3.6,2022-10-29T14:03:55.890Z,2022-10-30T10:03:36Z,3879695439,236,,3879695441,233,12,3882456557,178,,3879694865,213,2.7,3879694857,56,Right,3879694859,140,72.2,3879695445,286,,3879694861,141,5.3,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,3879694863,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478727629,12,74,1,1,7,547zzwqbiugzphhnrhj3z5k5i,1,25,97.2,2022-10-29T14:03:56.001Z,2022-10-30T10:03:36Z,3879695525,233,22,3879695311,56,Back,3882456657,178,,3879695313,285,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478727671,13,5,1,1,7,547zzwqbiugzphhnrhj3z5k5i,0,25,101.6,2022-10-29T14:03:56.802Z,2022-10-30T05:20:42Z,3879695491,56,Back,3879695493,347,,3879695819,233,23,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478727589,23,5,1,1,7,5z1b7fuvpqe6vnigvopomvecu,1,75,-1.6,2022-10-29T14:03:56.802Z,2022-10-30T05:20:43Z,3879695161,347,,3879695777,233,13,3879695159,56,Right,,,,,,,,,,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478728341,24,1,1,1,21,5z1b7fuvpqe6vnigvopomvecu,1,82.8,0,2022-10-29T14:04:10.763Z,2022-10-30T10:03:36Z,3879698753,56,Right,3879698759,212,9.4,3879698757,141,8.1,3879698751,107,,3879698761,213,0.8,3879698755,140,89.2,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479236687,1110,67,1,1,22,5z1b7fuvpqe6vnigvopomvecu,1,89.5,8.9,2022-10-29T14:04:11.697Z,2022-10-30T10:03:35Z,3882508887,233,754,,,,,,,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479236681,754,67,1,1,22,547zzwqbiugzphhnrhj3z5k5i,0,10.5,91.1,2022-10-29T14:04:11.698Z,2022-10-30T10:03:35Z,3882508935,233,1110,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478728411,25,3,1,1,24,5z1b7fuvpqe6vnigvopomvecu,0,85.6,0.7,2022-10-29T14:04:13.595Z,2022-10-30T10:03:33Z,3881229815,465,,3882456941,178,,3879699155,211,,3879699095,56,Right,3879699097,286,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479236817,760,67,1,1,26,547zzwqbiugzphhnrhj3z5k5i,1,7,95.7,2022-10-29T14:04:15.805Z,2022-10-30T10:03:33Z,3882509515,233,1124,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479236815,1124,67,1,1,26,5z1b7fuvpqe6vnigvopomvecu,0,93,4.3,2022-10-29T14:04:15.806Z,2022-10-30T10:03:33Z,3882509525,233,760,,,,,,,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478728427,14,61,1,1,26,547zzwqbiugzphhnrhj3z5k5i,0,9.2,96,2022-10-29T14:04:15.817Z,2022-10-30T10:03:32Z,3879699185,56,Back,3882457041,178,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479236877,1128,67,1,1,28,5z1b7fuvpqe6vnigvopomvecu,1,93,10.7,2022-10-29T14:04:16.978Z,2022-10-30T10:03:32Z,3882509775,233,765,,,,,,,,,,,,,,,,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479236873,765,67,1,1,28,547zzwqbiugzphhnrhj3z5k5i,0,7,89.3,2022-10-29T14:04:16.979Z,2022-10-30T10:03:32Z,3882509801,233,1128,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478728617,26,1,1,1,29,5z1b7fuvpqe6vnigvopomvecu,1,95.6,21,2022-10-29T14:04:18.234Z,2022-10-30T10:03:30Z,3880297079,210,15,3879700195,212,14.7,3879700185,2,,3881231527,225,,3879700191,140,96.7,3881231529,386,,3879700193,141,42.5,3882457155,178,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,3880297081,154,,1,3881231531,20,3879700197,213,1.5,3879700187,155,3879700189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2479236963,1134,67,1,1,30,5z1b7fuvpqe6vnigvopomvecu,1,95,43.5,2022-10-29T14:04:18.990Z,2022-10-30T10:03:31Z,3882510199,233,766,,,,,,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479236957,766,67,1,1,30,547zzwqbiugzphhnrhj3z5k5i,0,5,56.5,2022-10-29T14:04:18.991Z,2022-10-30T10:03:31Z,3882510211,233,1134,,,,,,,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478838893,422,15,1,1,30,5z1b7fuvpqe6vnigvopomvecu,1,96.9,44.1,2022-10-29T14:04:19.018Z,2022-10-30T10:03:30Z,3880293553,22,,3880297103,78,,3880297105,29,,3880297121,146,97.3,3880293555,60,,3880297119,100,,3880297107,154,,3880293557,56,Center,93hp5gm29ke90ugdimd9xf949,A. Dønnum,3880294071,82,,,3882457649,178,3880312469,233,356,3880297125,230,3880294067,20,,97.5,3880297117,328,3880297123,147,45.5,3880297109,55,26,3880297115,103,19,3880297113,102,48.3,3880297127,231,45.2,,,,,,,,
2478842491,356,10,1,1,30,547zzwqbiugzphhnrhj3z5k5i,1,4.5,57.1,2022-10-29T14:04:19.100Z,2022-10-30T10:03:29Z,3880312027,56,Back,3882457925,389,,3880312477,233,422,3880312025,94,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478728697,16,6,1,1,31,547zzwqbiugzphhnrhj3z5k5i,0,0.9,61.1,2022-10-29T14:04:20.118Z,2022-10-30T05:21:38Z,3879700829,233,27,3879700615,56,Back,3879700665,73,,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478728671,27,6,1,1,31,5z1b7fuvpqe6vnigvopomvecu,1,99.1,38.9,2022-10-29T14:04:20.118Z,2022-10-30T05:21:38Z,3879700787,233,16,3879700513,75,,3879700511,56,Center,,,,,,,,,,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
