id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value
2451710987,99,44,1,14,54,547zzwqbiugzphhnrhj3z5k5i,1,8.8,43.5,2022-08-27T16:30:17.982Z,2022-08-28T08:04:31Z,3736049411,56,Back,3736049413,285,,3736049521,233,140,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451710993,140,44,1,14,54,3ix9om1svhd6obl0mbk1otgop,0,91.2,56.5,2022-08-27T16:30:17.983Z,2022-08-28T08:04:31Z,3736049441,56,Center,3736049443,286,,3736049543,233,99,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451710995,100,12,1,14,54,547zzwqbiugzphhnrhj3z5k5i,1,9.7,43.2,2022-08-27T16:30:18.019Z,2022-08-28T08:04:31Z,3736049503,15,,3736049453,141,5.3,3738655309,388,,3736049451,140,13.8,3736049455,212,26.1,3736049449,56,Back,3736049457,213,4.9,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452192081,911,67,1,14,58,547zzwqbiugzphhnrhj3z5k5i,1,9.6,8,2022-08-27T16:30:22.040Z,2022-08-28T08:04:30Z,3738713873,233,1117,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452192077,1117,67,1,14,58,3ix9om1svhd6obl0mbk1otgop,0,90.4,92,2022-08-27T16:30:22.041Z,2022-08-28T08:04:30Z,3738713887,233,911,,,,,,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711037,101,1,1,14,58,547zzwqbiugzphhnrhj3z5k5i,0,9.5,7.1,2022-08-27T16:30:22.117Z,2022-08-28T08:04:30Z,3736049681,236,,3738630339,178,,3736049667,141,6.4,3736049669,212,3.5,3736049665,140,12.8,3736049695,286,,3736049671,213,6.1,3736049685,233,141,77wkqbxkqix367lc0ccnym86h,A. Sissako,3736049661,56,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711031,141,74,1,14,58,3ix9om1svhd6obl0mbk1otgop,1,90.4,93,2022-08-27T16:30:22.180Z,2022-08-28T08:04:29Z,3738630817,389,,3736049631,56,Left,3736049635,285,,3736049705,233,101,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711101,142,1,1,15,1,3ix9om1svhd6obl0mbk1otgop,0,86.5,86.7,2022-08-27T16:30:24.893Z,2022-08-28T08:04:29Z,3736049999,2,,3736050009,212,28.4,3736050011,213,5.1,3736050007,141,47.4,3738631187,178,,3736050001,155,,3736050005,140,95.7,3737537591,223,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,3737537593,20,3736050003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711069,102,52,1,15,2,547zzwqbiugzphhnrhj3z5k5i,1,5,48.2,2022-08-27T16:30:26.268Z,2022-08-28T08:04:28Z,3737538025,377,,3738631685,178,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711209,103,1,1,15,5,547zzwqbiugzphhnrhj3z5k5i,1,16.9,52.3,2022-08-27T16:30:29.382Z,2022-08-28T07:47:08Z,3736050593,199,,3736050603,213,0.3,3736050597,140,77.3,3736050599,141,84.2,3736050595,56,Left,3736050601,212,67.0,3736050605,1,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451711479,104,1,1,15,13,547zzwqbiugzphhnrhj3z5k5i,1,87.7,78.8,2022-08-27T16:30:37.513Z,2022-08-28T08:04:26Z,3738632105,178,,3736052075,141,55.8,3736054737,22,,3736052067,56,Center,3736052081,213,4.4,3736052071,140,82.1,3736052077,212,16.7,3736054735,210,16,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2451711489,105,16,1,15,18,547zzwqbiugzphhnrhj3z5k5i,1,83.1,41,2022-08-27T16:30:42.549Z,2022-08-28T08:04:27Z,3737539443,395,95.9,3736054765,138,,3737539445,396,49.9,3736054763,231,47,3738632769,178,,3736054747,133,,3736054749,55,104,3736054761,230,96.5,cg748vqllo7gdcz5id1gvqggl,N. Rommens,3736054759,136,3736052379,375,15:17.499,3736054757,215,,3736054753,102,53.3,,,3736052131,17,,3736052363,20,,3736054743,76,,,3736052371,374,3736054767,274,,3736052133,56,Center,2022-08-27 17:30:41.085,3736052129,22,3736054755,103,6.3,3736054745,29,
2451712065,143,1,1,16,2,3ix9om1svhd6obl0mbk1otgop,1,49.7,49.7,2022-08-27T16:31:26.189Z,2022-08-28T07:07:51Z,3736054979,213,3.7,3736054971,140,38.1,3736054975,212,14.7,3736054985,279,G,3736056209,189,,3736054969,56,Back,3738633543,178,,3736054973,141,37.6,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712079,144,1,1,16,5,3ix9om1svhd6obl0mbk1otgop,1,31.7,50.6,2022-08-27T16:31:29.036Z,2022-08-28T08:04:25Z,3736055089,155,,3736055095,141,7.1,3736056251,189,,3736055097,212,46.8,3736055099,213,5.6,3738633895,178,,3736055101,1,,3736055093,140,66.3,52qemp1py9mm9unjvxaphv209,J. Daland,3736055091,56,,,,,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712083,145,44,1,16,9,3ix9om1svhd6obl0mbk1otgop,1,68.8,8.7,2022-08-27T16:31:32.633Z,2022-08-28T08:04:25Z,3736055113,286,,3736055111,56,Right,3736055119,233,106,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712071,106,44,1,16,9,547zzwqbiugzphhnrhj3z5k5i,0,31.2,91.3,2022-08-27T16:31:32.634Z,2022-08-28T08:04:25Z,3736055011,56,Back,3736055019,285,,3736055125,233,145,,,,,,,,,,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712117,146,1,1,16,9,3ix9om1svhd6obl0mbk1otgop,1,68.3,10,2022-08-27T16:31:32.719Z,2022-08-28T08:04:24Z,3736055287,3,,3736055289,56,Right,3736055297,213,5.8,3736055295,212,11.3,3736055293,141,2.3,3738634151,388,,3736055291,140,77.8,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712121,147,61,1,16,12,3ix9om1svhd6obl0mbk1otgop,0,84.5,2.1,2022-08-27T16:31:35.737Z,2022-08-28T08:04:24Z,3738634559,178,,3736055311,56,Right,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712129,107,49,1,16,13,547zzwqbiugzphhnrhj3z5k5i,1,16.3,95.2,2022-08-27T16:31:36.994Z,2022-08-28T08:04:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712145,108,1,1,16,15,547zzwqbiugzphhnrhj3z5k5i,0,26.6,98.3,2022-08-27T16:31:39.230Z,2022-08-28T08:04:22Z,3736055433,213,5.7,3738634793,178,,3736055425,56,Center,3736055435,1,,3736055429,141,67.9,3736055427,140,54.3,3736055431,212,35.7,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712157,148,49,1,16,17,3ix9om1svhd6obl0mbk1otgop,1,48.3,35.3,2022-08-27T16:31:41.038Z,2022-08-28T08:04:22Z,,,,,,,,,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712165,149,1,1,16,17,3ix9om1svhd6obl0mbk1otgop,1,48.4,35.4,2022-08-27T16:31:41.131Z,2022-08-28T08:04:22Z,3736055533,212,13.8,3736055535,213,4.2,3736055529,140,42.1,3736055527,56,Back,3736055531,141,17.6,3738635191,178,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712219,151,4,1,16,19,3ix9om1svhd6obl0mbk1otgop,1,49.1,14,2022-08-27T16:31:42.665Z,2022-08-28T07:52:49Z,3736055817,265,,3736055819,286,,3736055825,233,109,3736055813,56,Back,3736055815,152,,3736055811,13,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712213,109,4,1,16,19,547zzwqbiugzphhnrhj3z5k5i,0,50.9,86,2022-08-27T16:31:42.666Z,2022-08-28T07:52:49Z,3736055783,56,Left,3736055857,233,151,3736055787,265,,3736055789,285,,3736055785,152,,3736055781,13,,3738636023,178,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712207,150,43,1,16,19,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-08-27T16:31:43.213Z,2022-08-27T16:31:50Z,3736056027,144,1,3736055755,140,42.1,3736055751,157,0,3736055759,212,1.8,3736055757,141,15.0,3736055761,213,4.7,3736055753,56,Back,3736055763,1,0,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712411,152,1,1,16,40,3ix9om1svhd6obl0mbk1otgop,1,48,22.7,2022-08-27T16:32:03.899Z,2022-08-28T08:04:21Z,3738636213,178,,3736056935,212,12.4,3736056929,141,40.0,3736056939,213,1.9,3736056917,5,,3736056919,152,,3736056921,56,Back,3736056925,140,44.4,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712433,153,1,1,16,43,3ix9om1svhd6obl0mbk1otgop,1,45.1,41.6,2022-08-27T16:32:07.308Z,2022-08-28T08:04:20Z,3736057093,213,4.1,3738636309,178,,3736057085,56,Back,3736057087,140,40.1,3736057089,141,30.4,3736057091,212,9.3,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712477,154,1,1,16,45,3ix9om1svhd6obl0mbk1otgop,1,46.3,21.4,2022-08-27T16:32:09.403Z,2022-08-28T08:04:20Z,3736057299,140,66.0,3736057297,56,Right,3736057303,212,23.3,3736057301,141,5.6,3738636401,178,,3736057305,213,5.8,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712505,155,1,1,16,48,3ix9om1svhd6obl0mbk1otgop,1,64.8,2.4,2022-08-27T16:32:12.259Z,2022-08-28T08:04:19Z,3736057483,140,44.5,3736057489,213,2.8,3736057487,212,22.4,3736057485,141,12.6,3738636511,178,,3736057481,56,Back,,,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712581,156,1,1,16,50,3ix9om1svhd6obl0mbk1otgop,1,46.3,17.4,2022-08-27T16:32:14.525Z,2022-08-28T08:04:18Z,3736057861,141,51.8,3738636599,178,,3736057859,140,43.7,3736057857,56,Back,3736057865,213,1.7,3736057863,212,23.6,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712639,157,1,1,16,55,3ix9om1svhd6obl0mbk1otgop,1,47.4,51.3,2022-08-27T16:32:19.144Z,2022-08-28T08:04:16Z,3736058195,1,,3736058183,155,,3736058191,212,47.2,3738636763,178,,3736058193,213,5.5,3736058185,56,Right,3736058189,141,3.4,3736058187,140,79.9,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712645,158,61,1,16,58,3ix9om1svhd6obl0mbk1otgop,0,80.3,1.3,2022-08-27T16:32:21.847Z,2022-08-28T08:04:16Z,3738637429,178,,3736058217,56,Right,,,,,,,,,,,,,,,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712665,110,12,1,16,59,547zzwqbiugzphhnrhj3z5k5i,1,13.3,87.9,2022-08-27T16:32:23.322Z,2022-08-28T08:04:16Z,3736058315,140,18.0,3736058321,213,1.1,3736058319,212,10.8,3736058317,141,100.0,3738637607,178,,3736058313,56,Back,3736058393,167,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712671,111,5,1,17,0,547zzwqbiugzphhnrhj3z5k5i,0,18.2,102,2022-08-27T16:32:24.024Z,2022-08-28T03:23:20Z,3736059373,233,159,3736058355,56,Back,3736058357,347,,,,,,,,,,,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712841,159,5,1,17,0,3ix9om1svhd6obl0mbk1otgop,1,81.8,-2,2022-08-27T16:32:24.024Z,2022-08-28T03:23:20Z,3736059341,56,Right,3736059343,347,,3736059369,233,111,,,,,,,,,,,,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712867,160,1,1,17,19,3ix9om1svhd6obl0mbk1otgop,0,87.6,0,2022-08-27T16:32:42.914Z,2022-08-28T08:04:15Z,3736059501,213,1.4,3736059491,107,,3736059493,56,Center,3736059495,140,91.4,3736059503,1,,3736059499,212,23.1,3736059497,141,31.5,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712915,112,1,1,17,21,547zzwqbiugzphhnrhj3z5k5i,0,8.7,66.9,2022-08-27T16:32:44.628Z,2022-08-28T08:04:15Z,3738638043,388,,3736059713,56,Back,3736059715,140,32.3,3736059711,3,,3736059721,213,0.8,3736059717,141,100.0,3736059719,212,34.1,3736059723,1,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712921,113,5,1,17,24,547zzwqbiugzphhnrhj3z5k5i,0,32.8,101.6,2022-08-27T16:32:47.826Z,2022-08-28T03:23:30Z,3736060347,233,161,3736059745,347,,3736059743,56,Back,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713015,161,5,1,17,24,3ix9om1svhd6obl0mbk1otgop,1,67.2,-1.6,2022-08-27T16:32:47.826Z,2022-08-28T03:23:30Z,3736060321,56,Right,3736060337,233,113,3736060323,347,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713035,162,1,1,17,34,3ix9om1svhd6obl0mbk1otgop,1,69.7,0,2022-08-27T16:32:57.835Z,2022-08-28T08:04:15Z,3736060453,141,10.9,3736060449,56,Right,3736060447,107,,3736060455,212,8.8,3736060451,140,69.0,3736060457,213,1.7,,,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713051,163,1,1,17,34,3ix9om1svhd6obl0mbk1otgop,1,68.8,11.1,2022-08-27T16:32:58.453Z,2022-08-28T08:04:14Z,3736060513,56,Center,3738638375,178,,3736060529,212,11.5,3736060531,213,0.9,3736060525,141,24.4,3736060517,140,75.5,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452188517,1015,67,1,17,36,3ix9om1svhd6obl0mbk1otgop,1,79.6,27.9,2022-08-27T16:32:59.785Z,2022-08-28T08:04:14Z,3738696427,233,829,,,,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452188513,829,67,1,17,36,547zzwqbiugzphhnrhj3z5k5i,0,20.4,72.1,2022-08-27T16:32:59.786Z,2022-08-28T08:04:14Z,3738696459,233,1015,,,,,,,,,,,,,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452188837,831,43,1,17,37,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-08-27T16:33:00.837Z,2022-08-28T08:17:31Z,3738697869,399,459053,3739023865,144,83,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451983269,886,1,1,17,37,3ix9om1svhd6obl0mbk1otgop,1,75.7,18.9,2022-08-27T16:33:00.962Z,2022-08-28T08:18:22Z,3737545965,140,66.5,3737545971,213,3.2,3737545967,141,18.7,3737545969,212,9.7,3737545963,56,Right,3738638495,178,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713093,114,43,1,17,39,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-08-27T16:33:02.703Z,2022-08-27T16:34:49Z,3736060769,285,0,3736060767,56,Back,3736069189,144,7,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713159,164,1,1,17,39,3ix9om1svhd6obl0mbk1otgop,1,77.4,30,2022-08-27T16:33:02.884Z,2022-08-28T08:04:11Z,3736061145,141,31.3,3736061141,56,Center,3736063655,210,15,3736061149,212,14.6,3736061151,213,0.1,3736063657,154,,3736061143,140,91.3,3738639209,178,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713163,165,15,1,17,40,3ix9om1svhd6obl0mbk1otgop,1,86.5,39,2022-08-27T16:33:04.567Z,2022-08-28T08:04:11Z,3736063693,55,164,3736063703,147,48.2,3736061177,56,Center,3738639377,178,,3736063691,154,,3736063701,146,95.6,3736062737,20,,3736063689,29,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,3736063687,80,3736069371,233,117,3738973221,17,,3736063697,102,45.6,,,3736063699,103,17.1,3736061173,22,,,,,,,,,,,,,,,,,,,,,,
2451713237,117,10,1,17,41,547zzwqbiugzphhnrhj3z5k5i,1,3.4,52.1,2022-08-27T16:33:05.073Z,2022-08-28T08:04:10Z,3736069403,233,165,3736061551,56,Back,3736061547,178,,3736061549,182,,3736061545,173,,3737546147,377,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713169,115,43,1,17,44,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-08-27T16:33:08.087Z,2022-08-27T16:33:20Z,3736061195,88,0,3736061193,56,Back,3736062239,144,11,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713181,116,43,1,17,44,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-08-27T16:33:08.250Z,2022-08-27T16:33:19Z,3736061227,88,0,3736062173,144,11,3736061225,56,Back,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713289,119,3,1,17,45,547zzwqbiugzphhnrhj3z5k5i,1,2,92.8,2022-08-27T16:33:09.087Z,2022-08-28T08:04:09Z,3736061817,233,166,3736061765,56,Back,3737546457,465,,3738639977,178,,3736061767,285,,,,,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713233,166,45,1,17,45,3ix9om1svhd6obl0mbk1otgop,0,98,7.2,2022-08-27T16:33:09.087Z,2022-08-28T08:04:09Z,3736061535,286,,3736061533,56,Right,3736061867,233,119,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713257,118,49,1,17,45,547zzwqbiugzphhnrhj3z5k5i,1,2.3,93.2,2022-08-27T16:33:09.548Z,2022-08-28T08:04:08Z,,,,,,,,,,,,,,,,,,,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713293,120,50,1,17,47,547zzwqbiugzphhnrhj3z5k5i,1,4.8,89.5,2022-08-27T16:33:10.598Z,2022-08-28T08:04:08Z,3736061779,56,Back,3736061781,285,,3736061959,233,167,,,,,,,,,,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713307,167,7,1,17,47,3ix9om1svhd6obl0mbk1otgop,1,95.2,10.5,2022-08-27T16:33:10.669Z,2022-08-28T08:04:07Z,3736061883,286,,3736061949,233,120,3736061881,56,Right,3737546657,385,,3738640463,178,,3736061879,167,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713341,121,5,1,17,47,547zzwqbiugzphhnrhj3z5k5i,1,-1.4,92.4,2022-08-27T16:33:11.335Z,2022-08-28T03:24:34Z,3736062087,233,168,3736062039,346,,3736062037,56,Back,,,,,,,,,,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713317,168,5,1,17,47,3ix9om1svhd6obl0mbk1otgop,0,101.4,7.6,2022-08-27T16:33:11.335Z,2022-08-28T03:24:35Z,3736062111,233,121,3736061927,56,Right,3736061929,346,,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713623,122,1,1,18,8,547zzwqbiugzphhnrhj3z5k5i,1,5.7,50.7,2022-08-27T16:33:32.196Z,2022-08-28T08:12:25Z,3736063743,140,13.4,3736063735,124,,3736063753,213,1.3,3736063739,56,Back,3736063757,237,,3736063749,141,92.5,3736063751,212,29.6,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713681,123,1,1,18,12,547zzwqbiugzphhnrhj3z5k5i,0,8.2,84.3,2022-08-27T16:33:36.234Z,2022-08-28T08:04:06Z,3736064077,212,58.4,3738641179,178,,3736064079,213,6.2,3736064071,56,Center,3736064081,1,,3736064069,155,,3736064075,141,78.4,3736064073,140,63.7,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713705,169,1,1,18,17,3ix9om1svhd6obl0mbk1otgop,1,31.8,25.1,2022-08-27T16:33:40.938Z,2022-08-28T08:04:06Z,3736064193,3,,3736064201,212,9.5,3736064195,56,Back,3736064203,213,5.2,3738641367,388,,3736064197,140,36.4,3736064199,141,13.1,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713719,170,49,1,18,18,3ix9om1svhd6obl0mbk1otgop,1,35.3,23,2022-08-27T16:33:42.003Z,2022-08-28T08:04:06Z,,,,,,,,,,,,,,,,,,,,,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713765,171,1,1,18,18,3ix9om1svhd6obl0mbk1otgop,1,35.3,23,2022-08-27T16:33:42.010Z,2022-08-28T08:04:05Z,3736064355,56,Back,3736064361,212,5.1,3736064359,141,30.3,3736064357,140,36.3,3738641803,178,,3736064363,213,1.4,,,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451713855,172,1,1,18,20,3ix9om1svhd6obl0mbk1otgop,1,36,40.3,2022-08-27T16:33:44.467Z,2022-08-28T08:04:04Z,3736064763,213,2.7,3738642005,178,,3736064755,56,Back,3736064757,140,26.5,3736064759,141,47.6,3736064761,212,11.1,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
