id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/18/value
2465258167,693,3,1,0,10,jb4xejoxjfk5a0a50bo8hvst,1,31.7,14.6,2022-09-30T18:47:38.767Z,2022-10-01T05:39:35Z,3808119937,285,,3808186331,233,1048,3808119943,464,,3808119935,56,Back,3808393409,178,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465258169,1048,45,1,0,10,5z1b7fuvpqe6vnigvopomvecu,0,68.3,85.4,2022-09-30T18:47:38.767Z,2022-10-01T05:39:36Z,3808186355,233,693,3808119941,286,,3808119939,56,Left,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465157855,4,1,1,0,11,jb4xejoxjfk5a0a50bo8hvst,0,31.8,16.3,2022-09-30T18:47:39.178Z,2022-10-01T05:39:35Z,3808393489,178,,3807582339,213,1.8,3807582331,56,Back,3807582335,141,36.4,3807582337,212,14.0,3807582333,140,28.9,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465157865,7,49,1,0,13,5z1b7fuvpqe6vnigvopomvecu,1,65.4,66.1,2022-09-30T18:47:40.879Z,2022-10-01T05:39:34Z,,,,,,,,,,,,,,,,,,,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465157929,8,1,1,0,14,5z1b7fuvpqe6vnigvopomvecu,1,63.9,74.3,2022-09-30T18:47:42.488Z,2022-10-01T05:39:34Z,3807582725,213,1.7,3807582721,141,89.6,3807582717,56,Left,3807582719,140,62.6,3807582723,212,10.5,3808393605,178,,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465157969,9,1,1,0,19,5z1b7fuvpqe6vnigvopomvecu,1,71.8,89.1,2022-09-30T18:47:46.798Z,2022-10-01T05:39:32Z,3807582901,212,1.9,3807582897,140,72.4,3807582895,56,Left,3807582899,141,91.8,3807582903,213,1.2,3808393657,178,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158037,10,1,1,0,22,5z1b7fuvpqe6vnigvopomvecu,1,75.4,93.3,2022-09-30T18:47:50.049Z,2022-10-01T05:39:31Z,3807583253,212,13.2,3807583255,213,3.8,3807583247,56,Left,3807583251,141,81.1,3808393743,178,,3807583249,140,65.6,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158071,11,1,1,0,24,5z1b7fuvpqe6vnigvopomvecu,1,63.3,76,2022-09-30T18:47:52.739Z,2022-10-01T05:39:30Z,3807583481,141,34.3,3807583485,213,4.3,3807583477,56,Center,3807583483,212,31.0,3807583479,140,51.3,3808393851,178,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158109,12,1,1,0,29,5z1b7fuvpqe6vnigvopomvecu,1,56.8,14.9,2022-09-30T18:47:57.088Z,2022-10-01T05:39:29Z,3807583727,56,Right,3807583733,212,5.5,3807583729,140,60.6,3808393887,178,,3807583735,213,5.5,3807583731,141,9.4,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158159,13,1,1,0,31,5z1b7fuvpqe6vnigvopomvecu,1,54.3,4.8,2022-09-30T18:47:59.379Z,2022-10-01T05:39:29Z,3807584031,141,33.0,3807584035,213,2.5,3807584029,140,30.5,3807584033,212,31.5,3808393989,178,,3807584027,56,Back,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158177,14,1,1,0,35,5z1b7fuvpqe6vnigvopomvecu,1,25.6,32.4,2022-09-30T18:48:03.658Z,2022-10-01T05:39:28Z,3807584123,212,17.0,3807584113,56,Back,3807584119,141,53.9,3807584115,140,33.9,3808394051,178,,3807584127,213,1.0,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158243,15,1,1,0,39,5z1b7fuvpqe6vnigvopomvecu,1,32.9,59.4,2022-09-30T18:48:06.997Z,2022-10-01T05:39:28Z,3807584517,213,1.0,3807584501,141,88.3,3808394089,178,,3807584509,212,23.1,3807584477,56,Back,3807584493,140,44.4,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158303,16,1,1,0,42,5z1b7fuvpqe6vnigvopomvecu,1,46.6,94.2,2022-09-30T18:48:09.859Z,2022-10-01T05:39:27Z,3807584793,141,74.8,3807584789,56,Back,3808394135,178,,3807584797,213,4.9,3807584795,212,13.3,3807584791,140,48.5,,,,,,,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158331,17,1,1,0,47,5z1b7fuvpqe6vnigvopomvecu,1,61.4,76.8,2022-09-30T18:48:14.868Z,2022-10-01T05:39:25Z,3807584949,213,4.4,3808394273,178,,3807584947,212,5.1,3807584941,56,Center,3807584945,141,69.6,3807584943,140,59.9,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158361,18,1,1,0,47,5z1b7fuvpqe6vnigvopomvecu,0,63.5,69,2022-09-30T18:48:15.558Z,2022-10-01T05:39:25Z,3808394293,178,,3807585103,140,55.0,3807585109,213,3.1,3807585101,56,Center,3807585105,141,69.6,3807585107,212,8.9,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158323,5,3,1,0,48,jb4xejoxjfk5a0a50bo8hvst,0,39.9,31.3,2022-09-30T18:48:16.239Z,2022-10-01T05:39:24Z,3807867517,286,,3807584911,56,Back,3808119969,465,,3808394389,178,,3807867889,233,19,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158369,19,7,1,0,48,5z1b7fuvpqe6vnigvopomvecu,0,60.1,68.7,2022-09-30T18:48:16.379Z,2022-10-01T05:39:24Z,3807585163,285,,3807863341,233,5,3808394427,178,,3807585161,56,Center,3808119971,385,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158357,6,49,1,0,49,jb4xejoxjfk5a0a50bo8hvst,1,37.9,40.2,2022-09-30T18:48:17.540Z,2022-10-01T05:39:24Z,,,,,,,,,,,,,,,,,,,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158373,7,61,1,0,50,jb4xejoxjfk5a0a50bo8hvst,0,38.4,41.9,2022-09-30T18:48:17.829Z,2022-10-01T05:39:23Z,3807585181,56,Back,3808394867,178,,,,,,,,,,,,,,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158411,20,49,1,0,51,5z1b7fuvpqe6vnigvopomvecu,1,59.9,42.8,2022-09-30T18:48:19.229Z,2022-10-01T05:39:23Z,,,,,,,,,,,,,,,,,,,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465211457,563,1,1,0,51,5z1b7fuvpqe6vnigvopomvecu,1,59.2,42.5,2022-09-30T18:48:19.339Z,2022-10-01T05:39:22Z,3807870423,141,33.3,3807870425,212,24.3,3807870421,140,36.8,3807870427,213,3.4,3808394977,178,,3807870419,56,Back,,,,,,,bxudrqx99a3zv5gajdzxz38id,F. Melegoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158427,21,1,1,0,54,5z1b7fuvpqe6vnigvopomvecu,1,39,40.8,2022-09-30T18:48:21.829Z,2022-10-01T05:39:22Z,3807585439,140,40.6,3808395065,178,,3807585443,212,23.3,3807585437,56,Back,3807585441,141,75.0,3807585445,213,1.5,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158443,22,1,1,0,57,5z1b7fuvpqe6vnigvopomvecu,1,38.1,83.3,2022-09-30T18:48:24.860Z,2022-10-01T05:39:21Z,3807585511,56,Back,3807585515,141,90.6,3807585517,212,7.6,3808395117,178,,3807585519,213,0.7,3807585513,140,43.6,,,,,,,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158475,23,1,1,0,59,5z1b7fuvpqe6vnigvopomvecu,1,46.8,97.7,2022-09-30T18:48:27.329Z,2022-10-01T05:39:20Z,3807585657,140,41.3,3807585655,56,Back,3807585659,141,79.1,3808395147,178,,3807585661,212,13.9,3807585663,213,4.3,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158483,24,3,1,1,2,5z1b7fuvpqe6vnigvopomvecu,0,45.9,78.9,2022-09-30T18:48:30.678Z,2022-10-01T05:39:19Z,3808186291,233,8,3807585691,56,Back,3808395915,178,,3808120161,464,,3808120093,286,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158505,8,7,1,1,2,jb4xejoxjfk5a0a50bo8hvst,1,54.1,21.1,2022-09-30T18:48:30.679Z,2022-10-01T05:39:19Z,3808120115,384,,3808186259,233,24,3808120113,285,,3807585819,56,Right,3808396059,178,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158533,9,4,1,1,5,jb4xejoxjfk5a0a50bo8hvst,1,53.3,29.6,2022-09-30T18:48:33.068Z,2022-10-01T05:39:18Z,3807586001,286,,3807586025,233,26,3807585999,265,,3807585997,152,,3807585995,56,Center,3807585993,13,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158531,26,4,1,1,5,5z1b7fuvpqe6vnigvopomvecu,0,46.7,70.4,2022-09-30T18:48:33.069Z,2022-10-01T05:39:17Z,3807585983,56,Back,3807585989,285,,3807586043,233,9,3807585987,265,,3807585985,152,,3807585981,13,,3808396133,178,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158489,25,43,1,1,5,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-09-30T18:48:33.231Z,2022-09-30T22:59:29Z,3807585727,56,Back,3808120163,144,74,3807585729,285,0,3807585879,233,8,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158769,10,1,1,1,16,jb4xejoxjfk5a0a50bo8hvst,1,52.5,29.2,2022-09-30T18:48:44.219Z,2022-10-01T05:39:17Z,3808495937,1,,3807587303,212,45.1,3808396511,178,,3808120201,189,,3807587299,140,63.0,3807587297,56,Left,3807587291,5,,3807587295,152,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,3807587301,141,93.5,3807587305,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158777,11,1,1,1,19,jb4xejoxjfk5a0a50bo8hvst,0,58.6,97.7,2022-09-30T18:48:47.681Z,2022-10-01T05:39:17Z,3807587369,212,15.7,3808120213,189,,3807587367,141,100.0,3807587365,140,73.4,3808396531,178,,3807587371,213,0.2,3807587363,56,Left,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158783,12,5,1,1,27,jb4xejoxjfk5a0a50bo8hvst,0,71.4,101.2,2022-09-30T18:48:55.182Z,2022-10-01T02:44:40Z,3807587379,347,,3807587377,56,Left,3807587599,233,27,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158825,27,5,1,1,27,5z1b7fuvpqe6vnigvopomvecu,1,28.6,-1.2,2022-09-30T18:48:55.182Z,2022-10-01T02:44:39Z,3807587577,347,,3807587575,56,Back,3807587591,233,12,,,,,,,,,,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158933,28,1,1,1,37,5z1b7fuvpqe6vnigvopomvecu,1,29.8,0,2022-09-30T18:49:05.190Z,2022-10-01T05:39:16Z,3807588123,56,Back,3807588125,140,24.7,3807588121,107,,3807588127,141,6.8,3807588131,213,2.4,3807588129,212,7.5,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158965,29,1,1,1,41,5z1b7fuvpqe6vnigvopomvecu,1,20.8,1.1,2022-09-30T18:49:09.501Z,2022-10-01T05:39:15Z,3807588299,213,0.9,3807588291,56,Back,3807588295,141,19.1,3807588297,212,15.3,3808396643,178,,3807588293,140,29.5,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465158981,30,1,1,1,43,5z1b7fuvpqe6vnigvopomvecu,1,22.4,17.6,2022-09-30T18:49:11.211Z,2022-10-01T05:39:15Z,3807588409,140,15.4,3807588415,213,2.1,3807588411,141,35.5,3807588407,56,Back,3808396759,178,,3807588413,212,14.2,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465159041,31,1,1,1,45,5z1b7fuvpqe6vnigvopomvecu,1,17.7,37.6,2022-09-30T18:49:13.130Z,2022-10-01T05:39:14Z,3807588749,213,1.1,3807588747,212,30.8,3807588745,141,77.3,3807588741,56,Back,3808396995,178,,3807588743,140,31.9,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465159069,32,1,1,1,51,5z1b7fuvpqe6vnigvopomvecu,1,46.2,82.8,2022-09-30T18:49:18.920Z,2022-10-01T05:39:13Z,3807588887,56,Left,3807588889,140,59.1,3807588893,212,15.5,3808397051,178,,3807588891,141,93.8,3807588895,213,0.5,,,,,,,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465159101,33,1,1,1,53,5z1b7fuvpqe6vnigvopomvecu,1,59.9,97.8,2022-09-30T18:49:20.981Z,2022-10-01T05:39:12Z,3807589039,140,68.4,3808397125,178,,3807589043,212,18.9,3807589037,56,Center,3807589041,141,73.3,3807589045,213,5.2,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465159153,34,1,1,1,54,5z1b7fuvpqe6vnigvopomvecu,1,67.9,74.8,2022-09-30T18:49:21.901Z,2022-10-01T05:39:12Z,3807589279,213,0.4,3807589277,212,22.0,3807589275,141,86.2,3807589271,56,Left,3807589273,140,87.5,3808397245,178,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465311305,1095,67,1,1,57,5z1b7fuvpqe6vnigvopomvecu,1,87.6,83.3,2022-09-30T18:49:25.329Z,2022-10-01T05:39:11Z,3808414475,233,707,,,,,,,,,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465311303,707,67,1,1,57,jb4xejoxjfk5a0a50bo8hvst,0,12.4,16.7,2022-09-30T18:49:25.330Z,2022-10-01T05:39:11Z,3808414483,233,1095,,,,,,,,,,,,,,,,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465159161,35,3,1,1,57,5z1b7fuvpqe6vnigvopomvecu,0,87.8,83.4,2022-09-30T18:49:25.362Z,2022-10-01T05:39:10Z,3807589321,56,Left,3808397339,178,,3807589401,233,13,3808120257,465,,3807589323,286,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465159171,13,7,1,1,57,jb4xejoxjfk5a0a50bo8hvst,1,12.2,16.6,2022-09-30T18:49:25.372Z,2022-10-01T05:39:10Z,3807589395,233,35,3808397455,178,,3808120261,385,,3807589373,56,Back,3807589375,285,,3807589371,167,,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465159179,14,6,1,1,59,jb4xejoxjfk5a0a50bo8hvst,0,13.1,15.4,2022-09-30T18:49:27.472Z,2022-10-01T02:45:33Z,3807589423,73,,3807589541,233,36,3807589421,56,Back,,,,,,,,,,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465159187,36,6,1,1,59,5z1b7fuvpqe6vnigvopomvecu,1,86.9,84.6,2022-09-30T18:49:27.472Z,2022-10-01T02:45:33Z,3807589469,56,Left,3807589525,233,14,3807589471,73,,,,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465159499,37,1,1,2,19,5z1b7fuvpqe6vnigvopomvecu,1,99.5,99.5,2022-09-30T18:49:47.312Z,2022-10-01T02:45:39Z,3807591215,212,9.4,3807591205,56,Left,3807591207,140,91.9,3807591217,213,3.7,3807591209,141,92.1,3807591203,6,,3808397571,178,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
