id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2515453767,4,1,1,0,30,5z1b7fuvpqe6vnigvopomvecu,1,17,24,2023-03-04T19:48:43.034Z,2023-03-05T17:10:54Z,4073044553,241,,4073044551,5,,4073044555,56,Back,4073044559,141,44.9,4074522307,178,,4073044561,212,14.5,4073044557,140,19.5,4073044563,213,1.4,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515453801,5,1,1,0,34,5z1b7fuvpqe6vnigvopomvecu,1,19,47.4,2023-03-04T19:48:47.598Z,2023-03-05T17:10:53Z,4074522427,178,,4073044735,56,Back,4073044739,141,20.7,4073044743,213,4.9,4073044741,212,18.7,4073044737,140,23.1,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515453813,6,1,1,0,37,5z1b7fuvpqe6vnigvopomvecu,1,22.8,22.6,2023-03-04T19:48:50.533Z,2023-03-05T17:10:52Z,4073044789,56,Back,4073044797,213,5.4,4073044795,212,16.1,4074522505,178,,4073044791,140,32.3,4073044793,141,4.0,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515453819,7,1,1,0,39,5z1b7fuvpqe6vnigvopomvecu,1,32.8,5.4,2023-03-04T19:48:51.869Z,2023-03-05T17:10:51Z,4073044843,56,Back,4073044849,212,6.2,4073044845,140,31.6,4074522553,178,,4073044851,213,1.8,4073044847,141,14.4,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515453827,8,1,1,0,39,5z1b7fuvpqe6vnigvopomvecu,0,31.8,18.6,2023-03-04T19:48:52.573Z,2023-03-05T17:10:51Z,4074522635,178,,4073044885,56,Back,4073044889,141,10.9,4073044893,213,5.6,4073044891,212,8.7,4073044887,140,38.4,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515734895,831,67,1,0,40,2nhn3ikl1ciq34w3hcp883d6p,1,57.7,94.1,2023-03-04T19:48:53.596Z,2023-03-05T17:10:50Z,4074560661,233,980,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515734891,980,67,1,0,40,5z1b7fuvpqe6vnigvopomvecu,0,42.3,5.9,2023-03-04T19:48:53.597Z,2023-03-05T17:10:50Z,4074560669,233,831,,,,,,,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515453833,10,8,1,0,40,2nhn3ikl1ciq34w3hcp883d6p,1,56.4,90.9,2023-03-04T19:48:53.610Z,2023-03-05T17:10:50Z,4073628697,383,,4074522719,178,,4073044917,56,Left,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515453841,11,49,1,0,41,2nhn3ikl1ciq34w3hcp883d6p,1,56.8,90.8,2023-03-04T19:48:53.672Z,2023-03-05T17:10:49Z,,,,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515453859,12,1,1,0,42,2nhn3ikl1ciq34w3hcp883d6p,1,61.4,88.3,2023-03-04T19:48:54.827Z,2023-03-05T17:10:49Z,4073045041,140,71.0,4073045045,212,10.5,4073045043,141,83.8,4073045039,56,Left,4074522875,178,,4073045047,213,6.0,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515453871,13,1,1,0,42,2nhn3ikl1ciq34w3hcp883d6p,0,70.9,84.1,2023-03-04T19:48:55.656Z,2023-03-05T17:10:48Z,4073045093,140,75.1,4073045099,213,0.7,4073045095,141,89.1,4073045091,56,Left,4074522949,178,,4073045097,212,5.6,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515453863,9,49,1,0,44,5z1b7fuvpqe6vnigvopomvecu,1,27.1,11,2023-03-04T19:48:57.156Z,2023-03-05T17:10:48Z,,,,,,,,,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515453927,10,1,1,0,46,5z1b7fuvpqe6vnigvopomvecu,1,24.6,3.6,2023-03-04T19:48:58.982Z,2023-03-05T17:10:46Z,4073045429,140,33.2,4073045433,212,9.1,4073045435,213,0.1,4074523145,178,,4073045431,141,4.6,4073045427,56,Back,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515453943,11,1,1,0,47,5z1b7fuvpqe6vnigvopomvecu,1,30.2,3.6,2023-03-04T19:49:00.573Z,2023-03-05T17:10:46Z,4073045501,141,20.6,4073045499,140,26.3,4073045505,213,1.9,4074523229,178,,4073045503,212,12.3,4073045497,56,Back,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515453983,12,1,1,0,50,5z1b7fuvpqe6vnigvopomvecu,1,24.6,30.1,2023-03-04T19:49:03.033Z,2023-03-05T17:10:45Z,4073045749,141,38.8,4073045745,56,Back,4073045747,140,7.6,4073045753,213,2.8,4074523325,178,,4073045751,212,18.8,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454031,13,1,1,0,52,5z1b7fuvpqe6vnigvopomvecu,1,7.6,45.3,2023-03-04T19:49:05.385Z,2023-03-05T17:10:44Z,4074523419,178,,4073046007,140,53.9,4073046013,212,55.2,4073046011,141,83.9,4073046015,213,0.5,4073045999,157,,4073046017,1,,4073046003,56,Left,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454085,14,1,1,0,56,5z1b7fuvpqe6vnigvopomvecu,1,52,82.6,2023-03-04T19:49:08.989Z,2023-03-05T17:10:44Z,4073046277,140,41.3,4074523473,178,,4073046281,212,12.9,4073046283,213,2.6,4073046275,56,Back,4073046279,141,92.0,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454119,15,1,1,0,58,5z1b7fuvpqe6vnigvopomvecu,1,38.7,96.9,2023-03-04T19:49:11.602Z,2023-03-05T17:10:43Z,4073046469,56,Back,4073046473,141,79.9,4073046471,140,33.4,4073046475,212,12.8,4073046477,213,4.3,4074523555,178,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454163,16,1,1,1,0,5z1b7fuvpqe6vnigvopomvecu,1,28.5,86.3,2023-03-04T19:49:12.823Z,2023-03-05T17:10:42Z,4073046713,141,65.4,4073046711,140,41.6,4073046715,212,19.8,4073046709,56,Back,4074523637,178,,4073046717,213,5.5,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454201,17,1,1,1,3,5z1b7fuvpqe6vnigvopomvecu,1,38.1,68.4,2023-03-04T19:49:15.985Z,2023-03-05T17:10:41Z,4073046969,141,66.6,4074524079,178,,4073046981,213,6.2,4073046963,140,56.0,4073046977,212,18.8,4073046947,56,Center,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454219,18,1,1,1,7,5z1b7fuvpqe6vnigvopomvecu,1,53.2,70.7,2023-03-04T19:49:19.869Z,2023-03-05T17:10:39Z,4073047051,140,52.0,4074524181,178,,4073047055,212,1.4,4073047053,141,69.9,4073047057,213,3.5,4073047049,56,Center,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454239,19,1,1,1,10,5z1b7fuvpqe6vnigvopomvecu,1,53.6,74.5,2023-03-04T19:49:22.816Z,2023-03-05T17:10:37Z,4073047159,213,0.2,4073047147,140,60.6,4073047153,141,77.0,4074524235,178,,4073047143,56,Center,4073047157,212,7.5,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454253,20,1,1,1,10,5z1b7fuvpqe6vnigvopomvecu,1,61.4,80.2,2023-03-04T19:49:23.511Z,2023-03-05T17:10:37Z,4073047201,213,3.5,4073630007,156,,4073047197,141,75.3,4073047193,140,52.3,4073047199,212,10.1,4073047191,56,Center,4074524317,178,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454265,21,1,1,1,11,5z1b7fuvpqe6vnigvopomvecu,1,56,77.6,2023-03-04T19:49:24.457Z,2023-03-05T17:10:36Z,4073047259,140,55.9,4074524393,178,,4073047257,56,Left,4073047263,212,9.9,4073047261,141,92.1,4073047265,213,1.6,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454285,22,1,1,1,13,5z1b7fuvpqe6vnigvopomvecu,1,57.5,96,2023-03-04T19:49:26.145Z,2023-03-05T17:10:35Z,4073047351,56,Left,4074524587,178,,4073047355,141,79.1,4073047359,213,4.7,4073047353,140,57.0,4073047357,212,11.5,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454295,23,1,1,1,14,5z1b7fuvpqe6vnigvopomvecu,1,54,87.7,2023-03-04T19:49:27.242Z,2023-03-05T17:10:35Z,4073047411,212,2.4,4073047413,213,2.1,4073047407,141,90.8,4074524631,178,,4073047403,140,52.9,4073047401,56,Left,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454313,24,1,1,1,15,5z1b7fuvpqe6vnigvopomvecu,1,52.2,97.3,2023-03-04T19:49:27.949Z,2023-03-05T17:10:34Z,4074524669,178,,4073047527,212,14.5,4073047523,140,43.9,4073047525,141,80.2,4073047529,213,4.1,4073047519,56,Back,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454337,25,1,1,1,17,5z1b7fuvpqe6vnigvopomvecu,1,43.4,81.7,2023-03-04T19:49:30.422Z,2023-03-05T17:10:34Z,4073047739,56,Back,4073047745,212,12.9,4073047741,140,46.8,4073047743,141,63.4,4074524725,178,,4073047747,213,5.0,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454353,26,1,1,1,19,5z1b7fuvpqe6vnigvopomvecu,1,44.8,66.2,2023-03-04T19:49:32.315Z,2023-03-05T17:10:33Z,4073047857,141,53.4,4074524803,178,,4073047861,213,3.7,4073047855,140,32.5,4073047859,212,15.6,4073047853,56,Back,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454399,27,1,1,1,21,5z1b7fuvpqe6vnigvopomvecu,1,32.9,52.9,2023-03-04T19:49:34.365Z,2023-03-05T17:10:32Z,4073048093,213,4.8,4074524823,178,,4073048081,56,Back,4073048085,141,22.7,4073048089,212,20.6,4073048083,140,34.8,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454419,28,1,1,1,25,5z1b7fuvpqe6vnigvopomvecu,1,39.7,16.5,2023-03-04T19:49:38.426Z,2023-03-05T17:10:30Z,4073048229,56,Back,4073048231,140,44.3,4073048235,212,6.0,4073048233,141,21.8,4074524857,178,,4073048237,213,0.6,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454433,29,1,1,1,27,5z1b7fuvpqe6vnigvopomvecu,1,43.8,22.9,2023-03-04T19:49:40.216Z,2023-03-05T17:10:29Z,4073048297,140,38.4,4074524921,178,,4073048295,56,Back,4073048299,141,7.7,4073048303,213,4.2,4073048301,212,11.8,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454461,30,1,1,1,29,5z1b7fuvpqe6vnigvopomvecu,1,38.1,12.3,2023-03-04T19:49:42.063Z,2023-03-05T17:10:28Z,4074524959,178,,4073048455,213,0.1,4073048451,141,14.7,4073048453,212,11.2,4073048447,56,Back,4073048449,140,48.7,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454601,31,1,1,1,31,5z1b7fuvpqe6vnigvopomvecu,1,52.3,19.1,2023-03-04T19:49:44.466Z,2023-03-05T17:10:27Z,4073049151,56,Left,4073049159,213,1.3,4073049155,141,91.5,4073049153,140,62.9,4073049157,212,50.5,4074525013,178,,4073049149,196,,4073049161,1,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454609,32,1,1,1,42,5z1b7fuvpqe6vnigvopomvecu,0,77.7,71.3,2023-03-04T19:49:55.113Z,2023-03-05T17:10:23Z,4074525071,178,,4073049351,286,,4073049209,140,77.3,4073049347,233,14,4073049215,213,4.6,4073049211,141,64.9,4073049213,212,4.4,4073049345,236,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,4073049207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454625,14,74,1,1,42,2nhn3ikl1ciq34w3hcp883d6p,1,20.8,30.3,2023-03-04T19:49:55.142Z,2023-03-05T17:10:22Z,4073049273,285,,4073049271,56,Back,4074525189,178,,4073049363,233,32,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454721,33,1,1,1,46,5z1b7fuvpqe6vnigvopomvecu,1,68.8,46.7,2023-03-04T19:49:59.204Z,2023-03-05T17:10:20Z,4073049795,212,27.0,4073049791,140,75.0,4073049793,141,8.2,4074525267,178,,4073049797,213,5.0,4073049789,56,Right,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454749,34,1,1,1,50,5z1b7fuvpqe6vnigvopomvecu,1,77.7,10.3,2023-03-04T19:50:03.585Z,2023-03-05T17:10:19Z,4073049951,141,10.0,4073049955,213,6.3,4073049947,56,Right,4073049953,212,6.4,4074525325,178,,4073049949,140,83.8,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454759,35,1,1,1,53,5z1b7fuvpqe6vnigvopomvecu,0,79.2,10,2023-03-04T19:50:06.379Z,2023-03-05T17:10:18Z,4073049985,212,2.5,4073049981,140,79.5,4073049983,141,13.7,4074525515,178,,4073049979,56,Right,4073050091,233,15,4073049987,213,1.4,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454775,15,61,1,1,53,2nhn3ikl1ciq34w3hcp883d6p,1,18.5,84.9,2023-03-04T19:50:06.385Z,2023-03-05T17:10:18Z,4073050073,56,Back,4074525561,178,,,,,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454783,16,49,1,1,53,2nhn3ikl1ciq34w3hcp883d6p,1,19.8,89.1,2023-03-04T19:50:06.530Z,2023-03-05T17:10:17Z,,,,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454797,17,1,1,1,55,2nhn3ikl1ciq34w3hcp883d6p,0,23.5,84.9,2023-03-04T19:50:08.293Z,2023-03-05T17:10:17Z,4073050203,56,Back,4073050205,140,21.1,4074525755,178,,4073050209,212,2.9,4073050211,213,3.6,4073050207,141,82.9,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454787,36,8,1,1,56,5z1b7fuvpqe6vnigvopomvecu,1,76,19.6,2023-03-04T19:50:08.976Z,2023-03-05T17:10:16Z,4073631433,384,,4073050137,56,Right,4074525815,178,,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454803,37,49,1,1,57,5z1b7fuvpqe6vnigvopomvecu,1,72.4,29.1,2023-03-04T19:50:09.671Z,2023-03-05T17:10:16Z,,,,,,,,,,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
