id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2509363963,14,1,1,1,8,jb4xejoxjfk5a0a50bo8hvst,1,54.2,77.1,2023-02-18T17:18:22.073Z,2023-02-19T09:55:19Z,4040902057,212,18.6,4040902051,56,Back,4040902055,141,70.9,4042693877,178,,4040902053,140,36.9,4040902059,213,3.4,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509363995,15,1,1,1,11,jb4xejoxjfk5a0a50bo8hvst,1,27,71.3,2023-02-18T17:18:25.491Z,2023-02-19T09:55:19Z,4040902247,140,14.6,4042694059,178,,4040902253,213,3.9,4040902251,212,17.3,4040902249,141,54.5,4040902245,56,Back,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364019,16,1,1,1,13,jb4xejoxjfk5a0a50bo8hvst,1,13.3,49.4,2023-02-18T17:18:27.454Z,2023-02-19T09:55:18Z,4040902381,140,23.2,4040902385,212,20.5,4040902387,213,1.0,4040902379,56,Back,4040902383,141,75.3,4042694123,178,,,,,,,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364039,17,1,1,1,19,jb4xejoxjfk5a0a50bo8hvst,1,33.8,88.4,2023-02-18T17:18:32.843Z,2023-02-19T09:55:17Z,4040902537,141,71.5,4040902535,140,40.9,4040902541,213,5.3,4040902533,56,Back,4042694185,178,,4040902539,212,13.7,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364051,18,1,1,1,22,jb4xejoxjfk5a0a50bo8hvst,1,43.2,88.3,2023-02-18T17:18:35.649Z,2023-02-19T09:55:16Z,4042694273,178,,4040902629,141,97.7,4040902633,213,2.3,4040902625,56,Back,4040902627,140,37.8,4040902631,212,8.5,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364111,19,1,1,1,23,jb4xejoxjfk5a0a50bo8hvst,0,41.1,99.4,2023-02-18T17:18:37.271Z,2023-02-19T09:55:15Z,4040902849,212,41.7,4042694387,178,,4040902851,213,6.2,4040902843,56,Left,4040902845,140,80.6,4040902841,155,,4040902847,141,92.4,4040902853,1,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364105,11,49,1,1,28,547zzwqbiugzphhnrhj3z5k5i,1,20.8,5,2023-02-18T17:18:41.549Z,2023-02-19T09:55:14Z,,,,,,,,,,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364129,12,1,1,1,28,547zzwqbiugzphhnrhj3z5k5i,1,20.4,5,2023-02-18T17:18:41.641Z,2023-02-19T09:55:14Z,4040902955,213,2.3,4040902953,212,24.0,4040902947,56,Back,4040902951,141,31.0,4040902949,140,4.9,4042700631,178,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364161,13,1,1,1,30,547zzwqbiugzphhnrhj3z5k5i,1,3.8,31.9,2023-02-18T17:18:43.869Z,2023-02-19T09:55:14Z,4040903157,140,36.1,4040903161,212,35.9,4040903155,56,Back,4040903163,213,0.3,4042700661,178,,4040903153,155,,4040903165,1,,4040903159,141,49.3,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364163,14,44,1,1,32,547zzwqbiugzphhnrhj3z5k5i,1,40.5,39.9,2023-02-18T17:18:46.426Z,2023-02-19T09:55:13Z,4040903187,233,20,4040903171,56,Back,4040903173,285,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364155,20,44,1,1,32,jb4xejoxjfk5a0a50bo8hvst,0,59.5,60.1,2023-02-18T17:18:46.427Z,2023-02-19T09:55:13Z,4040903127,56,Center,4040903193,233,14,4040903129,286,,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364169,15,1,1,1,32,547zzwqbiugzphhnrhj3z5k5i,0,39.4,41.6,2023-02-18T17:18:46.521Z,2023-02-19T09:55:12Z,4042700837,388,,4040903203,140,41.6,4040903199,168,,4040903205,141,62.0,4040903209,213,1.4,4040903201,56,Back,4040903207,212,14.1,4040903197,3,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364167,21,8,1,1,34,jb4xejoxjfk5a0a50bo8hvst,1,55.4,37.6,2023-02-18T17:18:47.723Z,2023-02-19T09:55:12Z,4042701021,178,,4040903195,56,Center,4042034475,384,,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364187,22,1,1,1,35,jb4xejoxjfk5a0a50bo8hvst,1,65.5,37.2,2023-02-18T17:18:48.755Z,2023-02-19T09:55:11Z,4040903317,213,4.7,4042701065,178,,4040903311,140,65.0,4040903309,56,Right,4040903315,212,18.6,4040903313,141,9.8,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364193,23,49,1,1,36,jb4xejoxjfk5a0a50bo8hvst,1,63.9,21.4,2023-02-18T17:18:50.200Z,2023-02-19T09:55:11Z,,,,,,,,,,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364229,24,1,1,1,38,jb4xejoxjfk5a0a50bo8hvst,0,75.5,6.3,2023-02-18T17:18:52.019Z,2023-02-19T09:55:10Z,4042701175,178,,4040903409,141,55.8,4040903405,56,Center,4040903413,213,1.2,4040903407,140,88.4,4040903401,2,,4042035407,20,,4040903403,155,,5oa6glaxweluggb6odyxb4uz9,D. Opare,4040903411,212,36.3,4040903415,1,4042035405,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364243,16,44,1,1,40,547zzwqbiugzphhnrhj3z5k5i,1,9,47.7,2023-02-18T17:18:53.906Z,2023-02-19T09:55:09Z,4040903503,285,,4040903509,233,25,4040903501,56,Back,,,,,,,,,,,,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364235,25,44,1,1,40,jb4xejoxjfk5a0a50bo8hvst,0,91,52.3,2023-02-18T17:18:53.907Z,2023-02-19T09:55:09Z,4040903461,286,,4040903459,56,Center,4040903543,233,16,,,,,,,,,,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364253,17,12,1,1,40,547zzwqbiugzphhnrhj3z5k5i,1,8.5,50.9,2023-02-18T17:18:53.944Z,2023-02-19T09:55:09Z,4040903553,140,19.5,4040903559,213,5.2,4040903555,141,20.6,4040903575,15,,4040903557,212,23.6,4040903551,56,Back,4042701353,388,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364263,18,49,1,1,41,547zzwqbiugzphhnrhj3z5k5i,1,13.2,26.4,2023-02-18T17:18:55.522Z,2023-02-19T09:55:08Z,,,,,,,,,,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364331,19,1,1,1,43,547zzwqbiugzphhnrhj3z5k5i,1,17.4,23.2,2023-02-18T17:18:57.022Z,2023-02-19T09:55:07Z,4040903825,140,37.8,4040903829,212,23.2,4040903823,56,Back,4040903831,213,0.4,4042701491,178,,4040903827,141,36.3,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364335,20,4,1,1,45,547zzwqbiugzphhnrhj3z5k5i,1,42.6,36.6,2023-02-18T17:18:59.160Z,2023-02-19T09:55:06Z,4040903853,152,,4040903859,233,26,4040903855,265,,4040903857,286,,4040903849,13,,4040903851,56,Back,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364319,26,4,1,1,45,jb4xejoxjfk5a0a50bo8hvst,0,57.4,63.4,2023-02-18T17:18:59.161Z,2023-02-19T09:55:06Z,4042701575,178,,4040903747,56,Center,4040903753,285,,4040903745,13,,4040903749,152,,4040903751,265,,4040903877,233,20,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364451,21,1,1,1,57,547zzwqbiugzphhnrhj3z5k5i,1,40.5,40.7,2023-02-18T17:19:10.658Z,2023-02-19T09:55:05Z,4040904273,56,Back,4040904269,5,,4042701637,178,,4040904281,212,23.9,4040904297,189,,4040904283,213,5.1,4040904279,141,8.5,4040904277,140,49.7,cg748vqllo7gdcz5id1gvqggl,N. Rommens,4040904271,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364469,22,1,1,1,59,547zzwqbiugzphhnrhj3z5k5i,1,51.4,5,2023-02-18T17:19:12.934Z,2023-02-19T09:55:05Z,4040904331,212,14.6,4042701727,178,,4040904327,140,58.3,4040904325,56,Center,4040904333,213,1.1,4040904329,141,23.7,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364479,23,1,1,2,0,547zzwqbiugzphhnrhj3z5k5i,1,58.7,24.2,2023-02-18T17:19:14.211Z,2023-02-19T09:55:04Z,4040904377,56,Right,4042701765,178,,4040904381,141,5.5,4040904383,212,13.0,4040904379,140,61.4,4040904385,213,4.9,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364483,24,1,1,2,2,547zzwqbiugzphhnrhj3z5k5i,0,60.2,0.1,2023-02-18T17:19:16.290Z,2023-02-19T09:55:03Z,4040904407,212,19.5,4040904405,141,25.0,4040904401,56,Center,4042701773,178,,4040904403,140,69.5,4040904409,213,1.0,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364491,27,49,1,2,4,jb4xejoxjfk5a0a50bo8hvst,1,31.3,83,2023-02-18T17:19:17.613Z,2023-02-19T09:55:03Z,,,,,,,,,,,,,,,,,,,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364555,28,1,1,2,4,jb4xejoxjfk5a0a50bo8hvst,1,32.8,79,2023-02-18T17:19:18.518Z,2023-02-19T09:55:02Z,4040904575,140,42.0,4040904579,212,13.2,4040904573,56,Back,4040904577,141,65.8,4042701939,178,,4040904581,213,5.5,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364613,29,1,1,2,11,jb4xejoxjfk5a0a50bo8hvst,0,42.8,46.4,2023-02-18T17:19:24.578Z,2023-02-19T09:54:59Z,4042701999,178,,4040904831,140,100.0,4040904827,155,,4040904837,213,5.9,4040904839,1,,4040904833,141,10.6,4040904829,56,Right,4040904835,212,66.3,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364615,25,5,1,2,16,547zzwqbiugzphhnrhj3z5k5i,1,-1.2,90.2,2023-02-18T17:19:29.760Z,2023-02-19T05:57:15Z,4040904843,346,,4040904873,233,30,4040904841,56,Back,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364617,30,5,1,2,16,jb4xejoxjfk5a0a50bo8hvst,0,101.2,9.8,2023-02-18T17:19:29.760Z,2023-02-19T05:57:14Z,4040904901,233,25,4040904857,346,,4040904855,56,Right,,,,,,,,,,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509364729,26,1,1,2,27,547zzwqbiugzphhnrhj3z5k5i,1,2.8,52.6,2023-02-18T17:19:41.393Z,2023-02-19T09:54:59Z,4040905467,141,89.4,4040905461,124,,4040905475,237,,4040905463,56,Back,4040905481,189,,4040905469,212,28.2,4040905471,213,1.1,4040905465,140,15.1,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
