id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/17/value
2519234215,6,1,1,0,20,8y3iucyxguipljcmf87a11bk9,1,42.8,92.2,2023-03-12T15:01:20.968Z,2023-03-13T10:00:04Z,4093071585,140,37.3,4095314237,178,,4093071591,213,3.7,4093071589,212,7.0,4093071583,56,Back,4093071587,141,86.3,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234243,7,1,1,0,22,8y3iucyxguipljcmf87a11bk9,1,40.2,79.1,2023-03-12T15:01:23.006Z,2023-03-13T10:00:03Z,4093071739,213,4.2,4093071731,56,Back,4093071737,212,17.1,4093071733,140,32.9,4095314269,178,,4093071735,141,56.6,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234277,8,1,1,0,24,8y3iucyxguipljcmf87a11bk9,1,33.8,57.2,2023-03-12T15:01:24.929Z,2023-03-13T10:00:02Z,4093071911,213,1.9,4095314331,178,,4093071907,141,78.2,4093071903,56,Back,4093071909,212,15.3,4093071905,140,28.6,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234333,9,1,1,0,28,8y3iucyxguipljcmf87a11bk9,1,33.1,83.8,2023-03-12T15:01:28.863Z,2023-03-13T10:00:01Z,4095314381,178,,4093072213,213,0.8,4093072211,212,12.6,4093072207,140,41.6,4093072209,141,96.8,4093072205,56,Back,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234385,10,1,1,0,32,8y3iucyxguipljcmf87a11bk9,1,41.2,90.5,2023-03-12T15:01:32.553Z,2023-03-13T10:00:00Z,4093072453,56,Back,4093072457,140,28.1,4093072461,141,50.0,4093072469,213,4.2,4093072467,212,30.8,4095314467,178,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234411,11,1,1,0,37,8y3iucyxguipljcmf87a11bk9,0,43.8,29.5,2023-03-12T15:01:38.067Z,2023-03-13T09:59:58Z,4093072641,1,,4093072631,56,Center,4093072639,213,6.2,4093072637,212,60.3,4093072633,140,100.0,4093072629,155,,4093072635,141,23.6,4095314513,178,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234423,6,5,1,0,41,547zzwqbiugzphhnrhj3z5k5i,1,-1.1,73.6,2023-03-12T15:01:42.037Z,2023-03-13T04:47:17Z,4093072687,346,,4093072693,233,12,4093072685,56,Back,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234415,12,5,1,0,41,8y3iucyxguipljcmf87a11bk9,0,101.1,26.4,2023-03-12T15:01:42.037Z,2023-03-13T04:47:18Z,4093072713,233,6,4093072649,346,,4093072647,56,Center,,,,,,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234729,7,1,1,1,3,547zzwqbiugzphhnrhj3z5k5i,1,5,42.5,2023-03-12T15:02:04.137Z,2023-03-13T09:59:58Z,4093074311,124,,4093074319,212,59.7,4093074321,213,6.0,4093074327,74,,4093074323,1,,4093074313,56,Right,4093074317,141,20.9,4093074315,140,60.1,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234735,8,44,1,1,6,547zzwqbiugzphhnrhj3z5k5i,1,55.7,29.8,2023-03-12T15:02:07.193Z,2023-03-13T09:59:57Z,4093074361,286,,4093074359,56,Center,4093074463,233,13,,,,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234749,13,44,1,1,6,8y3iucyxguipljcmf87a11bk9,0,44.3,70.2,2023-03-12T15:02:07.194Z,2023-03-13T09:59:57Z,4093074419,285,,4093074417,56,Back,4093074489,233,8,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234745,9,1,1,1,6,547zzwqbiugzphhnrhj3z5k5i,0,55.3,30.2,2023-03-12T15:02:07.232Z,2023-03-13T09:59:56Z,4093074407,141,20.7,4093074403,56,Right,4093074405,140,65.9,4093074409,212,12.9,4093074401,168,,4095314645,388,,4093074399,3,,4093074411,213,5.8,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234767,14,1,1,1,7,8y3iucyxguipljcmf87a11bk9,1,34.2,67.8,2023-03-12T15:02:08.134Z,2023-03-13T09:59:56Z,4093074545,212,9.1,4093074539,56,Back,4093074541,140,42.6,4093074543,141,70.8,4093074547,213,0.2,4093074537,3,,4095314699,178,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234791,15,1,1,1,8,8y3iucyxguipljcmf87a11bk9,1,46,66.7,2023-03-12T15:02:09.359Z,2023-03-13T09:59:56Z,4093074661,213,3.1,4095314795,388,,4093074655,140,36.7,4093074659,212,9.8,4093074651,3,,4093074657,141,67.2,4093074653,56,Back,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234797,16,49,1,1,9,8y3iucyxguipljcmf87a11bk9,1,41.4,60.6,2023-03-12T15:02:09.889Z,2023-03-13T09:59:55Z,,,,,,,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234835,17,1,1,1,9,8y3iucyxguipljcmf87a11bk9,0,41.5,60.7,2023-03-12T15:02:09.944Z,2023-03-13T09:59:55Z,4093074871,213,0.4,4093074873,1,,4093074863,56,Center,4093074867,141,69.1,4093074869,212,13.9,4093074861,157,,4093074865,140,53.6,4095314929,178,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234815,10,44,1,1,11,547zzwqbiugzphhnrhj3z5k5i,1,46.2,36.5,2023-03-12T15:02:11.880Z,2023-03-13T09:59:54Z,4093074751,56,Back,4093074753,285,,4093074977,233,18,,,,,,,,,,,,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234849,18,44,1,1,11,8y3iucyxguipljcmf87a11bk9,0,53.8,63.5,2023-03-12T15:02:11.881Z,2023-03-13T09:59:54Z,4093074941,286,,4093074993,233,10,4093074939,56,Center,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234839,11,1,1,1,11,547zzwqbiugzphhnrhj3z5k5i,1,46.3,34.9,2023-03-12T15:02:11.928Z,2023-03-13T09:59:53Z,4093074893,3,,4093074905,212,2.3,4093074909,213,1.3,4095315023,388,,4093074899,140,46.9,4093074895,56,Back,4093074903,141,38.2,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234843,12,49,1,1,12,547zzwqbiugzphhnrhj3z5k5i,1,50.5,42.9,2023-03-12T15:02:13.123Z,2023-03-13T09:59:53Z,,,,,,,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234883,13,1,1,1,12,547zzwqbiugzphhnrhj3z5k5i,1,50.5,43,2023-03-12T15:02:13.147Z,2023-03-13T09:59:52Z,4093075107,56,Back,4093075109,140,37.6,4093075115,213,2.3,4093075113,212,21.3,4095315121,178,,4093075111,141,67.2,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234913,14,1,1,1,15,547zzwqbiugzphhnrhj3z5k5i,0,36.1,72,2023-03-12T15:02:15.805Z,2023-03-13T09:59:52Z,4095315165,178,,4093075259,56,Left,4093075273,213,0.6,4093075269,212,23.1,4093075261,140,54.6,4093075265,141,90.3,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519654737,991,67,1,1,17,8y3iucyxguipljcmf87a11bk9,1,45.7,8.8,2023-03-12T15:02:17.602Z,2023-03-13T09:59:52Z,4095339785,233,778,,,,,,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519654735,778,67,1,1,17,547zzwqbiugzphhnrhj3z5k5i,0,54.3,91.2,2023-03-12T15:02:17.603Z,2023-03-13T09:59:51Z,4095339789,233,991,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234953,19,8,1,1,17,8y3iucyxguipljcmf87a11bk9,1,46.5,10.8,2023-03-12T15:02:17.632Z,2023-03-13T09:59:51Z,4093075477,56,Back,4095315199,178,,4094635307,385,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234959,15,5,1,1,18,547zzwqbiugzphhnrhj3z5k5i,1,53.6,102,2023-03-12T15:02:18.608Z,2023-03-13T04:48:09Z,4093075499,347,,4093075587,233,20,4093075497,56,Left,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519234969,20,5,1,1,18,8y3iucyxguipljcmf87a11bk9,0,46.4,-2,2023-03-12T15:02:18.608Z,2023-03-13T04:48:08Z,4093075613,233,15,4093075549,56,Back,4093075551,347,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235055,16,1,1,1,24,547zzwqbiugzphhnrhj3z5k5i,0,55.3,100,2023-03-12T15:02:25.204Z,2023-03-13T09:59:50Z,4093076035,140,77.6,4093076033,56,Left,4093076037,141,89.9,4093076043,1,,4093076041,213,5.9,4093076031,107,,4093076039,212,24.8,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235057,21,49,1,1,28,8y3iucyxguipljcmf87a11bk9,1,20.6,16.8,2023-03-12T15:02:28.484Z,2023-03-13T09:59:50Z,,,,,,,,,,,,,,,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235135,22,1,1,1,29,8y3iucyxguipljcmf87a11bk9,1,19.2,12.8,2023-03-12T15:02:29.977Z,2023-03-13T09:59:49Z,4093076505,140,31.0,4093076509,212,13.9,4093076507,141,3.4,4093076503,56,Back,4095315327,178,,4093076511,213,5.8,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519654945,779,83,1,1,33,547zzwqbiugzphhnrhj3z5k5i,1,59.6,96.6,2023-03-12T15:02:33.654Z,2023-03-13T09:59:48Z,4095340709,399,516217,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235163,23,1,1,1,33,8y3iucyxguipljcmf87a11bk9,0,40.5,3.4,2023-03-12T15:02:33.697Z,2023-03-13T09:59:47Z,4093076635,140,45.9,4095315463,178,,4093076633,56,Back,4093076637,141,11.1,4093076641,213,0.7,4093076639,212,7.7,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235157,17,49,1,1,34,547zzwqbiugzphhnrhj3z5k5i,1,50.6,91,2023-03-12T15:02:34.992Z,2023-03-13T09:59:47Z,,,,,,,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235191,18,1,1,1,34,547zzwqbiugzphhnrhj3z5k5i,1,50.6,91,2023-03-12T15:02:35.003Z,2023-03-13T09:59:46Z,4095315573,178,,4093076829,141,91.7,4093076833,213,0.1,4093076831,212,7.8,4093076827,140,58.0,4093076825,56,Left,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235235,19,1,1,1,37,547zzwqbiugzphhnrhj3z5k5i,1,55.6,92.8,2023-03-12T15:02:37.506Z,2023-03-13T09:59:45Z,4093077053,56,Left,4093077057,141,94.5,4093077059,212,3.5,4093077055,140,58.7,4093077061,213,0.3,4095315627,178,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235265,20,1,1,1,39,547zzwqbiugzphhnrhj3z5k5i,1,58.6,99.6,2023-03-12T15:02:39.425Z,2023-03-13T09:59:44Z,4095315673,178,,4093077233,141,91.8,4093077237,213,3.5,4093077231,140,43.4,4093077227,56,Back,4093077235,212,16.8,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235319,21,1,1,1,41,547zzwqbiugzphhnrhj3z5k5i,1,48.6,94.3,2023-03-12T15:02:41.985Z,2023-03-13T09:59:43Z,4095315715,178,,4093077457,141,79.6,4093077453,140,27.3,4093077459,212,24.5,4093077451,56,Back,4093077461,213,3.6,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235365,22,1,1,1,44,547zzwqbiugzphhnrhj3z5k5i,1,23.3,84.9,2023-03-12T15:02:44.561Z,2023-03-13T09:59:42Z,4095315759,178,,4093077685,141,59.4,4093077689,213,4.0,4093077681,56,Back,4093077687,212,22.5,4093077683,140,9.6,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235407,23,1,1,1,47,547zzwqbiugzphhnrhj3z5k5i,1,8.1,56,2023-03-12T15:02:48.353Z,2023-03-13T09:59:41Z,4093077975,213,6.1,4093077971,141,39.7,4093077973,212,54.3,4093077977,1,,4093077965,155,,4095315829,178,,4093077967,56,Center,4093077969,140,58.7,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235411,24,44,1,1,51,547zzwqbiugzphhnrhj3z5k5i,1,59.3,40.5,2023-03-12T15:02:51.601Z,2023-03-13T09:59:40Z,4093077995,286,,4093077993,56,Center,4093078027,233,24,,,,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235417,24,44,1,1,51,8y3iucyxguipljcmf87a11bk9,0,40.7,59.5,2023-03-12T15:02:51.602Z,2023-03-13T09:59:40Z,4093078047,233,24,4093078003,56,Back,4093078005,285,,,,,,,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235435,25,1,1,1,51,547zzwqbiugzphhnrhj3z5k5i,0,58.9,41.3,2023-03-12T15:02:51.640Z,2023-03-13T09:59:40Z,4093078079,168,,4095315953,388,,4093078077,3,,4093078085,141,37.7,4093078081,56,Center,4093078089,213,6.1,4093078087,212,11.9,4093078083,140,70.0,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235449,25,61,1,1,52,8y3iucyxguipljcmf87a11bk9,1,32.3,62.7,2023-03-12T15:02:52.565Z,2023-03-13T09:59:39Z,4095341671,21,,4095316077,178,,4093078149,56,Back,,,,,,,,,,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235445,26,43,1,1,52,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-03-12T15:02:53.043Z,2023-03-12T15:03:05Z,4093078145,56,Center,4093079267,144,61,,,,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235523,27,1,1,1,54,547zzwqbiugzphhnrhj3z5k5i,1,74.6,31.3,2023-03-12T15:02:55.209Z,2023-03-13T09:59:38Z,4093078515,213,6.2,4093078513,212,22.7,4093078499,56,Center,4093078503,140,96.1,4095316127,178,,4093079107,210,13,4093079109,154,,4093078509,141,28.5,az21s916gcylcjy5riyia9239,J. Vossen,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519235537,28,13,1,1,56,547zzwqbiugzphhnrhj3z5k5i,1,87.5,27.7,2023-03-12T15:02:56.808Z,2023-03-13T09:59:37Z,4093079127,29,,4093079141,230,96.3,4093079131,55,27,4093079135,102,45.4,4093079145,231,43.4,4093078593,56,Center,4093078585,22,,4093078589,63,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,4093078817,20,4095316225,178,4093079137,103,69.4,4093079129,154,4093079125,74,4093450865,328,,,,,,,,,,,,,,,,,,,,,
2519235507,26,5,1,1,57,8y3iucyxguipljcmf87a11bk9,1,-0.9,55.2,2023-03-12T15:02:57.776Z,2023-03-13T04:49:17Z,4093078657,233,29,4093078417,56,Back,4093078419,346,,,,,,,,,,,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
