id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/16/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2461276323,5,5,1,0,10,547zzwqbiugzphhnrhj3z5k5i,0,20.6,101.8,2022-09-17T16:18:00.154Z,2022-09-17T23:48:20Z,3787009957,347,,3787009955,56,Back,3787010443,233,7,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276429,7,5,1,0,10,2989v3kho9h5jaboe1nr7lx21,1,79.4,-1.8,2022-09-17T16:18:00.154Z,2022-09-17T23:48:20Z,3787010421,347,,3787010427,233,5,3787010419,56,Right,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276459,8,1,1,0,17,2989v3kho9h5jaboe1nr7lx21,1,85.4,0,2022-09-17T16:18:06.885Z,2022-09-18T06:04:41Z,3787010549,107,,3787010555,140,93.1,3787010557,141,8.9,3787010559,212,10.4,3787010551,56,Right,3787010561,213,0.7,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276489,9,1,1,0,17,2989v3kho9h5jaboe1nr7lx21,1,90.4,6.7,2022-09-17T16:18:07.673Z,2022-09-18T06:04:41Z,3787010739,213,5.4,3787010731,56,Right,3788469907,178,,3787010735,141,4.0,3787010733,140,91.8,3787010737,212,2.4,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276521,10,1,1,0,20,2989v3kho9h5jaboe1nr7lx21,0,88.1,6.1,2022-09-17T16:18:10.467Z,2022-09-18T06:04:40Z,3788043989,20,,3788043987,224,,3787010895,155,,3787010897,56,Center,3787010893,2,,3787010901,141,53.6,3787010905,213,1.4,3787010903,212,32.8,e5oet393vired282yco4i7gfd,D. Hashioka,3787010907,1,3788470501,178,3787010899,140,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276561,6,12,1,0,22,547zzwqbiugzphhnrhj3z5k5i,1,7.6,47.5,2022-09-17T16:18:12.223Z,2022-09-18T06:04:40Z,3787011101,140,0.0,3788470811,178,,3787011135,167,,3787011105,212,15.5,3787011099,56,Back,3787011107,213,4.1,3787011103,141,29.1,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276565,7,6,1,0,24,547zzwqbiugzphhnrhj3z5k5i,0,2.8,37.8,2022-09-17T16:18:14.365Z,2022-09-17T23:48:55Z,3787011161,233,11,3787011129,56,Back,3787011131,73,,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276549,11,6,1,0,24,2989v3kho9h5jaboe1nr7lx21,1,97.2,62.2,2022-09-17T16:18:14.365Z,2022-09-17T23:48:55Z,3787011019,56,Center,3787011025,73,,3787011153,233,7,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276801,12,1,1,0,44,2989v3kho9h5jaboe1nr7lx21,1,99.5,99.5,2022-09-17T16:18:33.937Z,2022-09-18T06:04:39Z,3787014363,210,16,3787012515,2,,3787014365,154,,3787012517,6,,3787012519,155,,3787014369,25,,3787012529,212,25.5,3787012521,223,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,3787012531,213,3788047451,20,3787012525,140,95.9,1,4.6,3788471581,178,3787012523,56,Center,3787012527,141,62.4,,,,,,,,,,,,,,,,,,,,,,,
2461276803,13,16,1,0,45,2989v3kho9h5jaboe1nr7lx21,1,95.4,59.7,2022-09-17T16:18:35.585Z,2022-09-18T06:04:39Z,3787014415,103,2.5,3787014407,154,,3787012541,56,Center,3787013461,375,00:45.194,3787013447,20,,3787013443,25,,3787014409,55,12,3788051731,76,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,3788472455,178,3788051735,396,3787014413,102,52.4,,,3787014417,328,3787014405,29,,3787014419,230,98.7,46.7,3787014421,231,53.3,3787013457,374,2022-09-17 17:18:35.070,3787012539,61,3788051733,395,0.8,,,,,,,,,,,
2461277241,8,1,1,1,26,547zzwqbiugzphhnrhj3z5k5i,1,49.9,50,2022-09-17T16:19:16.609Z,2022-09-17T23:49:16Z,3787014871,212,11.8,3787014867,140,39.7,3788472653,178,,3787014865,56,Back,3787014869,141,57.2,3787014875,279,G,3787014873,213,2.7,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277321,9,1,1,1,28,547zzwqbiugzphhnrhj3z5k5i,1,41.7,54.5,2022-09-17T16:19:18.182Z,2022-09-18T06:04:38Z,3787015327,140,47.0,3787015325,56,Back,3788473039,178,,3787015333,213,5.8,3787015331,212,6.4,3787015329,141,50.0,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277613,14,1,1,1,29,547zzwqbiugzphhnrhj3z5k5i,0,49.9,52.8,2022-09-17T16:19:18.956Z,2022-09-18T06:04:38Z,3787018431,56,Back,3787018439,213,3.2,3788473549,178,,3787018433,140,43.2,3787018437,212,7.0,3787018435,141,52.2,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277295,14,8,1,1,29,2989v3kho9h5jaboe1nr7lx21,1,57.1,46.9,2022-09-17T16:19:19.316Z,2022-09-18T06:04:37Z,3788060005,383,,3787015191,56,Center,3788475809,178,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277325,10,4,1,1,30,547zzwqbiugzphhnrhj3z5k5i,1,45.9,54.5,2022-09-17T16:19:20.395Z,2022-09-18T06:04:37Z,3787015341,152,,3787015339,56,Back,3787015337,13,,3787015343,265,,3787015541,233,15,3787015345,286,,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277347,15,4,1,1,30,2989v3kho9h5jaboe1nr7lx21,0,54.1,45.5,2022-09-17T16:19:20.396Z,2022-09-18T06:04:37Z,3787015481,56,Center,3787015489,285,,3788476179,178,,3787015561,233,10,3787015487,265,,3787015485,152,,3787015479,13,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277395,11,1,1,1,40,547zzwqbiugzphhnrhj3z5k5i,1,40.4,61.1,2022-09-17T16:19:30.482Z,2022-09-18T06:04:36Z,3787015761,212,18.0,3788476587,178,,3787015751,5,,3787015759,141,86.2,3787015757,140,35.1,3787015753,152,,3787015755,56,Back,3787015763,213,1.9,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277433,12,1,1,1,43,547zzwqbiugzphhnrhj3z5k5i,1,41.7,86.3,2022-09-17T16:19:33.114Z,2022-09-18T06:04:36Z,3788476753,178,,3787016009,56,Left,3787016011,140,55.4,3787016015,212,15.6,3787016013,141,95.0,3787016017,213,0.4,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277453,13,1,1,1,47,547zzwqbiugzphhnrhj3z5k5i,0,61.3,80.7,2022-09-17T16:19:37.288Z,2022-09-18T06:04:34Z,3787016091,140,57.8,3788477079,178,,3787016089,56,Center,3787016093,141,64.3,3787016097,213,4.4,3787016095,212,11.7,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277465,16,49,1,1,48,2989v3kho9h5jaboe1nr7lx21,1,40.8,34.2,2022-09-17T16:19:38.630Z,2022-09-18T06:04:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277507,17,1,1,1,50,2989v3kho9h5jaboe1nr7lx21,1,35.9,45.7,2022-09-17T16:19:40.495Z,2022-09-18T06:04:32Z,3787016381,141,50.7,3787016377,56,Back,3787016383,212,9.1,3787016379,140,27.9,3787016385,213,2.8,3788477707,178,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277523,18,1,1,1,52,2989v3kho9h5jaboe1nr7lx21,1,24,53.4,2022-09-17T16:19:42.373Z,2022-09-18T06:04:32Z,3787016495,141,39.7,3787016497,212,20.8,3787016493,140,6.3,3788478009,178,,3787016499,213,3.6,3787016491,56,Back,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277577,19,1,1,1,54,2989v3kho9h5jaboe1nr7lx21,1,4.5,41,2022-09-17T16:19:44.533Z,2022-09-18T06:04:31Z,3788478193,178,,3787016651,141,12.2,3787016647,56,Back,3787016649,140,23.5,3787016653,212,28.0,3787016655,213,5.5,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277621,20,1,1,1,57,2989v3kho9h5jaboe1nr7lx21,1,18.7,16.2,2022-09-17T16:19:46.941Z,2022-09-18T06:04:31Z,3787016879,212,15.7,3788478465,178,,3787016875,140,5.6,3787016877,141,27.4,3787016881,213,2.6,3787016873,56,Back,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277677,21,1,1,1,58,2989v3kho9h5jaboe1nr7lx21,1,3.8,23.7,2022-09-17T16:19:48.759Z,2022-09-18T06:04:31Z,3788478779,178,,3787017181,56,Back,3787017189,213,0.1,3787017191,1,,3787017183,140,48.8,3787017187,212,47.7,3787017179,157,,3787017185,141,32.8,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277693,22,44,1,2,2,2989v3kho9h5jaboe1nr7lx21,1,49.8,33.3,2022-09-17T16:19:52.002Z,2022-09-18T06:04:30Z,3787017283,285,,3787017319,233,15,3787017281,56,Back,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277695,15,44,1,2,2,547zzwqbiugzphhnrhj3z5k5i,0,50.2,66.7,2022-09-17T16:19:52.003Z,2022-09-18T06:04:30Z,3787017287,56,Center,3787017327,233,22,3787017289,286,,,,,,,,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277707,23,1,1,2,2,2989v3kho9h5jaboe1nr7lx21,0,49.2,32,2022-09-17T16:19:52.008Z,2022-09-18T06:04:30Z,3788479615,388,,3787017363,213,1.1,3787017349,3,,3787017353,140,59.5,3787017355,141,65.7,3787017351,56,Center,3787017359,212,25.3,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277737,16,49,1,2,4,547zzwqbiugzphhnrhj3z5k5i,1,44.6,40.9,2022-09-17T16:19:54.190Z,2022-09-18T06:04:29Z,,,,,,,,,,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277791,17,1,1,2,4,547zzwqbiugzphhnrhj3z5k5i,1,45.3,40.6,2022-09-17T16:19:54.417Z,2022-09-18T06:04:29Z,3788480159,178,,3787017831,213,2.5,3787017821,155,,3787017829,212,33.2,3787017827,141,71.1,3787017823,56,Back,3787017825,140,20.6,3787017833,1,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277819,18,1,1,2,9,547zzwqbiugzphhnrhj3z5k5i,1,21.7,70.6,2022-09-17T16:19:59.811Z,2022-09-18T06:04:28Z,3787018011,141,95.0,3787018009,140,37.7,3787018017,213,0.8,3787018013,212,23.6,3787018007,56,Back,3788480401,178,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277871,19,1,1,2,13,547zzwqbiugzphhnrhj3z5k5i,1,39.2,89,2022-09-17T16:20:03.191Z,2022-09-18T06:04:27Z,3787018289,213,3.7,3787018281,56,Back,3787018285,141,75.7,3787018283,140,26.0,3788480675,178,,3787018287,212,16.5,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277893,20,1,1,2,16,547zzwqbiugzphhnrhj3z5k5i,1,27.7,67,2022-09-17T16:20:05.899Z,2022-09-18T06:04:27Z,3787018449,56,Back,3788481021,178,,3787018455,212,23.2,3787018457,213,4.6,3787018453,141,33.1,3787018451,140,25.3,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277913,21,1,1,2,19,547zzwqbiugzphhnrhj3z5k5i,1,29.8,18.9,2022-09-17T16:20:09.141Z,2022-09-18T06:04:26Z,3787018563,213,5.4,3787018549,56,Back,3787018555,141,11.9,3787018551,140,33.6,3787018559,212,6.2,3788481153,178,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277947,22,1,1,2,21,547zzwqbiugzphhnrhj3z5k5i,1,36.6,3.3,2022-09-17T16:20:11.345Z,2022-09-18T06:04:25Z,3787018771,213,2.7,3787018765,140,23.8,3787018767,141,13.2,3787018763,56,Back,3787018769,212,15.0,3788481349,178,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461277963,23,1,1,2,22,547zzwqbiugzphhnrhj3z5k5i,0,26.9,6.4,2022-09-17T16:20:12.169Z,2022-09-18T06:04:25Z,3787018861,213,0.4,3787018859,212,37.8,3787018851,157,,3787018855,140,59.9,3788481649,178,,3787018857,141,28.5,3787018853,56,Center,3787018863,1,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461278155,24,4,1,2,24,547zzwqbiugzphhnrhj3z5k5i,1,58.4,20.2,2022-09-17T16:20:14.334Z,2022-09-18T06:04:24Z,3787019917,233,24,3787019885,294,,3787019903,152,,3787019907,286,,3787019897,56,Right,3787019873,13,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461278137,24,4,1,2,24,2989v3kho9h5jaboe1nr7lx21,0,41.6,79.8,2022-09-17T16:20:14.335Z,2022-09-18T06:04:24Z,3787019795,13,,3787019797,294,,3787019801,152,,3787019937,233,24,3787019803,285,,3787019799,56,Back,3788482047,178,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461278183,25,1,1,2,42,547zzwqbiugzphhnrhj3z5k5i,1,60.2,15.8,2022-09-17T16:20:31.940Z,2022-09-18T06:04:24Z,3787020117,212,14.8,3787020113,140,46.1,3787020115,141,16.2,3787020107,5,,3788485475,178,,3787020109,152,,3787020111,56,Back,3787020119,213,3.1,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461278215,26,1,1,2,43,547zzwqbiugzphhnrhj3z5k5i,1,50.8,19.4,2022-09-17T16:20:33.256Z,2022-09-18T06:04:23Z,3787020201,212,14.9,3787020199,141,41.2,3788485675,178,,3787020197,140,49.4,3787020195,56,Back,3787020203,213,1.7,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461278255,27,1,1,2,46,547zzwqbiugzphhnrhj3z5k5i,1,47.3,48.6,2022-09-17T16:20:36.658Z,2022-09-18T06:04:22Z,3787020467,140,56.4,3787020465,56,Left,3787020471,212,31.6,3787020473,213,1.3,3788485819,178,,3787020469,141,92.9,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461278291,28,1,1,2,50,547zzwqbiugzphhnrhj3z5k5i,1,58.7,96.9,2022-09-17T16:20:40.095Z,2022-09-18T06:04:21Z,3787020657,56,Back,3788486039,178,,3787020665,213,3.7,3787020663,212,21.3,3787020661,141,80.5,3787020659,140,41.4,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461278315,29,1,1,2,54,547zzwqbiugzphhnrhj3z5k5i,1,42.1,73.8,2022-09-17T16:20:44.056Z,2022-09-18T06:04:20Z,3788486257,178,,3787020741,140,47.8,3787020739,56,Back,3787020745,212,12.0,3787020747,213,5.2,3787020743,141,58.5,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461278347,30,1,1,2,55,547zzwqbiugzphhnrhj3z5k5i,1,46,59.9,2022-09-17T16:20:45.098Z,2022-09-18T06:04:20Z,3787020827,56,Back,3788486389,178,,3787020833,212,10.8,3787020835,213,2.0,3787020831,141,74.1,3787020829,140,41.5,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
