id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2501665985,11,1,1,1,23,920raeoumft3q2wmvc296uceo,1,32.1,73.2,2023-01-28T19:46:54.952Z,2023-01-29T10:59:47Z,4000421135,141,89.4,4000421131,56,Back,4000421139,213,1.4,4000421133,140,33.9,4000421137,212,11.2,4001341169,178,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501665999,12,1,1,1,25,920raeoumft3q2wmvc296uceo,1,38.1,86.2,2023-01-28T19:46:57.079Z,2023-01-29T10:59:45Z,4000421215,56,Back,4000421221,212,9.2,4000421219,141,93.8,4001341263,178,,4000421223,213,2.5,4000421217,140,30.9,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666029,13,1,1,1,26,920raeoumft3q2wmvc296uceo,1,32.6,94.9,2023-01-28T19:46:58.384Z,2023-01-29T10:59:45Z,4000421381,141,91.1,4000421377,56,Back,4000421385,213,6.0,4001341369,178,,4000421383,212,10.4,4000421379,140,42.2,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666037,14,61,1,1,28,920raeoumft3q2wmvc296uceo,0,45,98.1,2023-01-28T19:46:59.815Z,2023-01-29T10:59:43Z,4000421425,56,Back,4001341549,178,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666063,15,5,1,1,30,920raeoumft3q2wmvc296uceo,0,39,101.6,2023-01-28T19:47:01.885Z,2023-01-29T05:09:10Z,4000421551,56,Back,4000421553,347,,4000421583,233,21,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666053,21,5,1,1,30,ecj1gmc7pqcjo4sc9hvghj5u3,1,61,-1.6,2023-01-28T19:47:01.885Z,2023-01-29T05:09:10Z,4000421565,233,15,4000421517,347,,4000421515,56,Right,,,,,,,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666127,22,1,1,1,31,ecj1gmc7pqcjo4sc9hvghj5u3,1,61.8,0,2023-01-28T19:47:02.657Z,2023-01-29T10:59:43Z,4000421897,1,,4000421893,212,30.6,4000421887,56,Right,4000421885,107,,4000421895,213,0.2,4000421889,140,90.5,4000421891,141,5.6,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501747043,863,3,1,1,35,ecj1gmc7pqcjo4sc9hvghj5u3,0,93.8,9.2,2023-01-28T19:47:06.927Z,2023-01-29T10:59:42Z,4000869473,464,,4000869471,286,,4001342141,178,,4000869475,467,27rm84dcrfa7ypfmpgbe37cic,4000869469,56,Right,,,,,,,,,,15odj8wui8136996wi2d5t7md,G. Nilsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666181,23,1,1,1,37,ecj1gmc7pqcjo4sc9hvghj5u3,1,89.6,5.1,2023-01-28T19:47:09.220Z,2023-01-29T10:59:40Z,4000422249,140,67.4,4000422251,141,8.2,4000422255,213,3.1,4000422253,212,23.4,4001342207,178,,4000422247,56,Right,,,,,,,15odj8wui8136996wi2d5t7md,G. Nilsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666213,24,1,1,1,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,65.2,5.6,2023-01-28T19:47:11.924Z,2023-01-29T10:59:39Z,4001342273,178,,4000422459,140,49.1,4000422465,213,2.3,4000422461,141,31.9,4000422457,56,Back,4000422463,212,24.6,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666257,25,1,1,1,45,ecj1gmc7pqcjo4sc9hvghj5u3,1,53.9,30.2,2023-01-28T19:47:16.943Z,2023-01-29T10:59:36Z,4000422687,140,68.6,4000422693,213,5.5,4000422685,56,Right,4000422691,212,22.2,4000422689,141,6.8,4001342391,178,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666329,26,1,1,1,47,ecj1gmc7pqcjo4sc9hvghj5u3,1,63.6,11.5,2023-01-28T19:47:19.018Z,2023-01-29T10:59:34Z,4000423013,212,24.6,4001342449,178,,4000423001,56,Right,4000423005,140,87.0,4000423009,141,9.7,4000423015,213,6.2,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666339,27,3,1,1,51,ecj1gmc7pqcjo4sc9hvghj5u3,0,88.4,1.9,2023-01-28T19:47:23.008Z,2023-01-29T10:30:58Z,4000423063,286,,4000423107,233,16,4000871047,464,,4000423061,56,Right,4001344441,178,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666345,16,7,1,1,51,920raeoumft3q2wmvc296uceo,1,11.6,98.1,2023-01-28T19:47:23.160Z,2023-01-29T10:30:58Z,4000423085,56,Back,4001344515,178,,4000423089,233,27,4000871979,167,,4000871153,385,,4000423087,285,,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666425,18,5,1,1,54,920raeoumft3q2wmvc296uceo,0,10.4,102,2023-01-28T19:47:25.699Z,2023-01-29T05:11:46Z,4000423461,347,,4000423511,233,29,4000423457,56,Back,,,,,,,,,,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666423,29,5,1,1,54,ecj1gmc7pqcjo4sc9hvghj5u3,1,89.6,-2,2023-01-28T19:47:25.699Z,2023-01-29T05:11:47Z,4000423487,233,18,4000423453,347,,4000423451,56,Right,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666389,28,43,1,1,55,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2023-01-28T19:47:26.992Z,2023-01-28T22:31:21Z,4000423283,56,Right,4000871927,144,50,4000423285,286,0,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666415,17,43,1,1,55,920raeoumft3q2wmvc296uceo,1,0,0,2023-01-28T19:47:26.993Z,2023-01-28T22:31:19Z,4000871867,144,7,4000423407,285,0,4000423403,167,0,4000423405,56,Back,4000423471,233,28,,,,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666459,30,1,1,1,56,ecj1gmc7pqcjo4sc9hvghj5u3,1,90.9,0,2023-01-28T19:47:27.522Z,2023-01-29T10:59:32Z,4000423653,212,22.3,4000423647,56,Center,4000423657,1,,4000423651,141,30.1,4000423655,213,1.4,4000423649,140,95.2,4000423645,107,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666467,31,50,1,1,57,ecj1gmc7pqcjo4sc9hvghj5u3,1,94.1,22.3,2023-01-28T19:47:29.355Z,2023-01-29T10:59:32Z,4000423669,56,Center,4000423877,233,19,4000423671,286,,,,,,,,,,,,,,,,,15odj8wui8136996wi2d5t7md,G. Nilsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666485,19,7,1,1,58,920raeoumft3q2wmvc296uceo,1,5.9,77.7,2023-01-28T19:47:30.081Z,2023-01-29T10:59:31Z,4000423839,233,31,4000423769,56,Back,4000423771,285,,4001345159,178,,4000873469,383,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501666497,20,49,1,1,59,920raeoumft3q2wmvc296uceo,1,4.2,78.3,2023-01-28T19:47:30.752Z,2023-01-29T10:59:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
