id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2458947929,12,74,1,0,49,547zzwqbiugzphhnrhj3z5k5i,1,37.7,62,2022-09-11T19:01:06.136Z,2022-09-12T10:52:44Z,3774648739,233,15,3775650029,178,,3774648669,56,Back,3774648673,285,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458947947,16,44,1,0,51,8y3iucyxguipljcmf87a11bk9,1,52.8,27.8,2022-09-11T19:01:08.317Z,2022-09-12T11:41:50Z,3774648815,56,Center,3774648817,286,,3774648821,233,13,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458947945,13,44,1,0,51,547zzwqbiugzphhnrhj3z5k5i,0,47.2,72.2,2022-09-11T19:01:08.318Z,2022-09-12T10:52:43Z,3774648837,233,16,3774648807,56,Back,3774648809,285,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458947951,17,1,1,0,51,8y3iucyxguipljcmf87a11bk9,1,52.2,25.2,2022-09-11T19:01:08.456Z,2022-09-12T11:41:50Z,3775650153,388,,3774648845,141,46.1,3774648841,56,Center,3774648843,140,60.0,3774648847,212,16.4,3774648839,3,,3774648849,213,1.0,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458947993,18,1,1,0,53,8y3iucyxguipljcmf87a11bk9,1,58.4,46,2022-09-11T19:01:10.308Z,2022-09-12T10:52:42Z,3774648987,3,,3774648989,56,Center,3775650227,388,,3774648991,140,62.0,3774648995,212,6.5,3774648993,141,38.3,3774648997,213,5.3,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458947997,19,61,1,0,55,8y3iucyxguipljcmf87a11bk9,0,58.2,33.5,2022-09-11T19:01:12.597Z,2022-09-12T10:52:41Z,3774649015,56,Center,3775650303,178,,,,,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948009,14,4,1,0,56,547zzwqbiugzphhnrhj3z5k5i,1,42.3,66.7,2022-09-11T19:01:13.018Z,2022-09-12T10:52:41Z,3774649091,286,,3774649089,265,,3774649085,56,Back,3774649087,152,,3774649083,13,,3774649231,233,20,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948031,20,4,1,0,56,8y3iucyxguipljcmf87a11bk9,0,57.7,33.3,2022-09-11T19:01:13.019Z,2022-09-12T10:52:41Z,3774649197,13,,3774649235,233,14,3774649199,56,Center,3774649203,265,,3774649201,152,,3774649205,285,,3775650477,178,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948143,15,1,1,1,11,547zzwqbiugzphhnrhj3z5k5i,1,42.2,66.1,2022-09-11T19:01:28.677Z,2022-09-12T10:52:40Z,3774649879,152,,3775650579,178,,3774649881,56,Center,3774649885,141,53.4,3774649887,212,13.8,3774649883,140,52.5,3774649877,5,,3774649889,213,5.6,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948181,16,1,1,1,13,547zzwqbiugzphhnrhj3z5k5i,1,51,56,2022-09-11T19:01:29.940Z,2022-09-12T10:52:40Z,3775650659,178,,3774650099,56,Left,3774650105,212,21.8,3774650101,140,56.8,3774650103,141,86.8,3774650107,213,1.3,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948235,17,1,1,1,16,547zzwqbiugzphhnrhj3z5k5i,1,60.9,81.9,2022-09-11T19:01:32.821Z,2022-09-12T10:52:39Z,3774650429,140,67.7,3775650773,178,,3774650433,212,24.8,3774650427,56,Center,3774650435,213,5.0,3774650431,141,47.0,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948271,18,1,1,1,22,547zzwqbiugzphhnrhj3z5k5i,1,77.3,53.5,2022-09-11T19:01:38.710Z,2022-09-12T10:52:37Z,3774650681,212,23.2,3774650683,213,1.2,3774650679,141,85.7,3775650899,178,,3774650675,56,Left,3774650677,140,84.5,,,,,,,cngitl9unybpxpdle1nlc5qms,M. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948279,19,1,1,1,24,547zzwqbiugzphhnrhj3z5k5i,1,87.1,83.6,2022-09-11T19:01:40.904Z,2022-09-12T10:52:36Z,3774650729,2,,3775202087,224,,3774650735,140,87.6,3774650737,141,51.2,3774650741,213,4.7,3775202089,72,,3774650739,212,22.0,3775650961,178,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,3774650733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948327,21,4,1,1,25,8y3iucyxguipljcmf87a11bk9,1,9.2,49.1,2022-09-11T19:01:42.156Z,2022-09-12T10:52:36Z,3774650983,56,Back,3774650987,285,,3774650985,152,,3774650981,10,,3774651053,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948329,20,4,1,1,25,547zzwqbiugzphhnrhj3z5k5i,0,90.8,50.9,2022-09-11T19:01:42.157Z,2022-09-12T10:52:35Z,3774651079,233,21,3774651007,286,,3775651245,178,,3774651003,56,Center,3774651001,10,,3774651005,152,,,,,,,,cngitl9unybpxpdle1nlc5qms,M. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948471,22,1,1,1,40,8y3iucyxguipljcmf87a11bk9,0,6.5,46.6,2022-09-11T19:01:57.626Z,2022-09-12T10:52:35Z,3774651841,155,,3774651843,152,,3774651919,189,,3775651359,178,,3774651849,141,4.6,3774651853,213,5.7,3774651851,212,51.9,3774651845,56,Back,be0ws51ws5cm9wzmcp3ozmklx,D. Roef,3774651847,140,47.8,3774651855,1,3774651839,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948465,21,49,1,1,41,547zzwqbiugzphhnrhj3z5k5i,1,66.6,92,2022-09-11T19:01:58.339Z,2022-09-12T10:52:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948523,22,1,1,1,42,547zzwqbiugzphhnrhj3z5k5i,1,63.2,95.2,2022-09-11T19:01:59.477Z,2022-09-12T10:52:34Z,3775651479,178,,3774652103,141,97.8,3774652107,213,3.1,3774652105,212,27.6,3774652101,140,37.0,3774652099,56,Back,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948547,23,1,1,1,48,547zzwqbiugzphhnrhj3z5k5i,1,22.5,92.7,2022-09-11T19:02:05.029Z,2022-09-12T10:52:33Z,3774652225,140,12.0,3775651559,178,,3774652223,56,Back,3774652231,213,4.3,3774652227,141,58.1,3774652229,212,26.0,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948577,24,1,1,1,52,547zzwqbiugzphhnrhj3z5k5i,1,10.8,52.2,2022-09-11T19:02:08.901Z,2022-09-12T10:52:32Z,3774652437,212,23.3,3774652433,140,24.3,3774652431,56,Back,3774652435,141,25.0,3775651621,178,,3774652439,213,5.4,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948587,25,1,1,1,55,547zzwqbiugzphhnrhj3z5k5i,0,26.9,10.6,2022-09-11T19:02:12.518Z,2022-09-12T10:52:31Z,3774652469,212,16.5,3774652471,213,6.3,3774652461,155,,3774652465,140,42.6,3775651675,178,,3774652467,141,10.4,3774652463,56,Back,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948601,23,1,1,1,57,8y3iucyxguipljcmf87a11bk9,1,54.2,90.8,2022-09-11T19:02:13.957Z,2022-09-12T10:52:30Z,3775651723,178,,3774652549,212,5.5,3774652551,213,5.9,3774652545,140,59.0,3774652547,141,87.5,3774652543,56,Left,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948609,24,61,1,1,58,8y3iucyxguipljcmf87a11bk9,0,58.2,95.6,2022-09-11T19:02:14.699Z,2022-09-12T10:52:30Z,3775651803,178,,3774652585,56,Left,,,,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459129387,844,43,1,1,58,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-09-11T19:02:14.721Z,2022-09-12T05:38:06Z,3775676557,144,82,3775676493,178,0,,,,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948613,26,1,1,1,58,547zzwqbiugzphhnrhj3z5k5i,0,40.9,5.4,2022-09-11T19:02:15.084Z,2022-09-12T10:52:30Z,3775651835,178,,3774652621,213,0.4,3774652615,140,56.6,3774652619,212,17.9,3774652617,141,15.8,3774652613,56,Right,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948625,25,49,1,1,59,8y3iucyxguipljcmf87a11bk9,1,45.4,89.2,2022-09-11T19:02:16.311Z,2022-09-12T10:52:29Z,,,,,,,,,,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458948637,26,1,1,2,0,8y3iucyxguipljcmf87a11bk9,1,47.8,87.5,2022-09-11T19:02:17.166Z,2022-09-12T10:52:29Z,3774652751,213,5.9,3774652749,212,23.2,3775651937,178,,3774652743,56,Center,3774652747,141,74.8,3774652741,155,,3774652745,140,68.3,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
