id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,assist
2441232057,883,83,1,0,15,7zibyotq1x1hq6pmgibhr0e6s,1,74,98,2022-07-31T19:00:24.298Z,2022-08-01T09:28:57Z,3680452467,399,232253,,,,,,,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076117,9,1,1,0,16,547zzwqbiugzphhnrhj3z5k5i,1,26,1.1,2022-07-31T19:00:25.265Z,2022-08-01T09:28:56Z,3679603891,140,15.2,3680425113,178,,3679603893,141,5.8,3679603895,212,11.8,3679603897,213,2.9,3679603889,56,Back,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076127,10,1,1,0,18,547zzwqbiugzphhnrhj3z5k5i,0,15,2.5,2022-07-31T19:00:27.088Z,2022-08-01T09:28:56Z,3679603959,213,6.2,3679603955,141,0.0,3679603957,212,43.3,3680425221,178,,3679603961,1,,3679603951,56,Right,3679603953,140,56.2,3679603949,155,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076155,3,5,1,0,21,7zibyotq1x1hq6pmgibhr0e6s,1,43.4,101,2022-07-31T19:00:30.566Z,2022-08-01T02:43:50Z,3679604065,347,,3679604063,56,Back,3679604067,233,11,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076129,11,5,1,0,21,547zzwqbiugzphhnrhj3z5k5i,0,56.6,-1,2022-07-31T19:00:30.566Z,2022-08-01T02:43:50Z,3679604071,233,3,3679603969,347,,3679603967,56,Right,,,,,,,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076163,4,1,1,0,25,7zibyotq1x1hq6pmgibhr0e6s,1,27.2,100,2022-07-31T19:00:34.417Z,2022-08-01T09:28:56Z,3679604113,107,,3679604123,213,4.1,3679604121,212,33.9,3679604117,140,8.3,3679604795,189,,3679604115,56,Back,3679604119,141,61.4,3679604125,1,,8yo1cv2wlhnk1lu50cu3iul79,Dinis Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076177,5,1,1,0,28,7zibyotq1x1hq6pmgibhr0e6s,1,13.1,61.5,2022-07-31T19:00:37.875Z,2022-08-01T09:28:55Z,3679604219,1,,3679604215,212,45.1,3679604217,213,5.4,3680425491,178,,3679604211,140,39.7,3679604209,56,Back,3679604213,141,9.4,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076193,6,1,1,0,34,7zibyotq1x1hq6pmgibhr0e6s,1,47.3,6,2022-07-31T19:00:43.081Z,2022-08-01T09:28:54Z,3679604327,213,6.2,3679604319,56,Right,3679604325,212,15.1,3679604323,141,3.7,3680425599,178,,3679604321,140,61.6,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076201,7,1,1,0,36,7zibyotq1x1hq6pmgibhr0e6s,1,60,4.7,2022-07-31T19:00:45.076Z,2022-08-01T09:28:54Z,3679604381,141,2.9,3680425695,178,,3679604383,212,9.3,3679604377,56,Right,3679604379,140,51.2,3679604385,213,3.3,,,,,,,5tsrmx2p5f3mrpwt8gpx4x979,K. Miyoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076207,8,1,1,0,36,7zibyotq1x1hq6pmgibhr0e6s,1,53.2,0.1,2022-07-31T19:00:46.004Z,2022-08-01T09:28:53Z,3679604411,140,58.2,3679604415,212,15.2,3679604413,141,21.0,3679604409,56,Right,3679604417,213,1.2,3680425865,178,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076219,9,1,1,0,38,7zibyotq1x1hq6pmgibhr0e6s,0,61.3,20.8,2022-07-31T19:00:47.186Z,2022-08-01T09:28:53Z,3680425971,178,,3679604495,212,21.9,3679604489,56,Right,3679604497,213,5.5,3679604487,155,,3679604491,140,76.0,3679604493,141,0.0,,,,awsiaxyma4vmsrpthdyep2ket,R. Nainggolan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076221,10,5,1,0,39,7zibyotq1x1hq6pmgibhr0e6s,0,74.5,-2,2022-07-31T19:00:48.916Z,2022-08-01T02:44:37Z,3679604687,233,12,3679604503,56,Right,3679604505,347,,,,,,,,,,,,,,,,,awsiaxyma4vmsrpthdyep2ket,R. Nainggolan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076247,12,5,1,0,39,547zzwqbiugzphhnrhj3z5k5i,1,25.5,102,2022-07-31T19:00:48.916Z,2022-08-01T02:44:36Z,3679604681,347,,3679604679,56,Back,3679604683,233,10,,,,,,,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076311,13,1,1,0,48,547zzwqbiugzphhnrhj3z5k5i,1,22.8,100,2022-07-31T19:00:57.727Z,2022-08-01T09:28:53Z,3679604985,141,69.3,3679604979,107,,3679604987,212,31.0,3679604989,213,3.9,3679604981,56,Back,3679604983,140,2.2,3679604991,1,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076313,14,1,1,0,51,547zzwqbiugzphhnrhj3z5k5i,0,1.1,68.1,2022-07-31T19:01:00.225Z,2022-08-01T09:28:52Z,3680426355,178,,3679605507,213,1.8,3679605503,141,81.2,3679605505,212,9.2,3679604999,56,Back,3679605501,140,0.0,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076321,11,6,1,0,52,7zibyotq1x1hq6pmgibhr0e6s,1,83.2,15.8,2022-07-31T19:01:01.316Z,2022-08-01T02:44:57Z,3679605045,75,,3679605043,56,Right,3679605109,233,15,,,,,,,,,,,,,,,,awsiaxyma4vmsrpthdyep2ket,R. Nainggolan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076333,15,6,1,0,52,547zzwqbiugzphhnrhj3z5k5i,0,16.8,84.2,2022-07-31T19:01:01.316Z,2022-08-01T02:44:56Z,3679605071,56,Back,3679605083,73,,3679605129,233,11,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076435,12,1,1,1,11,7zibyotq1x1hq6pmgibhr0e6s,1,99.5,0.5,2022-07-31T19:01:20.457Z,2022-08-01T02:45:02Z,3679605591,140,87.5,3679605593,141,6.1,3679605587,6,,3679605595,212,13.2,3680426527,178,,3679605597,213,2.8,3679605589,56,Right,,,,awsiaxyma4vmsrpthdyep2ket,R. Nainggolan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076465,13,1,1,1,13,7zibyotq1x1hq6pmgibhr0e6s,0,90.1,6.3,2022-07-31T19:01:22.996Z,2022-08-01T09:28:51Z,3679605741,213,1.5,3679605739,212,36.2,3680030911,20,,3679605743,1,,3679605737,141,59.3,3679605735,140,92.8,3679605729,2,,3679605733,56,Center,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,3679605731,155,3680426639,178,3680030909,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076481,16,12,1,1,15,547zzwqbiugzphhnrhj3z5k5i,1,7.9,58.2,2022-07-31T19:01:24.417Z,2022-08-01T09:28:51Z,3680426845,388,,3679605833,140,26.5,3679605831,56,Back,3679605839,213,5.7,3679740177,15,,3679605837,212,24.0,3679605835,141,37.6,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076477,14,15,1,1,17,7zibyotq1x1hq6pmgibhr0e6s,1,78.7,56.8,2022-07-31T19:01:26.355Z,2022-08-01T09:28:50Z,3679610803,215,,3679610809,146,86.2,3679606609,233,17,3679606587,82,,3679610799,103,19,3680426879,178,,3679610815,231,50.6,3679610791,102,51.6,5jywyphhwu9j4bphz0720kb9,P. Gerkens,3679610813,230,3679610811,147,3679606575,20,98.6,54.9,3679610785,78,3679610807,458,3679606573,25,3679605811,18,3679605813,56,Center,,,,,,,,,,,,,,,
2441076495,17,10,1,1,17,547zzwqbiugzphhnrhj3z5k5i,1,13,46.4,2022-07-31T19:01:26.779Z,2022-08-01T09:28:50Z,3680426961,178,,3679606627,233,14,3679605931,94,,3679605933,56,Back,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076521,15,1,1,1,22,7zibyotq1x1hq6pmgibhr0e6s,0,55.1,55.5,2022-07-31T19:01:31.239Z,2022-08-01T09:28:49Z,3679606079,141,11.7,3679606085,1,,3679606077,140,87.0,3679606075,56,Right,3680426993,178,,3679606081,212,44.8,3679606083,213,5.6,3679606073,155,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441155175,771,49,1,1,24,547zzwqbiugzphhnrhj3z5k5i,1,17.6,84.4,2022-07-31T19:01:33.640Z,2022-08-01T09:28:48Z,,,,,,,,,,,,,,,,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076549,18,1,1,1,24,547zzwqbiugzphhnrhj3z5k5i,1,17.5,84.3,2022-07-31T19:01:33.669Z,2022-08-01T09:28:48Z,3679606237,141,75.4,3679606235,140,33.6,3679606241,213,5.9,3679606239,212,18.0,3679606233,56,Back,3680427075,178,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076553,20,1,1,1,25,547zzwqbiugzphhnrhj3z5k5i,0,33.7,75.4,2022-07-31T19:01:34.878Z,2022-08-01T09:28:48Z,3679606249,56,Back,3679606253,141,72.4,3679606251,140,25.7,3679606257,213,3.4,3679606255,212,8.6,3680039365,156,,3680427259,178,,,,,5g5ml1wwa9dfhsh55hv7br45x,J. Dompé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441232293,889,67,1,1,26,7zibyotq1x1hq6pmgibhr0e6s,1,69.7,26.4,2022-07-31T19:01:35.646Z,2022-08-01T09:47:13Z,3680453537,233,804,,,,,,,,,,,,,,,,,,,,,,5tsrmx2p5f3mrpwt8gpx4x979,K. Miyoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441232291,804,67,1,1,26,547zzwqbiugzphhnrhj3z5k5i,0,30.3,73.6,2022-07-31T19:01:35.647Z,2022-08-01T09:28:47Z,3680453545,233,889,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076557,16,8,1,1,26,7zibyotq1x1hq6pmgibhr0e6s,1,70.1,25.6,2022-07-31T19:01:35.668Z,2022-08-01T09:47:13Z,3680041179,384,,3680427315,178,,3679606273,56,Center,,,,,,,,,,,,,,,,5tsrmx2p5f3mrpwt8gpx4x979,K. Miyoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076579,17,1,1,1,27,7zibyotq1x1hq6pmgibhr0e6s,0,67.2,31.3,2022-07-31T19:01:36.078Z,2022-08-01T09:28:46Z,3679606379,213,5.1,3679606377,212,24.0,3679606375,141,0.0,3680427421,178,,3679606373,140,74.8,3679606371,56,Right,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076551,19,43,1,1,28,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-07-31T19:01:37.098Z,2022-07-31T22:34:30Z,3680036835,144,49,,,,,,,,,,,,,,,,,,,,,,5g5ml1wwa9dfhsh55hv7br45x,J. Dompé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076583,18,5,1,1,28,7zibyotq1x1hq6pmgibhr0e6s,0,71.7,-2,2022-07-31T19:01:38.018Z,2022-08-01T02:46:47Z,3679606389,347,,3679606913,233,22,3679606385,56,Right,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076671,22,5,1,1,28,547zzwqbiugzphhnrhj3z5k5i,1,28.3,102,2022-07-31T19:01:38.018Z,2022-08-01T02:46:46Z,3679606871,56,Back,3679606877,233,18,3679606873,347,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076563,21,43,1,1,28,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-07-31T19:01:38.021Z,2022-07-31T22:35:58Z,3680041041,144,1,3679606291,140,30.6,3679606295,212,5.2,3679606293,141,71.4,3679606297,213,6.2,3679606289,56,Back,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076681,23,1,1,1,41,547zzwqbiugzphhnrhj3z5k5i,1,36.7,100,2022-07-31T19:01:50.998Z,2022-08-01T09:28:46Z,3679606933,107,,3679606937,140,25.2,3679606935,56,Back,3679606939,141,84.8,3679606941,212,16.8,3679606943,213,3.9,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441232339,805,67,1,1,43,547zzwqbiugzphhnrhj3z5k5i,1,33.3,88.1,2022-07-31T19:01:52.438Z,2022-08-01T09:47:14Z,3680453779,233,890,,,,,,,,,,,,,,,,,,,,,,5g5ml1wwa9dfhsh55hv7br45x,J. Dompé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441232337,890,67,1,1,43,7zibyotq1x1hq6pmgibhr0e6s,0,66.7,11.9,2022-07-31T19:01:52.439Z,2022-08-01T09:28:45Z,3680453783,233,805,,,,,,,,,,,,,,,,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076691,24,1,1,1,43,547zzwqbiugzphhnrhj3z5k5i,1,31.9,90.1,2022-07-31T19:01:52.470Z,2022-08-01T09:47:14Z,3679607001,212,19.6,3679607003,213,4.4,3679607005,1,,3680427539,178,,3679606999,141,63.0,3679606995,56,Back,3679606997,140,25.6,3679606993,157,,5g5ml1wwa9dfhsh55hv7br45x,J. Dompé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076703,25,1,1,1,45,547zzwqbiugzphhnrhj3z5k5i,1,32.5,64.2,2022-07-31T19:01:54.942Z,2022-08-01T09:28:44Z,3679607063,212,12.9,3680427595,388,,3679607061,141,57.8,3679607059,140,44.1,3679607065,213,5.9,3679607057,56,Back,3679607055,3,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076721,26,1,1,1,47,547zzwqbiugzphhnrhj3z5k5i,1,45.9,58.9,2022-07-31T19:01:56.370Z,2022-08-01T09:28:44Z,3679607161,56,Back,3679607163,140,43.8,3679607165,141,47.3,3679607167,212,8.2,3680532479,388,,3679607169,213,4.4,,,,,,,cngitl9unybpxpdle1nlc5qms,M. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076749,27,1,1,1,48,547zzwqbiugzphhnrhj3z5k5i,0,42.8,48,2022-07-31T19:01:57.399Z,2022-08-01T09:28:44Z,3680427685,178,,3679607323,141,89.0,3679607321,140,88.4,3679607329,1,,3679607317,155,,3679607327,213,0.5,3679607319,56,Left,3679607325,212,55.4,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076743,19,49,1,1,52,7zibyotq1x1hq6pmgibhr0e6s,1,17.5,19.8,2022-07-31T19:02:01.428Z,2022-08-01T09:28:43Z,,,,,,,,,,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076757,20,1,1,1,53,7zibyotq1x1hq6pmgibhr0e6s,0,15.4,14.5,2022-07-31T19:02:02.317Z,2022-08-01T09:28:42Z,3680427833,178,,3679607385,1,,3679607379,141,0.0,3679607377,140,48.9,3679607375,56,Back,3679607381,212,36.9,3679607383,213,6.0,3679607373,157,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076761,21,5,1,1,55,7zibyotq1x1hq6pmgibhr0e6s,0,48.3,-1.8,2022-07-31T19:02:04.578Z,2022-08-01T02:47:52Z,3679607399,347,,3679643833,233,28,3679607397,56,Back,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076849,28,5,1,1,55,547zzwqbiugzphhnrhj3z5k5i,1,51.7,101.8,2022-07-31T19:02:04.578Z,2022-08-01T02:47:51Z,3679643783,233,21,3679607849,347,,3679607847,56,Left,,,,,,,,,,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076859,29,1,1,2,7,547zzwqbiugzphhnrhj3z5k5i,1,61.4,100,2022-07-31T19:02:16.498Z,2022-08-01T09:28:42Z,3679607897,107,,3679607899,56,Left,3679607907,213,3.9,3679607905,212,11.4,3679607903,141,90.3,3679607901,140,53.4,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441076867,30,1,1,2,9,547zzwqbiugzphhnrhj3z5k5i,1,59.4,86.5,2022-07-31T19:02:18.071Z,2022-08-01T09:28:42Z,3679607955,213,2.8,3679607947,56,Back,3679607953,212,21.5,3679607949,140,40.0,3679607951,141,96.6,3680428029,178,,,,,,,,cngitl9unybpxpdle1nlc5qms,M. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
