id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,assist
2530384473,3,5,1,0,25,920raeoumft3q2wmvc296uceo,1,-0.6,91,2023-04-08T16:16:00.248Z,2023-04-09T05:55:00Z,4172994707,56,Back,4172994897,233,9,4172994709,346,,,,,,,,,,,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530384501,9,5,1,0,25,547zzwqbiugzphhnrhj3z5k5i,0,100.6,9,2023-04-08T16:16:00.248Z,2023-04-09T05:54:59Z,4172994871,346,,4172994867,56,Right,4172994927,233,3,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530384687,4,1,1,0,40,920raeoumft3q2wmvc296uceo,1,5.4,48.3,2023-04-08T16:16:15.980Z,2023-04-09T12:32:42Z,4172995769,124,,4172995777,212,7.0,4172995773,140,7.1,4172995783,237,,4172995775,141,38.3,4172995771,56,Back,4172995779,213,5.0,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530384719,5,1,1,0,41,920raeoumft3q2wmvc296uceo,1,6.8,35.6,2023-04-08T16:16:17.030Z,2023-04-09T12:32:42Z,4172995951,140,21.9,4175336253,178,,4172995955,212,27.6,4172995949,56,Back,4172995953,141,68.8,4172995957,213,1.0,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530384747,6,1,1,0,45,920raeoumft3q2wmvc296uceo,1,25.1,71.3,2023-04-08T16:16:20.582Z,2023-04-09T12:32:41Z,4172996133,140,38.8,4172996137,212,20.3,4172996135,141,92.3,4175336289,178,,4172996131,56,Back,4172996139,213,0.8,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530384763,7,1,1,0,49,920raeoumft3q2wmvc296uceo,1,35,92.8,2023-04-08T16:16:24.037Z,2023-04-09T12:32:40Z,4172996229,56,Back,4172996237,213,4.4,4172996233,141,77.0,4172996231,140,31.4,4175336427,178,,4172996235,212,11.4,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530384781,8,1,1,0,51,920raeoumft3q2wmvc296uceo,1,25.4,72.1,2023-04-08T16:16:26.317Z,2023-04-09T12:32:39Z,4172996329,56,Back,4175336459,178,,4172996349,213,4.7,4172996341,141,45.8,4172996345,212,17.9,4172996335,140,25.4,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530384829,9,1,1,0,53,920raeoumft3q2wmvc296uceo,1,24,38.5,2023-04-08T16:16:28.604Z,2023-04-09T12:32:38Z,4172996585,213,6.1,4172996575,140,32.6,4172996579,141,36.0,4175336509,178,,4172996573,56,Back,4172996583,212,9.2,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530384841,10,1,1,0,57,920raeoumft3q2wmvc296uceo,1,32,30.2,2023-04-08T16:16:32.268Z,2023-04-09T12:32:37Z,4172996673,212,12.0,4175336751,178,,4172996669,140,26.5,4172996667,56,Back,4172996671,141,45.7,4172996675,213,2.1,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530384879,11,1,1,0,59,920raeoumft3q2wmvc296uceo,1,27.3,43.1,2023-04-08T16:16:34.476Z,2023-04-09T12:32:36Z,4175336823,178,,4172996887,212,26.3,4172996883,140,28.1,4172996889,213,1.5,4172996881,56,Back,4172996885,141,81.8,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530384921,12,1,1,1,3,920raeoumft3q2wmvc296uceo,1,30.5,86.3,2023-04-08T16:16:38.915Z,2023-04-09T12:32:35Z,4172997033,213,4.8,4172997025,56,Back,4175336869,178,,4172997029,141,74.7,4172997027,140,31.0,4172997031,212,7.9,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530384967,13,1,1,1,6,920raeoumft3q2wmvc296uceo,0,30.6,52.3,2023-04-08T16:16:41.892Z,2023-04-09T12:32:33Z,4172997267,212,45.2,4172997263,140,69.8,4175337003,178,,4172997271,1,,4172997261,56,Center,4172997269,213,5.9,4172997265,141,25.0,4172997259,155,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530384985,10,49,1,1,9,547zzwqbiugzphhnrhj3z5k5i,1,25.1,83.9,2023-04-08T16:16:44.939Z,2023-04-09T12:32:33Z,,,,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385017,11,1,1,1,10,547zzwqbiugzphhnrhj3z5k5i,1,24.6,83.3,2023-04-08T16:16:45.035Z,2023-04-09T12:32:33Z,4172997535,56,Back,4172997539,141,78.7,4175337319,178,,4172997541,212,5.9,4172997543,213,5.7,4172997537,140,29.4,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385025,12,12,1,1,10,547zzwqbiugzphhnrhj3z5k5i,1,30.3,76.1,2023-04-08T16:16:45.893Z,2023-04-09T12:32:32Z,4172997589,56,Back,4175337607,178,,4172997593,141,78.7,4172997597,213,0.9,4172997595,212,2.3,4172997591,140,31.7,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385027,13,61,1,1,11,547zzwqbiugzphhnrhj3z5k5i,0,37.6,82.1,2023-04-08T16:16:47.005Z,2023-04-09T12:32:32Z,4172997603,56,Back,4175337677,178,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385047,14,1,1,1,12,920raeoumft3q2wmvc296uceo,1,73.1,14.9,2023-04-08T16:16:47.978Z,2023-04-09T12:32:32Z,4172997687,212,18.3,4172997683,140,55.7,4175338695,178,,4172997689,213,3.2,4172997681,56,Right,4172997685,141,12.9,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385051,15,49,1,1,15,920raeoumft3q2wmvc296uceo,1,51.6,2.1,2023-04-08T16:16:50.546Z,2023-04-09T12:32:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385077,16,1,1,1,15,920raeoumft3q2wmvc296uceo,0,51.4,0.7,2023-04-08T16:16:50.762Z,2023-04-09T12:32:31Z,4175338813,178,,4172997835,212,29.7,4172997827,155,,4172997831,140,79.2,4172997837,213,0.2,4172997833,141,8.5,4172997829,56,Right,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385095,14,49,1,1,18,547zzwqbiugzphhnrhj3z5k5i,1,20.7,95.6,2023-04-08T16:16:53.662Z,2023-04-09T12:32:30Z,,,,,,,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385123,15,1,1,1,18,547zzwqbiugzphhnrhj3z5k5i,0,20.4,95.8,2023-04-08T16:16:53.787Z,2023-04-09T12:32:30Z,4172998057,212,18.4,4172998053,140,37.5,4172998049,157,,4172998061,1,,4172998055,141,89.6,4175339013,178,,4172998051,56,Back,4172998059,213,6.1,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385121,17,44,1,1,21,920raeoumft3q2wmvc296uceo,1,57.5,8.5,2023-04-08T16:16:56.150Z,2023-04-09T12:59:53Z,4172998087,233,16,4172998045,56,Right,4172998047,286,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385125,16,44,1,1,21,547zzwqbiugzphhnrhj3z5k5i,0,42.5,91.5,2023-04-08T16:16:56.151Z,2023-04-09T12:32:29Z,4172998091,233,17,4172998065,56,Back,4172998067,285,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385131,18,1,1,1,21,920raeoumft3q2wmvc296uceo,1,56.7,8.3,2023-04-08T16:16:56.259Z,2023-04-09T12:59:53Z,4172998113,140,64.6,4172998117,212,8.5,4172998109,3,,4175339863,388,,4172998111,56,Right,4172998119,213,0.2,4172998115,141,10.7,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385141,19,1,1,1,22,920raeoumft3q2wmvc296uceo,1,76.2,7.1,2023-04-08T16:16:57.695Z,2023-04-09T12:32:28Z,4172998189,213,2.4,4175341921,178,,4172998181,56,Center,4172998185,141,23.7,4172998187,212,17.5,4172998183,140,63.5,,,,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385145,20,50,1,1,23,920raeoumft3q2wmvc296uceo,1,59,17.8,2023-04-08T16:16:58.914Z,2023-04-09T12:13:34Z,4172998213,56,Right,4173165609,233,17,4173165565,286,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385153,17,7,1,1,24,547zzwqbiugzphhnrhj3z5k5i,0,41,82.2,2023-04-08T16:16:59.957Z,2023-04-09T12:13:35Z,4172998283,285,,4175342121,178,,4174040481,385,,4173165567,233,20,4172998281,56,Back,,,,,,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385163,21,1,1,1,26,920raeoumft3q2wmvc296uceo,1,65,25.2,2023-04-08T16:17:01.708Z,2023-04-09T12:32:28Z,4172998357,212,7.1,4172998353,140,71.7,4172998351,56,Center,4172998359,213,0.1,4175342239,178,,4172998355,141,26.5,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385165,22,49,1,1,27,920raeoumft3q2wmvc296uceo,1,71.2,20.3,2023-04-08T16:17:02.352Z,2023-04-09T12:32:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385177,23,1,1,1,27,920raeoumft3q2wmvc296uceo,1,71.3,20.1,2023-04-08T16:17:02.443Z,2023-04-09T12:32:27Z,4175342609,178,,4172998411,141,10.7,4172998409,140,85.4,4172998415,213,5.9,4172998407,56,Right,4172998413,212,16.1,,,,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385209,24,1,1,1,30,920raeoumft3q2wmvc296uceo,0,83,8.3,2023-04-08T16:17:05.294Z,2023-04-09T12:32:26Z,4175342699,178,,4172998615,213,1.3,4174041421,20,,4172998605,155,,4174041419,224,,4172998613,212,31.2,4172998603,2,,4172998607,56,Center,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,4172998609,140,89.6,4172998611,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385281,18,44,1,1,31,547zzwqbiugzphhnrhj3z5k5i,1,9.4,46.9,2023-04-08T16:17:06.721Z,2023-04-09T12:59:54Z,4172998931,56,Back,4173001649,233,25,4172998933,285,,,,,,,,,,,,,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385215,25,44,1,1,31,920raeoumft3q2wmvc296uceo,0,90.6,53.1,2023-04-08T16:17:06.722Z,2023-04-09T12:32:25Z,4172998653,286,,4172998651,56,Center,4173001633,233,18,,,,,,,,,,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530386995,45,61,1,1,31,547zzwqbiugzphhnrhj3z5k5i,1,9.1,48.3,2023-04-08T16:17:06.801Z,2023-04-09T12:59:54Z,4173007597,56,Back,4175343269,388,,4175343267,15,,,,,,,,,,,,,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385217,26,15,1,1,31,920raeoumft3q2wmvc296uceo,1,91.9,54.3,2023-04-08T16:17:06.870Z,2023-04-09T12:32:24Z,4173005845,79,,4172998671,17,,4173005855,147,48.9,4173000081,15,,4173062043,233,19,4172998673,56,Center,4173000085,328,,4173005851,458,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,4173005849,103,20.9,4172998669,22,,4173005847,102,49.8,4175343339,388,4173005853,146,97.9,,,,,,,,,,,,,,,,,,,,,,,
2530385283,19,10,1,1,32,547zzwqbiugzphhnrhj3z5k5i,1,1.6,50.2,2023-04-08T16:17:07.586Z,2023-04-09T12:32:24Z,4172998947,182,,4172998949,56,Back,4174042833,377,,4173000305,176,,4172998945,178,,4173062083,233,26,,,,,,,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385287,20,52,1,1,32,547zzwqbiugzphhnrhj3z5k5i,1,1.6,50.3,2023-04-08T16:17:07.708Z,2023-04-09T12:32:24Z,4175343521,178,,4174042671,377,,,,,,,,,,,,,,,,,,,,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385331,21,1,1,1,35,547zzwqbiugzphhnrhj3z5k5i,1,9.9,49.9,2023-04-08T16:17:10.220Z,2023-04-09T12:32:23Z,4172999135,123,,4172999165,287,,4175343615,178,,4172999139,140,60.8,4172999137,56,Right,4172999147,212,57.5,4172999143,141,18.6,4172999153,213,5.9,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,4172999157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385369,22,1,1,1,43,547zzwqbiugzphhnrhj3z5k5i,0,72.1,18.7,2023-04-08T16:17:18.413Z,2023-04-09T12:32:22Z,4172999397,213,1.2,4172999393,141,100.0,4172999389,56,Left,4172999391,140,92.0,4172999387,155,,4172999635,345,,4172999399,1,,4174043313,20,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,4172999385,2,,4172999395,212,60.3,4175343697,178,,4174043311,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385371,23,5,1,1,48,547zzwqbiugzphhnrhj3z5k5i,0,92.2,101.5,2023-04-08T16:17:23.587Z,2023-04-09T06:00:15Z,4173000121,233,27,4172999413,56,Left,4172999415,347,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385479,27,5,1,1,48,920raeoumft3q2wmvc296uceo,1,7.8,-1.5,2023-04-08T16:17:23.587Z,2023-04-09T06:00:15Z,4173000069,347,,4173000101,233,23,4173000067,56,Back,,,,,,,,,,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385533,28,1,1,1,59,920raeoumft3q2wmvc296uceo,1,9.8,0,2023-04-08T16:17:34.535Z,2023-04-09T13:08:47Z,4173000443,141,9.1,4174043765,189,,4173000447,213,2.2,4173000437,107,,4173000445,212,8.1,4173000439,56,Back,4173000441,140,5.3,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531044255,1838,1,1,2,1,920raeoumft3q2wmvc296uceo,1,5,7.7,2023-04-08T16:17:36.295Z,2023-04-09T13:08:19Z,4176469329,212,11.1,4176469325,140,14.8,4176469331,213,0.4,4176469327,141,13.7,4176479235,178,,4176469323,56,Back,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385543,29,1,1,2,1,920raeoumft3q2wmvc296uceo,1,16,10.4,2023-04-08T16:17:36.976Z,2023-04-09T12:55:29Z,4173000465,141,6.9,4173000467,212,3.4,4173000463,140,13.7,4173000469,213,3.9,4173000461,56,Back,4175344065,178,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385549,30,1,1,2,5,920raeoumft3q2wmvc296uceo,1,11.1,4.3,2023-04-08T16:17:40.320Z,2023-04-09T12:32:21Z,4173000499,212,5.5,4175344111,178,,4173000495,140,6.6,4173000497,141,8.3,4173000501,213,2.6,4173000493,56,Back,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530385585,31,1,1,2,7,920raeoumft3q2wmvc296uceo,1,9.9,20.8,2023-04-08T16:17:42.367Z,2023-04-09T12:32:20Z,4173000715,213,0.0,4173000709,140,33.8,4173000705,155,,4175344191,178,,4173000711,141,21.6,4173000713,212,25.1,4173000707,56,Back,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
