id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/13/value,keyPass,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/18/value,qualifier/19/value,qualifier/17/value,qualifier/20/value
2533660893,12,1,1,0,44,9njsy633rh1tyri7l2jaju5o,1,56.8,36.7,2023-04-15T14:16:00.722Z,2023-04-16T11:13:42Z,4190438003,212,12.8,4193916655,178,,4190438005,213,2.3,4190438001,141,50.7,4190437997,56,Back,4190437999,140,48.6,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660953,13,1,1,0,47,9njsy633rh1tyri7l2jaju5o,1,48.8,51.6,2023-04-15T14:16:03.073Z,2023-04-16T11:13:42Z,4190438281,56,Back,4190438287,141,70.9,4190438291,213,2.1,4190438289,212,14.9,4190438285,140,42.1,4193916799,178,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661179,14,1,1,0,49,9njsy633rh1tyri7l2jaju5o,0,45.1,70.3,2023-04-15T14:16:05.806Z,2023-04-16T11:13:41Z,4190439411,212,62.7,4190439415,1,,4190439413,213,5.6,4193917093,178,,4190439407,141,13.8,4190439401,56,Right,4190439399,155,,4190439405,140,92.3,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661329,12,1,1,0,55,547zzwqbiugzphhnrhj3z5k5i,0,7.4,86.8,2023-04-15T14:16:11.164Z,2023-04-16T11:13:40Z,4190440097,213,0.2,4190440081,157,,4190440091,140,22.7,4190440095,212,16.4,4190440085,56,Back,4190440099,1,,4193917329,178,,4190440093,141,91.4,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661401,15,1,1,0,58,9njsy633rh1tyri7l2jaju5o,0,67.4,14.7,2023-04-15T14:16:14.532Z,2023-04-16T11:13:40Z,4190440493,141,12.9,4190440491,140,86.6,4190440487,3,,4190440497,213,6.2,4193917871,388,,4190440495,212,20.2,4190440489,56,Right,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661491,13,44,1,1,0,547zzwqbiugzphhnrhj3z5k5i,1,25.9,90.6,2023-04-15T14:16:16.595Z,2023-04-16T11:13:39Z,4190440961,56,Back,4190440963,285,,4190441111,233,16,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661449,16,44,1,1,0,9njsy633rh1tyri7l2jaju5o,0,74.1,9.4,2023-04-15T14:16:16.596Z,2023-04-16T11:13:39Z,4190440725,56,Right,4190441305,233,13,4190440727,286,,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661531,14,1,1,1,0,547zzwqbiugzphhnrhj3z5k5i,1,24.2,88.4,2023-04-15T14:16:16.656Z,2023-04-16T11:13:39Z,4190441167,213,6.2,4193918227,388,,4190441165,212,16.5,4190441161,140,39.9,4190441159,56,Back,4190441163,141,86.6,4190441157,3,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661575,15,49,1,1,2,547zzwqbiugzphhnrhj3z5k5i,1,35.3,89.5,2023-04-15T14:16:18.017Z,2023-04-16T11:13:38Z,,,,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661629,16,4,1,1,2,547zzwqbiugzphhnrhj3z5k5i,1,34.9,91,2023-04-15T14:16:18.856Z,2023-04-16T11:13:38Z,4190982647,294,,4194328267,286,,4190441645,13,,4190441649,56,Back,4190441653,152,,4190441741,233,17,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661621,17,4,1,1,2,9njsy633rh1tyri7l2jaju5o,0,65.1,9,2023-04-15T14:16:18.857Z,2023-04-16T11:13:37Z,4190441765,233,16,4194328281,285,,4190441607,56,Right,4193918531,178,,4190441605,13,,4190441609,152,,4190983157,294,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662075,17,1,1,1,10,547zzwqbiugzphhnrhj3z5k5i,1,33.3,91.9,2023-04-15T14:16:26.168Z,2023-04-16T11:13:37Z,4190443993,140,19.2,4190443999,213,3.7,4193918843,178,,4190443995,141,78.2,4190443989,152,,4190443991,56,Back,4190443987,5,,4190443997,212,17.5,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662113,18,1,1,1,15,547zzwqbiugzphhnrhj3z5k5i,1,29.4,65.9,2023-04-15T14:16:31.457Z,2023-04-16T11:13:36Z,4193919187,178,,4190444217,140,27.2,4190444231,213,4.6,4190444229,212,20.9,4190444213,56,Back,4190444223,141,35.4,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662193,19,1,1,1,18,547zzwqbiugzphhnrhj3z5k5i,1,30,28.8,2023-04-15T14:16:34.755Z,2023-04-16T11:13:35Z,4193919277,178,,4190444643,213,1.7,4190444635,141,70.3,4190444639,212,28.3,4190444627,56,Back,4190444631,140,27.6,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662299,20,1,1,1,21,547zzwqbiugzphhnrhj3z5k5i,1,32.7,56.5,2023-04-15T14:16:37.717Z,2023-04-16T11:13:34Z,4193919431,178,,4190445181,140,29.8,4190445187,212,25.5,4190445189,213,1.7,4190445185,141,93.8,4190445177,56,Back,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662333,21,1,1,1,24,547zzwqbiugzphhnrhj3z5k5i,0,47.5,96.6,2023-04-15T14:16:40.422Z,2023-04-16T11:13:34Z,4190445365,141,87.1,4190445369,212,19.6,4190445361,56,Left,4190445371,213,5.9,4193919533,178,,4190445363,140,65.1,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662677,18,1,1,1,25,9njsy633rh1tyri7l2jaju5o,0,36.8,12.1,2023-04-15T14:16:41.438Z,2023-04-16T11:13:33Z,4190447071,141,11.9,4190447075,212,62.0,4193919639,178,,4190447079,213,6.3,4190447067,140,95.8,4190447065,56,Right,4190447083,1,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663113,22,1,1,1,38,547zzwqbiugzphhnrhj3z5k5i,1,18.3,67.5,2023-04-15T14:16:54.609Z,2023-04-16T11:13:32Z,4190449101,140,24.2,4190449107,213,5.0,4190449105,212,25.3,4190449103,141,31.5,4193919799,178,,4190449099,56,Back,,,,,,,9urqzncna9izqyoaysnjq52lm,L. Willen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663265,23,1,1,1,45,547zzwqbiugzphhnrhj3z5k5i,0,32.8,5.8,2023-04-15T14:17:01.756Z,2023-04-16T11:13:31Z,4190449857,140,84.7,4190449859,141,26.8,4193919931,178,,4190449863,213,0.3,4190449855,56,Center,4190449861,212,56.3,4190449853,155,,4190449865,1,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663307,19,52,1,1,50,9njsy633rh1tyri7l2jaju5o,1,12,70.9,2023-04-15T14:17:06.046Z,2023-04-16T11:13:30Z,4193920113,178,,4191668735,376,,,,,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663551,20,1,1,1,53,9njsy633rh1tyri7l2jaju5o,1,9.3,59,2023-04-15T14:17:09.778Z,2023-04-16T11:13:30Z,4190451303,56,Back,4190451311,213,5.0,4193920225,178,,4190451301,123,,4190451307,141,39.1,4190451309,212,14.1,4190451305,140,12.9,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663623,21,1,1,1,56,9njsy633rh1tyri7l2jaju5o,1,12.6,39,2023-04-15T14:17:12.392Z,2023-04-16T11:13:30Z,4190451669,213,5.0,4190451653,140,17.7,4190451663,212,18.0,4193920373,178,,4190451649,56,Back,4190451657,141,13.8,,,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663845,22,1,1,1,58,9njsy633rh1tyri7l2jaju5o,1,22.8,11.2,2023-04-15T14:17:14.806Z,2023-04-16T11:13:29Z,4190452967,213,5.9,4190452965,212,11.3,4190452953,56,Back,4190452957,140,32.8,4193920457,178,,4190452963,141,5.0,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664005,23,1,1,2,3,9njsy633rh1tyri7l2jaju5o,1,53.5,7.5,2023-04-15T14:17:19.417Z,2023-04-16T11:13:29Z,4190453781,141,30.0,4190453779,140,60.5,4190453785,213,1.1,4190453777,56,Center,4193920537,178,,4190453783,212,17.0,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664043,24,1,1,2,7,9njsy633rh1tyri7l2jaju5o,1,78.5,37.2,2023-04-15T14:17:23.579Z,2023-04-16T11:13:27Z,4190453969,141,51.2,4190453967,140,81.7,4190453971,212,10.1,4190453973,213,1.2,4193920703,178,,4190453963,56,Center,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664125,25,1,1,2,8,9njsy633rh1tyri7l2jaju5o,1,84.4,51.8,2023-04-15T14:17:24.401Z,2023-04-16T11:18:45Z,4190454361,141,59.7,4190454365,213,2.6,4193920933,178,,4190454357,56,Center,4190454359,140,75.1,4190454363,212,11.1,,,,,,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664347,26,1,1,2,10,9njsy633rh1tyri7l2jaju5o,1,81.3,69.6,2023-04-15T14:17:26.583Z,2023-04-16T11:13:27Z,4193921013,178,,4190455461,212,12.2,4190455455,56,Left,4190455459,141,82.9,4190455463,213,0.8,4190455457,140,89.1,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
