id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2451119153,7,1,1,0,48,920raeoumft3q2wmvc296uceo,1,46.6,20.8,2022-08-26T18:48:00.986Z,2022-08-27T05:23:43Z,3732938943,141,27.3,3732938939,56,Center,3733473683,178,,3732938941,140,69.5,3732938947,213,0.2,3732938945,212,24.4,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119181,8,2,1,0,50,920raeoumft3q2wmvc296uceo,1,62.9,17.2,2022-08-26T18:48:02.962Z,2022-08-27T05:23:42Z,3732939079,56,Center,3732939081,140,89.2,3732939185,7,8o0a3k1bbim9y2kd6ljyoiwpg,3733473741,178,,3732939083,141,26.7,,,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119197,14,55,1,0,50,1oyb7oym5nwzny8vxf03szd2h,1,30.8,60.8,2022-08-26T18:48:02.963Z,2022-08-27T05:23:42Z,,,,,,,,,,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451227691,942,43,1,0,54,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-08-26T18:48:06.383Z,2022-08-27T00:26:59Z,3733531655,178,0,3733531821,144,82,,,,,,,,,,,,,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119331,15,1,1,1,8,1oyb7oym5nwzny8vxf03szd2h,1,22.3,79,2022-08-26T18:48:20.745Z,2022-08-27T05:23:41Z,3732939899,213,0.8,3732939887,5,,3732939893,140,26.4,3733474841,178,,3732939895,141,86.0,3732939897,212,6.4,3732939889,241,,3732939891,56,Back,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119359,16,1,1,1,10,1oyb7oym5nwzny8vxf03szd2h,1,32.9,94.4,2022-08-26T18:48:23.012Z,2022-08-27T05:23:40Z,3733475715,178,,3732940047,213,3.8,3732940045,212,18.7,3732940039,56,Back,3732940041,140,19.1,3732940043,141,77.0,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119371,17,1,1,1,13,1oyb7oym5nwzny8vxf03szd2h,1,17.5,81.6,2022-08-26T18:48:26.084Z,2022-08-27T05:23:40Z,3732940109,212,19.1,3733475795,178,,3732940103,56,Back,3732940105,140,5.7,3732940107,141,60.3,3732940111,213,4.0,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119401,18,1,1,1,15,1oyb7oym5nwzny8vxf03szd2h,1,6.3,62.8,2022-08-26T18:48:27.571Z,2022-08-27T05:23:39Z,3732940303,56,Back,3732940309,212,19.9,3733475873,178,,3732940307,141,89.9,3732940305,140,13.5,3732940311,213,1.2,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119443,19,1,1,1,20,1oyb7oym5nwzny8vxf03szd2h,1,9.3,86.1,2022-08-26T18:48:32.645Z,2022-08-27T05:23:38Z,3732940569,1,,3732940557,155,,3732940563,141,48.8,3732940567,213,5.7,3732940565,212,44.7,3732940559,56,Back,3732940561,140,44.4,3733477313,178,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119447,20,44,1,1,23,1oyb7oym5nwzny8vxf03szd2h,1,41.3,51.5,2022-08-26T18:48:35.456Z,2022-08-27T05:23:38Z,3732940591,285,,3732940607,233,9,3732940589,56,Back,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119441,9,44,1,1,23,920raeoumft3q2wmvc296uceo,0,58.7,48.5,2022-08-26T18:48:35.457Z,2022-08-27T05:23:38Z,3732940551,56,Center,3732940553,286,,3732940619,233,20,,,,,,,,,,,,,,,,e2nb1takpw6q7f6txp8xbfkk5,R. Morioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119485,21,1,1,1,23,1oyb7oym5nwzny8vxf03szd2h,1,40.2,49.7,2022-08-26T18:48:35.576Z,2022-08-27T05:23:37Z,3732940765,56,Back,3733477773,388,,3732940769,141,53.9,3732940771,212,8.4,3732940751,3,,3732940767,140,47.7,3732940773,213,0.3,3732940753,168,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119553,22,1,1,1,27,1oyb7oym5nwzny8vxf03szd2h,1,49.8,61.1,2022-08-26T18:48:39.474Z,2022-08-27T05:23:37Z,3732941151,140,56.6,3732941155,212,24.8,3732941157,213,5.0,3732941153,141,26.1,3733477995,178,,3732941149,56,Center,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119563,23,3,1,1,33,1oyb7oym5nwzny8vxf03szd2h,0,82.2,30.1,2022-08-26T18:48:46.117Z,2022-08-27T05:01:50Z,3733478163,178,,3732945687,233,10,3732941205,56,Center,3732941265,286,,3733399733,465,,,,,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119565,10,7,1,1,34,920raeoumft3q2wmvc296uceo,0,17.8,69.9,2022-08-26T18:48:46.355Z,2022-08-27T05:01:51Z,3733479871,178,,3732941219,56,Back,3732941221,285,,3733399689,385,,3732945683,233,23,,,,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451162425,508,61,1,1,34,1oyb7oym5nwzny8vxf03szd2h,1,81.4,27,2022-08-26T18:48:46.429Z,2022-08-27T05:23:34Z,3733479963,178,,3733175407,56,Center,,,,,,,,,,,,,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2451119585,24,15,1,1,36,1oyb7oym5nwzny8vxf03szd2h,1,81.9,52.4,2022-08-26T18:48:48.813Z,2022-08-27T05:23:33Z,3732941801,215,,3732941799,103,8.2,3733175983,55,508,3732941807,147,51,3732941353,56,Center,3732941795,80,,3732941991,72,,3733480121,178,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,3732941351,18,,3732941805,146,3732942237,233,3732941797,102,,97.4,11,47.1,3732941349,22,3733175981,29,,,,,,,,,,,,,,,,,,
2451119593,11,10,1,1,37,920raeoumft3q2wmvc296uceo,1,2.2,50.8,2022-08-26T18:48:49.909Z,2022-08-27T05:23:33Z,3732942173,177,,3732942175,180,,3732941421,56,Back,3732942271,233,24,3732941419,182,,3733399941,376,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119607,12,52,1,1,38,920raeoumft3q2wmvc296uceo,1,2.9,52.5,2022-08-26T18:48:50.343Z,2022-08-27T05:23:32Z,3733480247,178,,3733400049,376,,,,,,,,,,,,,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119687,13,1,1,1,39,920raeoumft3q2wmvc296uceo,1,10.3,56.7,2022-08-26T18:48:51.928Z,2022-08-27T05:23:32Z,3733480395,178,,3732941959,213,0.8,3732941949,123,,3732941953,140,22.6,3732942741,210,15,3732941955,141,77.0,3732941957,212,18.9,3732941951,56,Back,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2451228461,886,43,1,1,41,920raeoumft3q2wmvc296uceo,1,0,0,2022-08-26T18:48:53.424Z,2022-08-27T00:30:48Z,3733537157,144,82,3733536099,178,0,,,,,,,,,,,,,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119689,14,15,1,1,50,920raeoumft3q2wmvc296uceo,1,71.9,58,2022-08-26T18:49:02.948Z,2022-08-27T05:23:28Z,3732942757,29,,3732942383,20,,3732942755,78,,3732942761,55,13,3732942759,133,,3732942771,146,96.8,3733480541,178,,3732942769,215,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,3732941967,18,,3732942765,102,3732942819,233,3732941969,56,,50.5,26,Center,3732942773,147,3732941965,22,49.6,3732942767,103,6.3,,,,,,,,,,,,,,
2451119737,26,10,1,1,52,1oyb7oym5nwzny8vxf03szd2h,1,3.1,49.6,2022-08-26T18:49:04.330Z,2022-08-27T05:23:27Z,3732942221,182,,3732942219,180,,3732942425,233,14,3732942223,56,Back,3733400359,376,,3732942217,177,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119729,25,52,1,1,53,1oyb7oym5nwzny8vxf03szd2h,1,3.9,49.1,2022-08-26T18:49:05.394Z,2022-08-27T05:23:27Z,3733480755,178,,3733400423,376,,,,,,,,,,,,,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119875,27,1,1,2,10,1oyb7oym5nwzny8vxf03szd2h,0,7.9,56.9,2022-08-26T18:49:22.346Z,2022-08-27T05:23:26Z,3732943193,140,57.8,3732943205,1,,3732943201,213,0.5,3732943291,189,,3732943191,56,Left,3732943189,199,,3732943197,212,60.6,3732943195,141,100.0,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119999,15,5,1,2,11,920raeoumft3q2wmvc296uceo,1,39.4,-1.4,2022-08-26T18:49:23.226Z,2022-08-26T23:48:55Z,3732943927,233,28,3732943895,56,Back,3732943897,347,,,,,,,,,,,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451119883,28,5,1,2,11,1oyb7oym5nwzny8vxf03szd2h,0,60.6,101.4,2022-08-26T18:49:23.226Z,2022-08-26T23:48:55Z,3732943231,347,,3732943229,56,Left,3732943947,233,15,,,,,,,,,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451120017,16,1,1,2,24,920raeoumft3q2wmvc296uceo,1,43.8,0,2022-08-26T18:49:36.969Z,2022-08-27T05:23:26Z,3732944023,141,8.9,3732944029,1,,3732944017,107,,3732944021,140,68.0,3732944027,213,0.3,3732944025,212,26.3,3732944019,56,Right,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451120021,17,61,1,2,26,920raeoumft3q2wmvc296uceo,0,55.6,8.8,2022-08-26T18:49:38.170Z,2022-08-27T05:23:26Z,3733481765,21,,3733481767,388,,3732944049,56,Right,,,,,,,,,,,,,,,,8o0a3k1bbim9y2kd6ljyoiwpg,A. Benbouali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451120031,29,1,1,2,27,1oyb7oym5nwzny8vxf03szd2h,1,43.6,96.5,2022-08-26T18:49:39.305Z,2022-08-27T05:23:25Z,3732944111,212,3.4,3732944105,56,Back,3732944107,140,44.4,3732944103,3,,3733482363,388,,3732944113,213,5.0,3732944109,141,91.7,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451229363,955,43,1,2,27,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-08-26T18:49:40.009Z,2022-08-27T00:33:38Z,3733540973,178,0,3733542341,144,82,,,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451120037,30,49,1,2,27,1oyb7oym5nwzny8vxf03szd2h,1,47.7,93.1,2022-08-26T18:49:40.027Z,2022-08-27T05:23:25Z,,,,,,,,,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451120039,31,61,1,2,28,1oyb7oym5nwzny8vxf03szd2h,0,45.6,93.1,2022-08-26T18:49:41.030Z,2022-08-27T05:23:24Z,3733482587,178,,3732944143,56,Back,,,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451120071,19,49,1,2,29,920raeoumft3q2wmvc296uceo,1,57.4,6.7,2022-08-26T18:49:41.879Z,2022-08-27T05:23:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8o0a3k1bbim9y2kd6ljyoiwpg,A. Benbouali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451120061,18,43,1,2,30,920raeoumft3q2wmvc296uceo,1,0,0,2022-08-26T18:49:42.482Z,2022-08-26T18:50:23Z,3732944253,56,Right,3732944287,285,0,3732944283,233,31,3732946203,144,7,,,,,,,,,,,,,e2nb1takpw6q7f6txp8xbfkk5,R. Morioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451256359,1502,43,1,2,31,920raeoumft3q2wmvc296uceo,1,0,0,2022-08-26T18:49:43.190Z,2022-08-27T02:09:41Z,3733697003,178,0,3733697019,144,82,,,,,,,,,,,,,,,,,,,8o0a3k1bbim9y2kd6ljyoiwpg,A. Benbouali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451120075,20,1,1,2,31,920raeoumft3q2wmvc296uceo,0,61.9,13.8,2022-08-26T18:49:43.258Z,2022-08-27T05:23:23Z,3732947791,233,32,3732947789,236,,3732947771,140,69.9,3732947781,213,0.4,3732947779,212,9.0,3732947775,141,18.4,3733485107,178,,3732944301,56,Right,8o0a3k1bbim9y2kd6ljyoiwpg,A. Benbouali,3732947795,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451120067,32,74,1,2,31,1oyb7oym5nwzny8vxf03szd2h,1,36.9,87.7,2022-08-26T18:49:43.264Z,2022-08-27T05:23:22Z,3732944275,56,Back,3732944277,285,,3733485213,178,,3732947797,233,20,,,,,,,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
