id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,keyPass,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2468435695,10,52,1,1,3,ebcxfnmnxrxvv6lcjsahgd38j,1,2.8,42.8,2022-10-07T18:01:59.457Z,2022-10-17T11:59:09Z,3852172323,178,,3837986789,377,,,,,,,,,,,,,,,,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435847,11,1,1,1,5,ebcxfnmnxrxvv6lcjsahgd38j,1,4.8,47.6,2022-10-07T18:02:01.545Z,2022-10-17T18:18:01Z,3825092425,213,1.1,3825092421,141,62.1,3825092423,212,11.0,3825092415,123,,3825092419,140,9.4,3852172369,178,,3825092417,56,Back,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435893,12,1,1,1,16,ebcxfnmnxrxvv6lcjsahgd38j,1,32.5,76.9,2022-10-07T18:02:12.383Z,2022-10-17T11:59:24Z,3825092675,212,8.9,3825092669,140,29.7,3825092665,56,Back,3825092673,141,64.5,3852172441,178,,3825092677,213,4.4,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435911,13,1,1,1,18,ebcxfnmnxrxvv6lcjsahgd38j,1,30.5,63.7,2022-10-07T18:02:14.317Z,2022-10-17T18:18:19Z,3852571331,178,,3825092789,213,4.6,3825092785,141,36.7,3825092783,140,28.5,3825092787,212,18.5,3825092781,56,Back,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435967,14,1,1,1,21,ebcxfnmnxrxvv6lcjsahgd38j,1,28.5,36.7,2022-10-07T18:02:17.892Z,2022-10-17T18:18:24Z,3825093099,213,1.5,3825093095,141,71.1,3852571585,178,,3825093097,212,23.5,3825093091,56,Back,3825093093,140,31.0,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436007,15,1,1,1,28,ebcxfnmnxrxvv6lcjsahgd38j,1,42.2,80,2022-10-07T18:02:24.346Z,2022-10-17T18:18:31Z,3825093321,141,40.6,3825093323,212,28.8,3825093325,213,5.1,3825093317,56,Center,3852571799,178,,3825093319,140,52.3,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436017,16,61,1,1,29,ebcxfnmnxrxvv6lcjsahgd38j,0,52.3,40.6,2022-10-07T18:02:25.586Z,2022-10-17T18:18:47Z,3825093351,56,Center,3852572415,178,,,,,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436033,19,49,1,1,30,cq4rdp1mkan8zhaw7bmzjdaqk,1,45.2,85.2,2022-10-07T18:02:26.306Z,2022-10-17T18:18:57Z,,,,,,,,,,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473633129,638,43,1,1,34,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-07T18:02:29.930Z,2022-10-17T20:02:59Z,3852727241,144,82,3852727037,178,0,,,,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473633385,899,83,1,1,38,ebcxfnmnxrxvv6lcjsahgd38j,1,15.7,18.6,2022-10-07T18:02:34.289Z,2022-10-17T20:03:35Z,3852728291,399,160610,,,,,,,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436083,20,1,1,1,38,cq4rdp1mkan8zhaw7bmzjdaqk,0,86.5,84,2022-10-07T18:02:34.329Z,2022-10-17T18:19:01Z,3837987543,224,,3825093711,213,5.2,3825093709,212,21.8,3825093707,141,56.1,3825093703,140,96.7,3837987545,72,,3825093679,2,,3852573079,178,,si3wcnvnhiukn1novyv1su6t,R. Lenis,3825093693,155,3825093699,56,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436165,17,12,1,1,39,ebcxfnmnxrxvv6lcjsahgd38j,1,3.5,45.1,2022-10-07T18:02:35.314Z,2022-10-17T18:19:09Z,3825094177,212,5.9,3825094171,56,Back,3825094173,140,8.1,3825094179,213,0.6,3825094175,141,50.1,3852573331,178,,,,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436771,22,61,1,1,39,cq4rdp1mkan8zhaw7bmzjdaqk,1,92.8,56,2022-10-07T18:02:35.555Z,2022-10-17T18:19:22Z,3825097417,56,Center,3852573661,21,,3852573663,178,,,,,,,,,,,,,,,,,9857q6zg63yro4ia9txv2l9pm,Fawaz Al Terais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436551,19,51,1,1,39,ebcxfnmnxrxvv6lcjsahgd38j,1,3.4,48.7,2022-10-07T18:02:35.686Z,2022-10-17T20:45:14Z,3825096301,170,,,,,,,,,,,,,,,,,,,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436323,18,61,1,1,39,ebcxfnmnxrxvv6lcjsahgd38j,1,4.2,48.4,2022-10-07T18:02:35.777Z,2022-10-17T20:05:00Z,3852729719,389,,3825095145,56,Back,3852730587,15,,,,,,,,,,,,,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436131,21,16,1,1,41,cq4rdp1mkan8zhaw7bmzjdaqk,1,95.3,49.3,2022-10-07T18:02:37.337Z,2022-10-17T18:20:42Z,3825093979,22,,3825096771,458,,3825096767,103,8.9,3825093983,56,Center,3825095249,375,01:40.934,3825095243,328,,3825095245,374,2022-10-07 19:02:36.847,3837988469,395,96.2,9857q6zg63yro4ia9txv2l9pm,Fawaz Al Terais,3825095239,15,3825097377,16,3825096763,78,,3825096773,230,96.3,3825096769,214,3852576213,388,3837988471,396,49.5,3825096775,231,49.6,3825096765,102,51.4,,,,,,,,,,,
2468436885,23,43,1,2,43,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-07T18:03:39.325Z,2022-10-07T18:03:41Z,3825098213,144,61,3825098011,56,Center,,,,,,,,,,,,,,,,,,,9857q6zg63yro4ia9txv2l9pm,Fawaz Al Terais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468438039,20,1,1,3,52,ebcxfnmnxrxvv6lcjsahgd38j,1,50.1,49.9,2022-10-07T18:04:48.176Z,2022-10-17T18:20:48Z,3825103959,140,39.1,3825103961,141,53.4,3825103967,279,G,3852576433,178,,3825103963,212,11.8,3825103957,56,Back,3825103965,213,2.9,,,,9q7c1bn4dgyhoqto46puqeevp,M. Pavkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468438091,21,1,1,3,54,ebcxfnmnxrxvv6lcjsahgd38j,1,39,55.4,2022-10-07T18:04:50.161Z,2022-10-17T18:20:51Z,3852576477,178,,3825104225,56,Back,3825104229,141,67.3,3825104231,212,8.2,3825104227,140,40.0,3825104233,213,1.4,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468438141,22,1,1,3,56,ebcxfnmnxrxvv6lcjsahgd38j,1,44.8,75.3,2022-10-07T18:04:52.685Z,2022-10-17T18:20:58Z,3852576621,178,,3825104487,141,93.6,3825104491,213,1.5,3825104483,56,Back,3825104485,140,46.2,3825104489,212,12.5,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468438197,23,1,1,4,0,ebcxfnmnxrxvv6lcjsahgd38j,1,44.5,93.3,2022-10-07T18:04:56.168Z,2022-10-17T18:21:01Z,3852576663,178,,3825104803,213,4.5,3825104795,56,Back,3825104799,141,37.6,3825104801,212,38.4,3825104797,140,38.4,3825104805,1,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468438287,24,1,1,4,5,ebcxfnmnxrxvv6lcjsahgd38j,1,47,35.2,2022-10-07T18:05:01.030Z,2022-10-17T18:21:05Z,3825105297,56,Left,3825105293,155,,3825105299,140,68.1,3825105301,141,97.1,3825105307,1,,3825105303,212,47.6,3852576779,178,,3825105295,196,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,3825105305,213,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,
2468438305,25,1,1,4,12,ebcxfnmnxrxvv6lcjsahgd38j,1,59.4,85.1,2022-10-07T18:05:08.448Z,2022-10-17T18:21:08Z,3825105405,213,4.8,3825105397,56,Center,3825105403,212,8.0,3825105401,141,73.5,3852576867,178,,3825105399,140,60.4,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468438371,26,1,1,4,13,ebcxfnmnxrxvv6lcjsahgd38j,1,60.4,73.5,2022-10-07T18:05:09.240Z,2022-10-17T18:21:11Z,3852576925,178,,3825105747,56,Left,3825105749,140,64.4,3825105755,213,1.1,3825105753,212,8.9,3825105751,141,85.0,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468438417,27,1,1,4,17,ebcxfnmnxrxvv6lcjsahgd38j,1,82.8,80.8,2022-10-07T18:05:13.162Z,2022-10-17T18:21:17Z,3825105977,140,83.6,3825105979,141,68.5,3825105975,56,Center,3825105981,212,8.4,3825105983,213,4.8,3852577097,178,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
