id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2549422111,15,44,1,1,6,6ttwlm6op92r4670oayg5md7h,0,63.4,36,2023-05-15T16:03:03.649Z,2023-05-15T16:03:20Z,4281336475,286,,4281336613,233,17,4281336473,56,Center,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422137,18,1,1,1,6,4djrvao40r1vgr4psfl5dzc80,0,39,71.3,2023-05-15T16:03:04.111Z,2023-05-15T16:20:05Z,4281336623,212,8.0,4281336621,141,76.5,4281336615,3,,4281336617,56,Back,4281336625,213,2.7,4281336619,140,32.2,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422237,16,1,1,1,13,6ttwlm6op92r4670oayg5md7h,1,84.8,15.9,2023-05-15T16:03:11.401Z,2023-05-16T11:18:38Z,4281337145,213,1.3,4281337135,155,,4281337141,141,69.6,4281337143,212,38.2,4281337133,2,,4282834467,223,,4281337139,140,95.6,4281337147,1,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,4281337137,56,Center,4282834469,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422259,17,1,1,1,15,6ttwlm6op92r4670oayg5md7h,0,95.6,69.6,2023-05-15T16:03:13.441Z,2023-05-16T11:18:48Z,4281337263,212,7.8,4281337255,3,,4281337261,141,61.5,4281337257,56,Center,4281337265,213,5.5,4281337259,140,100.0,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422261,18,5,1,1,17,6ttwlm6op92r4670oayg5md7h,0,100.9,61.8,2023-05-15T16:03:15.215Z,2023-05-15T16:04:16Z,4281337279,56,Center,4281337329,233,19,4281337283,346,,,,,,,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422249,19,5,1,1,17,4djrvao40r1vgr4psfl5dzc80,1,-0.9,38.2,2023-05-15T16:03:15.215Z,2023-05-15T16:04:16Z,4281337219,56,Back,4281337315,233,18,4281337221,346,,,,,,,,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422475,20,1,1,1,37,4djrvao40r1vgr4psfl5dzc80,1,5.2,47.3,2023-05-15T16:03:35.071Z,2023-05-15T16:03:36Z,4281338401,213,4.9,4281338399,212,12.2,4281338405,237,,4281338395,140,7.0,4281338391,124,,4281338393,56,Back,4281338397,141,29.6,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422505,21,1,1,1,39,4djrvao40r1vgr4psfl5dzc80,1,7.5,29.3,2023-05-15T16:03:36.863Z,2023-05-15T16:03:39Z,4281338577,141,46.7,4281338573,56,Back,4281338579,212,12.0,4281338581,213,1.7,4281338575,140,5.5,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422533,22,1,1,1,41,4djrvao40r1vgr4psfl5dzc80,1,6.5,48.7,2023-05-15T16:03:39.535Z,2023-05-15T16:03:42Z,4281338713,213,1.7,4281338711,212,16.5,4281338705,56,Back,4281338707,140,4.7,4281338709,141,72.8,,,,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422569,23,1,1,1,44,4djrvao40r1vgr4psfl5dzc80,1,4.8,73.1,2023-05-15T16:03:42.367Z,2023-05-15T16:03:45Z,4281338907,140,18.7,4281338909,141,96.8,4281338911,212,21.7,4281338913,213,0.8,4281338905,56,Back,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422591,24,1,1,1,47,4djrvao40r1vgr4psfl5dzc80,0,19.2,97.4,2023-05-15T16:03:45.311Z,2023-05-15T16:03:47Z,4281339015,140,37.8,4281339021,213,6.2,4281339019,212,19.7,4281339013,56,Back,4281339017,141,94.1,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422629,19,8,1,1,49,6ttwlm6op92r4670oayg5md7h,1,60.7,7,2023-05-15T16:03:46.841Z,2023-05-16T11:19:17Z,4281339267,56,Right,4282836439,383,,,,,,,,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422669,25,1,1,1,54,4djrvao40r1vgr4psfl5dzc80,1,35,83.6,2023-05-15T16:03:51.903Z,2023-05-15T16:20:43Z,4281339495,213,4.5,4281339487,56,Back,4281339493,212,7.5,4281339491,141,72.9,4281339489,140,33.4,,,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422683,26,1,1,1,57,4djrvao40r1vgr4psfl5dzc80,1,33.7,71.3,2023-05-15T16:03:54.879Z,2023-05-15T16:20:42Z,4281339549,140,38.2,4281339555,213,4.8,4281339547,56,Back,4281339557,1,,4281339553,212,39.5,4281339551,141,13.7,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422757,27,1,1,2,0,4djrvao40r1vgr4psfl5dzc80,1,42.9,6.8,2023-05-15T16:03:57.807Z,2023-05-15T16:04:02Z,4281339947,213,0.1,4281339943,141,10.6,4281339941,140,60.5,4281339945,212,18.7,4281339939,56,Right,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422801,28,1,1,2,4,4djrvao40r1vgr4psfl5dzc80,1,55.9,5.9,2023-05-15T16:04:01.919Z,2023-05-15T16:04:05Z,4281340145,141,10.1,4281340141,56,Back,4281340143,140,38.0,4281340147,212,19.0,4281340149,213,3.0,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422815,29,1,1,2,7,4djrvao40r1vgr4psfl5dzc80,1,38,10.1,2023-05-15T16:04:05.231Z,2023-05-15T16:04:07Z,4281340243,140,45.7,4281340251,213,0.5,4281340241,56,Back,4281340247,141,16.7,4281340249,212,9.2,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422851,30,1,1,2,9,4djrvao40r1vgr4psfl5dzc80,1,45.1,21.1,2023-05-15T16:04:06.991Z,2023-05-15T16:04:10Z,4281340431,212,33.9,4281340433,213,1.9,4281340425,56,Back,4281340435,1,,4281340427,140,34.2,4281340429,141,68.1,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422889,31,1,1,2,12,4djrvao40r1vgr4psfl5dzc80,1,33.4,68.4,2023-05-15T16:04:10.447Z,2023-05-15T16:04:15Z,4281340623,141,39.1,4281340629,213,4.1,4281340621,140,19.2,4281340619,56,Back,4281340625,212,24.9,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422895,32,1,1,2,17,4djrvao40r1vgr4psfl5dzc80,1,19.2,39.1,2023-05-15T16:04:15.247Z,2023-05-15T16:21:00Z,4281340673,213,6.2,4281340665,56,Back,4281340671,212,11.8,4281340669,141,37.1,4281340667,140,30.4,,,,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422933,33,1,1,2,18,4djrvao40r1vgr4psfl5dzc80,1,30.4,37.1,2023-05-15T16:04:15.999Z,2023-05-15T16:04:19Z,4281340859,56,Back,4281340861,140,17.8,4281340863,141,45.1,4281340867,213,2.8,4281340865,212,14.3,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422959,34,1,1,2,21,4djrvao40r1vgr4psfl5dzc80,0,18.5,42.5,2023-05-15T16:04:19.359Z,2023-05-15T16:21:21Z,4281341033,212,39.0,4281341037,1,,4281341025,140,47.6,4281341035,213,5.6,4281341023,56,Back,4281341021,155,,4281341029,141,6.8,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422961,20,44,1,2,24,6ttwlm6op92r4670oayg5md7h,1,54.4,94.8,2023-05-15T16:04:21.759Z,2023-05-15T16:04:22Z,4281341041,56,Left,4281341053,233,35,4281341043,286,,,,,,,,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549422963,35,44,1,2,24,4djrvao40r1vgr4psfl5dzc80,0,45.6,5.2,2023-05-15T16:04:21.760Z,2023-05-15T16:04:23Z,4281341047,285,,4281341095,233,20,4281341045,56,Back,,,,,,,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
