id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2466700173,20,1,1,1,0,57jcqe38hakh2hfit2zsogsb,1,72.4,100,2022-10-02T18:02:06.301Z,2022-10-08T17:35:35Z,3815831777,141,79.8,3815831779,212,24.6,3815831785,1,,3815831775,140,53.6,3815831773,56,Left,3815831783,213,3.8,3815832855,189,,3815831771,107,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700181,21,1,1,1,2,57jcqe38hakh2hfit2zsogsb,1,53.4,79.6,2022-10-02T18:02:07.819Z,2022-10-08T17:35:40Z,3815831837,140,44.6,3815833007,189,,3815831843,212,23.0,3815831841,141,48.6,3828752597,178,,3815831845,213,4.3,3815831833,56,Back,,,,bfbozn43eclzjwzz8nt69ktsl,Abdulmajeed Al Sulaiheem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700201,22,1,1,1,4,57jcqe38hakh2hfit2zsogsb,1,44.9,48.6,2022-10-02T18:02:10.554Z,2022-10-08T17:35:52Z,3815831969,56,Right,3815831977,213,5.2,3815831971,140,55.5,3828753973,178,,3815831973,141,19.2,3815831975,212,22.9,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700259,23,1,1,1,8,57jcqe38hakh2hfit2zsogsb,1,57.7,16.5,2022-10-02T18:02:13.738Z,2022-10-08T17:35:58Z,3815832297,212,12.9,3815832299,213,5.5,3828754387,178,,3815832295,141,3.0,3815832291,56,Right,3815832293,140,66.3,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700285,24,1,1,1,13,57jcqe38hakh2hfit2zsogsb,1,67.6,13.1,2022-10-02T18:02:19.049Z,2022-10-08T17:36:09Z,3815832501,1,,3815832499,213,1.5,3815832489,196,,3815832497,212,43.2,3828754963,178,,3815832493,140,69.4,3815832491,56,Center,3815832759,210,13,4lhyi7xvorswax9xwmz4v5tqt,Talisca,1,3815832495,141,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700287,25,13,1,1,17,57jcqe38hakh2hfit2zsogsb,1,71.7,75,2022-10-02T18:02:23.082Z,2022-10-08T17:36:10Z,3815832779,230,98.4,3815832767,29,,3815832775,103,13.9,3815832507,22,,3815832773,102,61.5,3815832769,55,24,3815832777,215,,3815832511,56,Center,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,3815832763,72,,3815832509,18,3815832781,231,51.8,3828755533,178,3815832765,73,,,,,,,,,,,,,,,,,,,,,,
2466700303,15,5,1,1,18,2kzl64gp8x37bon8tyxojqrr1,1,-1.2,38.3,2022-10-02T18:02:23.905Z,2022-10-08T17:36:13Z,3815832587,346,,3815832585,56,Back,3815832589,233,26,,,,,,,,,,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700295,26,5,1,1,18,57jcqe38hakh2hfit2zsogsb,0,101.2,61.7,2022-10-02T18:02:23.905Z,2022-10-08T17:36:13Z,3815832545,346,,3815832543,56,Center,3815832593,233,15,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700421,16,1,1,1,43,2kzl64gp8x37bon8tyxojqrr1,1,3.4,44.2,2022-10-02T18:02:48.938Z,2022-10-08T17:36:25Z,3815833429,141,56.7,3815833427,140,13.9,3815833437,237,,3815833433,213,0.7,3815833423,124,,3815833431,212,13.9,3815833425,56,Back,,,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700425,17,1,1,1,45,2kzl64gp8x37bon8tyxojqrr1,0,15.8,56.6,2022-10-02T18:02:51.466Z,2022-10-08T17:36:30Z,3815833495,141,82.9,3815833491,56,Back,3815833493,140,48.0,3815833497,212,38.2,3815833499,213,0.5,3828757901,178,,3815833489,155,,3815833501,1,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700435,27,1,1,1,47,57jcqe38hakh2hfit2zsogsb,1,51.6,9,2022-10-02T18:02:53.454Z,2022-10-08T17:37:06Z,3815833559,56,Right,3815833565,212,15.5,3815833563,141,7.1,3815833557,3,,3815833561,140,66.3,3828761849,178,,3815833567,213,6.2,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700437,28,49,1,1,49,57jcqe38hakh2hfit2zsogsb,1,66.2,6.9,2022-10-02T18:02:54.662Z,2022-10-08T17:37:50Z,,,,,,,,,,,,,,,,,,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700441,29,61,1,1,49,57jcqe38hakh2hfit2zsogsb,0,66.2,6.9,2022-10-02T18:02:54.779Z,2022-10-08T17:39:16Z,3828776223,178,,3815833587,56,Right,,,,,,,,,,,,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700501,18,5,1,1,50,2kzl64gp8x37bon8tyxojqrr1,1,33.2,101.7,2022-10-02T18:02:55.930Z,2022-10-08T17:39:22Z,3815833943,56,Back,3815833945,347,,3815833947,233,30,,,,,,,,,,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700443,30,5,1,1,50,57jcqe38hakh2hfit2zsogsb,0,66.8,-1.7,2022-10-02T18:02:55.930Z,2022-10-08T17:39:23Z,3815833955,233,18,3815833591,347,,3815833589,56,Right,,,,,,,,,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700513,19,1,1,2,2,2kzl64gp8x37bon8tyxojqrr1,1,35,100,2022-10-02T18:03:08.250Z,2022-10-08T17:39:26Z,3815834025,140,56.9,3815834033,1,,3815834023,56,Left,3815834031,213,6.0,3815834021,107,,3815834027,141,91.5,3815834029,212,23.9,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700515,20,61,1,2,4,2kzl64gp8x37bon8tyxojqrr1,0,56.9,91.5,2022-10-02T18:03:09.979Z,2022-10-08T17:40:49Z,3828787427,178,,3815834043,56,Left,,,,,,,,,,,,,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700519,31,49,1,2,4,57jcqe38hakh2hfit2zsogsb,1,43.8,5.5,2022-10-02T18:03:10.435Z,2022-10-08T17:40:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700547,32,1,1,2,5,57jcqe38hakh2hfit2zsogsb,1,43.8,5.5,2022-10-02T18:03:11.409Z,2022-10-08T17:41:00Z,3815834199,140,50.3,3815834205,213,5.9,3815834203,212,7.3,3828788569,178,,3815834197,56,Right,3815834201,141,1.5,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700551,33,61,1,2,8,57jcqe38hakh2hfit2zsogsb,0,51.8,1.3,2022-10-02T18:03:14.015Z,2022-10-08T17:41:27Z,3815834217,56,Right,3828789391,178,,,,,,,,,,,,,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700611,21,5,1,2,8,2kzl64gp8x37bon8tyxojqrr1,1,47.8,101.4,2022-10-02T18:03:14.433Z,2022-10-08T17:41:18Z,3815834615,56,Back,3815834623,233,34,3815834617,347,,,,,,,,,,,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466700563,34,5,1,2,8,57jcqe38hakh2hfit2zsogsb,0,52.2,-1.4,2022-10-02T18:03:14.433Z,2022-10-08T17:41:18Z,3815834627,233,21,3815834247,347,,3815834245,56,Right,,,,,,,,,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
