id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2503319663,518,1,2,51,23,57jcqe38hakh2hfit2zsogsb,1,60.7,3.5,2023-02-03T16:11:06.403Z,2023-02-18T13:01:14Z,4039099045,178,,4009121863,140,55.7,4009121869,213,2.2,4009121865,141,13.1,4009121867,212,8.4,4009121861,56,Right,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319667,519,1,2,51,26,57jcqe38hakh2hfit2zsogsb,1,60.6,13.1,2023-02-03T16:11:09.506Z,2023-02-18T13:01:26Z,4009121889,140,69.6,4009121893,212,9.5,4009121887,56,Right,4009121891,141,13.8,4039099545,178,,4009121895,213,0.1,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319683,520,1,2,51,26,57jcqe38hakh2hfit2zsogsb,1,69.6,13.8,2023-02-03T16:11:10.159Z,2023-02-18T13:01:37Z,4009121961,213,4.9,4009121957,141,4.0,4039100157,178,,4009121959,212,6.7,4009121955,140,70.6,4009121953,56,Right,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319685,521,1,2,51,30,57jcqe38hakh2hfit2zsogsb,1,69.9,5.2,2023-02-03T16:11:13.862Z,2023-02-18T13:01:43Z,4009121983,140,47.8,4009121985,141,19.3,4039100393,178,,4009121989,213,2.7,4009121981,56,Back,4009121987,212,25.1,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319703,522,1,2,51,33,57jcqe38hakh2hfit2zsogsb,1,51.6,20.2,2023-02-03T16:11:17.206Z,2023-02-18T13:01:52Z,4009122085,155,,4009122093,141,86.2,4009122095,212,51.9,4009122089,56,Left,4009122087,196,,4009122097,213,1.0,4009122091,140,76.4,4009122099,1,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,4039100705,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319707,523,3,2,51,38,57jcqe38hakh2hfit2zsogsb,0,77.6,85.8,2023-02-03T16:11:22.177Z,2023-02-18T13:02:00Z,4018966583,211,,4018966543,286,,4039101059,178,,4018966637,465,,4009122105,56,Left,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319705,453,50,2,51,40,aekjg4wbxaixtwu4aicmiju92,1,13.6,9.8,2023-02-03T16:11:24.180Z,2023-02-18T13:02:09Z,4018966779,285,,4019067137,233,935,4009122103,56,Back,,,,,,,,,,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505206119,935,7,2,51,41,57jcqe38hakh2hfit2zsogsb,1,86.4,90.2,2023-02-03T16:11:25.066Z,2023-02-18T13:02:15Z,4018966823,56,Left,4019067129,233,453,4018966825,286,,4018966827,383,,4039101855,178,,,,,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509059925,1059,83,2,51,45,aekjg4wbxaixtwu4aicmiju92,1,3.4,3.2,2023-02-03T16:11:28.704Z,2023-02-18T13:45:09Z,4039292545,399,493659,,,,,,,,,,,,,,,,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319727,524,1,2,51,45,57jcqe38hakh2hfit2zsogsb,0,97.6,94.4,2023-02-03T16:11:28.723Z,2023-02-18T13:02:31Z,4018966931,386,,4009122203,140,100.0,4009122205,141,71.1,4018966929,225,,4009122197,2,,4009122199,155,,4039102641,178,,4009122207,212,16.2,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,4009122201,56,Center,4009122209,213,4018966933,72,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319725,454,5,2,51,46,aekjg4wbxaixtwu4aicmiju92,1,-0.8,35,2023-02-03T16:11:29.855Z,2023-02-18T13:02:38Z,4009122215,233,525,4009122195,346,,4009122193,56,Back,,,,,,,,,,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319729,525,5,2,51,46,57jcqe38hakh2hfit2zsogsb,0,100.8,65,2023-02-03T16:11:29.855Z,2023-02-18T13:02:38Z,4009122211,56,Center,4009122213,346,,4009122219,233,454,,,,,,,,,,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319779,455,1,2,52,15,aekjg4wbxaixtwu4aicmiju92,0,5.2,49,2023-02-03T16:11:59.203Z,2023-02-18T13:02:47Z,4009122567,1,,4009122557,141,15.0,4009122569,74,,4009122545,124,,4009122559,212,60.2,4009122563,213,5.9,4009122553,140,58.1,4009122549,56,Right,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319789,526,44,2,52,18,57jcqe38hakh2hfit2zsogsb,1,40.8,84.4,2023-02-03T16:12:01.708Z,2023-02-18T13:02:54Z,4009122589,285,,4009122587,56,Back,4009122617,233,456,,,,,,,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319783,456,44,2,52,18,aekjg4wbxaixtwu4aicmiju92,0,59.2,15.6,2023-02-03T16:12:01.709Z,2023-02-18T13:02:55Z,4009122625,233,526,4009122579,56,Right,4009122581,286,,,,,,,,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319795,527,12,2,52,18,57jcqe38hakh2hfit2zsogsb,1,39.7,83.7,2023-02-03T16:12:01.739Z,2023-02-18T13:03:02Z,4039104499,388,,4009122653,213,1.6,4009122643,140,39.9,4009122669,167,,4009122659,15,,4009122641,56,Back,4009122647,141,100.0,4009122651,212,11.6,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319799,457,5,2,52,19,aekjg4wbxaixtwu4aicmiju92,1,58.4,-1,2023-02-03T16:12:03.278Z,2023-02-18T13:03:11Z,4009122661,56,Right,4009122671,233,528,4009122663,347,,,,,,,,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319801,528,5,2,52,19,57jcqe38hakh2hfit2zsogsb,0,41.6,101,2023-02-03T16:12:03.278Z,2023-02-18T13:03:11Z,4009122667,347,,4009122679,233,457,4009122665,56,Back,,,,,,,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319827,458,1,2,52,29,aekjg4wbxaixtwu4aicmiju92,0,58.3,0,2023-02-03T16:12:12.594Z,2023-02-18T13:03:21Z,4009122871,1,,4009122815,140,69.4,4009122819,212,21.6,4009122811,107,,4009122817,141,25.6,4009122813,56,Center,4009122821,213,1.0,4018967235,189,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319835,529,1,2,52,30,57jcqe38hakh2hfit2zsogsb,1,34.4,73.2,2023-02-03T16:12:13.885Z,2023-02-18T13:03:26Z,4009122863,141,48.1,4009122865,212,17.4,4009122859,56,Back,4039106057,178,,4009122867,213,4.9,4009122861,140,37.4,4009122857,3,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319837,530,49,2,52,35,57jcqe38hakh2hfit2zsogsb,1,36.1,47,2023-02-03T16:12:18.313Z,2023-02-18T13:03:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319851,531,1,2,52,35,57jcqe38hakh2hfit2zsogsb,1,35.3,44.2,2023-02-03T16:12:19.034Z,2023-02-18T13:03:44Z,4009122915,212,9.3,4039107153,178,,4009122917,213,1.6,4009122911,140,34.6,4009122913,141,57.9,4009122909,56,Back,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319857,532,1,2,52,37,57jcqe38hakh2hfit2zsogsb,1,35.3,51.7,2023-02-03T16:12:21.028Z,2023-02-18T13:03:51Z,4009122955,212,10.3,4009122949,56,Back,4039107595,178,,4009122957,213,3.7,4009122951,140,27.2,4009122953,141,43.1,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319863,533,1,2,52,40,57jcqe38hakh2hfit2zsogsb,1,28.7,45,2023-02-03T16:12:23.717Z,2023-02-18T13:03:56Z,4009122991,56,Back,4009122997,212,28.2,4009122999,213,1.0,4009122995,141,78.8,4039107991,178,,4009122993,140,44.3,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319881,534,1,2,52,48,57jcqe38hakh2hfit2zsogsb,0,39.1,70.8,2023-02-03T16:12:31.892Z,2023-02-18T13:04:28Z,4009123075,212,8.6,4009123071,140,39.6,4009123077,213,4.8,4009123069,56,Back,4009123073,141,58.2,4039110233,178,,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319885,459,8,2,52,49,aekjg4wbxaixtwu4aicmiju92,1,61.8,31.9,2023-02-03T16:12:32.394Z,2023-02-18T13:04:33Z,4039110581,178,,4018967467,383,,4009123091,56,Center,,,,,,,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319887,460,49,2,52,50,aekjg4wbxaixtwu4aicmiju92,1,62.7,31,2023-02-03T16:12:33.473Z,2023-02-18T13:04:41Z,,,,,,,,,,,,,,,,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319895,461,4,2,52,50,aekjg4wbxaixtwu4aicmiju92,1,60,26.7,2023-02-03T16:12:33.733Z,2023-02-18T13:04:50Z,4009123273,286,,4009123125,56,Center,4009157097,233,535,4009123267,13,,4009123269,152,,4009123271,265,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319921,535,4,2,52,50,57jcqe38hakh2hfit2zsogsb,0,40,73.3,2023-02-03T16:12:33.734Z,2023-02-18T13:04:50Z,4039111987,178,,4009123281,56,Back,4009123287,285,,4009123285,265,,4009123279,13,,4009157101,233,461,4009123283,152,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319897,462,43,2,52,51,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-02-03T16:12:34.629Z,2023-02-03T16:12:39Z,4009123151,212,5.7,4009123147,140,58.7,4009123217,144,1,4009123145,56,Center,4009123153,213,1.2,4009123149,141,33.4,,,,,,,emt3e6x1c9howgtee0hr1hucp,Ayman Al Khulaif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319935,463,1,2,53,0,aekjg4wbxaixtwu4aicmiju92,1,54,38.6,2023-02-03T16:12:44.048Z,2023-02-18T13:05:00Z,4039112755,178,,4009123353,5,,4009123363,212,13.6,4009123357,56,Back,4009123361,141,55.2,4018967693,189,,4009123355,152,,4009123365,213,2.2,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,4009123359,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319939,464,1,2,53,4,aekjg4wbxaixtwu4aicmiju92,1,52.2,56,2023-02-03T16:12:47.908Z,2023-02-18T13:05:06Z,4009123373,140,45.5,4009123371,56,Back,4009123377,212,17.3,4009123379,213,4.3,4039113273,178,,4009123375,141,32.7,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319951,465,1,2,53,6,aekjg4wbxaixtwu4aicmiju92,1,44,30,2023-02-03T16:12:50.247Z,2023-02-18T13:05:12Z,4009123443,140,47.4,4039113733,178,,4009123441,56,Back,4009123447,212,16.6,4009123445,141,6.1,4009123449,213,4.9,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319957,466,1,2,53,9,aekjg4wbxaixtwu4aicmiju92,1,46.1,4.9,2023-02-03T16:12:52.534Z,2023-02-18T13:05:18Z,4009123463,140,54.9,4039114193,178,,4009123467,212,9.4,4009123461,56,Right,4009123465,141,2.2,4009123469,213,6.1,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319965,467,1,2,53,10,aekjg4wbxaixtwu4aicmiju92,1,54.1,2,2023-02-03T16:12:53.589Z,2023-02-18T13:05:24Z,4039114743,178,,4009123495,213,1.8,4009123491,141,10.9,4009123493,212,6.2,4009123487,56,Right,4009123489,140,53.0,,,,,,,emt3e6x1c9howgtee0hr1hucp,Ayman Al Khulaif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319969,468,3,2,53,11,aekjg4wbxaixtwu4aicmiju92,0,53.8,8.9,2023-02-03T16:12:54.443Z,2023-02-18T13:05:29Z,4009123513,286,,4018967779,465,,4009123511,56,Right,4039115173,178,,4009123519,233,536,,,,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319959,536,7,2,53,11,57jcqe38hakh2hfit2zsogsb,1,46.2,91.1,2023-02-03T16:12:54.613Z,2023-02-18T13:05:37Z,4009123515,233,468,4009123475,285,,4039115731,178,,4009123473,56,Back,4018967847,383,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319961,537,49,2,53,12,57jcqe38hakh2hfit2zsogsb,1,52,91.9,2023-02-03T16:12:55.347Z,2023-02-18T13:05:43Z,,,,,,,,,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319963,538,1,2,53,13,57jcqe38hakh2hfit2zsogsb,0,52.1,91,2023-02-03T16:12:56.388Z,2023-02-18T13:05:48Z,4009123547,286,,4009123541,236,,4009123479,140,53.8,4009123483,212,1.8,4039116763,178,,4009123477,56,Left,4009123481,141,91.4,4009123543,233,469,19djqex4nu3lz6vw08f3fwv6x,G. Konan,4009123485,213,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319973,469,74,2,53,13,aekjg4wbxaixtwu4aicmiju92,1,46,14,2023-02-03T16:12:56.423Z,2023-02-18T13:05:56Z,4009123537,56,Back,4009123539,285,,4039117489,178,,4009123549,233,538,,,,,,,,,,,,,emt3e6x1c9howgtee0hr1hucp,Ayman Al Khulaif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319975,470,49,2,53,14,aekjg4wbxaixtwu4aicmiju92,1,41.6,24.3,2023-02-03T16:12:57.755Z,2023-02-18T13:06:05Z,,,,,,,,,,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319983,471,1,2,53,14,aekjg4wbxaixtwu4aicmiju92,1,42.1,24.3,2023-02-03T16:12:57.792Z,2023-02-18T13:06:11Z,4009123625,141,17.0,4009123623,140,34.1,4009123629,213,3.7,4039118693,178,,4009123621,56,Back,4009123627,212,9.8,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319987,472,1,2,53,15,aekjg4wbxaixtwu4aicmiju92,1,35.7,17.3,2023-02-03T16:12:58.685Z,2023-02-18T13:06:15Z,4009123649,141,34.9,4009123645,56,Back,4009123647,140,32.5,4009123651,212,12.4,4009123653,213,1.8,4039119053,178,,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503319997,473,1,2,53,19,aekjg4wbxaixtwu4aicmiju92,1,32.8,40.9,2023-02-03T16:13:02.757Z,2023-02-18T13:06:19Z,4039119445,178,,4009123687,141,57.9,4009123685,140,34.8,4009123689,212,11.7,4009123683,56,Back,4009123691,213,1.4,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320005,474,1,2,53,22,aekjg4wbxaixtwu4aicmiju92,1,34.8,55.4,2023-02-03T16:13:05.991Z,2023-02-18T13:06:24Z,4009123737,140,21.8,4009123735,56,Back,4009123743,213,2.8,4009123739,141,62.4,4009123741,212,14.5,4039119859,178,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320009,475,1,2,53,24,aekjg4wbxaixtwu4aicmiju92,1,20.4,63,2023-02-03T16:13:08.008Z,2023-02-18T13:06:28Z,4009123765,213,3.9,4039120173,178,,4009123759,140,8.0,4009123761,141,46.4,4009123757,56,Back,4009123763,212,17.2,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320011,476,1,2,53,26,aekjg4wbxaixtwu4aicmiju92,0,8.4,46.3,2023-02-03T16:13:09.870Z,2023-02-18T13:06:36Z,4009123791,213,6.0,4009123783,56,Center,4009123789,212,58.3,4009123785,140,61.7,4039120855,178,,4009123781,155,,4009123787,141,22.5,4009123793,1,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320013,539,49,2,53,30,57jcqe38hakh2hfit2zsogsb,1,35.5,75.8,2023-02-03T16:13:13.856Z,2023-02-18T13:06:43Z,,,,,,,,,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320019,540,1,2,53,31,57jcqe38hakh2hfit2zsogsb,1,35.4,75.8,2023-02-03T16:13:15.097Z,2023-02-18T13:06:48Z,4039122011,178,,4009123845,212,9.3,4009123847,213,4.5,4009123841,140,33.9,4009123843,141,62.3,4009123839,56,Back,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320035,541,1,2,53,35,57jcqe38hakh2hfit2zsogsb,1,36.8,61.7,2023-02-03T16:13:19.257Z,2023-02-18T13:06:54Z,4039122479,178,,4009123937,56,Back,4009123943,212,13.7,4009123939,140,38.6,4009123941,141,81.7,4009123945,213,1.4,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320041,542,1,2,53,40,57jcqe38hakh2hfit2zsogsb,1,45.1,84.4,2023-02-03T16:13:24.172Z,2023-02-18T13:06:59Z,4009123981,212,12.3,4009123979,141,68.3,4009123975,56,Back,4009123977,140,39.7,4039122833,178,,4009123983,213,4.2,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320051,543,1,2,53,44,57jcqe38hakh2hfit2zsogsb,1,39.7,69.1,2023-02-03T16:13:27.825Z,2023-02-18T13:07:05Z,4009124033,141,72.2,4009124031,140,48.8,4009124037,213,0.2,4039123333,178,,4009124029,56,Back,4009124035,212,9.8,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320057,544,1,2,53,46,57jcqe38hakh2hfit2zsogsb,1,48.8,72.2,2023-02-03T16:13:29.639Z,2023-02-18T13:07:11Z,4009124071,141,71.6,4009124069,140,61.5,4009124067,56,Center,4039123817,178,,4009124075,213,6.3,4009124073,212,13.3,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320059,545,1,2,53,48,57jcqe38hakh2hfit2zsogsb,0,64.3,65.1,2023-02-03T16:13:31.824Z,2023-02-18T13:07:19Z,4039124561,178,,4009124085,140,77.6,4009124089,212,14.0,4009124087,141,62.9,4009124083,56,Center,4009124091,213,6.2,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320061,477,49,2,53,49,aekjg4wbxaixtwu4aicmiju92,1,27.6,26.5,2023-02-03T16:13:33.055Z,2023-02-18T13:07:34Z,,,,,,,,,,,,,,,,,,,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320071,478,1,2,53,49,aekjg4wbxaixtwu4aicmiju92,1,27.6,26.1,2023-02-03T16:13:33.123Z,2023-02-18T13:07:38Z,4039125923,178,,4009124141,212,17.7,4009124135,56,Back,4009124139,141,5.9,4009124143,213,5.4,4009124137,140,38.3,,,,,,,eznzwuryd9khv90y1it9dey1h,Ammar Al Duhaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320083,479,1,2,53,55,aekjg4wbxaixtwu4aicmiju92,1,35.1,9.1,2023-02-03T16:13:39.147Z,2023-02-18T13:07:56Z,4039127179,178,,4009124207,56,Back,4009124211,140,41.7,4009124217,212,12.1,4009124215,141,23.7,4009124219,213,1.0,,,,,,,emt3e6x1c9howgtee0hr1hucp,Ayman Al Khulaif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320085,480,50,2,53,58,aekjg4wbxaixtwu4aicmiju92,1,53.2,12.1,2023-02-03T16:13:41.429Z,2023-02-18T13:08:11Z,4009124227,286,,4019067141,233,546,4009124225,56,Right,,,,,,,,,,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320097,546,7,2,53,58,57jcqe38hakh2hfit2zsogsb,1,46.8,87.9,2023-02-03T16:13:41.827Z,2023-02-18T13:08:23Z,4018968915,383,,4009124281,56,Back,4009124283,285,,4009124279,167,,4039129151,178,,4009124301,233,480,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320091,481,5,2,54,0,aekjg4wbxaixtwu4aicmiju92,1,58.6,-1.5,2023-02-03T16:13:43.981Z,2023-02-18T13:08:31Z,4009124305,233,547,4009124249,347,,4009124247,56,Right,,,,,,,,,,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320101,547,5,2,54,0,57jcqe38hakh2hfit2zsogsb,0,41.4,101.5,2023-02-03T16:13:43.981Z,2023-02-18T13:08:31Z,4009124297,56,Back,4009124299,347,,4009124319,233,481,,,,,,,,,,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320131,482,1,2,54,6,aekjg4wbxaixtwu4aicmiju92,0,62.5,0,2023-02-03T16:13:49.672Z,2023-02-18T13:08:41Z,4009125115,189,,4009124463,213,1.1,4009124453,107,,4009124461,212,21.1,4009124457,140,72.1,4009124459,141,26.2,4009124455,56,Center,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320135,548,49,2,54,8,57jcqe38hakh2hfit2zsogsb,1,37.5,64.7,2023-02-03T16:13:51.570Z,2023-02-18T13:08:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320155,549,1,2,54,9,57jcqe38hakh2hfit2zsogsb,1,32,61.8,2023-02-03T16:13:52.522Z,2023-02-18T13:08:52Z,4009124567,141,62.4,4039131603,178,,4009124565,140,41.4,4009124571,213,0.0,4009124569,212,9.9,4009124563,56,Back,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
