id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value,qualifier/17/value
2531729995,28,5,1,1,20,5pfqedkme2kabtqhkln35pf3l,1,71,-1.7,2023-04-10T14:02:39.367Z,2023-04-13T04:27:30Z,4180154627,347,,4180154625,56,Right,4180154751,233,16,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730093,29,1,1,1,37,5pfqedkme2kabtqhkln35pf3l,1,64,0,2023-04-10T14:02:56.147Z,2023-04-13T04:27:51Z,4180155071,213,1.2,4180155067,141,8.5,4180155069,212,6.9,4180155061,107,,4180155065,140,66.1,4180155063,56,Right,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730135,30,1,1,1,38,5pfqedkme2kabtqhkln35pf3l,1,66.1,8.5,2023-04-10T14:02:57.137Z,2023-04-13T04:28:03Z,4185486059,388,,4180155301,213,3.7,4180155297,141,3.1,4180155299,212,6.7,4180155289,56,Right,4180155293,140,60.8,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730157,31,1,1,1,39,5pfqedkme2kabtqhkln35pf3l,1,64.2,2.5,2023-04-10T14:02:58.660Z,2023-04-13T04:28:10Z,4180155409,141,17.4,4185486101,178,,4180155417,213,0.8,4180155397,56,Right,4180155413,212,13.8,4180155405,140,73.1,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730207,32,1,1,1,41,5pfqedkme2kabtqhkln35pf3l,1,64.9,7.9,2023-04-10T14:03:00.366Z,2023-04-13T04:28:18Z,4185486153,178,,4180155713,141,14.4,4180155715,212,4.4,4180155711,140,64.9,4180155709,56,Right,4180155717,213,1.6,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730261,33,1,1,1,44,5pfqedkme2kabtqhkln35pf3l,1,63.1,11.6,2023-04-10T14:03:03.168Z,2023-04-13T04:28:23Z,4185486177,178,,4180155997,212,12.1,4180155999,213,5.8,4180155991,56,Right,4180155995,141,2.6,4180155993,140,73.0,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730343,34,1,1,1,45,5pfqedkme2kabtqhkln35pf3l,1,73.7,2.8,2023-04-10T14:03:04.817Z,2023-04-13T04:28:34Z,4180156399,141,11.3,4180156401,212,15.3,4180156397,140,87.2,4180156395,56,Right,4180156405,213,0.4,4185486241,178,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730377,35,1,1,1,48,5pfqedkme2kabtqhkln35pf3l,0,96.3,23.9,2023-04-10T14:03:07.457Z,2023-04-13T04:29:08Z,4180156589,141,37.5,4180156593,213,1.6,4185486521,178,,4180156583,56,Center,4180156591,212,9.3,4180156585,140,95.9,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730425,17,12,1,1,48,8rfydplrc9ki0sirqi0drcybk,1,3.5,53,2023-04-10T14:03:07.848Z,2023-04-13T04:29:26Z,4180156845,141,66.3,4180156843,140,0.0,4180156981,167,,4180156847,212,9.9,4185486675,178,,4180156849,213,2.0,4180156841,56,Back,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730441,18,6,1,1,50,8rfydplrc9ki0sirqi0drcybk,0,1.8,63.3,2023-04-10T14:03:09.468Z,2023-04-13T04:29:31Z,4180156935,73,,4180157317,233,36,4180156933,56,Back,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531730499,36,6,1,1,50,5pfqedkme2kabtqhkln35pf3l,1,98.2,36.7,2023-04-10T14:03:09.468Z,2023-04-13T04:29:30Z,4180157227,56,Center,4180157229,75,,4180157287,233,18,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
