id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,assist,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2521558847,17,44,1,0,52,48gk2hpqtsl6p9sx9kjhaydq4,1,67.8,25.5,2023-03-18T15:01:03.991Z,2023-03-19T01:46:01Z,4105375843,286,,4105375841,56,Center,4105375865,233,12,,,,,,,,,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558837,12,44,1,0,52,b9si1jn1lfxfund69e9ogcu2n,0,32.2,74.5,2023-03-18T15:01:03.992Z,2023-03-18T22:55:55Z,4105375793,285,,4105375989,233,17,4105375791,56,Back,,,,,,,,,,,,,,,,5wa8lzp50ccfhxg3j4f65gt79,R. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558871,18,1,1,0,53,48gk2hpqtsl6p9sx9kjhaydq4,0,69.8,29.7,2023-03-18T15:01:04.071Z,2023-03-19T01:46:01Z,4105375967,212,7.7,4105375961,56,Center,4105375969,213,5.4,4105375959,3,,4107882321,178,,4105375965,141,21.2,4105375963,140,74.7,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558909,13,1,1,0,53,b9si1jn1lfxfund69e9ogcu2n,0,30.8,70.3,2023-03-18T15:01:04.712Z,2023-03-18T22:56:09Z,4105376131,141,63.3,4105376125,3,,4105376135,213,5.7,4107882431,178,,4105376133,212,8.8,4105376129,140,37.8,4105376127,56,Back,,,,5hu4oy1jz8k1c3ajuiueoo2ga,João Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558973,19,1,1,0,56,48gk2hpqtsl6p9sx9kjhaydq4,0,63.5,38,2023-03-18T15:01:07.395Z,2023-03-18T22:56:13Z,4107882597,178,,4105376505,141,49.9,4105376503,140,81.0,4105376507,212,20.1,4105376501,56,Center,4105376499,3,,4105376509,213,0.4,,,,9r20sl10trs6903jz83hmt6nd,M. Wöber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559027,14,1,1,0,58,b9si1jn1lfxfund69e9ogcu2n,1,19.8,50.9,2023-03-18T15:01:09.262Z,2023-03-18T22:56:17Z,4105376757,213,3.2,4105376751,140,7.6,4105376747,56,Back,4107882699,178,,4105376755,212,12.9,4105376745,3,,4105376753,141,49.3,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559045,15,49,1,0,59,b9si1jn1lfxfund69e9ogcu2n,1,7.6,49.3,2023-03-18T15:01:10.905Z,2023-03-18T22:56:20Z,,,,,,,,,,,,,,,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559191,16,1,1,1,3,b9si1jn1lfxfund69e9ogcu2n,1,8.9,42.1,2023-03-18T15:01:14.704Z,2023-03-18T22:56:37Z,4105377485,213,5.0,4105377483,212,20.0,4105377479,141,13.7,4106870851,189,,4105377473,56,Back,4105377475,140,14.0,4107882845,178,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559225,17,1,1,1,5,b9si1jn1lfxfund69e9ogcu2n,1,14,13.7,2023-03-18T15:01:17.032Z,2023-03-18T22:56:41Z,4107882937,178,,4105377621,213,5.8,4105377619,212,15.3,4105377611,140,27.1,4105377615,141,3.9,4105377609,56,Back,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559287,18,1,1,1,7,b9si1jn1lfxfund69e9ogcu2n,1,27.1,3.9,2023-03-18T15:01:18.928Z,2023-03-18T22:56:46Z,4105377897,140,13.3,4105377901,212,15.1,4105377899,141,10.1,4107883407,178,,4105377895,56,Back,4105377903,213,2.9,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559381,19,1,1,1,10,b9si1jn1lfxfund69e9ogcu2n,1,13.3,10.1,2023-03-18T15:01:21.862Z,2023-03-18T22:56:50Z,4105378323,155,,4105378325,56,Back,4105378331,212,34.1,4105378329,141,18.8,4107883561,178,,4105378327,140,45.3,4105378335,1,,4105378333,213,0.2,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559413,20,1,1,1,12,b9si1jn1lfxfund69e9ogcu2n,0,45.3,18.8,2023-03-18T15:01:23.882Z,2023-03-18T22:56:52Z,4107883673,388,,4105378517,212,20.4,4105378511,56,Right,4105378519,213,6.1,4105378515,141,14.7,4105378509,168,,4105378507,3,,4105378513,140,64.5,5wa8lzp50ccfhxg3j4f65gt79,R. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559485,20,1,1,1,14,48gk2hpqtsl6p9sx9kjhaydq4,1,34.8,88,2023-03-18T15:01:25.231Z,2023-03-18T22:57:00Z,4105378913,212,7.4,4105378907,56,Back,4107883859,178,,4105378915,213,6.1,4105378909,140,41.7,4105378905,3,,4105378911,141,85.7,,,,9rfwfsz5cmckyjripqgtbc7op,Junior Firpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559531,21,1,1,1,16,48gk2hpqtsl6p9sx9kjhaydq4,1,41.7,85.7,2023-03-18T15:01:27.593Z,2023-03-18T22:57:05Z,4105379101,140,45.5,4105379107,141,83.0,4105379115,213,5.9,4105379095,3,,4107883945,178,,4105379099,56,Back,4105379111,212,4.4,,,,9r20sl10trs6903jz83hmt6nd,M. Wöber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559539,22,49,1,1,18,48gk2hpqtsl6p9sx9kjhaydq4,1,45.5,83,2023-03-18T15:01:29.475Z,2023-03-18T22:57:10Z,,,,,,,,,,,,,,,,,,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559565,23,1,1,1,19,48gk2hpqtsl6p9sx9kjhaydq4,1,45.5,83,2023-03-18T15:01:30.111Z,2023-03-18T22:57:12Z,4105379325,141,85.1,4105379323,140,57.5,4105379327,212,12.7,4105379321,56,Left,4105379329,213,0.1,4107884171,178,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559745,24,1,1,1,20,48gk2hpqtsl6p9sx9kjhaydq4,1,57.5,85.1,2023-03-18T15:01:31.323Z,2023-03-18T22:57:17Z,4105380187,56,Left,4105380189,140,67.5,4105380191,141,94.7,4107884299,178,,4105380195,213,0.6,4105380193,212,12.4,,,,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559843,25,1,1,1,25,48gk2hpqtsl6p9sx9kjhaydq4,1,77.8,93.5,2023-03-18T15:01:36.720Z,2023-03-18T22:57:22Z,4105380597,141,98.0,4105380599,212,18.2,4107884455,178,,4105380595,140,94.9,4105380593,56,Left,4105380601,213,0.2,,,,,,,9z2j13bl5yh4i1vyofautc9yi,W. Gnonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559953,26,1,1,1,27,48gk2hpqtsl6p9sx9kjhaydq4,1,94.9,98,2023-03-18T15:01:38.914Z,2023-03-18T22:57:24Z,4105381179,140,91.4,4107884525,178,,4105381185,213,4.6,4105381173,2,,4105381181,141,62.7,4105381177,56,Center,4106874195,224,,4105381183,212,24.3,9rfwfsz5cmckyjripqgtbc7op,Junior Firpo,4106874197,72,,4105381175,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560061,27,1,1,1,29,48gk2hpqtsl6p9sx9kjhaydq4,1,95.2,68.8,2023-03-18T15:01:40.105Z,2023-03-18T22:57:32Z,4107884675,178,,4105386521,210,13,4105381691,213,3.9,4105390181,168,,4105381677,140,85.0,4105381673,56,Center,4105381681,141,53.4,4105381685,212,15.0,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560071,28,13,1,1,30,48gk2hpqtsl6p9sx9kjhaydq4,1,84.6,50,2023-03-18T15:01:41.838Z,2023-03-18T22:57:33Z,4105386579,230,97.6,4105386569,103,98.6,4105381719,22,,4105381723,56,Center,4105386559,55,27,4106001659,108,,4105386581,231,49.8,4105386567,102,55.0,288nn7pbq5ewriiyb9o7da86h,W. McKennie,4105386555,74,,4105381721,17,,4105386575,328,4105382173,72,4105386557,29,4107884831,178,,,,,,,,,,,,,,,,,,,,,,,
2521559971,21,5,1,1,31,b9si1jn1lfxfund69e9ogcu2n,1,-0.5,45.7,2023-03-18T15:01:42.924Z,2023-03-18T22:57:34Z,4105381245,56,Back,4105381247,346,,4105381919,233,29,,,,,,,,,,,,,,,,5wa8lzp50ccfhxg3j4f65gt79,R. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560083,29,5,1,1,31,48gk2hpqtsl6p9sx9kjhaydq4,0,100.5,54.3,2023-03-18T15:01:42.924Z,2023-03-18T22:57:34Z,4105381781,56,Center,4105381785,346,,4105382001,233,21,,,,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561137,22,1,1,1,57,b9si1jn1lfxfund69e9ogcu2n,0,3.9,46.7,2023-03-18T15:02:08.563Z,2023-03-18T22:57:45Z,4105387133,155,,4105387129,124,,4105387149,213,0.5,4105387147,212,48.1,4105387151,1,,4105387137,56,Back,4105387139,140,43.6,4105387143,141,81.9,71rob1lsnmdviy1siakkzpqdx,José Sá,4105387153,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
