id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId
2476577529,165,1,1,19,14,4t4hod56fsj7utpjdor8so5q6,0,58.1,43.3,2022-10-23T19:04:17.838Z,2022-10-24T02:07:38Z,3868259487,140,78.0,3868259483,155,,3868259489,141,56.1,3868259493,213,0.4,3868259491,212,22.6,3868259485,56,Center,3868960549,178,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577547,230,1,1,19,15,be2k34rut1lz79jxenabttqlc,1,19.8,41.5,2022-10-23T19:04:19.559Z,2022-10-24T02:07:38Z,3868259593,141,27.7,3868259595,212,14.6,3868259591,140,30.4,3868259589,56,Back,3868259597,213,5.6,3868960669,178,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577555,231,49,1,19,17,be2k34rut1lz79jxenabttqlc,1,29.8,29.5,2022-10-23T19:04:21.119Z,2022-10-24T02:07:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4zg62bpjlxntoruzlk4qnzumt,A. Ounas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476716847,985,43,1,19,17,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-10-23T19:04:21.568Z,2022-10-24T00:30:48Z,3869002125,399,218005,3869003019,144,83,,,,,,,,,,,,,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476717083,996,43,1,19,17,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-10-23T19:04:21.569Z,2022-10-24T01:15:49Z,3869003143,399,218005,3869068015,144,83,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577627,232,1,1,19,21,be2k34rut1lz79jxenabttqlc,1,58.2,29.7,2022-10-23T19:04:25.118Z,2022-10-24T02:07:36Z,3868260013,140,78.1,3868260019,213,5.6,3868960785,178,,3868260011,56,Right,3868260015,141,2.9,3868260017,212,27.7,,,,,,,4zg62bpjlxntoruzlk4qnzumt,A. Ounas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476683341,841,3,1,19,25,be2k34rut1lz79jxenabttqlc,0,78.8,0.1,2022-10-23T19:04:29.504Z,2022-10-24T02:07:35Z,3868826315,286,,3868826317,464,,3868960923,178,,3868826319,467,28x7i681wkjueanvkevew3bh1,3868826313,56,Right,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577697,233,1,1,19,31,be2k34rut1lz79jxenabttqlc,1,64.3,4.4,2022-10-23T19:04:35.018Z,2022-10-24T02:07:33Z,3868260367,56,Center,3868260371,140,67.9,3868260375,141,22.9,3868260385,213,1.3,3868260381,212,13.1,3868961009,178,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577729,234,1,1,19,33,be2k34rut1lz79jxenabttqlc,1,64.7,18.1,2022-10-23T19:04:37.088Z,2022-10-24T02:07:33Z,3868260547,212,20.5,3868260545,141,47.9,3868260541,56,Center,3868260549,213,1.7,3868260543,140,61.8,3868961051,178,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577749,235,1,1,19,35,be2k34rut1lz79jxenabttqlc,1,62.1,48.4,2022-10-23T19:04:39.215Z,2022-10-24T02:07:32Z,3868260633,212,12.7,3868961079,178,,3868260629,140,65.7,3868260635,213,1.3,3868260631,141,66.2,3868260627,56,Center,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577755,236,1,1,19,36,be2k34rut1lz79jxenabttqlc,1,65.4,59.5,2022-10-23T19:04:39.949Z,2022-10-24T02:07:32Z,3868260669,56,Center,3868260677,213,3.8,3868260671,140,61.5,3868961125,178,,3868260675,212,5.2,3868260673,141,54.9,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577765,237,1,1,19,37,be2k34rut1lz79jxenabttqlc,1,62.4,53.8,2022-10-23T19:04:41.578Z,2022-10-24T02:07:31Z,3868260723,141,47.8,3868961167,178,,3868260719,56,Center,3868260725,212,8.7,3868260721,140,69.7,3868260727,213,5.8,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577777,238,1,1,19,38,be2k34rut1lz79jxenabttqlc,1,68,44,2022-10-23T19:04:42.278Z,2022-10-24T02:07:31Z,3868260797,212,7.0,3868961231,178,,3868260793,140,61.8,3868260799,213,2.8,3868260791,56,Center,3868260795,141,47.6,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577789,239,1,1,19,40,be2k34rut1lz79jxenabttqlc,1,60.3,45.8,2022-10-23T19:04:44.811Z,2022-10-24T02:07:30Z,3868961281,178,,3868260839,140,66.4,3868260843,212,16.2,3868260845,213,5.1,3868260837,56,Center,3868260841,141,23.9,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577835,240,1,1,19,43,be2k34rut1lz79jxenabttqlc,1,63.4,20.5,2022-10-23T19:04:47.046Z,2022-10-24T02:07:29Z,3868261033,141,6.1,3868261029,56,Right,3868261031,140,72.6,3868261035,212,13.8,3868261037,213,5.5,3868961317,178,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577871,241,1,1,19,47,be2k34rut1lz79jxenabttqlc,1,75.2,14.8,2022-10-23T19:04:51.276Z,2022-10-24T02:07:28Z,3868261213,213,2.4,3868261211,212,9.6,3868261207,140,68.2,3868961361,178,,3868261205,56,Center,3868261209,141,23.8,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577899,242,1,1,19,49,be2k34rut1lz79jxenabttqlc,1,65.1,32.1,2022-10-23T19:04:53.791Z,2022-10-24T02:07:27Z,3868261357,56,Center,3868261367,213,1.7,3868261359,140,62.0,3868261363,212,21.4,3868961399,178,,3868261361,141,63.2,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577915,243,1,1,19,52,be2k34rut1lz79jxenabttqlc,1,61,62.2,2022-10-23T19:04:56.741Z,2022-10-24T02:07:26Z,3868261427,140,72.2,3868961449,178,,3868261429,141,71.4,3868261431,212,13.3,3868261433,213,0.5,3868261425,56,Center,,,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577929,244,1,1,19,55,be2k34rut1lz79jxenabttqlc,1,67.2,63.7,2022-10-23T19:04:58.852Z,2022-10-24T02:07:25Z,3868261537,141,52.1,3868261541,213,4.7,3868961541,178,,3868261533,56,Center,3868261539,212,7.9,3868261535,140,66.8,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577939,245,1,1,19,57,be2k34rut1lz79jxenabttqlc,1,63.6,53.1,2022-10-23T19:05:01.047Z,2022-10-24T02:07:24Z,3868261605,56,Center,3868261613,213,1.0,3868961553,178,,3868261607,140,70.9,3868261609,141,72.6,3868261611,212,15.3,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577953,246,1,1,19,58,be2k34rut1lz79jxenabttqlc,1,67.8,69.2,2022-10-23T19:05:02.703Z,2022-10-24T02:07:23Z,3868261693,212,9.7,3868261687,56,Center,3868261695,213,0.2,3868261691,141,72.6,3868961587,178,,3868261689,140,76.8,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577965,247,1,1,20,0,be2k34rut1lz79jxenabttqlc,1,74.1,73.3,2022-10-23T19:05:04.630Z,2022-10-24T02:07:23Z,3868261775,56,Left,3868261783,213,1.2,3868261781,212,13.3,3868261779,141,91.7,3868961603,178,,3868261777,140,78.4,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577991,248,1,1,20,2,be2k34rut1lz79jxenabttqlc,1,76.7,90.3,2022-10-23T19:05:05.918Z,2022-10-24T02:07:22Z,3868961649,178,,3868261947,140,77.4,3868261953,213,4.8,3868261951,212,7.6,3868261949,141,79.2,3868261945,56,Left,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476577993,249,4,1,20,3,be2k34rut1lz79jxenabttqlc,1,76.5,80.2,2022-10-23T19:05:07.225Z,2022-10-24T02:07:22Z,3868261969,152,,3868261965,13,,3868261971,265,,3868262131,233,166,3868261967,56,Left,3868261973,286,,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476578023,166,4,1,20,3,4t4hod56fsj7utpjdor8so5q6,0,23.5,19.8,2022-10-23T19:05:07.226Z,2022-10-24T02:07:22Z,3868262119,265,,3868262113,13,,3868262115,56,Back,3868262161,233,249,3868262121,285,,3868262117,152,,3868961675,178,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476578041,167,17,1,20,8,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-10-23T19:05:12.349Z,2022-10-24T00:01:11Z,3868262223,392,,3868262221,31,,3868262225,13,243,,,,,,,,,,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476578779,250,1,1,21,9,be2k34rut1lz79jxenabttqlc,1,75.9,80.1,2022-10-23T19:06:13.813Z,2022-10-24T02:07:21Z,3868265755,152,,3868265751,5,,3868268205,210,16,3868961745,178,,3868265753,155,,3868828783,224,,3868265749,2,,3868828785,72,,4zg62bpjlxntoruzlk4qnzumt,A. Ounas,3868265765,213,5.3,3868265761,141,46.3,3868268209,24,,3868265759,140,,3868265763,212,27.3,3868265757,56,Center,89.9,1,3868268207,154,,,,,,,,,,,,,,,
2476578781,251,16,1,21,11,be2k34rut1lz79jxenabttqlc,1,92,49.1,2022-10-23T19:06:15.688Z,2022-10-24T02:07:21Z,3868961971,388,,3868266659,24,,3868266661,15,,3868266671,375,21:11.356,3868268231,80,,3868265775,56,Center,3868829845,396,49.5,3868268233,29,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,3868268241,55,250,3868268253,231,50.3,3868268247,103,15.2,3868266665,328,,3868268251,230,98.5,3868268249,214,,,,3868268237,154,3868265773,17,3868829843,395,99.5,3868266667,374,2022-10-23 20:06:15.182,3868268245,102,47.5,,,,
2476579345,168,1,1,22,17,4t4hod56fsj7utpjdor8so5q6,1,50.1,50.6,2022-10-23T19:07:20.907Z,2022-10-24T00:02:01Z,3868268609,279,G,3868268599,141,51.8,3868268595,140,42.4,3868268591,56,Back,3868268601,212,8.1,3868268605,213,3.0,3868962261,178,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476579351,169,1,1,22,19,4t4hod56fsj7utpjdor8so5q6,1,41.3,48.7,2022-10-23T19:07:23.152Z,2022-10-24T02:07:19Z,3868268627,141,22.1,3868268625,140,35.9,3868268631,213,4.4,3868962295,178,,3868268623,56,Back,3868268629,212,19.0,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476579409,170,1,1,22,21,4t4hod56fsj7utpjdor8so5q6,1,34.4,24.3,2022-10-23T19:07:25.650Z,2022-10-24T02:07:18Z,3868268893,213,0.4,3868268887,140,86.7,3868268891,212,60.9,3868962305,178,,3868268895,1,,3868268883,155,,3868268889,141,62.9,3868268885,56,Center,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476579421,171,44,1,22,26,4t4hod56fsj7utpjdor8so5q6,1,85.2,67.6,2022-10-23T19:07:30.200Z,2022-10-24T02:07:18Z,3868268955,233,252,3868268951,56,Center,3868268953,286,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476579395,252,44,1,22,26,be2k34rut1lz79jxenabttqlc,0,14.8,32.4,2022-10-23T19:07:30.201Z,2022-10-24T02:07:18Z,3868268833,56,Back,3868268835,285,,3868268965,233,171,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476718441,1030,43,1,22,28,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-10-23T19:07:32.436Z,2022-10-24T00:36:19Z,3869010913,178,0,3869011115,144,82,,,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476579453,172,1,1,22,28,4t4hod56fsj7utpjdor8so5q6,1,93.6,78,2022-10-23T19:07:32.459Z,2022-10-24T02:07:17Z,3868269135,141,84.8,3868269131,56,Left,3868269133,140,89.6,3868269139,213,2.3,3868962395,178,,3868269137,212,6.2,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476684479,659,3,1,22,31,4t4hod56fsj7utpjdor8so5q6,0,84.9,91.5,2022-10-23T19:07:35.097Z,2022-10-24T02:07:16Z,3868832635,464,,3868832631,56,Left,3868832633,286,,3868962633,178,,3868832637,467,bfdco9clf3dwltaogfhv5v0et,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476579461,173,43,1,22,31,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-10-23T19:07:35.446Z,2022-10-23T19:07:38Z,3868269345,144,61,3868269169,56,Left,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476579475,174,4,1,22,31,4t4hod56fsj7utpjdor8so5q6,1,83.7,92.3,2022-10-23T19:07:35.597Z,2022-10-24T02:07:16Z,3868269237,265,,3868269295,233,253,3868269239,286,,3868269233,56,Left,3868269235,152,,3868269231,13,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476579481,253,4,1,22,31,be2k34rut1lz79jxenabttqlc,0,16.3,7.7,2022-10-23T19:07:35.598Z,2022-10-24T02:07:16Z,3868962661,178,,3868269265,13,,3868269269,152,,3868269273,285,,3868269307,233,174,3868269267,56,Back,3868269271,265,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580181,175,1,1,23,38,4t4hod56fsj7utpjdor8so5q6,0,84.1,94.4,2022-10-23T19:08:42.411Z,2022-10-24T02:07:15Z,3868272579,2,,3868272585,152,,3868272581,5,,3868272583,155,,3868272591,141,47.9,3868833339,223,,3868272703,233,254,3868272595,213,5.1,28x7i681wkjueanvkevew3bh1,A. Golovin,3868272593,212,34.3,3868962719,178,,3868833341,20,,3868272589,140,,3869127159,1,,3868272587,56,Center,96.7,,,,,,,,,,,,,,,,,,
2476580197,254,41,1,23,40,be2k34rut1lz79jxenabttqlc,1,3.6,50.4,2022-10-23T19:08:43.970Z,2022-10-24T02:07:15Z,3868272673,212,24.5,3868272671,141,61.5,3868272741,233,175,3868272675,213,0.3,3868833597,378,,3868962783,388,,3868272669,140,25.8,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580229,176,15,1,23,43,4t4hod56fsj7utpjdor8so5q6,1,76.8,40.2,2022-10-23T19:08:46.944Z,2022-10-24T02:07:14Z,3868273177,215,,3868272843,56,Center,3868272841,18,,3868272987,24,,3868273181,458,,3868273185,147,48.5,3868273179,108,,3868272989,20,,adb8skc3qbvgunhzd9651lij8,Vanderson,3868273183,146,96.6,3868962877,178,,3868273231,233,256,3868273173,102,,3868273175,103,17.1,3868273171,78,,49.0,,,,,,,,,,,,,,,,,,
2476580267,256,10,1,23,44,be2k34rut1lz79jxenabttqlc,1,2.5,50.5,2022-10-23T19:08:48.029Z,2022-10-24T02:07:14Z,3868273025,177,,3868273029,182,,3868273031,56,Back,3868273079,233,176,3868834527,377,,3868273027,180,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580265,255,52,1,23,44,be2k34rut1lz79jxenabttqlc,1,2.6,50.4,2022-10-23T19:08:48.117Z,2022-10-24T02:07:14Z,3868834735,377,,3868963037,178,,,,,,,,,,,,,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580327,257,1,1,23,51,be2k34rut1lz79jxenabttqlc,1,15.4,54.2,2022-10-23T19:08:55.088Z,2022-10-24T02:07:13Z,3868273353,56,Back,3868273359,212,23.2,3868273361,213,1.2,3868273351,123,,3868273355,140,24.1,3868963189,178,,3868273357,141,85.5,3868278969,287,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580357,258,1,1,23,54,be2k34rut1lz79jxenabttqlc,1,26.7,88.7,2022-10-23T19:08:58.682Z,2022-10-24T02:07:13Z,3868273517,212,8.1,3868963359,178,,3868273515,141,97.2,3868273511,56,Back,3868273519,213,0.8,3868273513,140,32.1,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580381,259,1,1,23,55,be2k34rut1lz79jxenabttqlc,1,30.5,97,2022-10-23T19:08:59.708Z,2022-10-24T02:07:12Z,3868273607,212,21.3,3868273603,140,15.1,3868963473,178,,3868273609,213,3.9,3868273601,56,Back,3868273605,141,76.5,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580439,260,1,1,23,59,be2k34rut1lz79jxenabttqlc,1,15.8,75.8,2022-10-23T19:09:03.390Z,2022-10-24T02:07:12Z,3868273883,212,19.3,3868273879,140,4.1,3868963583,178,,3868273881,141,54.0,3868273885,213,4.0,3868273877,56,Back,,,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580483,261,1,1,24,5,be2k34rut1lz79jxenabttqlc,1,8.5,51.8,2022-10-23T19:09:09.248Z,2022-10-24T02:07:11Z,3868274039,56,Back,3868963609,178,,3868274047,213,1.3,3868274045,212,20.3,3868274041,140,13.5,3868274043,141,80.7,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580501,262,1,1,24,9,be2k34rut1lz79jxenabttqlc,1,14.2,80.5,2022-10-23T19:09:13.157Z,2022-10-24T02:07:09Z,3868274109,140,27.5,3868274113,212,17.9,3868274107,56,Back,3868963699,178,,3868274115,213,0.7,3868274111,141,96.9,,,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580537,263,1,1,24,11,be2k34rut1lz79jxenabttqlc,1,26,96.1,2022-10-23T19:09:14.905Z,2022-10-24T02:07:09Z,3868963781,178,,3868274297,56,Back,3868274303,212,10.8,3868274301,141,95.6,3868274305,213,6.3,3868274299,140,36.3,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580591,264,1,1,24,14,be2k34rut1lz79jxenabttqlc,1,23.8,96.1,2022-10-23T19:09:18.577Z,2022-10-24T02:07:08Z,3868274527,56,Back,3868274533,212,17.6,3868963897,178,,3868274535,213,3.7,3868274531,141,83.3,3868274529,140,9.2,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580605,265,1,1,24,17,be2k34rut1lz79jxenabttqlc,0,10,89.7,2022-10-23T19:09:21.788Z,2022-10-24T02:07:07Z,3868274597,140,39.9,3868964059,178,,3868274603,213,0.1,3868274599,141,94.8,3868274595,56,Back,3868274601,212,31.6,,,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580623,177,1,1,24,19,4t4hod56fsj7utpjdor8so5q6,1,60,6.6,2022-10-23T19:09:23.342Z,2022-10-24T02:07:06Z,3868964335,178,,3868274695,141,13.5,3868274691,56,Right,3868274693,140,69.5,3868274699,213,0.4,3868274697,212,11.0,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580627,178,49,1,24,21,4t4hod56fsj7utpjdor8so5q6,1,70.2,15.3,2022-10-23T19:09:25.115Z,2022-10-24T02:07:06Z,,,,,,,,,,,,,,,,,,,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580637,179,1,1,24,21,4t4hod56fsj7utpjdor8so5q6,1,70.2,15.3,2022-10-23T19:09:25.140Z,2022-10-24T02:07:06Z,3868274761,141,3.8,3868274765,213,3.7,3868274759,140,58.5,3868274763,212,14.6,3868964449,178,,3868274757,56,Right,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580701,180,1,1,24,23,4t4hod56fsj7utpjdor8so5q6,1,55.4,4.1,2022-10-23T19:09:27.024Z,2022-10-24T02:07:05Z,3868275043,140,44.1,3868275049,213,2.3,3868275047,212,17.1,3868964555,178,,3868275041,56,Back,3868275045,141,22.2,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476718951,1035,43,1,24,26,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-10-23T19:09:30.121Z,2022-10-24T00:38:38Z,3869014615,178,0,3869014815,144,82,,,,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580707,181,1,1,24,28,4t4hod56fsj7utpjdor8so5q6,1,59.4,48.4,2022-10-23T19:09:32.537Z,2022-10-24T02:07:03Z,3868275077,56,Center,3868964627,178,,3868275081,141,53.6,3868275085,213,0.9,3868275079,140,61.9,3868275083,212,4.4,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580781,182,1,1,24,32,4t4hod56fsj7utpjdor8so5q6,1,57.3,83.7,2022-10-23T19:09:36.218Z,2022-10-24T02:07:02Z,3868275447,213,0.3,3868275439,56,Left,3868275443,141,91.5,3868964755,178,,3868275445,212,17.7,3868275441,140,73.4,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476719149,1040,67,1,24,34,4t4hod56fsj7utpjdor8so5q6,1,70.8,93.9,2022-10-23T19:09:37.998Z,2022-10-24T02:07:02Z,3869015989,233,1577,,,,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476719145,1577,67,1,24,34,be2k34rut1lz79jxenabttqlc,0,29.2,6.1,2022-10-23T19:09:37.999Z,2022-10-24T02:07:01Z,3869015993,233,1040,,,,,,,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580797,183,1,1,24,36,4t4hod56fsj7utpjdor8so5q6,1,61,98.8,2022-10-23T19:09:40.212Z,2022-10-24T02:07:00Z,3868275533,213,3.9,3868964875,178,,3868275525,56,Back,3868275529,141,72.0,3868275527,140,42.2,3868275531,212,26.9,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476580817,184,1,1,24,38,4t4hod56fsj7utpjdor8so5q6,1,41.6,71.6,2022-10-23T19:09:42.717Z,2022-10-24T02:06:59Z,3868275667,212,20.3,3868275665,141,41.9,3868964983,178,,3868275661,56,Back,3868275663,140,43.8,3868275669,213,4.8,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
