id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2507247611,3,61,1,0,10,3xedluek08t2ka7oypwuullcn,1,79.6,84.6,2023-02-12T19:46:04.782Z,2023-02-13T03:42:30Z,4030216297,388,,4029687831,56,Left,4030216295,21,,,,,,,,,,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507247621,4,49,1,0,11,3xedluek08t2ka7oypwuullcn,1,75.1,68.3,2023-02-12T19:46:06.330Z,2023-02-13T03:42:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507247651,5,1,1,0,13,3xedluek08t2ka7oypwuullcn,0,76.2,77.3,2023-02-12T19:46:07.724Z,2023-02-13T03:42:29Z,4029688035,56,Left,4029688039,141,89.4,4029688037,140,84.7,4030216391,178,,4029688043,213,0.7,4029688041,212,12.1,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507247661,9,8,1,0,13,121le8unjfzug3iu9pgkqa1c7,1,19.3,12.5,2023-02-12T19:46:08.274Z,2023-02-13T03:42:28Z,4030216415,178,,4030045523,383,,4029688105,56,Back,,,,,,,,,,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507247665,10,49,1,0,16,121le8unjfzug3iu9pgkqa1c7,1,2.5,11.1,2023-02-12T19:46:11.048Z,2023-02-13T03:42:28Z,,,,,,,,,,,,,,,,,,,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507247667,11,1,1,0,16,121le8unjfzug3iu9pgkqa1c7,0,2.4,11,2023-02-12T19:46:11.117Z,2023-02-13T03:42:27Z,4029688135,212,9.4,4029688131,140,11.1,4029688127,157,,4029688129,56,Back,4029688133,141,8.0,4029688139,1,,4029688137,213,6.1,4030216555,178,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,4029688983,233,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507247677,6,61,1,0,16,3xedluek08t2ka7oypwuullcn,1,94.5,92.1,2023-02-12T19:46:11.290Z,2023-02-13T03:42:27Z,4030216617,388,,4029688177,56,Left,,,,,,,,,,,,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507247681,7,5,1,0,17,3xedluek08t2ka7oypwuullcn,0,100.8,87.8,2023-02-12T19:46:12.465Z,2023-02-13T00:21:31Z,4029688189,346,,4029688187,56,Left,4029688227,233,12,,,,,,,,,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507247673,12,5,1,0,17,121le8unjfzug3iu9pgkqa1c7,1,-0.8,12.2,2023-02-12T19:46:12.465Z,2023-02-13T00:21:31Z,4029688169,56,Back,4029688211,233,7,4029688171,346,,,,,,,,,,,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507247955,13,1,1,0,49,121le8unjfzug3iu9pgkqa1c7,1,5.7,54.5,2023-02-12T19:46:44.077Z,2023-02-13T03:15:15Z,4029689647,1,,4029689639,140,62.3,4029689637,56,Center,4029689641,141,72.8,4030047239,74,,4029689633,124,,4029689643,212,60.7,4029689645,213,0.2,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507313057,868,1,1,0,53,121le8unjfzug3iu9pgkqa1c7,0,58.1,68.2,2023-02-12T19:46:47.848Z,2023-02-13T03:42:26Z,4030049165,212,7.4,4030049167,213,0.1,4030216909,388,,4030049161,140,65.1,4030049157,3,,4030049163,141,68.9,4030049159,56,Center,,,,a71n80h977h7fu99ftnri5zsa,B. Barcola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507247965,8,49,1,0,53,3xedluek08t2ka7oypwuullcn,1,39.7,32.6,2023-02-12T19:46:48.148Z,2023-02-13T03:42:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507247979,9,4,1,0,55,3xedluek08t2ka7oypwuullcn,1,37.1,22.2,2023-02-12T19:46:50.549Z,2023-02-13T03:42:25Z,4029689789,265,,4029689793,286,,4029689783,56,Back,4029689781,13,,4029689881,233,14,4029689785,152,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507247983,14,4,1,0,55,121le8unjfzug3iu9pgkqa1c7,0,62.9,77.8,2023-02-12T19:46:50.550Z,2023-02-13T03:42:25Z,4029689903,233,9,4029689815,152,,4030216937,178,,4029689811,13,,4029689813,56,Center,4029689817,265,,4029689819,285,,,,,a71n80h977h7fu99ftnri5zsa,B. Barcola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248057,10,1,1,1,3,3xedluek08t2ka7oypwuullcn,1,39.5,19.2,2023-02-12T19:46:58.157Z,2023-02-13T03:42:24Z,4029690221,5,,4029690223,152,,4029690229,141,22.1,4029690231,212,10.9,4029690227,140,29.3,4029690233,213,3.0,4030216961,178,,4029690225,56,Back,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248077,11,1,1,1,6,3xedluek08t2ka7oypwuullcn,1,31,22.6,2023-02-12T19:47:01.127Z,2023-02-13T03:42:23Z,4029690325,56,Back,4030216991,178,,4029690329,141,54.5,4029690327,140,32.4,4029690331,212,21.7,4029690333,213,1.5,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248117,12,1,1,1,11,3xedluek08t2ka7oypwuullcn,1,36.8,52.3,2023-02-12T19:47:05.649Z,2023-02-13T03:42:22Z,4029690593,140,41.1,4029690589,56,Back,4030217011,178,,4029690597,141,86.6,4029690607,213,1.4,4029690601,212,23.8,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248147,13,1,1,1,15,3xedluek08t2ka7oypwuullcn,1,44.4,84.2,2023-02-12T19:47:10.477Z,2023-02-13T03:42:19Z,4030217031,178,,4029690755,212,22.6,4029690751,140,37.5,4029690753,141,52.7,4029690749,56,Back,4029690757,213,4.4,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248165,14,1,1,1,21,3xedluek08t2ka7oypwuullcn,1,45,46.5,2023-02-12T19:47:15.726Z,2023-02-13T03:42:17Z,4029690855,141,12.0,4029690859,213,4.9,4029690857,212,23.7,4029690853,140,48.1,4030217043,178,,4029690851,56,Back,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248223,15,1,1,1,23,3xedluek08t2ka7oypwuullcn,1,47.9,8.5,2023-02-12T19:47:18.058Z,2023-02-13T03:42:16Z,4029691147,141,19.4,4030217059,178,,4029691149,212,15.3,4029691151,213,0.5,4029691143,56,Right,4029691145,140,60.7,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507352145,1076,67,1,1,24,3xedluek08t2ka7oypwuullcn,1,61.7,20,2023-02-12T19:47:19.285Z,2023-02-13T03:42:16Z,4030256123,233,878,,,,,,,,,,,,,,,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507352141,878,67,1,1,24,121le8unjfzug3iu9pgkqa1c7,0,38.3,80,2023-02-12T19:47:19.286Z,2023-02-13T03:42:15Z,4030256135,233,1076,,,,,,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248227,16,1,1,1,24,3xedluek08t2ka7oypwuullcn,1,62,18.1,2023-02-12T19:47:19.296Z,2023-02-13T03:42:15Z,4029691175,56,Right,4029691179,141,20.9,4029691177,140,64.8,4030217083,178,,4029691181,212,3.5,4029691183,213,0.6,4029691173,168,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248259,17,1,1,1,26,3xedluek08t2ka7oypwuullcn,1,64.7,18.6,2023-02-12T19:47:21.408Z,2023-02-13T03:42:14Z,4029691295,213,0.2,4030217135,178,,4029691293,212,5.1,4029691287,56,Right,4029691289,140,69.5,4029691291,141,20.1,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248265,18,1,1,1,29,3xedluek08t2ka7oypwuullcn,1,74.9,23.2,2023-02-12T19:47:24.423Z,2023-02-13T03:42:13Z,4029691323,56,Center,4029691331,213,1.5,4029691327,141,47.2,4029691329,212,16.3,4030217165,178,,4029691325,140,75.4,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248269,19,1,1,1,31,3xedluek08t2ka7oypwuullcn,0,78.5,49.6,2023-02-12T19:47:26.357Z,2023-02-13T03:42:12Z,4030217191,178,,4029691451,286,,4029691361,213,3.1,4029691353,56,Center,4029691447,233,15,4029691357,141,49.7,4029691359,212,0.8,4029691445,236,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,4029691355,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248285,15,74,1,1,31,121le8unjfzug3iu9pgkqa1c7,1,21,51.6,2023-02-12T19:47:26.425Z,2023-02-13T03:42:11Z,4029691443,285,,4030217239,178,,4029691441,56,Back,4029691481,233,19,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248333,20,1,1,1,35,3xedluek08t2ka7oypwuullcn,1,69.7,57.3,2023-02-12T19:47:30.593Z,2023-02-13T03:42:10Z,4029691699,140,67.5,4029691697,56,Center,4029691701,141,52.0,4029691703,212,4.3,4029691705,213,4.1,4030217331,178,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507364609,1301,83,1,1,39,121le8unjfzug3iu9pgkqa1c7,1,39.2,31.2,2023-02-12T19:47:33.827Z,2023-02-13T03:42:08Z,4030314757,399,488284,,,,,,,,,,,,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248339,21,61,1,1,39,3xedluek08t2ka7oypwuullcn,0,60.3,69.2,2023-02-12T19:47:33.934Z,2023-02-13T03:42:07Z,4030217863,178,,4029691733,56,Center,,,,,,,,,,,,,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248353,16,43,1,1,40,121le8unjfzug3iu9pgkqa1c7,1,0,0,2023-02-12T19:47:34.743Z,2023-02-12T20:35:50Z,4029691833,56,Back,4029691835,285,0,4029821139,144,7,4029691859,233,21,,,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248357,17,50,1,1,41,121le8unjfzug3iu9pgkqa1c7,1,42.7,34.2,2023-02-12T19:47:35.820Z,2023-02-13T03:42:06Z,4029691851,56,Back,4029691853,286,,4029691887,233,22,,,,,,,,,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248349,22,7,1,1,41,3xedluek08t2ka7oypwuullcn,0,57.3,65.8,2023-02-12T19:47:35.997Z,2023-02-13T03:42:06Z,4029691795,56,Center,4030070363,385,,4030217995,178,,4029691799,285,,4029691875,233,17,,,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248363,18,61,1,1,41,121le8unjfzug3iu9pgkqa1c7,0,42.4,32.8,2023-02-12T19:47:36.371Z,2023-02-13T03:42:05Z,4029691891,56,Back,4030218023,178,,,,,,,,,,,,,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248391,24,1,1,1,43,3xedluek08t2ka7oypwuullcn,1,53.5,61.1,2023-02-12T19:47:38.423Z,2023-02-13T03:42:04Z,4029692043,56,Back,4029692047,141,56.7,4029692049,212,14.6,4029692051,213,3.3,4029692045,140,39.9,4030218059,178,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248365,23,43,1,1,44,3xedluek08t2ka7oypwuullcn,1,0,0,2023-02-12T19:47:39.505Z,2023-02-12T22:40:12Z,4030070791,144,49,,,,,,,,,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248419,25,1,1,1,49,3xedluek08t2ka7oypwuullcn,1,40.9,56.3,2023-02-12T19:47:43.773Z,2023-02-13T03:42:01Z,4029692199,56,Center,4029692205,212,12.8,4029692207,213,6.3,4029692201,140,53.1,4030218077,178,,4029692203,141,55.8,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248441,26,1,1,1,50,3xedluek08t2ka7oypwuullcn,1,54.5,58.7,2023-02-12T19:47:44.777Z,2023-02-13T03:42:01Z,4029692311,213,5.5,4029692305,140,63.5,4030218095,178,,4029692307,141,45.8,4029692309,212,12.9,4029692303,56,Center,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248459,27,1,1,1,51,3xedluek08t2ka7oypwuullcn,1,61.5,47,2023-02-12T19:47:45.787Z,2023-02-13T03:42:00Z,4029692373,140,61.3,4029692371,56,Center,4029692379,213,4.7,4029692377,212,4.4,4029692375,141,40.6,4030218113,178,,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248509,28,1,1,1,55,3xedluek08t2ka7oypwuullcn,1,74.1,28.2,2023-02-12T19:47:50.309Z,2023-02-13T03:41:58Z,4029692625,140,85.1,4029692629,212,15.1,4029692631,213,5.6,4029692627,141,13.8,4030218123,178,,4029692623,56,Right,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248517,29,1,1,1,58,3xedluek08t2ka7oypwuullcn,0,92.5,5.1,2023-02-12T19:47:53.130Z,2023-02-13T03:41:57Z,4029692671,2,,4029692681,212,23.3,4030072215,224,,4029692683,213,1.5,4029692673,155,,4029692677,140,95.0,4029692679,141,39.2,4030218157,178,,boeam163ur1t3ifq01px99xwp,J. Le Cardinal,4029692675,56,Center,4030072217,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248575,19,12,1,1,59,121le8unjfzug3iu9pgkqa1c7,1,3.8,60.7,2023-02-12T19:47:54.160Z,2023-02-13T03:41:56Z,4029692963,56,Back,4030218205,178,,4029692981,213,1.6,4029692971,141,83.0,4029692977,212,15.2,4029692967,140,3.4,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248583,20,49,1,2,0,121le8unjfzug3iu9pgkqa1c7,1,2.2,85.3,2023-02-12T19:47:55.464Z,2023-02-13T03:41:56Z,,,,,,,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248595,21,1,1,2,2,121le8unjfzug3iu9pgkqa1c7,0,0.3,83.4,2023-02-12T19:47:56.767Z,2023-02-13T03:41:54Z,4029693087,213,6.2,4029693079,56,Back,4030218233,178,,4030072587,1,,4029693081,140,6.7,4029693083,141,82.4,4030072637,286,,4030072585,157,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,4030072635,236,,4029693085,212,6.8,4030192511,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507248539,30,74,1,2,2,3xedluek08t2ka7oypwuullcn,1,98.2,16.7,2023-02-12T19:47:56.878Z,2023-02-13T03:41:54Z,4030218259,178,,4029692785,285,,4029696847,233,21,4029692783,56,Right,,,,,,,,,,,,,boeam163ur1t3ifq01px99xwp,J. Le Cardinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
