id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/18/value,qualifier/19/value
2534535041,4,5,1,0,22,750ustvk4jfqmo8q4gnrcxy7z,0,33.6,101.7,2023-04-16T13:00:45.653Z,2023-04-16T23:40:23Z,4195086593,347,,4195086591,56,Back,4195086957,233,8,,,,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535103,8,5,1,0,22,9bxav814mkuhueiyivyive82d,1,66.4,-1.7,2023-04-16T13:00:45.653Z,2023-04-16T23:40:23Z,4195086909,56,Right,4195086911,347,,4195086947,233,4,,,,,,,,,,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535121,9,1,1,0,29,9bxav814mkuhueiyivyive82d,1,65,0,2023-04-16T13:00:52.788Z,2023-04-17T06:01:09Z,4195087027,141,6.8,4195087023,56,Right,4195087029,212,7.1,4195087031,213,0.9,4195087021,107,,4195087025,140,69.3,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535129,10,1,1,0,30,9bxav814mkuhueiyivyive82d,0,64.5,9.1,2023-04-16T13:00:53.593Z,2023-04-17T06:01:09Z,4195087063,141,0.0,4195087079,213,5.6,4195087057,140,72.2,4197441307,178,,4195087071,212,10.7,4195087051,56,Right,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535281,5,5,1,0,31,750ustvk4jfqmo8q4gnrcxy7z,1,29,101.6,2023-04-16T13:00:54.654Z,2023-04-16T23:40:38Z,4195087793,347,,4195087827,233,11,4195087791,56,Back,,,,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535135,11,5,1,0,31,9bxav814mkuhueiyivyive82d,0,71,-1.6,2023-04-16T13:00:54.654Z,2023-04-16T23:40:38Z,4195087099,56,Right,4195087101,347,,4195087843,233,5,,,,,,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535361,6,1,1,0,38,750ustvk4jfqmo8q4gnrcxy7z,1,31.5,100,2023-04-16T13:01:02.002Z,2023-04-17T06:01:08Z,4195088171,56,Back,4195088179,213,3.7,4195088173,140,15.8,4195088177,212,19.8,4195088175,141,85.8,4195088169,107,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535423,7,1,1,0,41,750ustvk4jfqmo8q4gnrcxy7z,1,20.5,85.8,2023-04-16T13:01:04.807Z,2023-04-17T06:01:08Z,4195088473,56,Back,4195088479,212,28.1,4195088477,141,48.0,4195088481,213,4.3,4195088475,140,9.7,4197441651,178,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535513,8,1,1,0,44,750ustvk4jfqmo8q4gnrcxy7z,1,11.3,46.2,2023-04-16T13:01:08.094Z,2023-04-17T06:01:07Z,4195088917,212,28.8,4195088913,140,22.4,4195088919,213,5.1,4195088911,56,Back,4197441757,178,,4195088915,141,7.4,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535533,9,1,1,0,46,750ustvk4jfqmo8q4gnrcxy7z,1,19.2,10.6,2023-04-16T13:01:10.238Z,2023-04-17T06:01:07Z,4195089039,141,34.0,4195089041,212,20.3,4195089037,140,7.2,4195089043,213,2.2,4195089035,56,Back,4197442265,178,,,,,,,,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535617,10,1,1,0,49,750ustvk4jfqmo8q4gnrcxy7z,0,5.7,31.9,2023-04-16T13:01:12.717Z,2023-04-17T06:01:06Z,4195089427,213,0.3,4195089423,141,55.2,4195089429,1,,4195089421,140,56.2,4195089417,155,,4195089419,56,Center,4195089425,212,55.3,4197442423,178,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535635,12,44,1,0,52,9bxav814mkuhueiyivyive82d,1,49.1,52.1,2023-04-16T13:01:15.561Z,2023-04-17T06:01:06Z,4195089573,233,11,4195089517,56,Back,4195089519,285,,,,,,,,,,,,,,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535625,11,44,1,0,52,750ustvk4jfqmo8q4gnrcxy7z,0,50.9,47.9,2023-04-16T13:01:15.562Z,2023-04-17T06:01:06Z,4195089475,56,Center,4195089737,233,12,4195089477,286,,,,,,,,,,,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535653,13,1,1,0,52,9bxav814mkuhueiyivyive82d,1,49.7,51.4,2023-04-16T13:01:15.613Z,2023-04-17T06:01:05Z,4197442635,388,,4195089603,213,5.0,4195089595,56,Center,4195089601,212,16.3,4195089593,3,,4195089599,141,28.7,4195089597,140,54.6,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535697,14,1,1,0,54,9bxav814mkuhueiyivyive82d,0,54.4,30.2,2023-04-16T13:01:17.782Z,2023-04-17T06:01:05Z,4195089791,56,Center,4197442865,178,,4195089815,233,12,4195089799,213,5.6,4195089797,212,7.0,4195089813,236,,4195089793,140,59.7,4195089795,141,23.9,baogzi00mwdclwbvkd618evv9,R. Raveloson,4195089819,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535689,12,74,1,0,54,750ustvk4jfqmo8q4gnrcxy7z,1,43.8,70.8,2023-04-16T13:01:17.862Z,2023-04-17T06:01:04Z,4195089779,285,,4195089777,56,Back,4197443433,178,,4195089977,233,14,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535747,15,49,1,0,56,9bxav814mkuhueiyivyive82d,1,55.3,22.6,2023-04-16T13:01:19.828Z,2023-04-17T06:01:04Z,,,,,,,,,,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535869,16,1,1,0,56,9bxav814mkuhueiyivyive82d,1,55.3,22.3,2023-04-16T13:01:19.857Z,2023-04-17T06:01:04Z,4195090575,212,18.8,4195090569,56,Right,4195090571,140,70.6,4197443633,178,,4195090573,141,8.0,4195090577,213,5.7,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535879,17,61,1,1,1,9bxav814mkuhueiyivyive82d,0,82.8,2.9,2023-04-16T13:01:24.898Z,2023-04-17T06:01:02Z,4197444985,178,,4195090609,56,Right,,,,,,,,,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535873,13,49,1,1,3,750ustvk4jfqmo8q4gnrcxy7z,1,4.7,91,2023-04-16T13:01:26.905Z,2023-04-17T06:01:02Z,,,,,,,,,,,,,,,,,,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535909,14,12,1,1,4,750ustvk4jfqmo8q4gnrcxy7z,1,1.8,93.1,2023-04-16T13:01:28.317Z,2023-04-17T06:01:00Z,4197445301,178,,4195090731,141,100.0,4195090733,212,10.4,4195090725,56,Back,4195090735,213,0.6,4195090789,167,,4195090729,140,9.8,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534535919,15,5,1,1,5,750ustvk4jfqmo8q4gnrcxy7z,0,8.4,101.6,2023-04-16T13:01:28.904Z,2023-04-16T23:42:46Z,4195091411,233,18,4195090773,56,Back,4195090775,347,,,,,,,,,,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534536027,18,5,1,1,5,9bxav814mkuhueiyivyive82d,1,91.6,-1.6,2023-04-16T13:01:28.904Z,2023-04-16T23:42:46Z,4195091329,56,Right,4195091353,233,15,4195091331,347,,,,,,,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534536069,19,1,1,1,11,9bxav814mkuhueiyivyive82d,1,86.3,0,2023-04-16T13:01:34.392Z,2023-04-17T06:01:00Z,4195091559,212,13.1,4195091553,56,Right,4195091557,141,7.3,4195091551,107,,4195091561,213,0.5,4195091555,140,97.5,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534536155,20,1,1,1,13,9bxav814mkuhueiyivyive82d,1,98.4,10.8,2023-04-16T13:01:36.471Z,2023-04-17T06:00:59Z,4195091955,141,3.1,4195091951,56,Right,4197445947,178,,4195091953,140,93.4,4195091959,213,3.9,4195091957,212,7.4,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534536187,21,1,1,1,17,9bxav814mkuhueiyivyive82d,0,95.2,8.9,2023-04-16T13:01:41.066Z,2023-04-17T06:00:58Z,4196576753,20,,4195092137,212,16.9,4197446031,178,,4195092133,140,94.3,4195092139,213,1.6,4196576751,224,,4195092131,56,Center,4195092127,2,,baogzi00mwdclwbvkd618evv9,R. Raveloson,4195092135,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534536273,16,12,1,1,18,750ustvk4jfqmo8q4gnrcxy7z,1,4.9,62.5,2023-04-16T13:01:41.880Z,2023-04-17T06:00:57Z,4195092543,141,72.7,4195092547,213,0.8,4195092545,212,9.5,4197446235,178,,4195092539,56,Back,4195092541,140,11.1,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534536457,17,12,1,1,19,750ustvk4jfqmo8q4gnrcxy7z,1,11.2,69.3,2023-04-16T13:01:42.559Z,2023-04-17T06:00:57Z,4195093551,141,75.7,4197446387,178,,4195093549,140,0.0,4195093605,167,,4195093547,56,Back,4195093557,213,2.8,4195093555,212,14.2,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534536465,18,6,1,1,21,750ustvk4jfqmo8q4gnrcxy7z,0,2,71,2023-04-16T13:01:44.404Z,2023-04-16T23:43:17Z,4195093597,73,,4195371173,233,22,4195093595,56,Back,,,,,,,,,,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534536245,22,6,1,1,21,9bxav814mkuhueiyivyive82d,1,98,29,2023-04-16T13:01:44.404Z,2023-04-16T23:43:17Z,4195092393,75,,4195092389,56,Center,4195371119,233,18,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534536769,23,1,1,1,41,9bxav814mkuhueiyivyive82d,0,99.5,0.5,2023-04-16T13:02:05.236Z,2023-04-16T23:43:24Z,4195361435,343,2,4195095133,56,Center,4196578101,72,,4195095141,213,1.8,4197446609,178,,4195095129,155,,4195095135,140,94.2,4195095127,6,,co59rv08x22hk5itwibbwq191,G. Hein,4195095131,223,,4195095137,141,44.5,4195095125,2,4195095139,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534601179,498,61,1,1,43,750ustvk4jfqmo8q4gnrcxy7z,1,7.1,53.2,2023-04-16T13:02:06.518Z,2023-04-17T06:00:57Z,4195428721,56,Back,4197447351,178,,,,,,,,,,,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534537715,25,43,1,1,43,9bxav814mkuhueiyivyive82d,1,0,0,2023-04-16T13:02:06.890Z,2023-04-16T13:03:22Z,4195100571,147,52.0,4195100325,25,0,4195102115,144,13,4195100557,73,0,4195100331,328,0,4195100559,102,67.9,4195099647,56,Center,4195100333,153,0,5rh9yiue1qnabbwoyweyus5t6,S. Touré,4195100573,230,98.8,4195099645,17,0,4195100561,103,4195100575,231,48.4,12.5,4195100569,146,93.8,4195100327,15,0,4195100567,458,0,,,,,,,,,,,,,,,,,,,,
2534538675,30,4,1,1,44,9bxav814mkuhueiyivyive82d,1,97.3,50.7,2023-04-16T13:02:07.558Z,2023-04-17T06:00:56Z,4195104537,286,,4195104533,56,Center,4195104531,10,,4195109167,348,6ypo3vp0zupq6s1jbk8rbmq51,4195104757,343,3,4195354327,233,19,4195104529,9,,4195104535,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534536859,19,4,1,1,44,750ustvk4jfqmo8q4gnrcxy7z,0,2.7,49.3,2023-04-16T13:02:07.559Z,2023-04-17T06:00:56Z,4197447717,178,,4195110525,152,,4195428869,343,3,4195110523,10,,4195095549,56,Back,4195110527,285,,4195354401,233,30,4195110521,9,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534536813,24,43,1,1,48,9bxav814mkuhueiyivyive82d,1,0,0,2023-04-16T13:02:11.482Z,2023-04-16T13:40:08Z,4195095315,75,0,4195361631,144,6,4195095313,56,Center,,,,,,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534536895,20,43,1,1,51,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2023-04-16T13:02:14.777Z,2023-04-16T13:04:19Z,4195095691,73,0,4195095779,233,24,4195108335,144,6,4195095689,56,Back,,,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534538225,27,27,1,2,18,9bxav814mkuhueiyivyive82d,1,0,0,2023-04-16T13:02:42.154Z,2023-04-17T04:35:42Z,4195102351,207,,4195102353,364,,4195102349,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534538347,28,65,1,2,24,9bxav814mkuhueiyivyive82d,1,0,0,2023-04-16T13:02:47.904Z,2023-04-17T04:35:21Z,4195103011,365,23,4195103431,336,,4195103009,331,,,,,,,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534537927,26,43,1,2,42,9bxav814mkuhueiyivyive82d,1,0,0,2023-04-16T13:03:06.305Z,2023-04-16T13:03:23Z,4195100643,207,0,4195102203,144,27,4195100641,201,0,4195100645,364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534538417,29,28,1,3,8,9bxav814mkuhueiyivyive82d,1,0,0,2023-04-16T13:03:32.025Z,2023-04-16T23:44:28Z,4195103361,55,27,4195103357,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534540131,21,58,1,4,14,750ustvk4jfqmo8q4gnrcxy7z,0,0,0,2023-04-16T13:04:37.774Z,2023-04-17T06:00:55Z,4195111645,9,,4195111647,186,,4195111649,179,,4195111653,56,Back,4195113583,233,31,4195111651,75,,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534539907,31,16,1,4,14,9bxav814mkuhueiyivyive82d,1,88.5,50,2023-04-16T13:04:37.774Z,2023-04-16T23:44:43Z,4196580257,395,99.3,4195114399,102,48.2,4195114397,78,,4196580259,396,53.1,4195110597,56,Center,4195110599,214,,4195114409,390,170409,4195114401,103,1.3,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,4195110593,9,,4195113283,374,2023-04-16 14:04:37.162,4195114413,458,4197449263,178,,,4195113279,20,,4195113521,353,21,4195114423,231,50.4,4195113287,375,04:13.794,4195110595,17,4195114419,230,99.5,,,,,,,,,,,,
2534541271,22,1,1,5,3,750ustvk4jfqmo8q4gnrcxy7z,1,50,50.1,2023-04-16T13:05:27.201Z,2023-04-16T23:44:51Z,4195117101,140,33.1,4195117099,56,Back,4195117107,213,3.4,4195117103,141,43.1,4195117109,279,G,4195117105,212,18.4,4197449619,178,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534541341,23,1,1,5,6,750ustvk4jfqmo8q4gnrcxy7z,1,32.4,43,2023-04-16T13:05:30.347Z,2023-04-17T06:00:55Z,4195117527,1,,4197449689,178,,4195117501,155,,4195117525,213,5.7,4195117519,212,42.2,4195117513,141,7.9,4195117503,56,Right,4195117507,140,65.6,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
