id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value,qualifier/20/value
2485288885,15,61,1,3,20,3unkqo2g6ag99gd5ynz1j7vse,0,40.9,45.6,2022-11-13T14:04:55.139Z,2022-11-14T06:29:04Z,3914054803,56,Back,3916086525,178,,,,,,,,,,,,,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485288965,22,1,1,3,22,3adj8hkws0z1al232bg2h6tk0,1,62.4,59.4,2022-11-13T14:04:56.690Z,2022-11-14T06:29:03Z,3914055199,212,22.2,3914055191,140,69.7,3914055205,213,1.2,3914055185,3,,3914055187,56,Left,3916086641,388,,3914055195,141,90.0,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485288975,23,49,1,3,24,3adj8hkws0z1al232bg2h6tk0,1,75,82.4,2022-11-13T14:04:59.083Z,2022-11-14T06:29:03Z,,,,,,,,,,,,,,,,,,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485289065,24,1,1,3,27,3adj8hkws0z1al232bg2h6tk0,1,65.3,91.9,2022-11-13T14:05:01.863Z,2022-11-14T06:29:02Z,3914055615,141,93.9,3914055617,212,10.6,3914055613,140,55.3,3914055611,56,Left,3914055619,213,3.0,3916086739,178,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485289101,25,1,1,3,30,3adj8hkws0z1al232bg2h6tk0,1,66.3,94.1,2022-11-13T14:05:04.863Z,2022-11-14T06:29:00Z,3916086839,178,,3914055817,56,Left,3914055821,141,96.0,3914055823,212,7.5,3914055819,140,59.3,3914055825,213,3.0,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485289201,26,1,1,3,31,3adj8hkws0z1al232bg2h6tk0,1,64.6,98.1,2022-11-13T14:05:06Z,2022-11-14T06:28:59Z,3914056389,141,85.2,3914056391,212,13.8,3916087043,178,,3914056385,56,Left,3914056393,213,3.8,3914056387,140,54.4,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485289247,27,1,1,3,34,3adj8hkws0z1al232bg2h6tk0,1,55.9,81.9,2022-11-13T14:05:08.780Z,2022-11-14T06:28:59Z,3914056557,56,Back,3916087115,178,,3914056561,141,39.9,3914056563,212,30.7,3914056559,140,45.3,3914056565,213,4.3,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485289299,28,1,1,3,37,3adj8hkws0z1al232bg2h6tk0,1,48.3,35,2022-11-13T14:05:12.331Z,2022-11-14T06:28:58Z,3914056827,212,20.6,3914056825,141,7.5,3914056823,140,56.5,3914056829,213,5.1,3914056821,56,Right,3916087159,178,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485289367,29,1,1,3,41,3adj8hkws0z1al232bg2h6tk0,1,58,11.3,2022-11-13T14:05:15.519Z,2022-11-14T06:28:57Z,3914057139,140,69.7,3914057141,141,3.8,3914057145,213,5.9,3916087197,178,,3914057137,56,Right,3914057143,212,13.3,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485289407,30,1,1,3,43,3adj8hkws0z1al232bg2h6tk0,1,69.4,3,2022-11-13T14:05:18.225Z,2022-11-14T06:28:56Z,3914057311,56,Right,3914057319,213,1.7,3916087257,178,,3914057315,141,18.1,3914057317,212,10.4,3914057313,140,67.9,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485289411,31,1,1,3,44,3adj8hkws0z1al232bg2h6tk0,0,70.8,15.8,2022-11-13T14:05:18.856Z,2022-11-14T06:28:55Z,3914057389,156,,3914057337,140,62.3,3914057343,213,2.9,3914057335,56,Right,3914057339,141,19.0,3916087299,178,,3914057341,212,9.2,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485289421,16,49,1,3,45,3unkqo2g6ag99gd5ynz1j7vse,1,34.2,84.6,2022-11-13T14:05:20.082Z,2022-11-14T06:28:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485289495,17,1,1,3,45,3unkqo2g6ag99gd5ynz1j7vse,1,35.4,83.8,2022-11-13T14:05:20.428Z,2022-11-14T06:28:54Z,3916087407,178,,3914057759,141,92.1,3914057763,213,1.7,3914057757,140,34.7,3914057755,56,Back,3914057761,212,5.7,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485289539,18,1,1,3,49,3unkqo2g6ag99gd5ynz1j7vse,0,43.8,95.4,2022-11-13T14:05:23.764Z,2022-11-14T06:28:53Z,3914057981,140,45.1,3914057979,56,Back,3914057983,141,93.2,3916087503,178,,3914057985,212,2.0,3914057987,213,5.5,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485289535,32,49,1,3,49,3adj8hkws0z1al232bg2h6tk0,1,51.1,4.3,2022-11-13T14:05:24.349Z,2022-11-14T06:28:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485289583,33,1,1,3,50,3adj8hkws0z1al232bg2h6tk0,1,50.2,1.1,2022-11-13T14:05:25.343Z,2022-11-14T06:28:52Z,3914058205,212,12.1,3914058207,213,0.8,3914058199,56,Right,3914058203,141,13.6,3914058201,140,58.4,3916087613,178,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
