id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/14/value,qualifier/18/value,qualifier/19/value
2509865085,15,1,1,0,55,70nn27vgkt6l48lvv5e66q7ww,1,42.8,27.9,2023-02-19T14:01:06.351Z,2023-02-20T03:46:48Z,4043540961,213,2.0,4043540955,140,40.4,4044848697,178,,4043540953,56,Back,4043540959,212,6.6,4043540957,141,36.9,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865151,16,1,1,0,58,70nn27vgkt6l48lvv5e66q7ww,1,45,42.6,2023-02-19T14:01:09.300Z,2023-02-20T03:46:47Z,4043541283,140,74.7,4043541281,56,Left,4043541279,155,,4043541287,212,47.2,4043541289,213,0.8,4044848911,178,,4043541285,141,94.7,4043541291,1,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865157,17,61,1,1,2,70nn27vgkt6l48lvv5e66q7ww,0,77.4,99.9,2023-02-19T14:01:13.518Z,2023-02-20T03:46:46Z,4043541325,56,Left,4044850197,389,,,,,,,,,,,,,,,,,,,,8vlfwoquq3v68mb9ax1pk5fkk,B. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865247,10,5,1,1,2,6xjy1q2m55iiwe8g1r1yffbc9,1,25.8,-1.5,2023-02-19T14:01:14.012Z,2023-02-19T19:23:03Z,4043541707,347,,4043541705,56,Back,4043541721,233,18,,,,,,,,,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865165,18,5,1,1,2,70nn27vgkt6l48lvv5e66q7ww,0,74.2,101.5,2023-02-19T14:01:14.012Z,2023-02-19T19:23:03Z,4043541341,56,Left,4043541343,347,,4043541769,233,10,,,,,,,,,,,,,,,,8vlfwoquq3v68mb9ax1pk5fkk,B. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865367,11,1,1,1,14,6xjy1q2m55iiwe8g1r1yffbc9,1,21.4,0,2023-02-19T14:01:26.117Z,2023-02-20T03:46:46Z,4043542275,141,13.2,4043542279,213,1.4,4043542277,212,10.2,4043542271,56,Back,4043542269,107,,4043542273,140,23.5,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865395,12,1,1,1,15,6xjy1q2m55iiwe8g1r1yffbc9,1,20.9,9.4,2023-02-19T14:01:27.044Z,2023-02-20T03:46:45Z,4043542405,212,20.0,4043542397,157,,4043542399,56,Back,4044851537,178,,4043542407,213,6.2,4043542409,1,,4043542401,140,39.8,4043542403,141,5.5,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865409,13,1,1,1,17,6xjy1q2m55iiwe8g1r1yffbc9,1,43.9,6.6,2023-02-19T14:01:28.523Z,2023-02-20T03:46:45Z,4043545061,156,,4043542471,212,8.5,4044851547,178,,4043542473,213,3.6,4043542467,140,36.7,4043542469,141,0.8,4044851939,21,,4043542465,56,Back,4ported2opjp4xbp87bpqb6z8,M. Soumano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865417,14,61,1,1,18,6xjy1q2m55iiwe8g1r1yffbc9,0,45.3,0.1,2023-02-19T14:01:29.427Z,2023-02-20T03:46:44Z,4043542505,56,Back,4044852337,178,,,,,,,,,,,,,,,,,,,,d040o5igq61iizexn1v2a5t5h,R. Hamouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865449,19,49,1,1,21,70nn27vgkt6l48lvv5e66q7ww,1,38.5,83.4,2023-02-19T14:01:32.299Z,2023-02-20T03:46:44Z,,,,,,,,,,,,,,,,,,,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865491,20,1,1,1,21,70nn27vgkt6l48lvv5e66q7ww,1,38.4,83.3,2023-02-19T14:01:32.324Z,2023-02-20T03:46:43Z,4043542807,140,13.6,4043542809,141,52.8,4044853057,178,,4043542813,213,3.8,4043542811,212,33.3,4045703229,1,,4043542805,56,Back,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865589,21,1,1,1,25,70nn27vgkt6l48lvv5e66q7ww,1,17.1,55.9,2023-02-19T14:01:37.168Z,2023-02-20T03:46:42Z,4043543207,212,28.9,4043543209,213,5.2,4043543203,140,30.0,4043543201,56,Back,4044853299,178,,4043543205,141,18.3,,,,,,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865637,22,1,1,1,30,70nn27vgkt6l48lvv5e66q7ww,0,33.7,15.6,2023-02-19T14:01:41.669Z,2023-02-20T03:46:41Z,4043543457,56,Right,4043543459,140,82.2,4043543465,213,6.2,4044853437,178,,4043543467,1,,4043543463,212,51.4,4043543461,141,5.9,4043543455,155,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510006967,762,49,1,1,34,6xjy1q2m55iiwe8g1r1yffbc9,1,18,90.1,2023-02-19T14:01:45.524Z,2023-02-20T03:46:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865661,15,12,1,1,34,6xjy1q2m55iiwe8g1r1yffbc9,1,18,90.1,2023-02-19T14:01:45.525Z,2023-02-20T03:46:40Z,4043543615,212,8.4,4043543649,167,,4043543609,56,Back,4044854567,178,,4043543617,213,1.8,4043543611,140,15.8,4043543613,141,100.0,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865665,16,5,1,1,35,6xjy1q2m55iiwe8g1r1yffbc9,0,18.8,101.8,2023-02-19T14:01:46.681Z,2023-02-19T19:24:22Z,4043543631,56,Back,4043543633,347,,4043543827,233,23,,,,,,,,,,,,,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865705,23,5,1,1,35,70nn27vgkt6l48lvv5e66q7ww,1,81.2,-1.8,2023-02-19T14:01:46.681Z,2023-02-19T19:24:22Z,4043543813,233,16,4043543791,56,Right,4043543793,347,,,,,,,,,,,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865763,24,1,1,1,41,70nn27vgkt6l48lvv5e66q7ww,1,79.2,0,2023-02-19T14:01:53.210Z,2023-02-20T03:46:39Z,4043544055,213,2.8,4043544045,107,,4043544047,56,Right,4043544049,140,66.5,4043544053,212,14.1,4043544051,141,4.9,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510126943,769,83,1,1,43,6xjy1q2m55iiwe8g1r1yffbc9,1,28.7,91.3,2023-02-19T14:01:55.139Z,2023-02-20T03:46:38Z,4044925929,399,484420,,,,,,,,,,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865859,25,1,1,1,43,70nn27vgkt6l48lvv5e66q7ww,1,71.2,8.6,2023-02-19T14:01:55.175Z,2023-02-20T03:46:38Z,4043544459,213,3.3,4043544457,212,21.3,4043544451,56,Right,4043544453,140,51.3,4044855187,178,,4043544455,141,2.5,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865923,26,1,1,1,51,70nn27vgkt6l48lvv5e66q7ww,1,50.7,18.3,2023-02-19T14:02:02.444Z,2023-02-20T03:46:36Z,4043544771,213,2.2,4043544769,212,25.4,4043544767,141,48.4,4043544763,56,Back,4043544765,140,36.4,4044855323,178,,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865975,27,1,1,1,54,70nn27vgkt6l48lvv5e66q7ww,1,38.2,46.7,2023-02-19T14:02:06.220Z,2023-02-20T03:46:35Z,4043545045,140,41.6,4044855427,178,,4043545051,213,5.0,4043545047,141,28.2,4043545049,212,13.1,4043545043,56,Back,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865983,28,1,1,1,57,70nn27vgkt6l48lvv5e66q7ww,1,45.7,27.5,2023-02-19T14:02:08.704Z,2023-02-20T03:46:34Z,4043545113,213,0.3,4043545111,212,10.1,4044855579,178,,4043545109,141,31.2,4043545107,140,55.0,4043545105,56,Center,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866107,29,1,1,1,58,70nn27vgkt6l48lvv5e66q7ww,1,53.9,33.6,2023-02-19T14:02:09.676Z,2023-02-20T03:46:33Z,4044855699,178,,4043545693,212,11.4,4043545691,141,22.1,4043545689,140,46.0,4043545687,56,Back,4043545695,213,3.9,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866149,30,1,1,2,6,70nn27vgkt6l48lvv5e66q7ww,1,54.3,7.1,2023-02-19T14:02:17.348Z,2023-02-20T03:46:30Z,4043545905,141,30.4,4044855999,178,,4043545903,140,54.7,4043545901,56,Center,4043545907,212,15.8,4043545909,213,1.5,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866177,31,1,1,2,9,70nn27vgkt6l48lvv5e66q7ww,0,54.8,35.3,2023-02-19T14:02:20.564Z,2023-02-20T03:46:28Z,4044856239,178,,4043546085,212,45.8,4043546089,1,,4043546087,213,0.9,4043546077,155,,4043546079,56,Left,4043546081,140,81.6,4043546083,141,88.4,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866189,17,8,1,2,12,6xjy1q2m55iiwe8g1r1yffbc9,1,20.4,10.4,2023-02-19T14:02:23.228Z,2023-02-20T03:46:28Z,4043546133,56,Back,4044856815,388,,4044273717,15,,4044273545,385,,,,,,,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866203,18,5,1,2,14,6xjy1q2m55iiwe8g1r1yffbc9,0,18.2,-1.5,2023-02-19T14:02:25.282Z,2023-02-19T19:24:57Z,4043546209,56,Back,4043546503,233,32,4043546211,347,,,,,,,,,,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866247,32,5,1,2,14,70nn27vgkt6l48lvv5e66q7ww,1,81.8,101.5,2023-02-19T14:02:25.282Z,2023-02-19T19:24:57Z,4043546421,56,Left,4043546423,347,,4043546463,233,18,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866373,33,1,1,2,20,70nn27vgkt6l48lvv5e66q7ww,1,78.1,100,2023-02-19T14:02:31.494Z,2023-02-20T03:46:27Z,4043546975,212,23.7,4043546977,213,3.8,4043546979,1,,4043546969,56,Left,4043546973,141,79.6,4043546967,107,,4043546971,140,60.3,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
