id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/13/value,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/16/value
2537434733,32,45,1,1,5,3xedluek08t2ka7oypwuullcn,0,69,63,2023-04-22T19:01:14.508Z,2023-04-23T02:39:06Z,4210493223,233,8,4210493167,286,,4210466935,56,Center,,,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537433415,9,1,1,1,7,4t4hod56fsj7utpjdor8so5q6,1,26.4,28.6,2023-04-22T19:01:15.833Z,2023-04-23T02:39:05Z,4210459953,212,13.0,4210459947,56,Back,4210459955,213,4.6,4210459949,140,25.5,4211504705,178,,4210459951,141,9.5,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537433419,10,1,1,1,9,4t4hod56fsj7utpjdor8so5q6,0,25.7,9,2023-04-22T19:01:17.841Z,2023-04-23T02:39:05Z,4210460045,236,,4210459969,140,32.0,4210459967,56,Back,4210459975,213,6.1,4211505109,178,,4210459973,212,6.8,4210460051,286,,4210459971,141,7.0,adb8skc3qbvgunhzd9651lij8,Vanderson,,4210460047,233,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,
2537433427,19,74,1,1,9,3xedluek08t2ka7oypwuullcn,1,73.4,91.5,2023-04-22T19:01:17.882Z,2023-04-23T02:39:04Z,4210460011,285,,4211505299,178,,4210460131,233,10,4210460009,56,Left,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537433671,24,49,1,1,9,3xedluek08t2ka7oypwuullcn,1,75,91.9,2023-04-22T19:01:18.389Z,2023-04-23T02:39:04Z,,,,,,,,,,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537433431,20,43,1,1,11,3xedluek08t2ka7oypwuullcn,1,0,0,2023-04-22T19:01:19.847Z,2023-04-22T19:01:29Z,4210460019,285,0,4210460773,144,74,4210460017,56,Left,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537433445,21,43,1,1,12,3xedluek08t2ka7oypwuullcn,1,0,0,2023-04-22T19:01:20.865Z,2023-04-22T19:01:21Z,4210460167,144,49,,,,,,,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537433517,22,3,1,1,12,3xedluek08t2ka7oypwuullcn,0,91.1,99.6,2023-04-22T19:01:21.639Z,2023-04-23T02:39:03Z,4211506159,178,,4211019915,464,,4210460393,286,,4210460389,56,Left,4210460405,211,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537433509,11,5,1,1,14,4t4hod56fsj7utpjdor8so5q6,1,-0.8,22,2023-04-22T19:01:23.181Z,2023-04-23T00:36:50Z,4210460355,56,Back,4210460357,346,,4210460501,233,23,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537433535,23,5,1,1,14,3xedluek08t2ka7oypwuullcn,0,100.8,78,2023-04-22T19:01:23.181Z,2023-04-23T00:36:49Z,4210460531,233,11,4210460479,56,Center,4210460481,346,,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537433893,12,1,1,1,34,4t4hod56fsj7utpjdor8so5q6,0,5.3,50.3,2023-04-22T19:01:42.803Z,2023-04-23T02:39:03Z,4210462259,141,16.4,4210462265,213,5.9,4210462261,212,56.7,4210462269,1,,4210462255,56,Right,4210462275,74,,4210462253,124,,4210462257,140,54.6,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537449953,208,44,1,1,37,3xedluek08t2ka7oypwuullcn,1,47.8,83,2023-04-22T19:01:45.980Z,2023-04-23T02:39:02Z,4210555335,285,,4210555409,233,13,4210555329,56,Back,,,,,,,,,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537433901,13,44,1,1,37,4t4hod56fsj7utpjdor8so5q6,0,52.2,17,2023-04-22T19:01:45.981Z,2023-04-23T02:39:02Z,4210555425,233,208,4210462321,56,Right,4210462323,286,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537433951,25,1,1,1,37,3xedluek08t2ka7oypwuullcn,1,47.4,84.6,2023-04-22T19:01:46.057Z,2023-04-23T02:39:02Z,4210462583,140,54.5,4210462587,212,11.7,4210462585,141,97.8,4211507389,388,,4210462579,3,,4210462581,56,Left,4210462589,213,0.9,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537474907,485,49,1,1,39,3xedluek08t2ka7oypwuullcn,1,52.1,97.7,2023-04-22T19:01:47.701Z,2023-04-23T02:39:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537433973,26,1,1,1,39,3xedluek08t2ka7oypwuullcn,0,52.1,98.2,2023-04-22T19:01:47.781Z,2023-04-23T02:39:01Z,4210462703,157,,4210462707,140,71.2,4210462713,213,5.5,4210462705,56,Center,4210462711,212,27.7,4211507933,388,,4210462715,1,,4210462709,141,70.0,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537434013,14,1,1,1,42,4t4hod56fsj7utpjdor8so5q6,1,31.7,31.6,2023-04-22T19:01:51.555Z,2023-04-23T02:39:00Z,4210462923,56,Back,4210462927,141,39.2,4210462931,213,1.1,4211508105,178,,4210462925,140,34.5,4210462929,212,5.9,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537434033,15,1,1,1,43,4t4hod56fsj7utpjdor8so5q6,0,36.5,41.2,2023-04-22T19:01:52.071Z,2023-04-23T02:39:00Z,4210463007,56,Back,4210463013,212,13.6,4210463011,141,21.5,4211508325,178,,4210463009,140,38.5,4210463015,213,4.9,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537434025,27,49,1,1,45,3xedluek08t2ka7oypwuullcn,1,58.5,83.7,2023-04-22T19:01:53.692Z,2023-04-23T02:38:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537434055,28,1,1,1,45,3xedluek08t2ka7oypwuullcn,1,58.6,82.8,2023-04-22T19:01:53.830Z,2023-04-23T02:38:59Z,4210463143,141,75.0,4210463147,213,5.8,4210463141,140,68.1,4210463139,56,Center,4210463145,212,11.3,4211508809,178,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537434073,29,1,1,1,46,3xedluek08t2ka7oypwuullcn,0,65.9,74.3,2023-04-22T19:01:55.617Z,2023-04-23T02:38:58Z,4210463197,141,73.9,4210463193,56,Center,4211509109,178,,4210463201,213,6.3,4210463195,140,75.7,4210463199,212,10.3,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537434071,16,49,1,1,47,4t4hod56fsj7utpjdor8so5q6,1,23.2,27.8,2023-04-22T19:01:56.363Z,2023-04-23T02:38:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537434109,17,1,1,1,49,4t4hod56fsj7utpjdor8so5q6,1,24.1,26.5,2023-04-22T19:01:58.107Z,2023-04-23T02:38:57Z,4210463421,212,16.8,4210463413,140,14.1,4210463417,141,45.7,4210463411,56,Back,4211509497,178,,4210463423,213,2.2,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537434131,18,1,1,1,51,4t4hod56fsj7utpjdor8so5q6,1,17.4,47.8,2023-04-22T19:02:00.557Z,2023-04-23T02:38:56Z,4210463561,140,13.8,4211509595,178,,4210463567,213,1.8,4210463563,141,74.5,4210463565,212,18.5,4210463559,56,Back,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537434213,19,1,1,1,54,4t4hod56fsj7utpjdor8so5q6,1,14.5,73.4,2023-04-22T19:02:02.896Z,2023-04-23T02:38:55Z,4210464053,212,15.8,4210464047,56,Back,4210464055,213,6.1,4211509793,178,,4210464049,140,29.3,4210464051,141,69.1,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537434309,20,1,1,1,58,4t4hod56fsj7utpjdor8so5q6,1,28.2,70.5,2023-04-22T19:02:07.629Z,2023-04-23T02:38:54Z,4210464595,213,4.7,4210464591,141,12.6,4210464587,56,Back,4210464589,140,29.6,4211510005,178,,4210464597,1,,4210464593,212,39.4,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537434333,21,1,1,2,5,4t4hod56fsj7utpjdor8so5q6,1,40.6,6.8,2023-04-22T19:02:14.270Z,2023-04-23T02:38:52Z,4210464709,141,26.1,4210464711,212,14.6,4210464705,56,Back,4210464713,213,2.0,4210464707,140,34.6,4211510223,178,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537434349,22,1,1,2,7,4t4hod56fsj7utpjdor8so5q6,1,36.6,23.3,2023-04-22T19:02:16.225Z,2023-04-23T02:38:51Z,4210464809,212,14.0,4210464805,140,25.1,4210464811,213,2.6,4211510339,178,,4210464803,56,Back,4210464807,141,33.7,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
