id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2504435933,10,44,1,0,28,70nn27vgkt6l48lvv5e66q7ww,1,23.4,71.6,2023-02-05T14:00:51.962Z,2023-02-06T07:02:17Z,4014944047,56,Back,4014944049,285,,4014944073,233,9,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504435913,9,44,1,0,28,75qj99fhg5c0ztj2tva5u4uii,0,76.6,28.4,2023-02-05T14:00:51.963Z,2023-02-06T07:02:16Z,4014943975,286,,4014944089,233,10,4014943973,56,Center,,,,,,,,,,,,,,,,8kcm8g1fpcqqslzmut1fdhotl,I. Niane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504435953,11,1,1,0,28,70nn27vgkt6l48lvv5e66q7ww,0,23.3,71.3,2023-02-05T14:00:51.970Z,2023-02-06T07:02:16Z,4014944121,56,Back,4014944127,212,18.3,4014944129,213,0.1,4014944125,141,73.7,4014944119,3,,4014944123,140,40.7,4016876975,388,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504435951,10,44,1,0,30,75qj99fhg5c0ztj2tva5u4uii,1,63.2,30.7,2023-02-05T14:00:53.732Z,2023-02-06T07:02:16Z,4014944379,233,12,4014944109,286,,4014944107,56,Center,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504435993,12,44,1,0,30,70nn27vgkt6l48lvv5e66q7ww,0,36.8,69.3,2023-02-05T14:00:53.733Z,2023-02-06T07:02:15Z,4014944345,56,Back,4014944409,233,10,4014944347,285,,,,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504435963,11,1,1,0,30,75qj99fhg5c0ztj2tva5u4uii,1,63.6,27.7,2023-02-05T14:00:53.823Z,2023-02-06T07:02:15Z,4014944169,213,6.1,4014944165,141,23.7,4014944161,56,Center,4014944167,212,12.2,4014944159,3,,4014944163,140,74.9,4016877003,388,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504435991,12,1,1,0,31,75qj99fhg5c0ztj2tva5u4uii,0,74,25.3,2023-02-05T14:00:54.995Z,2023-02-06T07:02:14Z,4016877025,178,,4014944327,56,Center,4014944331,141,40.3,4014944335,213,1.3,4014944325,3,,4014944329,140,76.2,4014944333,212,10.5,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504803155,994,67,1,0,33,70nn27vgkt6l48lvv5e66q7ww,1,25.3,50.1,2023-02-05T14:00:56.609Z,2023-02-06T07:02:14Z,4016890361,233,864,,,,,,,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504803153,864,67,1,0,33,75qj99fhg5c0ztj2tva5u4uii,0,74.7,49.9,2023-02-05T14:00:56.610Z,2023-02-06T07:02:13Z,4016890369,233,994,,,,,,,,,,,,,,,,,,,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436037,13,1,1,0,33,70nn27vgkt6l48lvv5e66q7ww,0,24.7,51.6,2023-02-05T14:00:56.627Z,2023-02-06T07:02:13Z,4014944557,1,,4014944551,141,50.9,4014944555,213,6.3,4016877165,178,,4014944547,56,Back,4014944549,140,38.4,4014944553,212,14.4,4014944545,157,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436045,13,44,1,0,36,75qj99fhg5c0ztj2tva5u4uii,1,66.3,47.6,2023-02-05T14:00:59.970Z,2023-02-06T07:02:12Z,4014944581,56,Center,4014944583,286,,4014944611,233,14,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436043,14,44,1,0,36,70nn27vgkt6l48lvv5e66q7ww,0,33.7,52.4,2023-02-05T14:00:59.971Z,2023-02-06T07:02:12Z,4014944575,285,,4014944573,56,Back,4014944689,233,13,,,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436057,14,1,1,0,36,75qj99fhg5c0ztj2tva5u4uii,1,66,48,2023-02-05T14:01:00.016Z,2023-02-06T07:02:11Z,4014944643,56,Center,4014944649,212,11.4,4014944651,213,6.0,4014944645,140,76.5,4014944647,141,43.6,4014944641,3,,4016877203,388,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436079,15,44,1,0,38,75qj99fhg5c0ztj2tva5u4uii,1,75.2,56.5,2023-02-05T14:01:02.201Z,2023-02-06T07:02:11Z,4014944859,233,15,4014944741,286,,4014944739,56,Center,,,,,,,,,,,,,,,,8kcm8g1fpcqqslzmut1fdhotl,I. Niane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436109,15,44,1,0,38,70nn27vgkt6l48lvv5e66q7ww,0,24.8,43.5,2023-02-05T14:01:02.202Z,2023-02-06T07:02:10Z,4014944837,56,Back,4014944839,285,,4014944885,233,15,,,,,,,,,,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436127,16,1,1,0,38,75qj99fhg5c0ztj2tva5u4uii,0,74.7,57,2023-02-05T14:01:02.237Z,2023-02-06T07:02:10Z,4014944921,168,,4014944931,213,0.1,4014944927,141,59.4,4014944925,140,85.6,4014944919,3,,4016877243,388,,4014944929,212,11.6,4014944923,56,Center,8kcm8g1fpcqqslzmut1fdhotl,I. Niane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436141,16,49,1,0,41,70nn27vgkt6l48lvv5e66q7ww,1,13.6,35,2023-02-05T14:01:04.781Z,2023-02-06T07:02:09Z,,,,,,,,,,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504803291,869,83,1,0,44,75qj99fhg5c0ztj2tva5u4uii,1,90,66.6,2023-02-05T14:01:08.345Z,2023-02-06T07:02:09Z,4016890861,399,247403,,,,,,,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436287,17,12,1,0,44,70nn27vgkt6l48lvv5e66q7ww,1,10,33.4,2023-02-05T14:01:08.382Z,2023-02-06T07:02:08Z,4014945773,212,19.5,4014945769,140,27.7,4014945775,213,6.0,4016877293,178,,4014945771,141,24.9,4014945767,56,Back,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504803303,870,67,1,0,46,75qj99fhg5c0ztj2tva5u4uii,1,73.6,69,2023-02-05T14:01:10.003Z,2023-02-06T07:02:08Z,4016890901,233,1013,,,,,,,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504803301,1013,67,1,0,46,70nn27vgkt6l48lvv5e66q7ww,0,26.4,31,2023-02-05T14:01:10.004Z,2023-02-06T07:02:07Z,4016890905,233,870,,,,,,,,,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436283,17,61,1,0,46,75qj99fhg5c0ztj2tva5u4uii,0,73.5,69.5,2023-02-05T14:01:10.060Z,2023-02-06T07:02:07Z,4014945755,56,Center,4016877489,178,,,,,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436291,18,61,1,0,46,70nn27vgkt6l48lvv5e66q7ww,1,25.9,30.1,2023-02-05T14:01:10.100Z,2023-02-06T07:02:06Z,4014945781,56,Back,4016877515,178,,,,,,,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436321,18,49,1,0,47,75qj99fhg5c0ztj2tva5u4uii,1,80,77.6,2023-02-05T14:01:11.401Z,2023-02-06T07:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436359,19,1,1,0,51,75qj99fhg5c0ztj2tva5u4uii,1,84.9,83.8,2023-02-05T14:01:14.857Z,2023-02-06T07:02:04Z,4014946103,213,2.1,4016877575,178,,4014946101,212,8.3,4014946097,140,80.8,4014946095,56,Left,4014946099,141,94.3,,,,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436451,20,1,1,0,52,75qj99fhg5c0ztj2tva5u4uii,1,75.3,94.6,2023-02-05T14:01:16.274Z,2023-02-06T07:02:03Z,4014946591,140,70.7,4014946597,213,4.1,4014946595,212,8.4,4016877591,178,,4014946589,56,Left,4014946593,141,84.5,,,,,,,cwtefikj4d22g8dr4c200pwtm,I. Chetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436517,21,1,1,0,57,75qj99fhg5c0ztj2tva5u4uii,1,65.2,65.9,2023-02-05T14:01:20.933Z,2023-02-06T07:02:01Z,4016877607,178,,4014946953,140,63.3,4014946959,213,4.5,4014946955,141,54.3,4014946951,56,Center,4014946957,212,8.1,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436557,22,1,1,1,1,75qj99fhg5c0ztj2tva5u4uii,1,57.5,67.3,2023-02-05T14:01:25.097Z,2023-02-06T07:01:59Z,4014947135,140,59.3,4014947139,212,16.4,4014947137,141,91.3,4014947133,56,Left,4016877627,178,,4014947141,213,1.5,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436609,23,1,1,1,4,75qj99fhg5c0ztj2tva5u4uii,1,54.9,92.1,2023-02-05T14:01:27.683Z,2023-02-06T07:01:58Z,4014947377,56,Back,4014947379,140,46.0,4014947383,212,11.1,4014947385,213,3.7,4016877651,178,,4014947381,141,83.2,,,,,,,cwtefikj4d22g8dr4c200pwtm,I. Chetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436651,24,1,1,1,6,75qj99fhg5c0ztj2tva5u4uii,1,44.1,84.2,2023-02-05T14:01:29.971Z,2023-02-06T07:01:57Z,4014947673,213,3.7,4014947663,140,23.4,4014947669,212,24.9,4014947667,141,66.3,4016877667,178,,4014947661,56,Back,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436719,25,1,1,1,10,75qj99fhg5c0ztj2tva5u4uii,0,24.7,66.4,2023-02-05T14:01:34.021Z,2023-02-06T07:01:57Z,4016877683,178,,4014948057,140,71.4,4014948065,1,,4014948055,56,Left,4014948061,212,50.8,4014948059,141,85.7,4014948063,213,0.3,4014948053,155,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436723,19,44,1,1,13,70nn27vgkt6l48lvv5e66q7ww,1,32.7,17.6,2023-02-05T14:01:36.895Z,2023-02-06T07:01:56Z,4014948075,56,Back,4014948143,233,26,4014948077,285,,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436727,26,44,1,1,13,75qj99fhg5c0ztj2tva5u4uii,0,67.3,82.4,2023-02-05T14:01:36.896Z,2023-02-06T07:01:56Z,4014948085,286,,4014948339,233,19,4014948083,56,Left,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436753,20,1,1,1,13,70nn27vgkt6l48lvv5e66q7ww,0,32.3,19.1,2023-02-05T14:01:36.935Z,2023-02-06T07:01:55Z,4014948255,141,19.6,4014948259,213,1.6,4014948257,212,0.3,4014948251,56,Back,4014948249,3,,4016877721,388,,4014948253,140,32.3,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436779,27,44,1,1,15,75qj99fhg5c0ztj2tva5u4uii,1,64.7,80.3,2023-02-05T14:01:38.877Z,2023-02-06T07:01:55Z,4014948395,286,,4014948391,56,Left,4014948443,233,21,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436777,21,44,1,1,15,70nn27vgkt6l48lvv5e66q7ww,0,35.3,19.7,2023-02-05T14:01:38.878Z,2023-02-06T07:01:54Z,4014948601,233,27,4014948389,285,,4014948387,56,Back,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436801,28,1,1,1,15,75qj99fhg5c0ztj2tva5u4uii,1,64.8,81,2023-02-05T14:01:38.906Z,2023-02-06T07:01:54Z,4014948511,212,17.5,4016877777,388,,4014948503,140,78.4,4014948513,213,0.6,4014948493,3,,4014948499,56,Left,4014948507,141,96.0,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436835,29,1,1,1,18,75qj99fhg5c0ztj2tva5u4uii,0,73.1,99.9,2023-02-05T14:01:41.518Z,2023-02-06T07:01:53Z,4014948669,213,5.9,4014948665,141,94.7,4014948661,56,Left,4014948667,212,9.3,4014948663,140,81.3,4016877801,178,,4015232121,233,485,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504490923,485,8,1,1,18,70nn27vgkt6l48lvv5e66q7ww,1,25,3.8,2023-02-05T14:01:41.685Z,2023-02-06T07:01:52Z,4016176599,383,,4015232061,56,Back,4016877843,178,,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
