id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value
2530314099,12,5,1,1,19,be2k34rut1lz79jxenabttqlc,0,50.4,-1.2,2023-04-08T15:01:20.613Z,2023-04-09T01:16:32Z,4172631517,347,,4172632925,233,19,4172631513,56,Right,,,,,,,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314359,19,5,1,1,19,75qj99fhg5c0ztj2tva5u4uii,1,49.6,101.2,2023-04-08T15:01:20.613Z,2023-04-09T01:16:32Z,4172632905,233,12,4172632873,56,Back,4172632875,347,,,,,,,,,,,,,,,,,c3f7tpb57qho5z9agsxtcopas,J. Kalumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314433,20,1,1,1,38,75qj99fhg5c0ztj2tva5u4uii,1,52.8,100,2023-04-08T15:01:39.553Z,2023-04-09T07:01:00Z,4172633243,141,83.2,4172633241,140,72.7,4172633249,1,,4172633247,213,5.7,4172633245,212,24.4,4172633237,107,,4172633239,56,Left,,,,8j04w1662nucmmi276lrokmvp,F. Ghoulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530740053,756,67,1,1,39,75qj99fhg5c0ztj2tva5u4uii,1,71.4,85.8,2023-04-08T15:01:40.966Z,2023-04-09T07:00:59Z,4174902379,233,1013,,,,,,,,,,,,,,,,,,,,,,8kcm8g1fpcqqslzmut1fdhotl,I. Niane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530740049,1013,67,1,1,39,be2k34rut1lz79jxenabttqlc,0,28.6,14.2,2023-04-08T15:01:40.967Z,2023-04-09T07:00:59Z,4174902433,233,756,,,,,,,,,,,,,,,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314441,21,61,1,1,39,75qj99fhg5c0ztj2tva5u4uii,0,71.7,84.8,2023-04-08T15:01:40.992Z,2023-04-09T07:00:59Z,4174773261,178,,4172633277,56,Left,,,,,,,,,,,,,,,,,,,8kcm8g1fpcqqslzmut1fdhotl,I. Niane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530315685,28,61,1,1,40,be2k34rut1lz79jxenabttqlc,1,33.2,18.1,2023-04-08T15:01:42.171Z,2023-04-09T07:00:58Z,4172639461,56,Back,4174773969,178,,,,,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530315583,27,61,1,1,41,be2k34rut1lz79jxenabttqlc,1,34.3,16.6,2023-04-08T15:01:42.305Z,2023-04-09T07:00:58Z,4174777713,178,,4172638977,56,Back,,,,,,,,,,,,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314447,13,49,1,1,41,be2k34rut1lz79jxenabttqlc,1,35.3,13.7,2023-04-08T15:01:43.068Z,2023-04-09T07:00:58Z,,,,,,,,,,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314477,14,1,1,1,42,be2k34rut1lz79jxenabttqlc,1,35.6,8.2,2023-04-08T15:01:43.938Z,2023-04-09T07:00:56Z,4174778535,178,,4172633465,212,12.0,4172633467,213,3.0,4172633461,140,24.2,4172633459,56,Back,4172633463,141,10.1,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314483,15,1,1,1,44,be2k34rut1lz79jxenabttqlc,0,30.3,3.2,2023-04-08T15:01:45.249Z,2023-04-09T07:00:56Z,4172633507,213,0.4,4172633509,1,,4172633501,140,69.4,4172633503,141,28.8,4172633499,56,Center,4172633497,155,,4174778971,178,,4172633505,212,44.6,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314525,22,1,1,1,47,75qj99fhg5c0ztj2tva5u4uii,1,35.4,76.1,2023-04-08T15:01:48.343Z,2023-04-09T07:00:56Z,4174779441,388,,4172633755,212,5.4,4172633747,3,,4172633749,56,Back,4172633757,213,6.2,4172633753,141,75.4,4172633751,140,40.5,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314579,23,49,1,1,47,75qj99fhg5c0ztj2tva5u4uii,1,42.5,76.4,2023-04-08T15:01:49.059Z,2023-04-09T07:00:55Z,,,,,,,,,,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314585,24,1,1,1,47,75qj99fhg5c0ztj2tva5u4uii,0,42.5,76.4,2023-04-08T15:01:49.078Z,2023-04-09T07:00:55Z,4172634079,141,100.0,4174780285,388,,4172634077,140,55.1,4172634081,212,21.6,4172634083,213,0.9,4172934039,168,,4172634075,56,Left,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314613,16,5,1,1,50,be2k34rut1lz79jxenabttqlc,1,44.8,-1.6,2023-04-08T15:01:52.108Z,2023-04-09T01:19:49Z,4172634191,233,25,4172634183,56,Back,4172634185,347,,,,,,,,,,,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314591,25,5,1,1,50,75qj99fhg5c0ztj2tva5u4uii,0,55.2,101.6,2023-04-08T15:01:52.108Z,2023-04-09T01:19:50Z,4172634091,347,,4172634213,233,16,4172634089,56,Left,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314725,17,1,1,1,55,be2k34rut1lz79jxenabttqlc,1,42.4,0,2023-04-08T15:01:56.294Z,2023-04-09T07:00:55Z,4172634707,212,24.1,4172634709,213,2.9,4172634699,107,,4172634701,56,Back,4175490957,1,,4172634703,140,20.4,4172634705,141,8.5,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314757,18,1,1,2,2,be2k34rut1lz79jxenabttqlc,1,23.8,28.1,2023-04-08T15:02:03.276Z,2023-04-09T07:00:53Z,4172634899,212,22.3,4172634897,141,60.8,4174782367,178,,4172634893,56,Back,4172634895,140,25.7,4172634901,213,1.5,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314805,19,1,1,2,5,be2k34rut1lz79jxenabttqlc,1,29.2,64.8,2023-04-08T15:02:06.808Z,2023-04-09T07:00:52Z,4174782663,178,,4172635115,140,33.6,4172635119,212,17.7,4172635117,141,90.0,4172635113,56,Back,4172635121,213,1.3,,,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314837,20,1,1,2,8,be2k34rut1lz79jxenabttqlc,1,35,88.5,2023-04-08T15:02:09.294Z,2023-04-09T07:00:51Z,4172635295,141,93.0,4174782929,178,,4172635291,56,Back,4172635293,140,45.6,4172635297,212,11.5,4172635299,213,0.3,,,,,,,fij46jr9fq43444gr1y8tl9l,G. Gudmundsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314867,21,1,1,2,9,be2k34rut1lz79jxenabttqlc,1,46.9,99.8,2023-04-08T15:02:11.157Z,2023-04-09T07:00:51Z,4172635427,140,40.1,4172635423,56,Back,4172635435,212,13.4,4172635439,213,4.1,4174783085,178,,4172635431,141,83.2,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314895,22,1,1,2,10,be2k34rut1lz79jxenabttqlc,1,43.1,86.7,2023-04-08T15:02:11.789Z,2023-04-09T07:00:50Z,4172635587,56,Back,4172635593,212,16.2,4172635591,141,89.0,4172635589,140,27.7,4172635595,213,3.0,4174783459,178,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530741953,1072,67,1,2,12,be2k34rut1lz79jxenabttqlc,1,30.9,85.9,2023-04-08T15:02:13.403Z,2023-04-09T06:45:22Z,4174911775,233,772,,,,,,,,,,,,,,,,,,,,,,fij46jr9fq43444gr1y8tl9l,G. Gudmundsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530741947,772,67,1,2,12,75qj99fhg5c0ztj2tva5u4uii,0,69.1,14.1,2023-04-08T15:02:13.404Z,2023-04-09T06:45:22Z,4174911801,233,1072,,,,,,,,,,,,,,,,,,,,,,8kcm8g1fpcqqslzmut1fdhotl,I. Niane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314945,23,1,1,2,12,be2k34rut1lz79jxenabttqlc,0,30.6,92,2023-04-08T15:02:13.430Z,2023-04-09T07:00:50Z,4174783775,178,,4172635795,140,71.3,4172635797,141,100.0,4172635799,212,43.2,4172635803,1,,4172635791,157,,4172635801,213,0.1,4172635793,56,Left,fij46jr9fq43444gr1y8tl9l,G. Gudmundsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530314951,24,5,1,2,17,be2k34rut1lz79jxenabttqlc,0,69.3,101.4,2023-04-08T15:02:18.293Z,2023-04-09T01:20:21Z,4172635823,347,,4172635821,56,Left,4172636519,233,26,,,,,,,,,,,,,,,,fij46jr9fq43444gr1y8tl9l,G. Gudmundsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530315087,26,5,1,2,17,75qj99fhg5c0ztj2tva5u4uii,1,30.7,-1.4,2023-04-08T15:02:18.293Z,2023-04-09T01:20:21Z,4172636505,233,24,4172636483,347,,4172636481,56,Back,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530315119,27,1,1,2,23,75qj99fhg5c0ztj2tva5u4uii,1,28.1,0,2023-04-08T15:02:24.409Z,2023-04-09T07:00:50Z,4172636643,56,Back,4172636651,213,0.2,4172636641,107,,4172636649,212,17.5,4172636647,141,4.8,4172636645,140,44.3,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530369505,322,1,1,2,24,75qj99fhg5c0ztj2tva5u4uii,1,44.2,4.1,2023-04-08T15:02:26.150Z,2023-04-09T07:00:49Z,4174784655,178,,4172914527,156,,4172914529,56,Back,4172914535,212,4.3,4172914537,213,3.0,4172914533,141,5.0,4172914531,140,40.1,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530315111,25,45,1,2,25,be2k34rut1lz79jxenabttqlc,0,59.3,95.3,2023-04-08T15:02:26.562Z,2023-04-09T06:45:07Z,4172636611,56,Left,4172636613,285,,4172636975,233,28,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
