id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,keyPass,qualifier/16/value,qualifier/18/value,qualifier/15/value,qualifier/14/value
2473571509,569,1,1,1,6,axvm5zg0mk4bp06wpec9vw27e,1,72.5,96,2022-10-15T12:31:28.569Z,2022-10-17T15:15:17Z,3852385989,56,Left,3852385995,212,9.2,3852385993,141,87.0,3852385991,140,65.9,3852385997,213,3.9,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571521,570,1,1,1,9,axvm5zg0mk4bp06wpec9vw27e,1,64.7,91.6,2022-10-15T12:31:31.319Z,2022-10-17T15:15:22Z,3852386081,213,3.4,3852386073,56,Back,3852386075,140,40.6,3852386077,141,81.8,3852386079,212,26.2,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571533,571,1,1,1,11,axvm5zg0mk4bp06wpec9vw27e,1,40.6,81.8,2022-10-15T12:31:33.319Z,2022-10-17T15:15:25Z,3852386151,213,2.0,3852386149,212,10.0,3852386147,141,95.1,3852386145,140,36.5,3852386143,56,Back,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571575,572,1,1,1,12,axvm5zg0mk4bp06wpec9vw27e,1,37.2,93.9,2022-10-15T12:31:34.910Z,2022-10-17T15:15:49Z,3852386425,212,27.6,3852386423,141,65.7,3852386421,140,18.3,3852386419,56,Back,3852386427,213,3.9,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571601,573,43,1,1,15,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-10-15T12:31:37.760Z,2022-10-17T15:15:50Z,3852386591,212,0,3852386587,140,18.3,3852386589,141,65.7,3852386595,1,0,3852386593,213,3.1,3852386605,144,1,3852386583,157,0,3852386585,56,Back,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571625,574,1,1,1,16,axvm5zg0mk4bp06wpec9vw27e,1,19.3,64,2022-10-15T12:31:39.008Z,2022-10-17T15:15:58Z,3852386703,141,28.2,3852386705,212,24.9,3852386701,140,24.5,3852386699,56,Back,3852386707,213,4.9,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571651,575,1,1,1,20,axvm5zg0mk4bp06wpec9vw27e,1,24.5,28.2,2022-10-15T12:31:43.008Z,2022-10-17T15:16:07Z,3852386859,212,27.3,3852386857,141,68.3,3852386861,213,1.6,3852386855,140,23.5,3852386853,56,Back,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571679,576,1,1,1,26,axvm5zg0mk4bp06wpec9vw27e,1,33.9,70.9,2022-10-15T12:31:48.259Z,2022-10-17T15:16:17Z,3852387055,213,4.9,3852387049,140,38.0,3852387053,212,23.7,3852387051,141,36.6,3852387047,56,Back,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571711,577,1,1,1,27,axvm5zg0mk4bp06wpec9vw27e,1,38,36.6,2022-10-15T12:31:49.188Z,2022-10-17T15:16:30Z,3852387241,56,Back,3852387249,213,3.0,3852387247,212,27.4,3852387245,141,41.8,3852387243,140,12.1,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571723,578,1,1,1,32,axvm5zg0mk4bp06wpec9vw27e,1,12.1,41.8,2022-10-15T12:31:54.389Z,2022-10-17T15:16:36Z,3852387357,212,21.7,3852387359,213,1.0,3852387351,56,Back,3852387355,141,68.9,3852387353,140,23.1,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571755,579,1,1,1,38,axvm5zg0mk4bp06wpec9vw27e,0,30.5,72.6,2022-10-15T12:32:00.319Z,2022-10-17T15:16:43Z,3852387523,155,,3852387525,56,Left,3852387535,1,,3852387533,213,0.5,3852387531,212,39.4,3852387529,141,100.0,3852387527,140,63.0,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571759,580,5,1,1,40,axvm5zg0mk4bp06wpec9vw27e,0,63,101.7,2022-10-15T12:32:02.318Z,2022-10-17T15:16:43Z,3852387553,56,Left,3852387555,347,,,,,,,,,,,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571771,848,43,1,1,40,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-10-15T12:32:02.318Z,2022-10-17T15:16:51Z,3852387609,212,0,3852387607,141,0.0,3852387599,3,0,3852387711,144,1,3852387611,213,0,3852387601,168,0,3852387605,140,37.0,3852387603,56,Back,77eg5tabeeeyays2pilyq5jo5,S. Bouhaddi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571777,849,43,1,1,40,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-10-15T12:32:02.318Z,2022-10-17T15:16:52Z,3852387729,144,44,3852387637,285,0,3852387633,56,Back,,,,,,,,,,,,,,,,77eg5tabeeeyays2pilyq5jo5,S. Bouhaddi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571825,850,5,1,1,40,ad9ip2f3tijbv4nqaayyqqkee,1,37,-1.7,2022-10-15T12:32:02.318Z,2022-10-17T15:17:02Z,3852387879,56,Back,3852387881,347,,,,,,,,,,,,,,,,,,,,77eg5tabeeeyays2pilyq5jo5,S. Bouhaddi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571847,851,1,1,1,47,ad9ip2f3tijbv4nqaayyqqkee,1,37.8,0,2022-10-15T12:32:09.558Z,2022-10-17T15:37:24Z,3852408025,107,,3852387995,56,Back,3852388007,212,20.4,3852388011,213,2.6,3852388003,141,15.6,3852387999,140,21.5,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571873,852,1,1,1,50,ad9ip2f3tijbv4nqaayyqqkee,1,21.5,15.6,2022-10-15T12:32:12.250Z,2022-10-17T15:17:12Z,3852388113,1,,3852388103,56,Back,3852388105,140,33.1,3852388109,212,35.1,3852388107,141,64.0,3852388111,213,1.2,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571881,853,1,1,1,55,ad9ip2f3tijbv4nqaayyqqkee,1,41.2,69.2,2022-10-15T12:32:17.598Z,2022-10-17T15:17:15Z,3852388151,140,58.4,3852388155,212,25.7,3852388153,141,96.0,3852388149,56,Left,3852388157,213,0.8,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571931,854,1,1,1,57,ad9ip2f3tijbv4nqaayyqqkee,1,58.4,96,2022-10-15T12:32:19.848Z,2022-10-17T15:17:31Z,3852388445,213,6.2,3852388441,141,93.4,3852388443,212,23.3,3852388439,140,80.5,3852388437,56,Left,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571933,855,50,1,2,1,ad9ip2f3tijbv4nqaayyqqkee,1,87.9,93.6,2022-10-15T12:32:23.300Z,2022-10-17T15:37:17Z,3852388451,286,,3852388449,56,Left,3852407877,233,581,,,,,,,,,,,,,,,,ayu3raszdeuo9vif7i2nfl7md,L. Martens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571959,581,7,1,2,1,axvm5zg0mk4bp06wpec9vw27e,1,12.1,6.4,2022-10-15T12:32:23.301Z,2022-10-17T15:37:17Z,3852388955,385,,3852388593,56,Back,3852388595,285,,3852407873,233,855,3852389147,167,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571963,582,6,1,2,3,axvm5zg0mk4bp06wpec9vw27e,0,2.4,12.1,2022-10-15T12:32:25.300Z,2022-10-17T15:37:16Z,3852388605,56,Back,3852388607,73,,3852407859,233,856,,,,,,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473571997,856,6,1,2,3,ad9ip2f3tijbv4nqaayyqqkee,1,97.6,87.9,2022-10-15T12:32:25.300Z,2022-10-17T15:37:16Z,3852407851,233,582,3852388785,73,,3852388783,56,Left,,,,,,,,,,,,,,,,ayu3raszdeuo9vif7i2nfl7md,L. Martens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473572223,857,1,1,2,27,ad9ip2f3tijbv4nqaayyqqkee,0,99.5,99.5,2022-10-15T12:32:49.544Z,2022-10-17T15:38:01Z,3852390193,72,,3852389799,141,44.4,3852389797,140,90.8,3852408781,6,,3852389801,212,38.6,3852389793,155,,3852389805,1,,3852390189,225,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,3852389791,2,3852389795,56,Center,3852390191,387,3852389803,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,
