id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2524392859,16,1,1,1,7,86c88s72zckr0kdwv0mu7kn3d,1,35.9,41.6,2023-03-25T12:46:37.053Z,2023-03-25T12:46:39Z,4122627791,141,22.7,4122627787,56,Back,4122627793,212,13.0,4122627789,140,37.6,4122627795,213,4.9,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392883,17,1,1,1,9,86c88s72zckr0kdwv0mu7kn3d,0,38.1,21.9,2023-03-25T12:46:39.486Z,2023-03-25T12:46:46Z,4122627925,140,85.8,4122627929,212,50.1,4122627927,141,18.3,4122627923,56,Right,4122627933,1,,4122627919,155,,4122627931,213,6.2,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392887,8,49,1,1,16,dgpni8xwxjhgekjmg0m8bb6nv,1,22,84.7,2023-03-25T12:46:46.235Z,2023-03-25T12:46:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392893,9,1,1,1,16,dgpni8xwxjhgekjmg0m8bb6nv,0,22,84.7,2023-03-25T12:46:46.570Z,2023-03-25T12:46:47Z,4122627977,195,,4122627973,212,7.6,4122627975,213,0.2,4122627971,141,86.9,4122627969,140,29.1,4122627967,56,Back,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392897,10,43,1,1,18,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2023-03-25T12:46:48.291Z,2023-03-25T12:46:54Z,4122627999,56,Back,4122628077,144,7,4122628001,285,0,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392907,11,50,1,1,18,dgpni8xwxjhgekjmg0m8bb6nv,1,18.4,87.2,2023-03-25T12:46:48.443Z,2023-03-25T12:46:52Z,4122628047,285,,4122628045,56,Back,4122628061,233,18,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392901,18,7,1,1,18,86c88s72zckr0kdwv0mu7kn3d,0,81.6,12.8,2023-03-25T12:46:48.444Z,2023-03-25T12:46:52Z,4122628017,286,,4122628015,56,Right,4122628053,233,11,,,,,,,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524395015,125,61,1,1,20,86c88s72zckr0kdwv0mu7kn3d,1,77.1,10.6,2023-03-25T12:46:50.036Z,2023-03-25T12:56:08Z,4122638585,56,Right,,,,,,,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392923,19,1,1,1,24,86c88s72zckr0kdwv0mu7kn3d,0,72.7,3.4,2023-03-25T12:46:54.237Z,2023-03-25T12:46:56Z,4122628135,141,14.6,4122628139,213,1.3,4122628137,212,8.0,4122628133,140,75.0,4122628131,56,Right,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392921,12,61,1,1,26,dgpni8xwxjhgekjmg0m8bb6nv,1,31.4,92.6,2023-03-25T12:46:56.174Z,2023-03-25T12:55:09Z,4122628129,56,Back,,,,,,,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392927,13,5,1,1,27,dgpni8xwxjhgekjmg0m8bb6nv,0,28,101.8,2023-03-25T12:46:57.105Z,2023-03-25T12:46:58Z,4122628147,56,Back,4122628149,347,,4122628163,233,20,,,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392929,20,5,1,1,27,86c88s72zckr0kdwv0mu7kn3d,1,72,-1.8,2023-03-25T12:46:57.105Z,2023-03-25T13:24:50Z,4122628153,347,,4122628157,233,13,4122628151,56,Right,,,,,,,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392965,21,1,1,1,31,86c88s72zckr0kdwv0mu7kn3d,1,74.8,0,2023-03-25T12:47:00.941Z,2023-03-25T12:47:04Z,4122628375,1,,4122628373,213,2.3,4122628367,140,57.7,4122628363,107,,4122628371,212,27.3,4122628369,141,28.2,4122628365,56,Center,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392979,22,1,1,1,34,86c88s72zckr0kdwv0mu7kn3d,1,55,30,2023-03-25T12:47:04.749Z,2023-03-25T12:47:09Z,4122628425,141,53.7,4122628429,213,2.3,4122628423,140,41.6,4122628427,212,21.4,4122628421,56,Back,,,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392983,23,1,1,1,39,86c88s72zckr0kdwv0mu7kn3d,0,51.6,66.6,2023-03-25T12:47:09.277Z,2023-03-25T12:47:10Z,4122628451,56,Center,4122628453,140,68.1,4122628457,212,19.1,4122628459,213,0.4,4122628455,141,78.4,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,O. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392993,14,49,1,1,42,dgpni8xwxjhgekjmg0m8bb6nv,1,38.8,22.4,2023-03-25T12:47:12.290Z,2023-03-25T12:47:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524392997,15,1,1,1,42,dgpni8xwxjhgekjmg0m8bb6nv,1,38.8,22.4,2023-03-25T12:47:12.482Z,2023-03-25T12:47:13Z,4122628491,140,47.0,4122628489,56,Back,4122628495,212,8.9,4122628493,141,25.9,4122628497,213,0.3,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393001,16,1,1,1,43,dgpni8xwxjhgekjmg0m8bb6nv,1,47.4,26.5,2023-03-25T12:47:13.466Z,2023-03-25T12:47:16Z,4122628535,213,3.2,4122628529,140,39.5,4122628527,56,Back,4122628533,212,8.3,4122628531,141,25.8,,,,,,,,,,6oxe2vmgkxzl4dfz5cdqbajmd,E. Avital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393013,17,1,1,1,46,dgpni8xwxjhgekjmg0m8bb6nv,1,38.1,33.9,2023-03-25T12:47:16.338Z,2023-03-25T12:47:19Z,4122628611,213,0.5,4122628605,140,49.7,4122628609,212,13.9,4122628607,141,43.6,4122628603,56,Back,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393035,18,1,1,1,49,dgpni8xwxjhgekjmg0m8bb6nv,1,45.4,56.3,2023-03-25T12:47:19.444Z,2023-03-25T12:47:27Z,4122628763,213,0.7,4122628765,1,,4122628757,140,68.4,4122628761,212,32.1,4122628755,56,Left,4122628759,141,87.4,,,,,,,6oxe2vmgkxzl4dfz5cdqbajmd,E. Avital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393039,19,1,1,1,57,dgpni8xwxjhgekjmg0m8bb6nv,0,88.1,90.2,2023-03-25T12:47:27.716Z,2023-03-25T12:47:29Z,4122628791,140,91.2,4122628795,212,34.4,4122628785,155,,4122628799,1,,4122628797,213,4.8,4122628787,56,Center,4122628793,141,39.8,4122628783,2,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393043,24,12,1,2,0,86c88s72zckr0kdwv0mu7kn3d,1,12.6,60.9,2023-03-25T12:47:30.349Z,2023-03-25T12:47:31Z,4122628825,15,,4122628817,140,21.4,4122628823,213,5.9,4122628819,141,55.7,4122628821,212,9.9,4122628815,56,Back,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393051,25,12,1,2,2,86c88s72zckr0kdwv0mu7kn3d,1,20.3,56.7,2023-03-25T12:47:32.349Z,2023-03-25T12:47:34Z,4122628887,56,Back,4122628893,212,25.5,4122628891,141,57.8,4122628895,213,0.0,4122628889,140,44.6,,,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393055,26,49,1,2,4,86c88s72zckr0kdwv0mu7kn3d,1,46.6,58.7,2023-03-25T12:47:34.301Z,2023-03-25T12:47:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393071,27,1,1,2,7,86c88s72zckr0kdwv0mu7kn3d,0,56.5,56.9,2023-03-25T12:47:37.454Z,2023-03-25T12:47:38Z,4122628975,212,14.4,4122628973,141,72.1,4122628977,213,0.8,4122628969,56,Center,4122628971,140,66.0,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393079,20,49,1,2,10,dgpni8xwxjhgekjmg0m8bb6nv,1,35.4,20.4,2023-03-25T12:47:40.475Z,2023-03-25T12:47:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393109,21,1,1,2,11,dgpni8xwxjhgekjmg0m8bb6nv,1,36.6,21.5,2023-03-25T12:47:40.922Z,2023-03-25T12:47:48Z,4122629149,56,Right,4122629157,213,6.0,4122629153,141,8.5,4122629159,1,,4122629155,212,33.6,4122629151,140,67.5,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393113,22,61,1,2,18,dgpni8xwxjhgekjmg0m8bb6nv,0,67.2,5.6,2023-03-25T12:47:48.731Z,2023-03-25T12:47:49Z,4122629175,56,Right,,,,,,,,,,,,,,,,,,,,,,6oxe2vmgkxzl4dfz5cdqbajmd,E. Avital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393119,23,5,1,2,19,dgpni8xwxjhgekjmg0m8bb6nv,0,70.4,-1.3,2023-03-25T12:47:49.069Z,2023-03-25T13:24:51Z,4122629215,233,28,4122629185,56,Right,4122629187,347,,,,,,,,,,,,,,,,,6oxe2vmgkxzl4dfz5cdqbajmd,E. Avital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393123,28,5,1,2,19,86c88s72zckr0kdwv0mu7kn3d,1,29.6,101.3,2023-03-25T12:47:49.069Z,2023-03-25T12:47:50Z,4122629203,347,,4122629201,56,Back,4122629209,233,23,,,,,,,,,,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393127,29,1,1,2,20,86c88s72zckr0kdwv0mu7kn3d,1,26.3,100,2023-03-25T12:47:49.997Z,2023-03-25T12:47:51Z,4122629229,212,8.1,4122629225,140,27.8,4122629221,107,,4122629231,213,4.9,4122629227,141,89.6,4122629223,56,Back,,,,,,,c7ybrnt131jx4z31cfo6bx4a,C. Barclais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393145,30,1,1,2,21,86c88s72zckr0kdwv0mu7kn3d,1,26.4,91.1,2023-03-25T12:47:51.757Z,2023-03-25T12:47:55Z,4122629311,56,Back,4122629317,212,6.5,4122629313,140,21.5,4122629315,141,96.9,4122629319,213,2.5,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393157,31,1,1,2,25,86c88s72zckr0kdwv0mu7kn3d,1,26,96.8,2023-03-25T12:47:55.149Z,2023-03-25T12:47:59Z,4122629437,141,83.5,4122629433,56,Back,4122629441,213,3.7,4122629435,140,12.0,4122629439,212,17.3,,,,,,,,,,38gaf1qjazayc2lo9wvly9tzo,S. Chossenotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393165,32,1,1,2,29,86c88s72zckr0kdwv0mu7kn3d,1,10.6,81.8,2023-03-25T12:47:59.756Z,2023-03-25T12:48:01Z,4122629503,141,41.2,4122629507,213,5.0,4122629499,56,Back,4122629501,140,18.5,4122629505,212,28.8,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,O. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393183,33,1,1,2,31,86c88s72zckr0kdwv0mu7kn3d,0,19.6,36.6,2023-03-25T12:48:01.533Z,2023-03-25T12:48:05Z,4122629601,141,11.4,4122629597,140,72.2,4122629593,56,Right,4122629603,212,57.8,4122629607,1,,4122629591,155,,4122629605,213,6.0,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393191,24,12,1,2,36,dgpni8xwxjhgekjmg0m8bb6nv,1,36.8,92.9,2023-03-25T12:48:06.180Z,2023-03-25T12:58:13Z,4122629621,140,31.0,4122629645,167,,4122629625,212,8.7,4122629623,141,100.0,4122629627,213,2.3,4122629619,56,Back,,,,,,,a36nwipwjfluk0rjfjzdiflk9,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393195,25,5,1,2,36,dgpni8xwxjhgekjmg0m8bb6nv,0,28.3,101.6,2023-03-25T12:48:06.813Z,2023-03-25T12:48:09Z,4122629641,56,Back,4122629643,347,,4122629679,233,34,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524393201,34,5,1,2,36,86c88s72zckr0kdwv0mu7kn3d,1,71.7,-1.6,2023-03-25T12:48:06.813Z,2023-03-25T13:24:51Z,4122629673,233,25,4122629665,347,,4122629663,56,Right,,,,,,,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
