id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2490083661,11,1,1,0,21,bdfjkux9o0vtsdig5zsbhtysq,0,54.1,2.6,2022-12-10T13:31:27.905Z,2022-12-10T13:31:27Z,3939339469,56,Right,3939339471,140,55.5,3939339477,213,6.1,3939339473,141,2.3,3939339475,212,1.5,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083679,3,8,1,0,22,dgpni8xwxjhgekjmg0m8bb6nv,1,39.7,92,2022-12-10T13:31:29.387Z,2022-12-10T13:31:29Z,3939339581,56,Back,,,,,,,,,,,,,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083687,4,5,1,0,22,dgpni8xwxjhgekjmg0m8bb6nv,0,45.3,101.4,2022-12-10T13:31:29.633Z,2022-12-10T14:06:05Z,3939339629,233,12,3939339595,56,Back,3939339597,347,,,,,,,,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083675,12,5,1,0,22,bdfjkux9o0vtsdig5zsbhtysq,1,54.7,-1.4,2022-12-10T13:31:29.633Z,2022-12-10T13:31:30Z,3939339621,233,4,3939339575,56,Right,3939339577,347,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083751,13,1,1,0,32,bdfjkux9o0vtsdig5zsbhtysq,1,55.1,0,2022-12-10T13:31:38.961Z,2022-12-10T13:31:40Z,3939339983,107,,3939339985,56,Right,3939339991,212,12.8,3939339989,141,6.4,3939339987,140,66.0,3939339993,213,0.5,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083763,14,1,1,0,34,bdfjkux9o0vtsdig5zsbhtysq,1,66,6.4,2022-12-10T13:31:41.361Z,2022-12-10T13:32:00Z,3939340065,140,62.7,3939340063,56,Right,3939340067,141,5.0,3939340069,212,3.6,3939340071,213,3.4,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083773,15,1,1,0,35,bdfjkux9o0vtsdig5zsbhtysq,1,62.7,5,2022-12-10T13:31:42.508Z,2022-12-10T13:31:43Z,3939340135,56,Right,3939340141,212,5.6,3939340137,140,68.0,3939340139,141,5.3,3939340143,213,0.0,,,,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083779,16,1,1,0,36,bdfjkux9o0vtsdig5zsbhtysq,1,68,5.3,2022-12-10T13:31:43.409Z,2022-12-10T13:31:58Z,3939340175,56,Right,3939340181,212,5.3,3939340177,140,65.5,3939340179,141,12.0,3939340183,213,2.1,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083783,17,1,1,0,37,bdfjkux9o0vtsdig5zsbhtysq,0,65.5,12,2022-12-10T13:31:44.257Z,2022-12-10T13:31:48Z,3939340437,236,,3939340209,212,10.1,3939340443,286,,3939340207,141,11.4,3939340211,213,6.2,3939340439,233,6,3939340205,140,75.1,3939340203,56,Right,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083829,6,74,1,0,37,dgpni8xwxjhgekjmg0m8bb6nv,1,26.9,77.6,2022-12-10T13:31:44.258Z,2022-12-10T13:34:15Z,3939340463,233,17,3939340383,285,,3939340381,56,Back,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083803,5,8,1,0,38,dgpni8xwxjhgekjmg0m8bb6nv,1,24.8,90,2022-12-10T13:31:45.017Z,2022-12-10T13:31:45Z,3939340273,56,Back,,,,,,,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083841,18,1,1,0,43,bdfjkux9o0vtsdig5zsbhtysq,0,63.9,13.5,2022-12-10T13:31:49.999Z,2022-12-10T13:31:49Z,3939340487,212,5.2,3939340483,140,68.8,3939340485,141,12.9,3939340481,56,Right,3939340489,213,6.2,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083851,19,1,1,0,44,bdfjkux9o0vtsdig5zsbhtysq,0,61.3,2.3,2022-12-10T13:31:51.281Z,2022-12-10T13:31:51Z,3939340525,141,31.8,3939340523,140,89.8,3939340521,56,Center,3939340527,212,36.0,3939340531,1,,3939340529,213,0.6,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083855,7,52,1,0,44,dgpni8xwxjhgekjmg0m8bb6nv,1,5.2,64.3,2022-12-10T13:31:51.704Z,2022-12-10T13:31:59Z,,,,,,,,,,,,,,,,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083947,8,1,1,1,1,dgpni8xwxjhgekjmg0m8bb6nv,1,13,36.3,2022-12-10T13:32:08.329Z,2022-12-10T13:32:13Z,3939341031,213,0.0,3939341035,1,,3939341017,140,61.3,3939341011,56,Center,3939341025,212,50.8,3939341007,199,,3939341021,141,39.8,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083979,9,1,1,1,6,dgpni8xwxjhgekjmg0m8bb6nv,1,62.7,34.5,2022-12-10T13:32:12.953Z,2022-12-10T13:32:16Z,3939341163,56,Center,3939341165,140,55.8,3939341167,141,49.9,3939341169,212,12.7,3939341171,213,2.2,,,,,,,,,,6oxe2vmgkxzl4dfz5cdqbajmd,E. Avital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083983,10,3,1,1,9,dgpni8xwxjhgekjmg0m8bb6nv,1,55,52.8,2022-12-10T13:32:15.976Z,2022-12-10T13:32:16Z,3939341179,56,Center,3939341183,233,20,3939341181,286,,,,,,,,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490083981,20,45,1,1,9,bdfjkux9o0vtsdig5zsbhtysq,0,45,47.2,2022-12-10T13:32:15.976Z,2022-12-10T13:32:17Z,3939341177,285,,3939341191,233,10,3939341175,56,Back,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084009,11,1,1,1,9,dgpni8xwxjhgekjmg0m8bb6nv,1,53.6,54,2022-12-10T13:32:16.568Z,2022-12-10T13:32:21Z,3939341341,141,86.3,3939341337,56,Back,3939341339,140,48.6,3939341345,213,1.8,3939341343,212,22.6,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084027,12,1,1,1,14,dgpni8xwxjhgekjmg0m8bb6nv,1,54,91.7,2022-12-10T13:32:21.065Z,2022-12-10T13:32:25Z,3939341447,212,21.6,3939341443,140,70.6,3939341445,141,72.9,3939341441,56,Center,3939341449,213,5.7,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084031,21,43,1,1,17,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-12-10T13:32:24.048Z,2022-12-10T13:32:32Z,3939341455,56,Back,3939341457,285,0,3939341701,144,7,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084029,13,61,1,1,18,dgpni8xwxjhgekjmg0m8bb6nv,0,71.4,73.5,2022-12-10T13:32:25.272Z,2022-12-10T13:32:25Z,3939341453,56,Center,,,,,,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084037,22,49,1,1,19,bdfjkux9o0vtsdig5zsbhtysq,1,34,13.1,2022-12-10T13:32:26.225Z,2022-12-10T13:32:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084041,23,1,1,1,19,bdfjkux9o0vtsdig5zsbhtysq,1,34,13.1,2022-12-10T13:32:26.353Z,2022-12-10T13:32:26Z,3939341495,56,Back,3939341497,140,30.2,3939341503,213,2.0,3939341499,141,26.8,3939341501,212,10.1,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084053,24,1,1,1,20,bdfjkux9o0vtsdig5zsbhtysq,1,30.2,26.8,2022-12-10T13:32:27.201Z,2022-12-10T13:32:29Z,3939341577,213,1.8,3939341575,212,23.0,3939341573,141,59.6,3939341571,140,24.8,3939341569,56,Back,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084089,25,1,1,1,22,bdfjkux9o0vtsdig5zsbhtysq,1,25.6,66.7,2022-12-10T13:32:29.505Z,2022-12-10T13:32:35Z,3939341807,213,1.4,3939341799,56,Back,3939341803,141,96.2,3939341805,212,20.4,3939341801,140,29.1,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084097,26,1,1,1,28,bdfjkux9o0vtsdig5zsbhtysq,1,53.4,87.1,2022-12-10T13:32:35.578Z,2022-12-10T13:32:37Z,3939341857,213,0.6,3939341853,141,90.6,3939341855,212,3.9,3939341851,140,56.4,3939341849,56,Left,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084107,27,1,1,1,30,bdfjkux9o0vtsdig5zsbhtysq,0,56.7,86,2022-12-10T13:32:37.099Z,2022-12-10T13:32:38Z,3939341909,212,12.6,3939341901,56,Center,3939341913,213,4.9,3939341905,141,67.8,3939341903,140,58.9,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084117,14,49,1,1,32,dgpni8xwxjhgekjmg0m8bb6nv,1,40.2,29.4,2022-12-10T13:32:39.032Z,2022-12-10T13:32:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6oxe2vmgkxzl4dfz5cdqbajmd,E. Avital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084137,15,1,1,1,32,dgpni8xwxjhgekjmg0m8bb6nv,1,40.2,29.4,2022-12-10T13:32:39.284Z,2022-12-10T13:32:41Z,3939342057,141,36.1,3939342055,140,42.4,3939342061,213,1.1,3939342053,56,Back,3939342059,212,5.1,,,,,,,,,,6oxe2vmgkxzl4dfz5cdqbajmd,E. Avital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084141,16,1,1,1,34,dgpni8xwxjhgekjmg0m8bb6nv,0,42.6,35.1,2022-12-10T13:32:41.673Z,2022-12-10T13:32:42Z,3939342079,56,Center,3939342087,213,6.1,3939342085,212,24.3,3939342083,141,30.3,3939342081,140,65.5,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084145,28,8,1,1,36,bdfjkux9o0vtsdig5zsbhtysq,1,32.8,71.5,2022-12-10T13:32:42.939Z,2022-12-10T13:32:43Z,3939342089,56,Back,,,,,,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084161,29,1,1,1,37,bdfjkux9o0vtsdig5zsbhtysq,1,39.7,64,2022-12-10T13:32:44.330Z,2022-12-10T13:32:45Z,3939342131,56,Center,3939342133,140,51.9,3939342135,141,63.0,3939342139,213,6.2,3939342137,212,12.8,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084163,30,49,1,1,38,bdfjkux9o0vtsdig5zsbhtysq,1,52,63.4,2022-12-10T13:32:45.355Z,2022-12-10T13:32:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084201,31,1,1,1,41,bdfjkux9o0vtsdig5zsbhtysq,1,65,31,2022-12-10T13:32:48.844Z,2022-12-10T13:32:51Z,3939342331,141,12.2,3939342327,56,Right,3939342333,212,26.6,3939342329,140,87.2,3939342335,213,5.8,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084207,32,1,1,1,44,bdfjkux9o0vtsdig5zsbhtysq,0,88.6,11.6,2022-12-10T13:32:51.307Z,2022-12-10T13:32:52Z,3939342361,141,27.1,3939342357,56,Center,3939342359,140,88.5,3939342365,213,1.6,3939342363,212,10.5,3939342353,2,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084209,17,8,1,1,45,dgpni8xwxjhgekjmg0m8bb6nv,1,9.4,69,2022-12-10T13:32:52.313Z,2022-12-10T13:32:52Z,3939342369,56,Back,,,,,,,,,,,,,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084211,18,49,1,1,46,dgpni8xwxjhgekjmg0m8bb6nv,1,9.4,69,2022-12-10T13:32:53.097Z,2022-12-10T13:32:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084259,19,1,1,1,49,dgpni8xwxjhgekjmg0m8bb6nv,1,11.2,86.3,2022-12-10T13:32:56.841Z,2022-12-10T13:33:04Z,3939342623,56,Back,3939342625,140,40.6,3939342631,213,0.1,3939342627,141,91.4,3939342629,212,31.1,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084293,20,1,1,1,57,dgpni8xwxjhgekjmg0m8bb6nv,1,46.3,84.7,2022-12-10T13:33:04.728Z,2022-12-10T13:33:10Z,3939342869,213,0.2,3939342861,56,Left,3939342863,140,70.3,3939342865,141,93.3,3939342867,212,25.9,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084299,21,3,1,2,3,dgpni8xwxjhgekjmg0m8bb6nv,0,83.8,95.8,2022-12-10T13:33:10.536Z,2022-12-10T13:33:12Z,3939342889,56,Left,3939342891,286,,3939342945,233,33,,,,,,,,,,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084301,33,7,1,2,3,bdfjkux9o0vtsdig5zsbhtysq,0,16.2,4.2,2022-12-10T13:33:10.537Z,2022-12-10T13:33:12Z,3939342921,233,21,3939342893,56,Back,3939342895,285,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084333,34,12,1,2,10,bdfjkux9o0vtsdig5zsbhtysq,1,1.9,5.5,2022-12-10T13:33:17.323Z,2022-12-10T13:33:18Z,3939343063,212,6.2,3939343065,213,5.3,3939343059,140,5.3,3939343061,141,0.0,3939343057,56,Back,3939343071,167,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084341,22,5,1,2,10,dgpni8xwxjhgekjmg0m8bb6nv,1,90.6,101.7,2022-12-10T13:33:17.671Z,2022-12-10T14:06:06Z,3939343113,233,35,3939343091,347,,3939343089,56,Left,,,,,,,,,,,,,,,,58zv1pd350niecmu275p4xyqc,S. Tapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084335,35,5,1,2,10,bdfjkux9o0vtsdig5zsbhtysq,0,9.4,-1.7,2022-12-10T13:33:17.671Z,2022-12-10T13:33:19Z,3939343067,56,Back,3939343117,233,22,3939343069,347,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084487,23,1,1,2,37,dgpni8xwxjhgekjmg0m8bb6nv,1,78.6,100,2022-12-10T13:33:44.152Z,2022-12-10T13:33:47Z,3939343901,56,Center,3939343905,141,72.7,3939343903,140,92.8,3939343899,107,,3939343909,213,5.4,3939343911,1,,3939343907,212,24.8,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
