id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2531679849,13,1,1,1,40,7hlumphk42363z3i2nry2wrzj,0,62.2,89.3,2023-04-10T13:02:15.292Z,2023-04-10T13:02:17Z,4179873179,155,,4179873187,141,53.9,4179873175,5,,4179873189,212,34.2,4179873193,1,,4179873185,140,85.3,4179873191,213,5.5,4179873181,152,,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,4179873183,56,Center,4179873171,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531679987,9,12,1,1,42,5mbo4f0vps12dr0fcvjn3wyp5,1,14.1,47.6,2023-04-10T13:02:17.585Z,2023-04-10T13:02:29Z,4179873887,212,39.0,4179873881,56,Back,4179873883,140,48.5,4179873889,213,0.4,4179873885,141,69.3,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531679991,14,4,1,1,51,7hlumphk42363z3i2nry2wrzj,1,54.4,24.4,2023-04-10T13:02:26.975Z,2023-04-10T13:02:30Z,4179873913,152,,4179873911,56,Center,4179873907,13,,4179873909,294,,4179873997,233,10,4179873915,286,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531679999,10,4,1,1,51,5mbo4f0vps12dr0fcvjn3wyp5,0,45.6,75.6,2023-04-10T13:02:26.976Z,2023-04-10T13:02:31Z,4179873969,56,Back,4179873973,152,,4179873965,294,,4179873977,285,,4179874009,233,14,4179873963,13,,,,,,,,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531680569,15,1,1,2,28,7hlumphk42363z3i2nry2wrzj,0,54,15.3,2023-04-10T13:03:03.903Z,2023-04-10T13:12:21Z,4179877257,152,,4179877263,141,62.6,4179877255,155,,4179877261,140,80.7,4179877259,56,Center,4179877253,5,,4179877265,212,42.7,4179877269,1,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,4179877267,213,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531680561,11,4,1,2,37,5mbo4f0vps12dr0fcvjn3wyp5,1,19.8,35,2023-04-10T13:03:12.480Z,2023-04-10T13:55:04Z,4179877223,13,,4179927791,295,,4179877231,285,,4179877227,152,,4179877225,56,Back,4179877597,233,16,,,,,,,5q20jb98g7acxc4ixvuhspwtm,A. Magashy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531680613,16,4,1,2,37,7hlumphk42363z3i2nry2wrzj,0,80.2,65,2023-04-10T13:03:12.481Z,2023-04-10T13:55:02Z,4179877497,286,,4179877897,233,11,4179877491,56,Center,4179877489,13,,4179877493,152,,4179927025,295,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531680671,12,1,1,2,41,5mbo4f0vps12dr0fcvjn3wyp5,1,12.8,37.4,2023-04-10T13:03:16.769Z,2023-04-10T13:03:19Z,4179877789,152,,4179877793,56,Left,4179877785,5,,4179877787,155,,4179877811,213,0.5,4179877807,212,66.2,4179877797,140,67.6,4179877803,141,85.6,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,4179877817,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531680713,13,1,1,2,46,5mbo4f0vps12dr0fcvjn3wyp5,0,82.3,76.7,2023-04-10T13:03:21.409Z,2023-04-10T13:03:22Z,4179878053,141,68.5,4179878051,140,85.1,4179878057,213,5.2,4179878049,56,Center,4179878055,212,6.3,,,,,,,,,,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531680729,17,49,1,2,47,7hlumphk42363z3i2nry2wrzj,1,15.3,31.2,2023-04-10T13:03:22.990Z,2023-04-10T13:03:23Z,,,,,,,,,,,,,,,,,,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531680807,18,1,1,2,48,7hlumphk42363z3i2nry2wrzj,0,12.2,34.8,2023-04-10T13:03:23.678Z,2023-04-10T13:03:28Z,4179878503,155,,4179878515,1,,4179878513,213,6.1,4179878507,140,64.3,4179878511,212,55.3,4179878505,56,Center,4179878509,141,23.1,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531680811,14,49,1,2,53,5mbo4f0vps12dr0fcvjn3wyp5,1,30.1,76,2023-04-10T13:03:28.081Z,2023-04-10T13:03:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531680861,15,1,1,2,55,5mbo4f0vps12dr0fcvjn3wyp5,1,30.3,70.3,2023-04-10T13:03:30.577Z,2023-04-10T13:03:33Z,4179878797,213,4.6,4179878791,140,28.0,4179878789,56,Back,4179878793,141,43.3,4179878795,212,18.5,,,,,,,,,,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531680877,16,1,1,2,58,5mbo4f0vps12dr0fcvjn3wyp5,1,27.9,49.4,2023-04-10T13:03:33.008Z,2023-04-10T13:03:34Z,4179878873,141,42.4,4179878869,56,Back,4179878871,140,34.5,4179878877,213,5.7,4179878875,212,8.4,,,,,,,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531680915,17,1,1,2,59,5mbo4f0vps12dr0fcvjn3wyp5,1,34.5,42.4,2023-04-10T13:03:34.657Z,2023-04-10T13:14:08Z,4179879049,212,19.2,4179879045,140,30.2,4179879089,156,,4179879047,141,14.9,4179879051,213,4.5,4179879043,56,Back,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531680979,18,1,1,3,6,5mbo4f0vps12dr0fcvjn3wyp5,0,55.2,5.3,2023-04-10T13:03:41.088Z,2023-04-10T13:34:27Z,4179879433,212,11.0,4179879431,141,21.5,4179879429,140,55.5,4179879435,213,1.5,4179879427,56,Center,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531680973,19,8,1,3,6,7hlumphk42363z3i2nry2wrzj,1,29.8,81.4,2023-04-10T13:03:41.374Z,2023-04-10T13:03:41Z,4179879407,56,Back,,,,,,,,,,,,,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681019,19,1,1,3,8,5mbo4f0vps12dr0fcvjn3wyp5,1,60.4,43,2023-04-10T13:03:43.328Z,2023-04-10T13:03:44Z,4179879605,212,10.0,4179879599,56,Center,4179879603,141,40.9,4179879607,213,3.3,4179879601,140,51.0,,,,,,,,,,cn1fq06cx1kaj0zbs98vjskb9,J. Durmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681083,20,1,1,3,12,5mbo4f0vps12dr0fcvjn3wyp5,1,53.2,44.9,2023-04-10T13:03:47.392Z,2023-04-10T13:04:13Z,4179879897,141,68.4,4179879899,212,19.1,4179879901,213,2.2,4179879895,140,43.2,4179879893,56,Back,,,,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681131,21,1,1,3,13,5mbo4f0vps12dr0fcvjn3wyp5,1,47.1,68.8,2023-04-10T13:03:48.832Z,2023-04-10T13:03:52Z,4179880133,56,Left,4179880141,213,0.8,4179880137,141,96.8,4179880139,212,26.5,4179880135,140,64.7,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681197,22,1,1,3,19,5mbo4f0vps12dr0fcvjn3wyp5,1,70.5,91.8,2023-04-10T13:03:54.929Z,2023-04-10T13:03:57Z,4179880455,212,16.4,4179880449,56,Left,4179880457,213,3.3,4179880451,140,55.1,4179880453,141,87.8,,,,,,,,,,8uvq88srclwb1303aev72iz8p,E. Otieno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681255,23,1,1,3,22,5mbo4f0vps12dr0fcvjn3wyp5,1,54.6,87.1,2023-04-10T13:03:57.185Z,2023-04-10T13:04:00Z,4179880723,140,56.5,4179880721,56,Center,4179880725,141,70.2,4179880729,213,4.9,4179880727,212,11.7,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681349,24,1,1,3,25,5mbo4f0vps12dr0fcvjn3wyp5,0,57.4,62.7,2023-04-10T13:04:00.609Z,2023-04-10T13:04:10Z,4179881261,155,,4179881263,56,Right,4179881269,212,56.4,4179881273,1,,4179881271,213,5.6,4179881265,140,100.0,4179881267,141,13.0,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681359,20,5,1,3,30,7hlumphk42363z3i2nry2wrzj,1,-1.5,83.6,2023-04-10T13:04:05.650Z,2023-04-10T13:20:55Z,4179881319,56,Back,4179881321,346,,4179881335,233,25,,,,,,,,,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681353,25,5,1,3,30,5mbo4f0vps12dr0fcvjn3wyp5,0,101.5,16.4,2023-04-10T13:04:05.650Z,2023-04-10T13:04:07Z,4179881345,233,20,4179881293,346,,4179881291,56,Right,,,,,,,,,,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681777,21,1,1,3,57,7hlumphk42363z3i2nry2wrzj,0,4.7,41,2023-04-10T13:04:32.160Z,2023-04-10T13:04:37Z,4179883597,212,60.2,4179883601,213,6.2,4179883603,1,,4179883589,56,Center,4179883593,141,35.2,4179883591,140,61.9,4179883607,74,,4179883587,124,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681783,26,44,1,4,0,5mbo4f0vps12dr0fcvjn3wyp5,1,35.8,58.2,2023-04-10T13:04:35.632Z,2023-04-10T13:15:28Z,4179883719,233,22,4179883645,285,,4179883643,56,Back,,,,,,,,,,,,,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681793,22,44,1,4,0,7hlumphk42363z3i2nry2wrzj,0,64.2,41.8,2023-04-10T13:04:35.633Z,2023-04-10T13:04:38Z,4179883919,233,26,4179883689,286,,4179883687,56,Center,,,,,,,,,,,,,,,,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681821,27,1,1,4,0,5mbo4f0vps12dr0fcvjn3wyp5,0,33.4,51.5,2023-04-10T13:04:35.993Z,2023-04-10T13:04:38Z,4179883859,140,59.8,4179883867,212,30.3,4179883863,141,69.6,4179883857,56,Center,4179883871,213,0.4,4179883853,3,,,,,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681855,23,1,1,4,1,7hlumphk42363z3i2nry2wrzj,0,39.6,34.8,2023-04-10T13:04:36.681Z,2023-04-10T13:15:43Z,4179884071,212,30.1,4179884065,56,Right,4179884073,213,6.0,4179884069,141,20.9,4179884067,140,66.8,4179884063,155,,,,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681913,28,1,1,4,4,5mbo4f0vps12dr0fcvjn3wyp5,0,34.3,67.5,2023-04-10T13:04:39.378Z,2023-04-10T13:04:44Z,4179884357,140,43.9,4179884353,3,,4179884361,212,11.5,4179884359,141,75.6,4179884363,213,0.5,4179884355,56,Back,,,,,,,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681927,29,44,1,4,5,5mbo4f0vps12dr0fcvjn3wyp5,1,43.6,79,2023-04-10T13:04:40.479Z,2023-04-10T13:16:18Z,4179884417,56,Back,4179945213,233,24,4179884419,285,,,,,,,,,,,,,,,,,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681901,24,44,1,4,5,7hlumphk42363z3i2nry2wrzj,0,56.4,21,2023-04-10T13:04:40.480Z,2023-04-10T13:16:20Z,4179945237,233,29,4179884299,286,,4179884297,56,Right,,,,,,,,,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531693391,156,61,1,4,6,5mbo4f0vps12dr0fcvjn3wyp5,1,45.3,82,2023-04-10T13:04:41.856Z,2023-04-10T13:16:49Z,4179947963,56,Back,,,,,,,,,,,,,,,,,,,,,,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531681931,25,1,1,4,9,7hlumphk42363z3i2nry2wrzj,1,57.7,27.7,2023-04-10T13:04:44.555Z,2023-04-10T13:17:43Z,4179952381,213,3.5,4179952373,3,,4179952375,140,55.1,4179884421,56,Center,4179952379,212,3.0,4179952377,141,26.0,,,,,,,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
